SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,16-DEC-2016,35.5,35.5,34.65,35.0,14932,102,35.0
3IINFOTECH,16-DEC-2016,5.65,5.8,5.65,5.65,687023,384,5.75
3MINDIA,16-DEC-2016,10615.5,10720.0,10561.0,10595.2,566,279,10510.4
8KMILES,16-DEC-2016,691.9,693.95,675.0,683.45,22556,1633,683.8
A2ZINFRA,16-DEC-2016,42.6,43.8,41.75,42.6,1286922,6713,42.1
AARTIDRUGS,16-DEC-2016,659.95,660.0,645.5,655.15,4174,319,656.0
AARTIIND,16-DEC-2016,716.7,723.1,705.0,718.7,37807,2740,708.85
AARVEEDEN,16-DEC-2016,82.8,82.8,78.5,79.5,3528,59,80.1
ABAN,16-DEC-2016,244.7,247.4,236.85,238.5,1122946,16073,243.45
ABB,16-DEC-2016,1050.55,1080.0,1043.25,1065.6,24233,2071,1050.65
ABBOTINDIA,16-DEC-2016,4672.0,4748.0,4672.0,4699.7,1401,271,4692.05
ABFRL,16-DEC-2016,138.5,140.8,138.15,139.05,128501,2886,139.45
ABGSHIP,16-DEC-2016,32.1,32.45,31.4,31.6,233827,1591,32.1
ABIRLANUVO,16-DEC-2016,1213.95,1214.45,1191.0,1195.35,136661,10434,1210.45
ACC,16-DEC-2016,1316.8,1318.5,1283.05,1294.15,359428,14792,1314.95
ACCELYA,16-DEC-2016,1448.0,1465.0,1428.0,1461.05,783,143,1447.35
ACE,16-DEC-2016,48.5,48.75,47.7,48.2,50874,317,48.0
ADANIENT,16-DEC-2016,73.4,74.0,72.5,73.55,2535884,14061,72.9
ADANIPORTS,16-DEC-2016,286.0,286.0,279.2,280.25,3752270,42993,284.25
ADANIPOWER,16-DEC-2016,32.9,32.9,31.8,31.95,6202817,10854,32.6
ADANITRANS,16-DEC-2016,54.8,56.4,54.1,54.55,1590942,10649,54.4
ADFFOODS,16-DEC-2016,151.2,152.9,147.5,148.15,54480,1040,150.7
ADHUNIK,16-DEC-2016,7.0,7.15,6.95,7.0,17640,457,7.1
ADHUNIKIND,16-DEC-2016,112.8,113.0,108.0,110.9,22619,271,111.65
ADI,16-DEC-2016,517.0,518.95,505.2,516.55,3484,320,514.5
ADLABS,16-DEC-2016,78.7,79.0,76.25,76.85,189228,1149,78.15
ADORWELD,16-DEC-2016,295.85,298.3,295.0,295.85,1897,132,299.0
ADSL,16-DEC-2016,43.3,45.15,42.0,42.5,470763,3271,43.3
ADVANIHOTR,16-DEC-2016,48.45,49.65,48.35,48.4,2698,25,49.85
ADVENZYMES,16-DEC-2016,2089.7,2108.0,2050.0,2067.05,76542,6699,2075.65
AEGISCHEM,16-DEC-2016,142.8,143.0,140.55,142.0,119196,4091,141.65
AFL,16-DEC-2016,57.75,57.75,56.05,56.15,5020,56,56.65
AGARIND,16-DEC-2016,369.05,369.05,362.4,364.65,10262,240,368.1
AGCNET,16-DEC-2016,98.2,98.6,95.35,97.2,4976,122,98.7
AGRITECH,16-DEC-2016,33.4,33.4,31.75,32.05,1855,19,33.4
AHLEAST,16-DEC-2016,196.1,196.1,196.1,196.1,17,2,195.1
AHLUCONT,16-DEC-2016,261.9,263.95,255.05,261.75,21720,644,258.7
AHLWEST,16-DEC-2016,210.1,210.1,210.05,210.1,26,4,210.0
AIAENG,16-DEC-2016,1291.0,1346.8,1256.9,1316.8,59791,7615,1276.9
AICHAMP,16-DEC-2016,31.35,31.35,31.35,31.35,1,1,33.0
AIFL,16-DEC-2016,413.9,414.0,402.25,410.9,66774,814,406.55
AJANTPHARM,16-DEC-2016,1825.0,1835.75,1772.0,1810.55,125433,13945,1825.35
AJMERA,16-DEC-2016,142.85,143.0,141.0,141.45,21452,636,141.9
AKSHOPTFBR,16-DEC-2016,25.95,26.1,25.25,25.4,1582702,3657,25.75
AKZOINDIA,16-DEC-2016,1400.0,1435.0,1387.0,1395.7,5977,692,1402.05
ALANKIT,16-DEC-2016,36.9,38.7,36.05,36.95,2539869,8240,36.1
ALBERTDAVD,16-DEC-2016,353.0,357.95,345.5,348.1,2568,112,354.75
ALBK,16-DEC-2016,68.05,68.4,66.55,66.8,1985129,6473,68.0
ALCHEM,16-DEC-2016,23.45,23.45,23.0,23.4,2667,54,23.3
ALEMBICLTD,16-DEC-2016,36.85,37.5,36.0,36.05,108031,798,36.55
ALICON,16-DEC-2016,362.85,365.95,352.95,356.4,2068,133,364.6
ALKALI,16-DEC-2016,65.5,66.0,64.35,65.9,6593,81,65.75
ALKEM,16-DEC-2016,1638.0,1638.0,1593.0,1601.95,26306,2931,1632.6
ALKYLAMINE,16-DEC-2016,311.0,314.0,298.0,300.4,7123,235,310.6
ALLCARGO,16-DEC-2016,170.0,173.0,170.0,171.1,48322,1161,171.65
ALLSEC,16-DEC-2016,384.75,390.4,377.5,380.1,27995,742,380.9
ALMONDZ,16-DEC-2016,13.7,14.2,13.2,14.2,6910,28,13.7
ALOKTEXT,16-DEC-2016,2.7,2.85,2.7,2.8,1838886,834,2.75
ALPA,16-DEC-2016,31.4,31.9,30.9,31.1,10364,65,32.05
ALPHAGEO,16-DEC-2016,993.0,1020.0,986.05,1005.2,17070,1582,984.1
ALPSINDUS,16-DEC-2016,8.15,8.45,8.1,8.3,44755,85,8.25
AMARAJABAT,16-DEC-2016,912.9,918.7,898.5,904.0,180318,12750,909.8
AMBIKCO,16-DEC-2016,1046.95,1062.95,1045.5,1049.95,7914,297,1048.85
AMBUJACEM,16-DEC-2016,202.6,203.45,199.9,202.45,1623830,19912,201.85
