SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,12-MAY-2017,43.2,43.4,40.95,41.2,75641,518,42.65
3IINFOTECH,12-MAY-2017,5.2,5.25,4.95,5.1,4517629,1906,5.2
3MINDIA,12-MAY-2017,12500.1,12796.0,12336.05,12609.25,1942,491,12435.4
549,12-MAY-2017,15.35,15.35,15.35,15.35,2,2,17.0
63MOONS,12-MAY-2017,75.7,79.4,75.7,76.95,159633,1611,75.7
8KMILES,12-MAY-2017,620.8,620.8,591.05,593.1,91058,3804,616.6
A2ZINFRA,12-MAY-2017,48.8,49.15,47.2,47.6,756451,3613,48.9
AARTIDRUGS,12-MAY-2017,538.0,538.0,530.75,534.85,3540,229,531.6
AARTIIND,12-MAY-2017,872.7,899.5,857.4,895.45,66216,4917,866.05
AARVEEDEN,12-MAY-2017,71.95,72.0,70.0,70.35,7076,137,70.8
ABAN,12-MAY-2017,224.5,225.0,220.3,221.55,602093,7657,224.0
ABB,12-MAY-2017,1540.0,1570.0,1540.0,1545.45,257539,12561,1532.4
ABBOTINDIA,12-MAY-2017,4348.0,4348.0,4270.0,4274.55,1011,274,4293.15
ABFRL,12-MAY-2017,165.35,174.0,162.5,170.1,2295287,15826,164.15
ABGSHIP,12-MAY-2017,20.15,20.15,19.2,19.35,13649,81,19.6
ABIRLANUVO,12-MAY-2017,1685.7,1688.95,1660.15,1675.3,226216,7652,1681.0
ABMINTLTD,12-MAY-2017,166.85,166.85,166.85,166.85,95,5,175.6
ACC,12-MAY-2017,1691.9,1699.95,1656.2,1679.85,279447,15298,1689.3
ACCELYA,12-MAY-2017,1457.0,1476.25,1451.05,1474.35,22388,337,1457.1
ACE,12-MAY-2017,66.7,67.35,65.0,65.85,295824,1560,66.45
ADANIENT,12-MAY-2017,120.6,122.85,117.2,121.55,10909470,45905,120.15
ADANIPORTS,12-MAY-2017,360.4,360.4,353.4,357.95,2958586,51163,360.05
ADANIPOWER,12-MAY-2017,30.95,31.05,30.15,30.25,5506721,8181,30.85
ADANITRANS,12-MAY-2017,84.45,90.8,82.25,89.9,5877272,26900,83.35
ADFFOODS,12-MAY-2017,298.8,314.3,288.05,300.4,3013833,49633,299.5
ADHUNIK,12-MAY-2017,6.55,6.8,6.5,6.55,132699,907,6.6
ADHUNIKIND,12-MAY-2017,110.0,115.65,107.4,109.95,42778,323,109.0
ADLABS,12-MAY-2017,89.2,89.7,85.7,86.2,698771,6736,88.1
ADORWELD,12-MAY-2017,333.0,340.0,332.05,336.05,1882,229,336.05
ADSL,12-MAY-2017,29.0,29.8,28.0,28.6,25182,107,29.2
ADVANIHOTR,12-MAY-2017,64.9,64.9,60.45,62.0,7362,54,62.25
ADVENZYMES,12-MAY-2017,1946.7,1964.55,1880.0,1900.65,71146,5929,1939.45
AEGISCHEM,12-MAY-2017,192.65,195.6,189.55,191.7,369829,2720,193.55
AFL,12-MAY-2017,59.8,61.95,57.8,61.65,15800,97,59.0
AGARIND,12-MAY-2017,748.5,750.0,745.8,749.0,1370,45,748.5
AGCNET,12-MAY-2017,108.0,108.0,105.0,106.2,2739,44,108.55
AGRITECH,12-MAY-2017,60.0,60.0,57.0,57.0,24915,187,59.95
AGROPHOS,12-MAY-2017,20.8,20.8,19.7,19.7,48000,8,21.3
AHLEAST,12-MAY-2017,272.0,278.9,265.25,266.85,180,19,272.0
AHLUCONT,12-MAY-2017,397.9,405.0,386.1,399.35,125831,2261,397.2
AHLWEST,12-MAY-2017,202.9,206.0,202.55,204.25,261,20,203.0
AIAENG,12-MAY-2017,1508.0,1518.0,1476.0,1486.2,18183,5515,1508.8
AIFL,12-MAY-2017,405.0,409.4,402.0,406.05,126674,1630,406.6
AIRAN,12-MAY-2017,92.0,94.0,91.0,93.4,33000,11,92.0
AJANTPHARM,12-MAY-2017,1585.0,1644.1,1572.55,1616.3,367540,9657,1589.6
AJMERA,12-MAY-2017,233.1,233.1,225.65,227.6,74896,1698,232.4
AKASH,12-MAY-2017,121.85,121.85,121.85,121.85,20000,5,122.0
AKSHARCHEM,12-MAY-2017,927.9,943.15,916.0,928.3,38711,2404,914.35
AKSHOPTFBR,12-MAY-2017,23.15,23.15,22.6,22.65,606753,1065,23.05
AKZOINDIA,12-MAY-2017,1920.0,1960.0,1912.0,1918.25,2959,499,1924.0
ALANKIT,12-MAY-2017,20.75,21.25,20.7,21.15,69422,217,20.8
ALBERTDAVD,12-MAY-2017,322.05,323.0,316.05,318.1,2353,97,321.35
ALBK,12-MAY-2017,89.55,92.4,89.1,89.95,13375830,44290,88.75
