SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,16-JUN-2017,39.6,40.5,38.65,39.15,65494,456,40.0
3IINFOTECH,16-JUN-2017,4.4,4.5,4.4,4.4,1100744,870,4.4
3MINDIA,16-JUN-2017,13971.05,13971.05,13851.1,13894.7,1628,355,13953.9
63MOONS,16-JUN-2017,67.0,67.4,66.0,66.25,41343,523,66.7
8KMILES,16-JUN-2017,577.0,614.9,576.95,608.65,294586,7011,574.7
A2ZINFRA,16-JUN-2017,41.55,42.2,41.1,41.25,279106,1958,41.4
AARTIDRUGS,16-JUN-2017,527.0,544.0,526.65,533.45,15303,1096,520.5
AARTIIND,16-JUN-2017,939.0,949.55,898.0,909.65,86646,4436,937.65
AARVEEDEN,16-JUN-2017,61.25,62.8,60.6,61.65,4060,84,61.55
ABAN,16-JUN-2017,174.3,198.5,174.3,194.15,9838882,85020,173.65
ABB,16-JUN-2017,1510.0,1525.0,1500.0,1510.25,64893,3933,1505.6
ABBOTINDIA,16-JUN-2017,4225.15,4270.9,4223.65,4228.65,4123,656,4233.4
ABFRL,16-JUN-2017,181.4,182.4,177.5,178.8,248463,3804,179.95
ABGSHIP,16-JUN-2017,9.9,10.7,9.9,10.65,47236,166,10.25
ABIRLANUVO,16-JUN-2017,1659.55,1677.75,1643.0,1668.75,147374,7866,1654.85
ABMINTLTD,16-JUN-2017,88.7,88.7,88.7,88.7,22,2,84.5
ACC,16-JUN-2017,1610.0,1647.45,1601.0,1638.6,337111,24944,1612.1
ACCELYA,16-JUN-2017,1472.0,1490.0,1435.0,1450.0,1331,374,1462.8
ACE,16-JUN-2017,74.5,76.8,72.4,73.5,1371395,8969,74.3
ADANIENT,16-JUN-2017,132.45,133.4,130.3,130.9,4333378,17044,132.5
ADANIPORTS,16-JUN-2017,361.5,365.1,356.25,363.15,5332597,38347,360.0
