SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,25-NOV-2019,33.95,34.2,33.25,33.75,18473,262,33.1
21STCENMGM,25-NOV-2019,13.35,13.35,13.35,13.35,510,5,13.6
3IINFOTECH,25-NOV-2019,2.0,2.0,1.95,2.0,812703,444,1.95
3MINDIA,25-NOV-2019,22417.55,22737.8,22415.0,22687.1,1391,556,22415.3
3PLAND,25-NOV-2019,6.5,6.5,6.2,6.3,1306,5,6.5
5PAISA,25-NOV-2019,150.15,159.5,150.15,157.4,12045,381,153.45
63MOONS,25-NOV-2019,115.8,115.8,109.0,110.9,160665,2808,115.5
8KMILES,25-NOV-2019,41.2,41.2,41.2,41.2,7690,61,43.35
A2ZINFRA,25-NOV-2019,9.15,9.2,8.95,9.0,175562,374,9.15
AAKASH,25-NOV-2019,41.5,45.5,41.5,45.5,4000,2,43.65
AARON,25-NOV-2019,48.9,48.9,48.9,48.9,3300,1,49.0
AARTIDRUGS,25-NOV-2019,521.0,530.1,519.95,527.7,9505,1300,520.1
AARTIIND,25-NOV-2019,830.0,833.75,810.0,816.65,56560,5834,825.55
AARVEEDEN,25-NOV-2019,13.0,13.3,12.5,12.75,8586,62,12.85
AARVI,25-NOV-2019,37.3,37.3,37.25,37.25,6000,3,39.2
AAVAS,25-NOV-2019,1740.0,1744.85,1672.0,1709.95,53382,6604,1723.25
ABAN,25-NOV-2019,28.4,28.4,27.05,27.5,20077,206,27.5
ABB,25-NOV-2019,1405.1,1424.9,1403.0,1407.5,47822,3272,1410.05
ABBOTINDIA,25-NOV-2019,12670.0,12807.95,12614.0,12696.85,7765,2564,12573.4
ABCAPITAL,25-NOV-2019,100.95,113.9,100.2,110.7,30521473,196785,100.15
ABFRL,25-NOV-2019,218.0,221.9,212.8,218.7,626138,16851,219.45
ABINFRA,25-NOV-2019,13.0,13.0,13.0,13.0,4000,1,13.1
ACC,25-NOV-2019,1477.8,1492.1,1473.1,1476.95,668905,19528,1469.9
ACCELYA,25-NOV-2019,970.0,970.0,940.0,950.4,12761,1073,946.65
ACCURACY,25-NOV-2019,29.9,29.9,28.45,29.0,4800,3,29.9
ACE,25-NOV-2019,75.85,79.35,75.55,76.3,85620,1162,75.85
ADANIENT,25-NOV-2019,201.9,216.25,201.6,215.2,6805228,39031,203.45
ADANIGAS,25-NOV-2019,146.25,148.2,146.25,147.3,619423,4041,146.25
ADANIGREEN,25-NOV-2019,107.7,117.3,106.7,114.3,6899872,48332,106.7
ADANIPORTS,25-NOV-2019,372.0,379.2,371.5,374.7,3050808,39401,371.45
ADANIPOWER,25-NOV-2019,60.5,62.8,60.25,62.4,8246971,18419,60.5
ADANITRANS,25-NOV-2019,264.9,269.3,261.05,263.75,202027,4655,263.35
ADFFOODS,25-NOV-2019,294.9,297.65,290.3,291.65,12747,424,292.75
ADHUNIK,25-NOV-2019,0.5,0.55,0.5,0.55,7006,20,0.5
ADHUNIKIND,25-NOV-2019,113.25,114.45,111.3,112.35,51938,802,113.15
ADLABS,25-NOV-2019,3.4,3.55,3.4,3.55,58395,116,3.4
ADORWELD,25-NOV-2019,315.5,316.0,310.4,311.9,8575,351,310.55
ADROITINFO,25-NOV-2019,9.4,9.5,9.4,9.5,161,4,9.5
ADSL,25-NOV-2019,16.55,18.25,16.55,18.05,173745,788,16.8
ADVANIHOTR,25-NOV-2019,55.2,55.95,54.05,55.25,4847,71,55.1
ADVENZYMES,25-NOV-2019,167.95,176.0,167.85,168.85,95932,2757,167.95
AEGISCHEM,25-NOV-2019,183.15,192.9,180.0,189.4,193859,4431,184.8
AFFLE,25-NOV-2019,1670.75,1693.0,1567.0,1584.25,167505,11573,1689.15
AGARIND,25-NOV-2019,105.1,113.4,105.1,108.8,112,18,108.45
AGCNET,25-NOV-2019,122.9,124.5,115.1,120.15,1994,39,118.7
AGRITECH,25-NOV-2019,45.9,45.9,43.25,44.35,6004,209,45.0
AGROPHOS,25-NOV-2019,128.15,129.4,128.15,129.2,828833,7076,127.8
AHLADA,25-NOV-2019,51.65,51.65,51.65,51.65,1000,1,51.0
AHLEAST,25-NOV-2019,172.6,183.0,172.6,181.05,649,66,174.75
AHLUCONT,25-NOV-2019,270.7,279.1,270.65,274.5,1617,198,270.65
AHLWEST,25-NOV-2019,315.35,335.05,315.35,323.75,848,108,338.15
AIAENG,25-NOV-2019,1651.6,1679.95,1638.55,1669.3,19316,2603,1635.6
AIFL,25-NOV-2019,1.65,1.65,1.6,1.6,2589,24,1.65
AIONJSW,25-NOV-2019,10.0,10.1,9.75,9.9,78559,459,10.0
AIRAN,25-NOV-2019,11.05,11.25,11.0,11.15,16236,28,11.05
AJANTPHARM,25-NOV-2019,995.0,1024.7,995.0,1019.75,81458,4834,1000.5
AJMERA,25-NOV-2019,120.0,123.0,116.65,120.3,44447,1173,118.0
AKASH,25-NOV-2019,62.5,64.0,59.0,63.6,4853,22,61.7
AKG,25-NOV-2019,31.5,31.5,31.3,31.4,16000,4,31.45
AKSHARCHEM,25-NOV-2019,202.25,204.9,198.2,201.55,1395,134,202.25
AKSHOPTFBR,25-NOV-2019,6.95,7.1,6.65,7.1,294748,611,6.8
AKZOINDIA,25-NOV-2019,1929.95,1945.0,1906.85,1935.8,12112,1902,1929.95
ALANKIT,25-NOV-2019,15.0,15.0,14.25,14.35,36855,195,14.6
ALBERTDAVD,25-NOV-2019,406.0,414.0,403.8,409.85,5023,252,403.25
ALBK,25-NOV-2019,24.2,24.35,23.75,23.85,1628394,8064,24.05
ALCHEM,25-NOV-2019,0.95,0.95,0.9,0.9,22001,23,0.9
ALEMBICLTD,25-NOV-2019,52.0,52.5,51.55,51.9,65358,947,51.75
ALICON,25-NOV-2019,399.0,399.0,350.75,381.3,1030,78,377.6
ALKALI,25-NOV-2019,40.2,41.4,40.15,40.5,2610,123,40.1
ALKEM,25-NOV-2019,2075.85,2098.0,2028.25,2056.05,23944,3295,2078.8
ALKYLAMINE,25-NOV-2019,1025.0,1029.9,1000.85,1016.3,8999,1382,1017.4
ALLCARGO,25-NOV-2019,95.0,96.45,94.2,94.8,111291,2368,94.6
ALLSEC,25-NOV-2019,285.05,286.05,275.0,278.95,6246,169,277.0
ALMONDZ,25-NOV-2019,9.65,9.75,9.65,9.75,427,4,9.5
ALOKTEXT,25-NOV-2019,2.6,2.6,2.6,2.6,407551,266,2.5
ALPA,25-NOV-2019,15.75,16.25,15.75,15.9,10128,104,15.6
ALPHAGEO,25-NOV-2019,165.0,165.0,157.25,158.25,5041,273,161.25
ALPSINDUS,25-NOV-2019,1.0,1.0,0.95,1.0,3972,10,0.95
AMARAJABAT,25-NOV-2019,739.0,748.8,738.9,742.95,495782,21773,741.7
AMBER,25-NOV-2019,988.0,998.0,984.65,988.2,13541,1662,984.95
AMBIKCO,25-NOV-2019,874.95,882.95,865.0,879.45,1252,285,867.5
AMBUJACEM,25-NOV-2019,201.0,201.15,198.0,200.7,1484115,15962,200.8
AMDIND,25-NOV-2019,15.75,16.45,15.3,16.35,6765,73,15.7
AMJLAND,25-NOV-2019,18.85,19.5,18.85,19.1,2637,44,18.95
AMJUMBO,25-NOV-2019,12.9,13.1,12.9,13.1,24000,3,13.55
AMRUTANJAN,25-NOV-2019,455.0,460.1,451.6,455.35,18323,987,455.4
ANANTRAJ,25-NOV-2019,33.65,35.15,33.65,34.35,274273,2124,34.05
ANDHRABANK,25-NOV-2019,19.2,19.2,18.8,18.85,728318,1887,18.8
ANDHRACEMT,25-NOV-2019,2.6,2.6,2.4,2.45,58874,74,2.5
ANDHRSUGAR,25-NOV-2019,294.5,297.1,289.0,293.1,20600,1283,289.8
ANIKINDS,25-NOV-2019,9.2,9.2,8.4,8.8,387,9,8.8
ANKITMETAL,25-NOV-2019,0.85,0.9,0.85,0.9,40006,56,0.85
ANSALAPI,25-NOV-2019,4.9,4.9,4.6,4.7,74962,115,4.8
ANSALHSG,25-NOV-2019,5.7,6.0,5.7,5.75,48517,176,6.0
ANTGRAPHIC,25-NOV-2019,0.6,0.6,0.55,0.6,20081,15,0.6
ANUP,25-NOV-2019,440.0,472.0,433.0,438.85,73725,1520,452.1
APARINDS,25-NOV-2019,456.0,478.35,455.0,459.75,10028,1512,456.7
APCL,25-NOV-2019,151.9,151.9,147.0,149.8,7698,415,145.65
APCOTEXIND,25-NOV-2019,160.95,164.6,160.95,162.05,13932,250,160.85
APEX,25-NOV-2019,303.0,320.75,297.05,313.45,615495,16183,302.05
APLAPOLLO,25-NOV-2019,1570.2,1571.0,1532.0,1555.6,24394,1336,1555.2
APLLTD,25-NOV-2019,550.0,554.0,547.2,549.9,545342,6305,545.4
APOLLO,25-NOV-2019,73.1,75.8,72.7,73.3,44064,1275,73.5
APOLLOHOSP,25-NOV-2019,1451.4,1464.7,1440.15,1450.35,337740,15435,1451.6
APOLLOPIPE,25-NOV-2019,362.0,364.95,345.05,348.75,15902,1472,365.75
APOLLOTYRE,25-NOV-2019,168.0,171.1,167.0,170.25,2016912,20395,167.9
APOLSINHOT,25-NOV-2019,700.0,705.0,662.65,677.8,2088,197,702.85
APTECHT,25-NOV-2019,158.8,164.1,158.35,160.95,149459,3097,158.0
ARCHIDPLY,25-NOV-2019,28.35,31.75,25.25,28.65,123406,1440,26.7
ARCHIES,25-NOV-2019,19.05,19.6,19.05,19.35,13780,70,19.45
ARCOTECH,25-NOV-2019,3.15,3.15,2.85,2.95,86074,147,3.0
ARIES,25-NOV-2019,66.5,66.9,64.8,66.45,28174,507,65.25
ARIHANT,25-NOV-2019,25.15,25.15,23.5,24.25,12971,70,24.1
ARIHANTSUP,25-NOV-2019,24.3,26.5,24.3,26.1,336,10,25.55
ARMANFIN,25-NOV-2019,537.85,549.0,493.6,531.9,12268,1675,537.85
AROGRANITE,25-NOV-2019,37.5,39.0,36.6,38.25,2271,90,37.45
ARROWGREEN,25-NOV-2019,54.45,54.45,52.2,52.3,2343,91,52.1
ARROWTEX,25-NOV-2019,9.5,9.75,9.4,9.4,17159,69,9.5
ARSHIYA,25-NOV-2019,15.9,16.5,15.2,15.6,38726,183,16.0
ARSSINFRA,25-NOV-2019,23.75,23.8,23.75,23.8,8437,27,22.7
ARTEDZ,25-NOV-2019,22.0,22.0,21.15,21.15,249000,9,22.25
ARVIND,25-NOV-2019,48.0,48.1,47.1,47.4,1041515,4380,47.85
ARVINDFASN,25-NOV-2019,362.2,366.65,347.85,352.3,82507,8319,361.9
ARVSMART,25-NOV-2019,88.05,89.9,86.5,89.15,8732,396,88.45
ASAHIINDIA,25-NOV-2019,202.9,204.0,199.0,201.25,4855,210,200.1
ASAHISONG,25-NOV-2019,147.65,147.65,140.55,142.45,4410,183,143.3
ASAL,25-NOV-2019,31.0,32.35,31.0,31.85,5260,119,31.55
ASHAPURMIN,25-NOV-2019,25.3,25.75,24.55,25.55,18488,145,24.55
ASHIANA,25-NOV-2019,96.45,96.45,91.2,93.05,155642,2552,94.6
ASHIMASYN,25-NOV-2019,6.75,7.4,6.6,6.8,88730,317,6.6
ASHOKA,25-NOV-2019,104.0,104.4,96.0,96.55,3478657,40803,93.2
ASHOKLEY,25-NOV-2019,81.8,83.65,81.35,83.35,14382133,49164,81.35
ASIANHOTNR,25-NOV-2019,105.0,105.0,98.0,99.05,202,47,100.25
ASIANPAINT,25-NOV-2019,1684.0,1718.0,1666.15,1710.7,1320689,53391,1682.75
ASIANTILES,25-NOV-2019,239.9,252.4,236.45,248.3,339987,5236,239.9
ASPINWALL,25-NOV-2019,140.95,143.8,137.0,138.0,2430,68,140.95
ASTEC,25-NOV-2019,392.0,392.0,380.0,381.65,2137,408,392.85
ASTERDM,25-NOV-2019,142.5,148.1,142.5,145.55,36448,1787,144.95
ASTRAL,25-NOV-2019,1081.0,1100.05,1076.35,1099.05,128726,3200,1084.65
