SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,20-JUL-2018,34.9,35.2,33.9,34.4,42383,607,34.6
21STCENMGM,20-JUL-2018,34.9,34.9,34.9,34.9,1202,4,34.25
3IINFOTECH,20-JUL-2018,3.55,3.7,3.5,3.5,2998992,1137,3.6
3MINDIA,20-JUL-2018,21541.0,23490.0,21318.55,23338.75,9813,4330,21722.15
3PLAND,20-JUL-2018,15.0,15.0,12.65,13.15,2517,28,13.45
5PAISA,20-JUL-2018,294.75,304.95,294.75,300.85,2925,241,304.05
63MOONS,20-JUL-2018,65.25,66.8,63.1,65.55,216988,2403,65.2
8KMILES,20-JUL-2018,335.0,339.0,307.5,307.5,1422247,21142,341.65
A2ZINFRA,20-JUL-2018,19.65,20.1,19.3,19.8,168417,740,19.8
AARTIDRUGS,20-JUL-2018,520.7,527.0,520.0,521.75,5263,538,520.95
AARTIIND,20-JUL-2018,1197.15,1229.8,1197.15,1215.45,7544,1295,1204.4
AARVEEDEN,20-JUL-2018,29.6,30.4,28.8,29.1,8583,63,29.55
ABAN,20-JUL-2018,101.8,103.95,100.15,101.9,462821,5859,102.2
ABB,20-JUL-2018,1164.9,1179.95,1129.0,1134.95,186787,14947,1157.6
ABBOTINDIA,20-JUL-2018,7286.0,7348.75,7193.6,7311.95,3185,813,7266.2
ABCAPITAL,20-JUL-2018,126.0,127.8,125.1,126.45,1206816,11165,125.55
ABFRL,20-JUL-2018,136.05,136.8,134.25,135.05,883312,1440,136.05
ABGSHIP,20-JUL-2018,5.7,5.7,5.3,5.65,12835,52,5.55
ACC,20-JUL-2018,1297.0,1297.0,1267.65,1293.0,272055,9555,1274.5
ACCELYA,20-JUL-2018,1069.0,1101.85,1058.45,1096.9,4517,343,1069.8
ACE,20-JUL-2018,120.3,129.75,120.0,129.05,258631,2521,123.6
ADANIENT,20-JUL-2018,152.1,164.7,149.7,162.95,27020824,130410,151.05
ADANIGREEN,20-JUL-2018,29.95,35.6,29.5,35.4,5891772,19693,29.7
ADANIPORTS,20-JUL-2018,369.6,376.9,366.9,370.05,1886770,33098,369.6
ADANIPOWER,20-JUL-2018,22.3,25.0,21.65,24.65,82844118,81277,22.3
ADANITRANS,20-JUL-2018,149.2,157.45,147.8,150.4,464642,7670,149.2
ADFFOODS,20-JUL-2018,236.95,244.0,235.0,236.45,89169,1360,236.5
ADHUNIK,20-JUL-2018,4.25,4.25,3.95,3.95,91468,137,4.1
ADHUNIKIND,20-JUL-2018,76.5,76.5,71.0,74.0,69953,228,74.25
ADLABS,20-JUL-2018,32.2,33.9,32.2,32.95,37660,522,32.9
ADORWELD,20-JUL-2018,269.1,277.05,266.1,269.85,5028,247,270.5
ADROITINFO,20-JUL-2018,35.1,35.45,29.5,30.4,46729,537,35.15
ADSL,20-JUL-2018,14.3,14.85,13.55,14.25,28985,127,14.1
ADVANIHOTR,20-JUL-2018,46.05,47.5,43.8,45.9,10838,249,46.7
ADVENZYMES,20-JUL-2018,201.0,204.75,197.2,202.1,71979,2690,202.0
AEGISCHEM,20-JUL-2018,236.2,241.0,233.75,236.3,83965,1690,236.2
AFL,20-JUL-2018,45.5,47.8,45.05,47.25,586,20,47.05
AGARIND,20-JUL-2018,271.95,283.5,265.25,272.75,703,65,266.0
AGCNET,20-JUL-2018,104.9,106.9,102.1,105.05,2047,36,105.0
AGLSL,20-JUL-2018,84.8,84.8,82.05,83.7,179,11,81.75
AGRITECH,20-JUL-2018,97.5,99.6,96.0,97.4,13640,365,98.25
AGROPHOS,20-JUL-2018,35.85,36.9,35.85,36.9,30000,5,34.9
AHLEAST,20-JUL-2018,251.9,256.05,251.9,255.05,754,22,259.2
AHLUCONT,20-JUL-2018,321.65,330.0,321.65,326.25,55438,57,325.05
AHLWEST,20-JUL-2018,283.75,293.0,283.75,293.0,1369,10,298.65
AIAENG,20-JUL-2018,1606.7,1614.5,1555.1,1599.95,26243,2018,1597.7
AICHAMP,20-JUL-2018,24.35,24.35,24.35,24.35,10,1,23.95
AIFL,20-JUL-2018,447.0,449.0,444.5,446.0,190067,1812,445.4
AIRAN,20-JUL-2018,345.0,350.0,345.0,350.0,1500,3,345.7
AISL,20-JUL-2018,76.0,78.0,76.0,77.25,3600,3,79.05
AJANTPHARM,20-JUL-2018,965.0,1027.5,950.6,1019.25,615992,17936,973.95
AJMERA,20-JUL-2018,199.1,206.0,199.1,201.4,39019,1156,200.45
AJOONI,20-JUL-2018,18.4,19.0,16.0,17.45,52000,13,19.0
AKSHARCHEM,20-JUL-2018,498.05,499.05,480.0,482.4,1156,188,497.25
AKSHOPTFBR,20-JUL-2018,26.0,27.2,25.8,26.5,887681,2624,25.9
AKZOINDIA,20-JUL-2018,1809.05,1855.0,1807.0,1812.3,3095,465,1835.95
ALANKIT,20-JUL-2018,23.6,24.9,23.25,23.6,719846,3226,23.95
ALBERTDAVD,20-JUL-2018,379.1,401.95,378.0,389.0,918,46,383.2
ALBK,20-JUL-2018,41.1,41.2,40.25,40.9,4450750,7267,41.15
ALCHEM,20-JUL-2018,5.65,5.8,5.45,5.65,3894,26,5.7
ALEMBICLTD,20-JUL-2018,36.85,37.45,36.2,36.9,260102,1392,36.35
ALICON,20-JUL-2018,582.15,589.5,575.0,579.6,925,65,582.15
ALKALI,20-JUL-2018,59.0,62.35,59.0,60.05,3110,108,60.0
ALKEM,20-JUL-2018,1851.4,1876.0,1816.1,1841.8,23756,4911,1843.3
