SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,09-AUG-2016,42.8,42.8,38.1,39.0,1144140,6028,35.7
3IINFOTECH,09-AUG-2016,5.05,5.05,4.85,4.95,1290144,402,4.95
3MINDIA,09-AUG-2016,13352.0,13454.45,13169.35,13211.75,1283,476,13313.2
8KMILES,09-AUG-2016,2101.65,2101.65,2017.0,2041.6,35128,4706,2091.35
A2ZINFRA,09-AUG-2016,39.35,39.85,38.7,39.05,501120,2541,40.05
AARTIDRUGS,09-AUG-2016,496.1,504.7,496.1,500.0,5588,478,503.3
AARTIIND,09-AUG-2016,570.0,595.75,568.1,573.75,208456,7804,568.25
AARVEEDEN,09-AUG-2016,69.0,71.4,69.0,71.05,5979,109,69.55
ABAN,09-AUG-2016,219.85,221.4,217.5,218.45,760765,10469,217.95
ABB,09-AUG-2016,1213.0,1225.5,1201.1,1203.7,43092,4449,1213.8
ABBOTINDIA,09-AUG-2016,4807.0,4819.85,4707.0,4731.55,1221,305,4758.75
ABFRL,09-AUG-2016,153.0,157.0,148.65,155.0,1562303,10939,150.4
ABGSHIP,09-AUG-2016,28.5,29.0,28.35,28.7,116045,738,28.65
ABIRLANUVO,09-AUG-2016,1628.6,1640.1,1560.0,1577.55,1212425,41784,1612.55
ACC,09-AUG-2016,1715.0,1723.95,1674.9,1685.95,292930,14606,1715.15
ACCELYA,09-AUG-2016,1243.0,1243.0,1201.1,1208.75,2790,190,1243.7
ACE,09-AUG-2016,46.5,50.4,45.55,49.2,1422919,6518,47.0
ACROPETAL,09-AUG-2016,2.45,2.55,2.4,2.55,6550,9,2.5
ADANIENT,09-AUG-2016,78.55,79.3,76.8,77.6,2493376,9583,78.7
ADANIPORTS,09-AUG-2016,241.0,242.9,234.8,239.75,7445154,53510,240.65
ADANIPOWER,09-AUG-2016,28.0,28.6,27.3,27.6,11446142,14622,28.0
ADANITRANS,09-AUG-2016,40.65,40.85,39.3,39.7,1518307,3515,40.7
ADFFOODS,09-AUG-2016,115.0,115.0,112.05,114.25,122738,1328,114.7
ADHUNIK,09-AUG-2016,8.9,8.9,8.3,8.4,67095,634,8.7
ADHUNIKIND,09-AUG-2016,175.0,176.35,173.15,176.35,15736,323,160.35
ADI,09-AUG-2016,365.05,379.9,365.0,373.2,10372,401,367.75
ADLABS,09-AUG-2016,91.0,91.2,89.0,89.6,167562,1527,88.8
ADORWELD,09-AUG-2016,269.0,270.0,260.0,265.25,1824,108,263.5
ADSL,09-AUG-2016,32.6,33.45,31.6,31.8,108923,684,32.45
ADVANIHOTR,09-AUG-2016,55.7,57.0,55.0,55.2,3307,34,57.0
ADVENZYMES,09-AUG-2016,1456.0,1484.0,1436.15,1471.2,413320,19975,1463.75
AEGISCHEM,09-AUG-2016,124.2,128.9,123.05,125.1,1870823,13533,123.85
AFL,09-AUG-2016,56.7,58.9,55.4,56.95,43263,600,55.9
AGARIND,09-AUG-2016,135.35,138.8,135.35,138.25,10829,54,137.8
AGCNET,09-AUG-2016,63.6,64.0,61.35,61.6,1591,21,61.2
AGRITECH,09-AUG-2016,33.25,33.25,33.25,33.25,4575,27,31.7
AGRODUTCH,09-AUG-2016,2.95,3.1,2.8,2.85,34082,104,2.85
AHLEAST,09-AUG-2016,204.7,204.7,200.0,204.4,296,17,200.05
AHLUCONT,09-AUG-2016,295.45,297.0,286.0,289.2,8157,103,289.2
AHLWEST,09-AUG-2016,179.9,179.9,165.0,173.15,1044,78,173.8
