SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,01-JAN-2018,58.95,60.7,57.9,58.75,156506,1527,58.3
3IINFOTECH,01-JAN-2018,8.4,8.8,8.3,8.8,14085506,7133,8.0
3MINDIA,01-JAN-2018,18901.0,19990.0,18901.0,19264.55,2361,728,19126.45
5PAISA,01-JAN-2018,383.0,383.0,357.25,357.45,32513,975,376.05
63MOONS,01-JAN-2018,119.55,124.4,118.0,119.4,685352,6628,118.6
8KMILES,01-JAN-2018,908.0,921.85,900.0,901.95,74853,3336,908.05
A2ZINFRA,01-JAN-2018,41.0,44.3,40.7,42.35,5268119,14359,40.75
AARTIDRUGS,01-JAN-2018,646.0,658.0,631.9,634.15,18513,1002,641.3
AARTIIND,01-JAN-2018,1147.75,1149.9,1125.1,1141.0,106698,5307,1133.9
AARVEEDEN,01-JAN-2018,50.0,51.0,48.85,50.2,57825,283,49.5
AARVI,01-JAN-2018,102.6,110.0,102.6,107.0,22000,8,104.05
ABAN,01-JAN-2018,203.95,205.4,200.7,201.3,624616,7548,202.95
ABB,01-JAN-2018,1412.0,1413.0,1390.05,1399.65,44720,2369,1402.9
ABBOTINDIA,01-JAN-2018,5525.0,5561.05,5485.25,5497.75,1527,264,5524.95
ABCAPITAL,01-JAN-2018,184.5,189.3,184.0,186.4,2837824,21573,184.15
ABFRL,01-JAN-2018,170.1,174.1,169.2,170.0,289762,2256,172.45
ABGSHIP,01-JAN-2018,13.85,13.85,13.0,13.7,27903,99,13.3
ABMINTLTD,01-JAN-2018,41.8,42.05,41.8,42.05,590,8,41.8
ACC,01-JAN-2018,1763.95,1763.95,1725.0,1731.35,123565,6063,1758.4
ACCELYA,01-JAN-2018,1455.0,1455.0,1425.0,1433.65,984,156,1434.35
ACCORD,01-JAN-2018,57.0,57.0,57.0,57.0,2000,1,58.1
ACE,01-JAN-2018,144.0,145.5,141.1,141.6,350474,4026,144.3
ADANIENT,01-JAN-2018,165.8,169.85,165.0,166.05,4220395,19169,166.35
ADANIPORTS,01-JAN-2018,406.7,407.7,398.05,399.65,2701537,43408,405.65
ADANIPOWER,01-JAN-2018,41.6,45.2,40.9,42.6,34368848,50188,41.7
ADANITRANS,01-JAN-2018,224.15,226.8,218.5,219.7,1005616,11123,224.15
ADFFOODS,01-JAN-2018,315.0,317.8,310.5,312.85,179522,2368,313.6
ADHUNIK,01-JAN-2018,6.5,7.3,6.3,6.95,1855773,1851,6.15
ADHUNIKIND,01-JAN-2018,93.0,95.5,92.0,94.3,14209,53,94.0
ADLABS,01-JAN-2018,69.9,72.3,68.0,71.65,238528,769,68.9
ADORWELD,01-JAN-2018,499.0,512.45,490.05,495.5,35138,1717,498.5
ADSL,01-JAN-2018,26.0,27.4,26.0,27.15,56909,135,26.8
ADVANIHOTR,01-JAN-2018,79.0,82.0,78.55,79.25,31369,273,79.15
ADVENZYMES,01-JAN-2018,279.6,281.0,277.45,278.45,102143,1812,277.45
AEGISCHEM,01-JAN-2018,284.0,294.8,281.1,289.45,203299,3632,286.8
AFL,01-JAN-2018,54.0,54.7,54.0,54.7,2161,14,45.6
AGARIND,01-JAN-2018,650.0,650.0,625.0,631.4,2716,34,645.0
AGCNET,01-JAN-2018,126.3,132.5,122.1,127.6,8317,77,128.1
AGLSL,01-JAN-2018,119.9,119.9,116.0,116.4,6133,119,118.15
AGRITECH,01-JAN-2018,121.0,122.0,118.0,118.85,11288,314,119.05
AGROPHOS,01-JAN-2018,31.75,31.9,31.0,31.55,36000,6,31.95
AHLEAST,01-JAN-2018,267.2,279.5,267.2,274.1,1179,18,272.0
AHLUCONT,01-JAN-2018,399.9,402.85,381.3,383.5,41647,1910,390.8
AHLWEST,01-JAN-2018,271.95,272.0,263.6,263.65,202,7,269.0
AIAENG,01-JAN-2018,1559.95,1559.95,1529.0,1536.65,69536,3117,1550.35
AIFL,01-JAN-2018,470.05,473.65,450.0,453.2,216159,3434,471.75
AIRAN,01-JAN-2018,207.0,218.0,207.0,218.0,10000,9,211.45
AIROLAM,01-JAN-2018,52.8,56.75,52.5,55.75,444000,146,50.0
AISL,01-JAN-2018,176.5,177.7,170.15,170.35,57600,47,171.9
AJANTPHARM,01-JAN-2018,1498.4,1522.0,1490.0,1493.75,225361,8150,1491.45
AJMERA,01-JAN-2018,326.8,331.3,325.0,326.2,75949,1790,324.5
AKASH,01-JAN-2018,85.0,85.0,72.5,72.5,4000,2,72.7
AKSHARCHEM,01-JAN-2018,770.0,791.0,760.0,766.15,37547,1665,765.9
AKSHOPTFBR,01-JAN-2018,35.25,36.65,35.25,36.35,1980175,2835,34.95
AKZOINDIA,01-JAN-2018,1850.0,1875.0,1831.0,1860.05,17137,1032,1834.4
ALANKIT,01-JAN-2018,72.0,73.1,69.8,73.1,471618,2117,69.65
ALBERTDAVD,01-JAN-2018,357.0,357.0,344.15,347.2,2828,127,350.45
ALBK,01-JAN-2018,74.0,74.5,73.0,73.75,977504,4339,73.45
ALCHEM,01-JAN-2018,14.8,15.3,14.25,14.9,27104,89,14.6
ALEMBICLTD,01-JAN-2018,57.75,59.4,55.9,57.85,4028397,12549,57.75
ALICON,01-JAN-2018,703.05,719.8,700.0,701.95,10228,421,705.0
ALKALI,01-JAN-2018,82.75,83.3,79.1,80.8,7803,154,81.4
ALKEM,01-JAN-2018,2201.0,2257.8,2187.5,2225.95,30620,3166,2201.9
ALKYLAMINE,01-JAN-2018,674.0,677.15,651.1,658.8,6853,245,669.5
ALLCARGO,01-JAN-2018,209.9,215.6,208.15,209.15,778527,10497,208.8
ALLSEC,01-JAN-2018,445.0,453.0,438.0,441.65,4444,250,447.6
ALMONDZ,01-JAN-2018,32.75,32.75,30.4,30.45,29194,124,31.95
ALOKTEXT,01-JAN-2018,4.0,4.05,4.0,4.05,1649310,863,3.9
ALPA,01-JAN-2018,43.65,46.55,43.0,44.8,345532,1988,42.4
