SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,02-MAY-2017,44.0,45.0,43.0,43.25,93115,509,43.9
3IINFOTECH,02-MAY-2017,5.8,5.8,5.3,5.4,5735285,1550,5.5
3MINDIA,02-MAY-2017,11400.0,11598.0,11352.0,11370.3,406,196,11499.7
63MOONS,02-MAY-2017,76.25,77.65,76.25,76.75,36479,735,76.4
8KMILES,02-MAY-2017,562.0,565.0,543.2,545.45,70800,3464,553.5
A2ZINFRA,02-MAY-2017,48.3,48.9,47.3,47.6,596669,3126,48.1
AARTIDRUGS,02-MAY-2017,565.0,574.45,556.55,564.3,10897,719,568.15
AARTIIND,02-MAY-2017,878.8,878.8,840.1,852.9,30647,2278,877.8
AARVEEDEN,02-MAY-2017,70.1,71.0,70.1,70.7,5347,51,70.35
ABAN,02-MAY-2017,225.0,225.4,221.75,223.05,336383,4923,224.4
ABB,02-MAY-2017,1419.9,1427.0,1404.95,1411.4,35173,4281,1409.6
ABBOTINDIA,02-MAY-2017,4400.0,4420.0,4221.5,4256.15,7491,1549,4424.05
ABFRL,02-MAY-2017,173.45,175.95,169.3,173.55,247851,4127,172.7
ABGSHIP,02-MAY-2017,20.1,20.75,20.1,20.4,24012,77,20.25
ABIRLANUVO,02-MAY-2017,1660.2,1684.95,1643.65,1663.2,235454,9084,1660.0
ABMINTLTD,02-MAY-2017,152.45,152.45,152.45,152.45,1760,14,145.2
ACC,02-MAY-2017,1625.0,1625.0,1570.0,1593.05,357316,15394,1626.55
ACCELYA,02-MAY-2017,1491.0,1504.0,1470.0,1479.65,3284,502,1492.05
ACE,02-MAY-2017,62.5,65.3,61.4,64.65,345947,2161,62.55
ACROPETAL,02-MAY-2017,1.7,1.7,1.7,1.7,3000,3,1.75
ADANIENT,02-MAY-2017,109.85,116.3,106.55,112.75,31196578,134923,108.95
ADANIPORTS,02-MAY-2017,328.75,332.9,326.65,330.6,4233839,53938,327.7
ADANIPOWER,02-MAY-2017,33.3,33.35,32.3,32.5,8234086,10790,33.0
ADANITRANS,02-MAY-2017,78.25,78.25,73.7,75.15,1241336,7250,77.65
ADFFOODS,02-MAY-2017,217.85,223.6,217.85,219.5,94448,1622,217.5
ADHUNIK,02-MAY-2017,6.95,7.2,6.9,6.9,77915,743,6.95
ADHUNIKIND,02-MAY-2017,112.7,112.7,106.1,110.9,49263,440,107.85
ADLABS,02-MAY-2017,90.5,90.7,85.8,87.2,681832,4403,89.9
ADORWELD,02-MAY-2017,346.0,348.75,337.1,342.1,7243,511,342.9
ADSL,02-MAY-2017,29.8,30.8,29.4,30.1,25143,87,30.2
ADVANIHOTR,02-MAY-2017,62.15,63.0,61.15,61.35,6734,58,62.55
ADVENZYMES,02-MAY-2017,2076.0,2084.7,2050.0,2066.1,40321,2911,2064.8
AEGISCHEM,02-MAY-2017,194.0,196.45,192.0,194.65,258398,2159,194.4
AFL,02-MAY-2017,71.25,71.25,68.75,68.95,9103,81,72.35
AGARIND,02-MAY-2017,724.0,728.0,671.35,700.0,6292,108,706.65
AGCNET,02-MAY-2017,97.0,114.8,97.0,105.75,15025,388,98.95
