SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,02-JUL-2018,35.35,36.85,35.35,36.0,33065,394,35.6
21STCENMGM,02-JUL-2018,36.6,37.0,36.5,36.7,1013,19,36.45
3IINFOTECH,02-JUL-2018,4.35,4.65,4.1,4.15,10370535,11583,4.25
3MINDIA,02-JUL-2018,19376.7,19850.0,19376.7,19809.7,1084,278,19637.1
3PLAND,02-JUL-2018,13.5,13.5,13.3,13.3,808,7,13.35
5PAISA,02-JUL-2018,320.05,330.0,312.0,315.1,3304,109,320.45
63MOONS,02-JUL-2018,78.05,78.4,76.5,77.25,99647,1617,78.15
8KMILES,02-JUL-2018,494.9,501.85,392.2,392.2,1051412,28081,490.25
A2ZINFRA,02-JUL-2018,20.45,21.1,19.4,19.8,265608,1235,20.75
AARTIDRUGS,02-JUL-2018,554.0,554.0,528.6,537.7,7994,680,554.05
AARTIIND,02-JUL-2018,1239.95,1239.95,1190.7,1201.05,13799,926,1229.0
AARVEEDEN,02-JUL-2018,33.95,33.95,29.9,30.4,16437,215,32.55
AARVI,02-JUL-2018,69.0,69.0,67.0,67.0,4000,2,70.05
ABAN,02-JUL-2018,113.0,113.1,109.0,109.65,560354,6254,112.3
ABB,02-JUL-2018,1187.3,1189.85,1163.05,1181.5,22469,1636,1178.5
ABBOTINDIA,02-JUL-2018,7239.0,7296.15,7140.0,7156.65,2715,1125,7238.2
ABCAPITAL,02-JUL-2018,132.8,133.45,128.55,129.35,1163493,15053,133.2
ABFRL,02-JUL-2018,140.0,140.0,135.1,137.45,539148,4519,138.0
ABGSHIP,02-JUL-2018,5.9,6.15,5.65,5.75,14414,65,5.9
ACC,02-JUL-2018,1339.95,1339.95,1312.5,1320.15,388433,17977,1339.9
ACCELYA,02-JUL-2018,1165.55,1185.0,1149.95,1173.55,1723,331,1163.8
ACCURACY,02-JUL-2018,89.0,89.0,87.1,88.0,9600,4,88.35
ACE,02-JUL-2018,128.5,128.95,119.9,120.85,214922,3511,126.2
ADANIENT,02-JUL-2018,112.8,113.75,100.85,105.05,14163679,68937,113.15
