SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,26-AUG-2019,32.0,32.95,30.9,32.05,32914,490,31.45
21STCENMGM,26-AUG-2019,12.05,12.05,12.05,12.05,107,5,12.05
3IINFOTECH,26-AUG-2019,1.75,1.75,1.65,1.75,731739,501,1.65
3MINDIA,26-AUG-2019,21011.0,21099.0,20501.05,20563.55,720,344,20538.9
3PLAND,26-AUG-2019,5.75,5.75,5.75,5.75,100,1,5.5
5PAISA,26-AUG-2019,121.5,129.6,121.5,128.0,17024,425,123.45
63MOONS,26-AUG-2019,120.95,120.95,120.95,120.95,19535,206,115.2
74GS2035,26-AUG-2019,94.75,94.75,94.75,94.75,100,1,94.75
762GS2039,26-AUG-2019,95.25,100.0,95.25,100.0,200,2,98.5
8KMILES,26-AUG-2019,52.9,52.95,50.6,52.95,86242,1205,50.45
A2ZINFRA,26-AUG-2019,9.75,10.4,9.7,9.95,585178,848,9.55
AARON,26-AUG-2019,50.9,50.9,49.8,49.8,6000,2,52.5
AARTIDRUGS,26-AUG-2019,497.4,539.45,473.5,478.45,9580,824,477.4
AARTIIND,26-AUG-2019,1540.0,1540.0,1461.05,1507.35,117625,12970,1492.6
AARVEEDEN,26-AUG-2019,12.5,13.8,12.45,13.0,8910,167,12.45
AARVI,26-AUG-2019,28.0,28.0,28.0,28.0,2000,1,28.0
AAVAS,26-AUG-2019,1540.0,1540.0,1477.0,1518.5,10131,2013,1481.25
ABAN,26-AUG-2019,22.5,23.25,21.45,22.4,79848,878,22.5
ABB,26-AUG-2019,1360.2,1428.0,1332.55,1401.2,53101,3848,1339.8
ABBOTINDIA,26-AUG-2019,8899.0,9275.0,8840.0,9230.65,7374,3445,8790.85
ABCAPITAL,26-AUG-2019,88.0,89.4,85.2,88.55,1236874,11237,86.85
ABFRL,26-AUG-2019,191.5,195.0,185.1,194.15,545418,14445,189.15
ABINFRA,26-AUG-2019,15.5,15.5,15.5,15.5,4000,1,17.15
ABSLNN50ET,26-AUG-2019,254.2,256.74,253.7,256.74,4,4,254.2
ACC,26-AUG-2019,1490.0,1499.0,1441.6,1495.0,1307793,42727,1468.75
ACCELYA,26-AUG-2019,732.3,756.8,732.3,740.75,4003,393,731.65
ACCURACY,26-AUG-2019,36.85,36.95,36.4,36.4,6400,3,36.75
ACE,26-AUG-2019,56.0,58.85,55.05,56.4,364957,3770,53.05
ADANIENT,26-AUG-2019,132.1,135.95,128.3,135.2,5507570,26352,131.3
ADANIGAS,26-AUG-2019,150.0,151.45,143.7,148.0,320649,4711,146.6
ADANIGREEN,26-AUG-2019,45.0,45.0,42.5,43.65,445215,2286,43.85
ADANIPORTS,26-AUG-2019,366.0,375.0,349.35,368.2,4974219,54003,349.35
ADANIPOWER,26-AUG-2019,59.25,60.1,56.55,59.15,11589064,18092,58.6
ADANITRANS,26-AUG-2019,225.0,230.0,224.3,229.1,77762,2999,223.4
ADFFOODS,26-AUG-2019,253.0,266.5,246.65,263.4,44571,1969,250.45
ADHUNIK,26-AUG-2019,1.15,1.15,1.05,1.15,8617,14,1.1
ADHUNIKIND,26-AUG-2019,87.35,89.3,86.0,86.65,20558,247,87.35
ADLABS,26-AUG-2019,3.85,3.85,3.55,3.8,77336,242,3.7
ADORWELD,26-AUG-2019,295.9,295.95,282.0,287.45,1818,208,284.9
ADROITINFO,26-AUG-2019,11.0,11.0,10.6,10.6,11306,3,10.8
ADSL,26-AUG-2019,13.9,13.9,12.55,13.5,45349,271,13.9
ADVANIHOTR,26-AUG-2019,53.1,53.1,51.2,52.75,3267,60,51.5
ADVENZYMES,26-AUG-2019,146.9,148.9,144.1,148.3,33680,3832,144.75
AEGISCHEM,26-AUG-2019,198.5,210.95,194.5,209.2,217459,4438,194.2
AFFLE,26-AUG-2019,790.0,790.05,779.0,781.3,21221,1176,777.5
AGARIND,26-AUG-2019,133.0,133.0,117.95,122.55,3962,71,124.9
AGCNET,26-AUG-2019,126.0,127.0,119.0,120.4,32492,341,125.25
AGLSL,26-AUG-2019,47.05,50.95,46.2,49.6,200,21,48.8
AGRITECH,26-AUG-2019,44.0,46.9,43.15,44.5,13913,226,43.65
AGROPHOS,26-AUG-2019,82.1,90.0,81.9,89.5,344,12,86.1
AHLEAST,26-AUG-2019,164.0,164.0,154.05,161.0,937,154,161.0
AHLUCONT,26-AUG-2019,304.95,307.85,296.55,301.0,38022,795,305.0
AHLWEST,26-AUG-2019,285.0,286.9,275.1,278.0,5075,67,272.5
AIAENG,26-AUG-2019,1635.0,1635.0,1557.05,1568.3,23870,4089,1599.5
AIFL,26-AUG-2019,2.6,2.6,2.6,2.6,2987,24,2.7
AIONJSW,26-AUG-2019,14.6,14.9,14.1,14.7,19006,172,14.3
AIRAN,26-AUG-2019,17.9,18.8,16.25,16.4,20548,128,17.55
AISL,26-AUG-2019,33.05,33.05,33.05,33.05,1200,1,34.7
