SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,03-JUN-2016,28.55,28.8,28.05,28.4,9963,87,28.6
3IINFOTECH,03-JUN-2016,3.95,3.95,3.8,3.85,864265,340,3.95
3MINDIA,03-JUN-2016,12649.95,12649.95,12365.0,12456.9,646,208,12473.45
8KMILES,03-JUN-2016,1703.0,1749.35,1671.05,1685.85,32188,3355,1700.05
A2ZINFRA,03-JUN-2016,25.3,27.7,25.3,26.85,990399,4855,25.65
AARTIDRUGS,03-JUN-2016,459.4,468.95,459.0,460.0,7509,417,465.8
AARTIIND,03-JUN-2016,511.0,513.9,507.05,508.75,21527,1020,511.1
AARVEEDEN,03-JUN-2016,59.0,59.9,58.5,59.35,1959,37,59.65
ABAN,03-JUN-2016,200.05,200.85,195.1,196.65,521386,8608,199.35
ABB,03-JUN-2016,1219.05,1234.0,1205.0,1212.8,54478,5053,1218.25
ABBOTINDIA,03-JUN-2016,4598.0,4610.15,4500.0,4519.6,4040,726,4616.8
ABFRL,03-JUN-2016,135.05,135.9,129.7,130.25,533002,9392,135.3
ABGSHIP,03-JUN-2016,24.8,26.2,24.8,26.2,672046,2423,23.85
ABIRLANUVO,03-JUN-2016,1060.0,1072.6,1044.85,1051.3,276979,16547,1058.65
ACC,03-JUN-2016,1553.5,1564.0,1533.6,1540.0,765137,16146,1546.3
ACCELYA,03-JUN-2016,1101.05,1133.25,1100.0,1108.5,2990,357,1100.65
ACE,03-JUN-2016,40.3,41.8,40.2,40.4,172823,854,40.15
ACROPETAL,03-JUN-2016,2.3,2.3,2.2,2.2,38734,52,2.3
ADANIENT,03-JUN-2016,76.0,76.7,71.45,72.05,2971945,10394,75.55
ADANIPORTS,03-JUN-2016,206.25,206.25,202.1,204.55,3927140,29144,205.2
ADANIPOWER,03-JUN-2016,30.4,30.45,29.55,29.7,3125787,7363,30.2
ADANITRANS,03-JUN-2016,32.5,32.5,31.6,31.75,415776,1566,32.2
ADFFOODS,03-JUN-2016,85.75,85.75,83.0,83.45,20907,396,84.6
ADHUNIK,03-JUN-2016,7.35,7.35,7.0,7.15,47501,2226,7.35
ADI,03-JUN-2016,283.55,295.0,281.25,292.15,2452,116,279.65
ADLABS,03-JUN-2016,84.05,84.5,82.2,82.75,68722,1198,84.3
ADORWELD,03-JUN-2016,292.45,297.0,285.1,287.1,3399,171,294.3
ADSL,03-JUN-2016,33.35,34.8,31.05,32.55,169578,1422,32.95
ADVANIHOTR,03-JUN-2016,57.2,59.0,53.05,53.95,9705,108,55.4
ADVANTA,03-JUN-2016,625.0,638.0,625.0,632.25,38842,2127,621.5
AEGISCHEM,03-JUN-2016,111.4,120.25,111.3,115.9,1462081,12311,110.05
AFL,03-JUN-2016,52.0,53.2,51.75,52.2,8104,68,51.1
AGARIND,03-JUN-2016,118.0,118.0,116.0,116.5,2747,34,118.0
AGCNET,03-JUN-2016,59.3,66.8,58.35,60.55,9254,108,59.05
AGRITECH,03-JUN-2016,7.25,7.65,7.25,7.65,232,5,7.6
