SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,30-JAN-2020,35.6,36.0,34.1,34.7,22212,371,35.15
21STCENMGM,30-JAN-2020,14.55,14.55,14.55,14.55,11,2,14.8
3IINFOTECH,30-JAN-2020,2.25,2.35,2.25,2.25,826435,683,2.25
3MINDIA,30-JAN-2020,22350.0,22498.85,22100.0,22132.3,736,453,22185.85
3PLAND,30-JAN-2020,7.3,7.3,7.3,7.3,13,2,7.05
5PAISA,30-JAN-2020,193.55,193.55,185.25,190.9,5795,251,191.4
63MOONS,30-JAN-2020,108.0,108.0,103.85,105.15,90263,2060,107.45
732GS2024,30-JAN-2020,95.55,95.55,95.55,95.55,100,1,91.0
A2ZINFRA,30-JAN-2020,7.15,7.15,6.9,6.95,150373,298,7.1
AAKASH,30-JAN-2020,64.5,64.5,64.5,64.5,4000,2,67.45
AARON,30-JAN-2020,48.5,48.5,48.5,48.5,3300,1,49.45
AARTIDRUGS,30-JAN-2020,633.65,633.65,615.0,619.4,15764,1098,628.7
AARTIIND,30-JAN-2020,995.35,996.0,945.0,975.9,493352,24221,989.15
AARVEEDEN,30-JAN-2020,13.7,14.0,13.6,13.85,1761,28,13.95
AAVAS,30-JAN-2020,1978.7,1986.0,1930.0,1955.85,21831,3875,1978.7
ABAN,30-JAN-2020,25.75,26.4,25.5,25.95,37423,355,25.75
ABB,30-JAN-2020,1323.0,1346.85,1323.0,1331.75,22645,2198,1342.25
ABBOTINDIA,30-JAN-2020,12640.2,12640.2,12450.0,12516.55,6268,1749,12655.4
ABCAPITAL,30-JAN-2020,102.0,103.7,99.5,100.05,2171452,20514,101.65
ABFRL,30-JAN-2020,228.1,231.6,226.2,229.65,190362,6811,228.1
ABSLBANETF,30-JAN-2020,306.82,306.82,306.82,306.82,1,1,308.0
ABSLNN50ET,30-JAN-2020,289.7,289.7,287.33,288.94,3,3,292.0
ACC,30-JAN-2020,1552.75,1556.4,1525.35,1531.5,415388,14339,1551.7
ACCELYA,30-JAN-2020,1051.0,1090.0,1045.05,1057.5,11718,1119,1086.15
ACCORD,30-JAN-2020,19.2,19.2,18.0,18.0,60000,2,17.55
ACCURACY,30-JAN-2020,21.9,21.9,21.9,21.9,1600,1,20.9
ACE,30-JAN-2020,88.2,88.85,86.55,87.25,66249,1055,88.2
ADANIENT,30-JAN-2020,232.3,232.75,228.2,231.5,2192123,12795,232.3
ADANIGAS,30-JAN-2020,170.4,171.15,165.55,166.75,652688,8448,169.9
ADANIGREEN,30-JAN-2020,186.9,187.9,177.65,180.45,1024133,13500,186.3
ADANIPORTS,30-JAN-2020,381.0,383.7,376.85,378.0,1526892,21621,383.35
ADANIPOWER,30-JAN-2020,64.15,64.15,62.2,62.7,4508995,9981,64.05
ADANITRANS,30-JAN-2020,326.45,326.45,316.6,320.8,65326,2696,323.9
ADFFOODS,30-JAN-2020,298.5,298.5,290.5,292.3,13678,358,296.9
ADHUNIKIND,30-JAN-2020,39.8,39.95,38.15,39.0,51512,63,39.7
ADLABS,30-JAN-2020,4.1,4.1,3.85,3.95,13900,67,3.95
ADORWELD,30-JAN-2020,326.0,328.9,318.2,320.1,1832,210,326.0
ADROITINFO,30-JAN-2020,5.75,6.0,5.7,6.0,514,4,6.0
ADSL,30-JAN-2020,24.15,24.35,22.4,24.25,171186,441,23.2
ADVANIHOTR,30-JAN-2020,59.8,59.8,54.65,57.35,17974,338,57.25
ADVENZYMES,30-JAN-2020,173.8,174.7,168.1,170.05,47960,1562,173.5
AEGISCHEM,30-JAN-2020,209.0,209.0,204.75,205.7,123040,5633,209.0
AFFLE,30-JAN-2020,1702.0,1720.0,1635.0,1695.9,230312,14454,1692.1
AGARIND,30-JAN-2020,85.1,86.8,80.5,85.6,12302,591,85.45
AGCNET,30-JAN-2020,230.0,232.7,218.25,232.7,26610,678,221.65
AGRITECH,30-JAN-2020,46.95,46.95,45.1,45.15,6678,131,46.0
AGROPHOS,30-JAN-2020,24.85,24.85,24.85,24.85,1454,57,26.15
AHLADA,30-JAN-2020,50.1,50.1,50.1,50.1,1000,1,51.5
AHLEAST,30-JAN-2020,180.0,183.75,176.5,182.05,954,112,180.1
AHLUCONT,30-JAN-2020,315.0,323.0,313.4,319.95,7016,376,315.05
AHLWEST,30-JAN-2020,340.0,365.0,335.1,340.05,3152,350,349.95
AIAENG,30-JAN-2020,1814.0,1817.7,1758.0,1800.15,19008,2193,1808.6
AIONJSW,30-JAN-2020,14.3,14.8,14.05,14.1,80998,180,14.65
AIRAN,30-JAN-2020,13.4,14.0,13.4,13.4,18564,150,14.1
AISL,30-JAN-2020,28.55,28.55,28.5,28.5,14400,9,27.2
AJANTPHARM,30-JAN-2020,1149.75,1168.65,1106.95,1119.8,65548,6327,1149.75
AJMERA,30-JAN-2020,148.8,149.8,143.45,144.2,19363,1247,147.9
AJOONI,30-JAN-2020,7.9,8.0,7.9,8.0,16000,3,8.3
AKASH,30-JAN-2020,81.5,87.5,81.5,86.35,2441,12,85.6
AKSHARCHEM,30-JAN-2020,254.4,271.0,240.0,242.55,4386,373,250.65
AKSHOPTFBR,30-JAN-2020,7.9,8.2,7.75,8.0,233397,436,7.85
AKZOINDIA,30-JAN-2020,2093.35,2134.6,2055.0,2080.45,114785,2448,2082.95
ALANKIT,30-JAN-2020,14.55,14.85,13.85,14.7,142420,268,14.45
ALBERTDAVD,30-JAN-2020,516.75,520.0,491.35,497.0,11408,648,521.95
ALBK,30-JAN-2020,18.45,18.55,17.95,18.05,678572,2668,18.45
ALCHEM,30-JAN-2020,1.8,1.8,1.7,1.8,15821,33,1.75
ALEMBICLTD,30-JAN-2020,63.45,64.9,61.7,62.45,868421,8513,62.8
ALICON,30-JAN-2020,410.0,410.0,378.25,384.85,5687,327,406.65
ALKALI,30-JAN-2020,55.95,57.0,51.75,52.55,248022,2992,54.1
ALKEM,30-JAN-2020,2314.25,2314.25,2277.0,2295.85,32387,4988,2299.9
ALKYLAMINE,30-JAN-2020,1341.8,1344.0,1305.1,1325.75,29046,1632,1338.15
ALLCARGO,30-JAN-2020,117.3,117.4,112.5,113.2,177922,2822,117.1
ALLSEC,30-JAN-2020,282.05,289.7,281.1,283.95,3165,330,286.45
ALMONDZ,30-JAN-2020,16.75,16.95,15.7,16.35,15255,369,16.5
ALOKTEXT,30-JAN-2020,3.3,3.35,3.2,3.3,4689194,2320,3.25
ALPA,30-JAN-2020,21.7,21.7,19.55,19.8,40412,228,20.7
ALPHAGEO,30-JAN-2020,202.8,213.0,196.0,199.25,5971,349,202.6
ALPSINDUS,30-JAN-2020,1.2,1.25,1.15,1.25,15372,42,1.2
AMARAJABAT,30-JAN-2020,796.95,799.75,775.0,783.45,402395,12907,795.75
AMBER,30-JAN-2020,1546.6,1546.6,1477.2,1497.85,99456,10578,1535.5
AMBIKCO,30-JAN-2020,831.55,850.15,831.5,843.55,2947,308,838.5
AMBUJACEM,30-JAN-2020,214.15,214.2,208.7,209.9,2971434,21919,214.05
AMDIND,30-JAN-2020,18.5,18.5,16.65,17.4,3204,78,17.75
AMJLAND,30-JAN-2020,20.5,23.9,20.0,23.1,34295,299,21.4
AMRUTANJAN,30-JAN-2020,466.0,466.9,448.95,460.4,33096,2426,461.5
ANANTRAJ,30-JAN-2020,35.15,36.15,34.8,35.45,201228,1108,35.2
ANDHRABANK,30-JAN-2020,16.9,16.9,16.6,16.7,334265,1958,16.8
ANDHRACEMT,30-JAN-2020,2.35,2.35,2.25,2.25,54558,84,2.35
ANDHRSUGAR,30-JAN-2020,334.95,336.0,324.05,325.2,24092,873,334.75
ANDPAPER,30-JAN-2020,305.0,307.8,286.0,292.35,6239,302,303.85
