SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,26-SEP-2016,38.85,39.3,37.75,38.15,190339,760,38.3
3IINFOTECH,26-SEP-2016,5.75,5.85,5.55,5.7,2203459,736,5.8
3MINDIA,26-SEP-2016,13025.85,13077.55,12908.0,12922.5,398,206,13023.05
8KMILES,26-SEP-2016,1898.0,1923.95,1871.1,1903.35,12061,1615,1890.7
A2ZINFRA,26-SEP-2016,38.75,39.1,37.8,38.25,384604,2749,38.5
AARTIDRUGS,26-SEP-2016,615.0,642.15,613.0,625.9,90090,3886,614.85
AARTIIND,26-SEP-2016,631.95,633.0,622.15,626.05,38575,2690,625.8
AARVEEDEN,26-SEP-2016,80.4,80.4,75.3,76.55,9841,150,79.15
ABAN,26-SEP-2016,205.25,208.25,205.05,205.45,532351,7478,206.55
ABB,26-SEP-2016,1159.8,1159.8,1131.0,1141.55,12479,1261,1151.8
ABBOTINDIA,26-SEP-2016,4777.7,4784.0,4670.0,4759.2,2017,686,4723.55
ABFRL,26-SEP-2016,141.0,142.8,139.45,141.45,404956,5761,140.4
ABGSHIP,26-SEP-2016,31.45,31.85,31.05,31.3,721853,2937,31.45
ABIRLANUVO,26-SEP-2016,1397.4,1409.0,1382.5,1385.8,246690,10699,1398.9
ACC,26-SEP-2016,1608.2,1618.5,1593.4,1610.95,244376,19098,1617.0
ACCELYA,26-SEP-2016,1434.95,1440.0,1410.2,1423.3,3211,335,1459.65
ACE,26-SEP-2016,44.4,44.8,43.2,43.45,130447,959,44.6
ACROPETAL,26-SEP-2016,2.2,2.2,2.05,2.1,818,5,2.15
ADANIENT,26-SEP-2016,71.4,72.1,69.95,70.25,1955410,5767,71.6
ADANIPORTS,26-SEP-2016,274.5,274.5,268.8,270.4,2817192,33302,275.1
ADANIPOWER,26-SEP-2016,27.8,28.0,27.45,27.5,2005120,6719,27.8
ADANITRANS,26-SEP-2016,39.6,40.5,39.55,39.85,477487,1633,40.0
ADFFOODS,26-SEP-2016,129.4,129.9,125.1,126.2,115674,1546,125.7
ADHUNIK,26-SEP-2016,8.1,8.1,7.6,7.65,43067,513,7.8
ADHUNIKIND,26-SEP-2016,105.0,105.0,100.5,102.15,33819,91,104.55
ADI,26-SEP-2016,437.95,447.0,421.0,436.3,33392,1039,439.8
ADLABS,26-SEP-2016,105.0,117.45,102.35,112.25,14739970,103547,100.0
ADORWELD,26-SEP-2016,283.85,284.0,280.1,281.1,891,39,283.5
ADSL,26-SEP-2016,31.95,32.25,31.25,31.4,111496,1199,31.85
ADVANIHOTR,26-SEP-2016,58.25,58.7,55.8,55.8,3366,33,56.6
ADVENZYMES,26-SEP-2016,1696.0,1721.5,1675.1,1711.6,161733,10825,1698.9
AEGISCHEM,26-SEP-2016,165.9,167.9,160.1,161.65,490078,7858,165.4
AFL,26-SEP-2016,66.95,66.95,61.5,61.8,14914,175,62.25
AGARIND,26-SEP-2016,232.0,239.9,230.2,233.65,42299,1504,231.25
AGCNET,26-SEP-2016,84.5,85.0,81.25,82.15,5852,297,84.3
AGRITECH,26-SEP-2016,27.4,28.65,26.5,27.65,4344,32,27.4
AGRODUTCH,26-SEP-2016,2.25,2.7,2.25,2.5,10264,27,2.55
AHLEAST,26-SEP-2016,199.9,220.0,199.9,200.7,3650,90,200.05
AHLUCONT,26-SEP-2016,306.4,306.4,294.9,295.05,17613,276,296.4
AHLWEST,26-SEP-2016,174.9,181.4,172.0,175.0,1715,84,173.0
AIAENG,26-SEP-2016,1216.95,1220.15,1183.05,1202.8,46164,7029,1193.1
AICHAMP,26-SEP-2016,28.25,28.25,28.25,28.25,1,1,27.0
AIFL,26-SEP-2016,369.0,370.75,360.0,361.45,30832,262,367.9
AJANTPHARM,26-SEP-2016,2051.55,2059.05,2020.15,2044.0,163474,11150,2043.85
AJMERA,26-SEP-2016,145.0,145.2,142.0,143.0,17947,385,145.45
AKSHOPTFBR,26-SEP-2016,21.25,21.35,20.55,20.75,2798084,4206,21.35
AKZOINDIA,26-SEP-2016,1658.6,1689.75,1653.0,1676.5,27262,1440,1649.1
ALANKIT,26-SEP-2016,143.0,146.05,141.35,141.7,58027,1418,141.8
ALBERTDAVD,26-SEP-2016,316.5,319.0,312.15,314.9,3091,89,314.1
ALBK,26-SEP-2016,81.0,81.75,80.25,80.75,2669529,13403,81.35
ALCHEM,26-SEP-2016,24.25,24.5,23.6,23.9,4150,34,23.95
ALEMBICLTD,26-SEP-2016,37.9,38.5,37.1,37.4,222212,998,37.6
ALICON,26-SEP-2016,340.95,364.4,340.95,355.2,6355,219,351.45
ALKALI,26-SEP-2016,57.9,60.95,57.9,59.45,5665,76,59.25
ALKEM,26-SEP-2016,1765.55,1850.3,1755.6,1829.0,174164,15565,1762.2
ALKYLAMINE,26-SEP-2016,348.8,348.8,324.55,330.95,13031,278,335.4
ALLCARGO,26-SEP-2016,192.2,192.4,190.0,191.1,32836,863,193.25
ALLSEC,26-SEP-2016,267.0,267.05,262.1,264.45,10182,202,265.1
ALMONDZ,26-SEP-2016,12.2,12.7,11.55,12.0,13562,63,12.75
ALOKTEXT,26-SEP-2016,3.5,3.55,3.4,3.45,2544126,706,3.5
ALPA,26-SEP-2016,35.25,36.0,34.0,35.15,47809,175,35.7
ALPHAGEO,26-SEP-2016,960.55,986.05,958.0,976.55,57696,2766,957.05
ALPSINDUS,26-SEP-2016,6.4,6.8,6.15,6.2,61628,130,6.4
AMARAJABAT,26-SEP-2016,1021.95,1045.0,1004.1,1017.2,510037,17844,1023.3
AMBIKCO,26-SEP-2016,813.45,818.0,810.0,811.5,3634,325,813.45
AMBUJACEM,26-SEP-2016,256.4,257.7,253.45,254.85,2197248,23530,259.0
AMDIND,26-SEP-2016,30.9,30.9,29.05,29.45,6517,65,30.0
AMRUTANJAN,26-SEP-2016,445.0,445.0,439.3,441.7,7063,365,442.15
AMTEKAUTO,26-SEP-2016,48.95,49.5,47.15,48.1,3768490,13130,48.9
AMTL,26-SEP-2016,31.0,31.0,29.4,29.6,16274,55,31.0
ANANDAMRUB,26-SEP-2016,18.1,18.1,18.1,18.1,425,17,17.25
ANANTRAJ,26-SEP-2016,58.25,58.3,56.8,57.3,785428,4691,58.35
ANDHRABANK,26-SEP-2016,60.5,61.25,59.35,59.6,2632396,7270,60.95
ANDHRACEMT,26-SEP-2016,8.1,8.2,7.95,8.0,211136,389,8.1
ANDHRSUGAR,26-SEP-2016,224.0,225.0,219.5,220.2,35754,619,222.8
ANGIND,26-SEP-2016,12.4,12.4,11.9,11.95,22273,149,12.15
ANIKINDS,26-SEP-2016,28.0,28.05,28.0,28.0,2464,9,29.0
ANKITMETAL,26-SEP-2016,1.75,1.75,1.65,1.7,130541,78,1.7
ANSALAPI,26-SEP-2016,19.4,19.75,19.05,19.25,72204,283,19.45
ANSALHSG,26-SEP-2016,24.8,25.35,24.55,24.6,3060,37,25.05
ANTGRAPHIC,26-SEP-2016,0.8,0.8,0.8,0.8,11751,4,0.85
APARINDS,26-SEP-2016,583.0,588.15,561.0,563.4,12556,891,583.85
APCOTEXIND,26-SEP-2016,385.0,390.0,376.1,379.9,10451,337,383.15
APLAPOLLO,26-SEP-2016,859.1,888.0,850.25,885.5,37004,1721,850.25
APLLTD,26-SEP-2016,678.95,695.9,673.7,683.45,160810,6198,678.55
APOLLOHOSP,26-SEP-2016,1341.0,1342.9,1327.0,1336.95,158922,7858,1339.25
APOLLOTYRE,26-SEP-2016,221.0,221.75,215.6,216.25,2195480,21930,221.0
APOLSINHOT,26-SEP-2016,302.0,309.15,291.0,308.0,261,7,303.85
APTECHT,26-SEP-2016,166.0,168.75,162.9,163.8,507693,6495,166.9
ARCHIDPLY,26-SEP-2016,54.4,55.9,53.5,53.6,58198,921,54.4
ARCHIES,26-SEP-2016,24.45,24.7,23.75,24.15,62396,242,24.4
ARCOTECH,26-SEP-2016,360.2,373.2,351.5,361.2,112915,2267,365.9
ARIES,26-SEP-2016,118.0,118.0,115.0,116.0,33851,582,115.7
ARIHANT,26-SEP-2016,42.5,43.0,42.5,43.0,135,3,41.9
ARMANFIN,26-SEP-2016,270.0,270.0,260.0,260.3,9470,325,270.0
AROGRANITE,26-SEP-2016,72.8,73.8,72.1,72.65,22619,178,73.25
ARROWGREEN,26-SEP-2016,480.5,480.5,466.15,472.65,2571,237,483.4
ARROWTEX,26-SEP-2016,38.0,38.0,36.0,36.6,14803,107,37.1
ARSHIYA,26-SEP-2016,32.45,33.5,32.0,32.05,59471,677,32.4
ARSSINFRA,26-SEP-2016,86.0,86.35,83.7,84.75,182801,3379,85.6
