SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,29-APR-2020,29.7,29.8,29.1,29.3,36343,294,29.05
21STCENMGM,29-APR-2020,11.2,11.2,11.1,11.2,280,10,11.2
3IINFOTECH,29-APR-2020,1.6,1.7,1.55,1.65,3522200,1382,1.6
3MINDIA,29-APR-2020,19489.0,19594.0,19000.0,19544.6,3547,1724,19297.95
3PLAND,29-APR-2020,7.2,7.2,7.2,7.2,535,3,6.9
5PAISA,29-APR-2020,159.0,159.1,154.7,155.95,3919,214,153.1
63MOONS,29-APR-2020,59.4,60.0,56.1,57.15,14745,499,58.7
645GS2029,29-APR-2020,103.0,103.0,102.0,102.0,894,5,100.0
706GS2046,29-APR-2020,103.0,104.2,103.0,104.2,305,11,99.5
757GS2033,29-APR-2020,114.5,114.5,114.5,114.5,400,2,109.2
75GS2034,29-APR-2020,112.0,112.0,112.0,112.0,5,1,107.08
769GS2043,29-APR-2020,115.0,120.0,115.0,120.0,360,5,115.0
795GS2032,29-APR-2020,106.0,106.0,106.0,106.0,1800,1,102.0
A2ZINFRA,29-APR-2020,3.9,3.9,3.7,3.75,530002,425,3.85
AARTIDRUGS,29-APR-2020,749.0,751.9,729.0,731.1,40825,3121,743.95
AARTIIND,29-APR-2020,1116.0,1137.85,1070.0,1108.9,678994,42603,1105.45
AARVEEDEN,29-APR-2020,9.1,9.25,8.9,9.25,11792,85,9.25
AAVAS,29-APR-2020,1164.0,1209.85,1122.25,1209.65,28995,1776,1152.25
ABAN,29-APR-2020,20.5,21.2,19.25,19.95,58574,422,20.2
ABB,29-APR-2020,881.0,891.75,875.0,880.15,60897,5175,873.4
ABBOTINDIA,29-APR-2020,17000.0,18149.0,16801.05,17992.1,42373,10128,16975.05
ABCAPITAL,29-APR-2020,50.9,52.0,49.55,49.9,2070770,20793,50.65
ABFRL,29-APR-2020,115.15,115.8,111.5,112.0,1661713,31534,115.15
ABMINTLTD,29-APR-2020,13.0,13.0,13.0,13.0,410,2,13.0
ABSLNN50ET,29-APR-2020,235.3,235.3,219.0,233.0,159,12,236.81
ACC,29-APR-2020,1128.0,1140.0,1107.0,1122.2,1998171,70688,1126.5
ACCELYA,29-APR-2020,909.95,909.95,902.65,905.2,15589,281,904.35
ACE,29-APR-2020,46.5,48.25,45.5,46.6,254930,2715,45.65
ADANIENT,29-APR-2020,140.0,140.7,135.65,139.5,4774365,34981,139.3
ADANIGAS,29-APR-2020,104.9,107.9,104.5,105.85,2742210,20626,104.1
ADANIGREEN,29-APR-2020,205.0,209.4,202.35,207.95,442718,4486,203.65
ADANIPORTS,29-APR-2020,274.0,293.2,272.7,287.65,4058322,52514,272.95
ADANIPOWER,29-APR-2020,30.75,31.6,30.3,31.25,8641323,18323,30.15
ADANITRANS,29-APR-2020,201.9,208.0,198.2,204.7,201676,3580,200.95
ADFFOODS,29-APR-2020,201.0,208.9,195.2,206.15,6363,256,200.0
ADHUNIKIND,29-APR-2020,21.1,21.1,21.1,21.1,7233,24,20.1
ADORWELD,29-APR-2020,240.8,243.45,235.2,238.05,3440,369,234.15
ADROITINFO,29-APR-2020,5.5,5.5,5.25,5.25,65,3,5.5
ADSL,29-APR-2020,13.0,13.0,12.75,12.85,31720,117,12.8
ADVANIHOTR,29-APR-2020,40.15,41.15,40.1,40.15,2936,39,40.15
ADVENZYMES,29-APR-2020,140.75,154.8,137.5,147.85,342615,5654,138.3
AEGISCHEM,29-APR-2020,169.0,171.0,165.0,167.1,168653,9244,169.15
AFFLE,29-APR-2020,1400.0,1450.05,1369.0,1450.05,27688,3113,1381.0
AGARIND,29-APR-2020,58.2,62.55,58.2,60.3,15034,200,61.55
AGCNET,29-APR-2020,245.0,254.0,238.0,253.25,1099,36,244.85
AGRITECH,29-APR-2020,30.0,31.4,30.0,30.9,11913,155,30.1
AGROPHOS,29-APR-2020,10.25,10.25,10.25,10.25,2592,33,9.8
AHLEAST,29-APR-2020,128.05,137.0,128.05,133.05,2494,18,133.15
AHLUCONT,29-APR-2020,181.75,188.0,180.8,185.2,7598,320,181.75
AHLWEST,29-APR-2020,253.0,265.0,251.0,251.0,95,8,253.0
AIAENG,29-APR-2020,1504.0,1598.0,1489.05,1572.55,34549,4791,1490.25
AIONJSW,29-APR-2020,11.9,11.95,11.4,11.65,14374,76,11.9
AIRAN,29-APR-2020,10.3,12.05,10.15,10.55,39447,224,10.4
AJANTPHARM,29-APR-2020,1512.8,1539.85,1501.0,1512.85,87330,6643,1494.6
AJMERA,29-APR-2020,83.9,86.9,83.8,85.15,57653,1357,83.9
AKASH,29-APR-2020,79.8,85.0,79.8,85.0,101,2,84.0
AKSHARCHEM,29-APR-2020,235.0,239.7,220.55,224.45,68415,2862,228.05
AKSHOPTFBR,29-APR-2020,5.3,5.3,5.3,5.3,76533,168,5.55
AKZOINDIA,29-APR-2020,2026.0,2054.95,2003.0,2016.45,8730,2410,2023.0
ALANKIT,29-APR-2020,20.05,20.05,18.15,18.15,231611,1312,19.1
ALBERTDAVD,29-APR-2020,474.25,489.95,462.25,468.15,52134,1984,473.3
ALCHEM,29-APR-2020,2.1,2.1,2.1,2.1,31176,47,2.0
ALEMBICLTD,29-APR-2020,52.0,52.75,50.05,51.25,193483,2924,51.15
ALICON,29-APR-2020,235.35,239.1,224.95,232.15,1588,225,236.45
ALKALI,29-APR-2020,47.4,51.0,46.2,48.95,229247,2410,42.8
ALKEM,29-APR-2020,2705.0,2750.0,2625.0,2653.1,58536,9009,2699.8
ALKYLAMINE,29-APR-2020,1893.0,1930.05,1830.0,1897.5,66057,7489,1871.6
ALLCARGO,29-APR-2020,72.05,75.0,70.8,73.85,187023,2751,71.95
ALLSEC,29-APR-2020,171.0,180.0,170.0,174.15,2387,76,171.45
ALMONDZ,29-APR-2020,11.55,11.55,10.45,10.5,4416,34,11.0
ALOKINDS,29-APR-2020,6.35,6.95,6.35,6.95,21106363,7985,6.65
ALPA,29-APR-2020,21.2,22.5,21.0,21.15,40773,344,21.8
ALPHAGEO,29-APR-2020,175.0,175.25,170.2,172.25,13294,464,171.25
ALPSINDUS,29-APR-2020,0.9,0.9,0.8,0.8,85069,97,0.85
AMARAJABAT,29-APR-2020,555.0,556.8,536.4,540.2,1082273,32421,545.55
AMBER,29-APR-2020,1092.0,1094.9,1063.1,1072.85,55056,6935,1085.85
AMBIKCO,29-APR-2020,673.5,744.95,672.0,695.85,3966,330,673.5
AMBUJACEM,29-APR-2020,166.9,170.75,165.65,169.5,3900474,39779,167.7
AMDIND,29-APR-2020,13.4,13.9,13.0,13.05,4837,38,13.15
AMJLAND,29-APR-2020,15.0,18.0,13.6,15.5,5029,87,15.0
AMJUMBO,29-APR-2020,7.95,7.95,7.95,7.95,8000,1,7.6
AMRUTANJAN,29-APR-2020,399.0,401.0,390.0,391.6,36794,1806,395.55
ANANTRAJ,29-APR-2020,16.9,17.25,16.75,16.9,178550,510,16.8
ANDHRACEMT,29-APR-2020,3.25,3.25,3.25,3.25,72894,393,3.4
ANDHRAPAP,29-APR-2020,190.0,193.7,181.6,184.7,7816,315,187.6
ANDHRSUGAR,29-APR-2020,226.1,246.4,226.05,245.9,50758,1678,234.7
ANIKINDS,29-APR-2020,8.85,8.85,8.85,8.85,5682,30,9.3
ANKITMETAL,29-APR-2020,0.4,0.4,0.35,0.35,4867,6,0.4
ANSALAPI,29-APR-2020,6.15,6.15,6.0,6.15,47794,92,5.9
ANSALHSG,29-APR-2020,3.15,3.45,3.15,3.45,74442,93,3.3
ANUP,29-APR-2020,310.3,315.0,300.0,303.6,3008,313,306.0
APARINDS,29-APR-2020,301.15,314.7,299.25,312.6,16847,701,300.2
APCL,29-APR-2020,103.15,107.0,102.1,104.15,13301,137,103.9
APCOTEXIND,29-APR-2020,108.0,110.0,105.9,106.4,22312,529,106.4
APEX,29-APR-2020,228.75,235.5,222.45,225.35,400107,10247,228.5
APLAPOLLO,29-APR-2020,1268.2,1289.95,1245.15,1260.95,23686,3188,1242.95
APLLTD,29-APR-2020,764.45,784.0,756.15,762.35,527204,10036,761.85
APOLLO,29-APR-2020,68.85,68.9,64.25,66.6,87363,1461,67.05
APOLLOHOSP,29-APR-2020,1420.0,1428.8,1375.0,1417.95,1010961,85616,1426.45
APOLLOPIPE,29-APR-2020,297.0,310.0,292.95,308.0,9775,489,296.15
APOLLOTYRE,29-APR-2020,89.9,96.8,89.3,95.65,10776503,54503,89.5
APOLSINHOT,29-APR-2020,506.65,536.65,498.3,502.6,830,234,524.5
APTECHT,29-APR-2020,103.0,111.35,98.8,105.95,668328,7727,102.25
ARCHIDPLY,29-APR-2020,22.15,23.9,20.85,22.55,190296,1327,22.15
ARCHIES,29-APR-2020,11.3,11.6,10.95,11.6,14707,79,11.05
ARCOTECH,29-APR-2020,1.55,1.55,1.55,1.55,11666,34,1.5
ARENTERP,29-APR-2020,9.5,10.5,9.5,9.95,697,27,10.0
ARIES,29-APR-2020,60.4,60.4,57.6,58.4,33213,314,59.25
ARIHANT,29-APR-2020,14.35,14.35,12.6,14.1,4038,116,13.8
ARIHANTSUP,29-APR-2020,17.95,18.6,17.25,17.7,7154,244,17.95
ARMANFIN,29-APR-2020,403.95,403.95,381.25,392.0,6829,442,388.7
AROGRANITE,29-APR-2020,23.95,23.95,23.95,23.95,1091,11,22.85
ARROWGREEN,29-APR-2020,36.15,37.9,36.15,37.25,2234,15,36.15
ARSHIYA,29-APR-2020,12.45,12.45,12.45,12.45,6585,18,11.9
ARSSINFRA,29-APR-2020,12.9,13.9,12.9,13.15,5043,32,13.25
ARTEMISMED,29-APR-2020,160.95,160.95,152.25,154.2,400,15,152.15
ARVIND,29-APR-2020,24.0,24.4,23.7,23.85,1166496,3346,23.95
ARVINDFASN,29-APR-2020,137.45,140.0,136.0,137.9,34066,763,137.7
ARVSMART,29-APR-2020,63.0,63.5,62.4,63.05,12154,328,63.0
ASAHIINDIA,29-APR-2020,168.95,169.0,163.6,166.25,9238,523,166.2
ASAHISONG,29-APR-2020,101.9,109.0,99.0,106.85,18579,461,99.1
ASAL,29-APR-2020,15.2,15.75,14.65,15.75,7624,59,15.35
ASALCBR,29-APR-2020,172.5,172.5,161.25,169.1,26702,1033,168.55
ASHAPURMIN,29-APR-2020,27.5,27.95,26.6,27.05,35013,203,28.0
ASHIANA,29-APR-2020,45.45,46.0,43.55,44.0,117532,666,43.6
ASHIMASYN,29-APR-2020,4.25,4.25,4.0,4.05,6858,48,4.2
ASHOKA,29-APR-2020,62.0,62.0,59.5,60.05,345547,2758,60.65
ASHOKLEY,29-APR-2020,45.15,48.75,44.55,47.95,42144760,98701,44.55
ASIANHOTNR,29-APR-2020,68.95,69.4,65.35,68.3,5212,72,68.0
ASIANPAINT,29-APR-2020,1846.9,1847.0,1755.9,1767.5,2931170,162764,1824.4
ASIANTILES,29-APR-2020,163.05,164.0,155.45,158.65,39815,1351,159.45
ASLIND,29-APR-2020,6.65,6.65,6.65,6.65,4000,1,7.0
ASPINWALL,29-APR-2020,109.8,124.9,109.8,119.7,2425,103,107.15
ASTEC,29-APR-2020,405.0,423.5,401.2,416.65,15564,748,402.7
ASTERDM,29-APR-2020,102.0,102.5,97.0,98.35,390259,4716,100.55
ASTRAL,29-APR-2020,939.0,954.3,938.0,947.25,65929,7086,939.65
ASTRAMICRO,29-APR-2020,65.0,67.3,62.7,65.3,181312,2433,64.2
ASTRAZEN,29-APR-2020,2798.95,3124.0,2745.0,3038.75,108880,11401,2777.8
ASTRON,29-APR-2020,29.5,29.5,28.0,28.7,22321,320,29.15
ATFL,29-APR-2020,464.85,476.95,457.65,469.1,3197,361,463.55
ATLANTA,29-APR-2020,5.55,5.55,5.55,5.55,17212,57,5.3
ATLASCYCLE,29-APR-2020,35.05,37.0,35.05,36.55,761,34,36.1
ATUL,29-APR-2020,4899.95,5000.0,4750.0,4947.15,77782,9846,4869.75
ATULAUTO,29-APR-2020,163.7,165.55,158.1,164.75,19776,806,160.05
AUBANK,29-APR-2020,517.5,538.25,511.1,538.2,509254,22625,512.65
AURIONPRO,29-APR-2020,45.1,47.5,45.1,45.65,3412,97,45.6
AUROPHARMA,29-APR-2020,622.4,631.85,612.8,625.35,5935761,97514,619.95
AUSOMENT,29-APR-2020,26.35,28.25,26.25,26.45,1505,33,27.05
AUTOAXLES,29-APR-2020,482.0,539.75,477.1,531.0,108987,4743,483.0
AUTOIND,29-APR-2020,17.05,17.05,17.05,17.05,9960,74,17.9
AUTOLITIND,29-APR-2020,17.7,17.7,16.6,17.2,4103,65,16.9
AVADHSUGAR,29-APR-2020,137.5,142.9,133.0,138.9,29418,551,136.25
