SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,22-OCT-2019,37.85,38.95,37.1,37.45,22434,423,38.15
21STCENMGM,22-OCT-2019,12.65,12.9,12.65,12.9,107,6,12.65
3IINFOTECH,22-OCT-2019,2.2,2.3,2.15,2.15,1315207,743,2.2
3MINDIA,22-OCT-2019,22000.0,22190.0,21651.0,21822.3,4653,1445,21792.25
3PLAND,22-OCT-2019,6.3,6.3,6.3,6.3,57,1,6.2
5PAISA,22-OCT-2019,175.05,177.25,174.7,174.7,38226,453,183.85
63MOONS,22-OCT-2019,115.35,119.5,114.1,115.05,108727,2048,114.85
8KMILES,22-OCT-2019,35.9,35.9,35.9,35.9,35724,132,37.75
A2ZINFRA,22-OCT-2019,10.6,10.65,9.75,9.9,848662,780,10.55
AAKASH,22-OCT-2019,16.8,16.8,14.1,15.3,6000,3,17.6
AARON,22-OCT-2019,49.0,49.0,49.0,49.0,3300,1,49.0
AARTIDRUGS,22-OCT-2019,456.0,475.0,450.5,470.95,9568,733,456.0
AARTIIND,22-OCT-2019,810.0,827.4,804.55,821.95,209498,10778,804.55
AARVEEDEN,22-OCT-2019,14.8,15.95,13.6,14.9,4053,56,14.2
AAVAS,22-OCT-2019,1675.85,1691.9,1654.0,1665.5,13305,3209,1675.85
ABAN,22-OCT-2019,24.5,26.0,24.3,25.3,31450,278,25.45
ABB,22-OCT-2019,1557.0,1580.0,1521.0,1539.2,112943,3028,1556.3
ABBOTINDIA,22-OCT-2019,10699.95,11000.0,10350.0,10699.85,25468,5887,10704.5
ABCAPITAL,22-OCT-2019,79.05,83.7,79.05,82.95,3462436,30752,79.4
ABFRL,22-OCT-2019,207.55,211.9,204.05,205.75,684987,4536,209.2
ABINFRA,22-OCT-2019,18.0,18.0,18.0,18.0,4000,1,17.65
ABMINTLTD,22-OCT-2019,14.1,14.1,14.1,14.1,2,1,14.1
ABSLNN50ET,22-OCT-2019,282.96,283.35,282.96,283.35,11,2,281.0
ABSLRIF6RG,22-OCT-2019,6.65,6.65,6.65,6.65,500,1,7.24
ACC,22-OCT-2019,1551.9,1556.95,1523.8,1535.25,934518,52831,1553.55
ACCELYA,22-OCT-2019,854.8,869.0,826.05,832.65,2896,449,854.8
ACCURACY,22-OCT-2019,27.65,27.65,27.6,27.6,9600,4,29.05
ACE,22-OCT-2019,80.65,82.0,79.6,80.2,104564,1018,80.1
ADANIENT,22-OCT-2019,174.5,180.0,173.4,178.65,7909839,33677,175.1
ADANIGAS,22-OCT-2019,149.5,152.85,148.1,148.45,698922,6381,151.0
ADANIGREEN,22-OCT-2019,90.0,91.25,84.0,86.6,2692862,15797,89.6
ADANIPORTS,22-OCT-2019,421.5,428.85,417.1,420.75,2380735,36089,421.7
ADANIPOWER,22-OCT-2019,64.0,65.05,62.95,63.25,6883425,20683,64.15
ADANITRANS,22-OCT-2019,239.0,259.0,237.0,253.55,549105,9394,238.1
ADFFOODS,22-OCT-2019,260.05,263.6,253.45,255.35,17861,1372,261.65
ADHUNIK,22-OCT-2019,0.45,0.45,0.4,0.45,5481,18,0.45
ADHUNIKIND,22-OCT-2019,118.5,120.4,113.05,114.7,73969,1671,118.35
ADLABS,22-OCT-2019,2.0,2.0,1.9,1.9,299906,452,1.95
ADORWELD,22-OCT-2019,309.0,316.95,296.05,305.45,5497,396,300.85
ADROITINFO,22-OCT-2019,6.55,6.55,6.55,6.55,366,6,6.85
ADSL,22-OCT-2019,14.2,14.35,13.5,13.7,23489,91,14.2
