SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,29-MAR-2019,38.9,38.9,38.05,38.2,29876,275,38.5
21STCENMGM,29-MAR-2019,19.25,19.25,19.25,19.25,383,4,18.9
3IINFOTECH,29-MAR-2019,3.9,3.9,3.8,3.85,2509649,678,3.8
3MINDIA,29-MAR-2019,24005.05,24300.0,23811.25,24260.85,1128,595,24035.65
3PLAND,29-MAR-2019,11.2,11.2,11.2,11.2,100,2,11.75
5PAISA,29-MAR-2019,237.55,239.85,232.0,238.1,8436,192,237.3
63MOONS,29-MAR-2019,80.25,82.2,79.5,81.1,146924,1741,79.55
8KMILES,29-MAR-2019,98.5,98.5,98.5,98.5,55621,432,93.85
A2ZINFRA,29-MAR-2019,17.2,17.65,16.6,16.6,288055,387,17.45
AARON,29-MAR-2019,47.9,47.9,47.9,47.9,3000,1,46.95
AARTIDRUGS,29-MAR-2019,648.15,650.0,633.0,637.3,12557,871,648.15
AARTIIND,29-MAR-2019,1572.8,1604.0,1560.0,1577.65,88807,6586,1555.25
AARVEEDEN,29-MAR-2019,23.8,24.45,23.0,23.25,6314,95,23.85
AAVAS,29-MAR-2019,1101.0,1180.0,1101.0,1155.8,22220,2790,1096.8
ABAN,29-MAR-2019,57.75,59.5,57.0,57.35,84974,798,58.0
ABB,29-MAR-2019,1329.8,1330.0,1310.1,1316.0,224329,8792,1314.9
ABBOTINDIA,29-MAR-2019,7349.85,7349.85,7272.0,7304.8,2470,426,7274.9
ABCAPITAL,29-MAR-2019,98.55,99.7,95.85,97.2,3715606,54949,98.55
ABFRL,29-MAR-2019,222.0,224.0,219.0,220.35,702272,9122,221.65
ABGSHIP,29-MAR-2019,1.7,1.8,1.7,1.8,52069,80,1.75
ABSLNN50ET,29-MAR-2019,327.02,327.02,327.0,327.0,4977,4,327.02
ACC,29-MAR-2019,1623.0,1679.85,1601.2,1666.3,1424985,47486,1617.8
ACCELYA,29-MAR-2019,919.8,933.55,912.05,917.55,3119,424,919.8
ACCORD,29-MAR-2019,25.0,25.0,25.0,25.0,2000,1,25.0
ACCURACY,29-MAR-2019,70.0,83.0,70.0,78.95,51200,12,70.0
ACE,29-MAR-2019,109.2,121.8,109.2,114.6,1297985,15258,109.2
ADANIENT,29-MAR-2019,139.6,150.2,139.3,146.75,13910654,72873,137.8
ADANIGAS,29-MAR-2019,117.75,135.5,116.55,128.7,3150937,30699,116.9
ADANIGREEN,29-MAR-2019,35.95,38.25,35.45,37.15,2006664,7461,35.85
ADANIPORTS,29-MAR-2019,383.3,385.9,375.5,378.15,4126878,65406,381.3
ADANIPOWER,29-MAR-2019,47.05,50.35,46.8,48.2,20253763,27240,46.9
ADANITRANS,29-MAR-2019,218.9,227.25,216.55,217.4,401751,7022,217.75
ADFFOODS,29-MAR-2019,240.1,244.9,238.05,239.65,17669,590,241.1
ADHUNIK,29-MAR-2019,2.9,2.9,2.7,2.75,83366,101,2.8
ADHUNIKIND,29-MAR-2019,56.05,56.1,55.2,55.55,979,19,55.75
ADLABS,29-MAR-2019,8.3,8.75,8.0,8.0,2207015,948,8.4
ADORWELD,29-MAR-2019,344.8,348.0,339.95,343.95,10785,449,340.65
ADROITINFO,29-MAR-2019,17.2,17.2,17.15,17.15,532,6,18.05
ADSL,29-MAR-2019,13.55,14.4,13.35,13.4,9721,75,13.6
ADVANIHOTR,29-MAR-2019,69.15,69.9,68.0,68.1,3924,91,69.65
ADVENZYMES,29-MAR-2019,170.0,185.3,170.0,182.6,859554,11340,169.5
AEGISCHEM,29-MAR-2019,203.0,204.45,198.6,203.2,314482,8513,200.7
AGARIND,29-MAR-2019,163.45,163.45,156.05,158.95,676,66,163.65
AGCNET,29-MAR-2019,111.0,115.8,111.0,112.9,1967,33,111.1
AGLSL,29-MAR-2019,60.5,61.4,57.6,60.2,3357,56,59.55
AGRITECH,29-MAR-2019,50.05,51.55,49.05,50.1,12245,159,50.9
AGROPHOS,29-MAR-2019,74.0,74.0,68.1,70.2,48775,90,71.9
AHLADA,29-MAR-2019,93.2,93.2,93.2,93.2,1000,1,89.05
AHLEAST,29-MAR-2019,237.0,250.0,235.1,245.45,2402,196,238.95
AHLUCONT,29-MAR-2019,332.35,333.2,324.0,324.85,3628,164,325.1
AHLWEST,29-MAR-2019,340.0,360.0,336.05,350.05,577,28,333.5
AIAENG,29-MAR-2019,1848.15,1858.0,1780.0,1796.1,77028,10157,1837.15
AIFL,29-MAR-2019,13.85,13.85,12.55,12.9,80461,250,13.2
AIONJSW,29-MAR-2019,23.8,28.2,23.55,28.05,249477,688,23.5
AIROLAM,29-MAR-2019,28.3,35.3,28.3,34.9,27000,6,31.0
AISL,29-MAR-2019,66.55,66.55,65.5,66.0,2400,2,69.0
AJANTPHARM,29-MAR-2019,1030.0,1064.4,1028.1,1035.2,716645,21094,1025.4
AJMERA,29-MAR-2019,185.7,192.0,185.15,189.85,133026,2331,185.7
AKSHARCHEM,29-MAR-2019,338.95,338.95,329.0,331.4,3366,269,337.4
AKSHOPTFBR,29-MAR-2019,19.2,19.5,18.8,18.85,471023,1365,19.3
AKZOINDIA,29-MAR-2019,1786.0,1817.95,1762.05,1802.85,9206,2077,1786.65
ALANKIT,29-MAR-2019,32.5,33.0,30.65,31.45,708273,3252,32.35
ALBERTDAVD,29-MAR-2019,393.0,397.0,389.45,390.85,7967,272,394.55
ALBK,29-MAR-2019,54.9,55.8,54.3,54.6,6926616,15296,54.9
ALCHEM,29-MAR-2019,1.95,1.95,1.85,1.95,7816,18,1.9
ALEMBICLTD,29-MAR-2019,41.55,42.2,41.55,42.0,128057,759,41.45
ALICON,29-MAR-2019,596.05,596.05,580.8,585.9,781,154,595.45
ALKALI,29-MAR-2019,41.0,41.85,40.8,41.4,14275,84,40.8
ALKEM,29-MAR-2019,1750.4,1770.0,1730.0,1750.85,74407,9460,1741.7
ALKYLAMINE,29-MAR-2019,835.85,845.45,825.0,833.0,2539,312,835.85
ALLCARGO,29-MAR-2019,116.0,117.8,114.4,115.1,151132,2281,116.25
ALLSEC,29-MAR-2019,282.0,284.95,272.15,276.95,35252,672,281.0
ALMONDZ,29-MAR-2019,22.3,23.7,22.0,22.4,971,32,22.35
ALOKTEXT,29-MAR-2019,4.75,4.75,4.75,4.75,401851,589,5.0
ALPA,29-MAR-2019,27.0,27.5,26.5,26.65,30907,260,26.85
ALPHAGEO,29-MAR-2019,502.95,512.05,480.25,485.35,14164,1427,503.4
AMARAJABAT,29-MAR-2019,719.95,724.0,716.65,719.95,333906,9156,717.45
AMBER,29-MAR-2019,810.0,822.8,801.05,816.6,86441,3816,805.15
AMBIKCO,29-MAR-2019,1129.95,1140.0,1118.0,1121.5,7497,453,1124.9
AMBUJACEM,29-MAR-2019,234.9,236.2,230.4,235.3,4810352,54760,231.85
AMDIND,29-MAR-2019,20.85,20.85,20.0,20.45,2802,25,20.15
AMJLAND,29-MAR-2019,19.5,19.95,19.15,19.7,4211,55,19.7
AMJUMBO,29-MAR-2019,54.55,58.6,54.55,57.2,6000,3,54.55
AMRUTANJAN,29-MAR-2019,310.95,311.5,308.0,309.25,23246,720,308.1
ANANTRAJ,29-MAR-2019,33.35,34.2,33.35,33.6,378186,1458,33.3
ANDHRABANK,29-MAR-2019,28.0,28.5,27.95,28.05,1840201,4996,27.95
ANDHRACEMT,29-MAR-2019,4.8,5.2,4.8,5.15,40659,109,5.05
ANDHRSUGAR,29-MAR-2019,345.5,347.35,340.0,343.2,22921,850,344.2
ANGIND,29-MAR-2019,1.0,1.0,0.9,1.0,11982,28,0.95
ANIKINDS,29-MAR-2019,16.0,16.0,15.2,15.45,21825,36,15.5
ANKITMETAL,29-MAR-2019,0.45,0.5,0.45,0.5,618,6,0.5
ANSALAPI,29-MAR-2019,11.2,11.55,11.0,11.3,89717,260,11.2
ANSALHSG,29-MAR-2019,12.0,12.7,12.0,12.2,17504,78,12.25
ANTGRAPHIC,29-MAR-2019,0.45,0.5,0.45,0.5,9670,11,0.5
ANUP,29-MAR-2019,533.5,572.65,526.0,558.5,60093,3327,532.7
APARINDS,29-MAR-2019,672.3,674.0,659.7,671.9,5161,375,671.55
APCL,29-MAR-2019,126.0,126.0,112.6,118.3,8591,171,119.9
APCOTEXIND,29-MAR-2019,522.0,530.3,515.45,526.0,8482,368,516.35
APEX,29-MAR-2019,339.75,343.45,325.2,327.9,150986,4509,338.4
APLAPOLLO,29-MAR-2019,1450.0,1454.75,1414.9,1441.85,26545,1238,1448.65
APLLTD,29-MAR-2019,520.9,544.9,509.6,537.8,326229,13710,520.9
APOLLO,29-MAR-2019,101.5,108.0,101.5,104.8,19996,513,101.45
APOLLOHOSP,29-MAR-2019,1195.4,1253.35,1188.95,1227.6,1780366,67183,1182.95
APOLLOTYRE,29-MAR-2019,219.6,224.3,217.65,222.75,3657462,43790,217.45
APOLSINHOT,29-MAR-2019,882.35,916.0,875.0,882.7,3035,64,882.35
APTECHT,29-MAR-2019,181.0,182.35,177.1,177.8,152228,2606,180.05
ARCHIDPLY,29-MAR-2019,39.25,41.7,39.25,40.0,43000,212,39.95
ARCHIES,29-MAR-2019,24.9,26.1,24.8,25.9,89975,470,24.9
ARCOTECH,29-MAR-2019,5.5,5.65,5.3,5.6,66836,186,5.4
ARIES,29-MAR-2019,89.0,89.5,86.15,86.75,32508,405,88.1
ARIHANT,29-MAR-2019,27.7,29.85,27.7,28.95,6158,4,28.25
ARIHANTSUP,29-MAR-2019,54.45,55.35,51.4,52.25,123936,71,53.2
ARMANFIN,29-MAR-2019,372.0,372.05,368.05,370.15,10324,119,370.95
AROGRANITE,29-MAR-2019,49.1,50.6,49.0,49.3,5665,136,49.45
