SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,27-JUN-2018,37.75,38.05,34.8,35.75,73118,841,37.7
21STCENMGM,27-JUN-2018,37.0,37.0,37.0,37.0,762,8,36.4
3IINFOTECH,27-JUN-2018,4.15,4.15,4.0,4.0,2425430,1373,4.15
3MINDIA,27-JUN-2018,19534.7,19950.0,19500.0,19590.35,611,213,19788.35
3PLAND,27-JUN-2018,13.0,14.25,12.05,13.95,6789,39,13.25
5PAISA,27-JUN-2018,347.05,350.0,334.15,340.9,3436,211,351.7
63MOONS,27-JUN-2018,78.4,84.4,75.6,78.25,989523,14289,77.6
8KMILES,27-JUN-2018,505.8,514.9,468.3,475.2,261479,13110,505.8
A2ZINFRA,27-JUN-2018,21.0,21.6,19.8,20.0,376741,1857,21.0
AARTIDRUGS,27-JUN-2018,588.8,594.0,545.0,552.75,29733,1663,585.2
AARTIIND,27-JUN-2018,1244.3,1244.9,1184.65,1201.25,12680,1094,1237.05
AARVEEDEN,27-JUN-2018,32.5,34.45,31.55,31.65,11507,163,32.65
AARVI,27-JUN-2018,68.5,69.0,68.5,69.0,6000,3,69.0
ABAN,27-JUN-2018,116.0,117.9,111.0,112.4,854792,9773,114.5
ABB,27-JUN-2018,1191.0,1197.25,1175.0,1185.9,22928,1358,1188.15
ABBOTINDIA,27-JUN-2018,7490.0,7537.0,7106.0,7174.0,9112,2214,7477.15
ABCAPITAL,27-JUN-2018,131.95,132.3,125.35,126.8,3484076,30887,131.55
ABFRL,27-JUN-2018,143.0,144.0,138.7,139.65,253288,1948,141.15
ABGSHIP,27-JUN-2018,6.3,6.5,6.1,6.1,19776,45,6.2
ABMINTLTD,27-JUN-2018,20.0,20.0,19.5,19.5,16,2,20.0
ACC,27-JUN-2018,1364.9,1368.9,1302.05,1308.8,572379,20803,1357.6
ACCELYA,27-JUN-2018,1258.0,1258.0,1222.2,1229.8,855,339,1258.4
ACCURACY,27-JUN-2018,88.8,90.0,86.75,88.3,88000,49,89.4
ACE,27-JUN-2018,136.7,137.0,130.15,130.9,237292,2028,137.0
ADANIENT,27-JUN-2018,128.0,128.0,112.5,115.1,11674336,56910,129.15
ADANIGREEN,27-JUN-2018,28.3,28.3,27.4,27.4,133412,825,28.8
ADANIPORTS,27-JUN-2018,362.0,365.05,355.15,361.1,3186106,63534,362.9
ADANIPOWER,27-JUN-2018,17.1,17.3,16.0,16.3,17424093,17542,17.1
ADANITRANS,27-JUN-2018,163.75,163.8,149.25,151.95,369640,5676,163.25
ADFFOODS,27-JUN-2018,242.3,242.35,233.0,235.7,56362,1942,241.25
ADHUNIK,27-JUN-2018,3.4,3.4,3.15,3.2,22155,48,3.25
ADHUNIKIND,27-JUN-2018,72.15,72.15,66.15,68.8,26387,119,71.15
ADLABS,27-JUN-2018,35.85,36.3,33.75,34.35,83800,832,35.7
ADORWELD,27-JUN-2018,322.0,324.5,308.6,312.3,9132,314,324.85
ADROITINFO,27-JUN-2018,27.1,27.9,25.6,26.0,4148,64,27.15
ADSL,27-JUN-2018,17.4,17.5,16.1,16.75,32050,131,17.3
ADVANIHOTR,27-JUN-2018,54.0,54.0,51.0,51.3,5995,108,53.25
ADVENZYMES,27-JUN-2018,215.6,216.8,213.1,214.9,104105,2244,214.7
AEGISCHEM,27-JUN-2018,209.05,212.0,206.0,206.9,91355,6869,209.05
AFL,27-JUN-2018,56.5,57.5,53.1,54.2,6933,63,58.05
AGARIND,27-JUN-2018,314.0,324.9,286.7,311.2,73014,579,305.45
AGCNET,27-JUN-2018,104.05,108.9,103.0,103.1,27757,90,105.65
AGLSL,27-JUN-2018,84.0,86.5,83.6,84.15,12562,70,84.2
AGRITECH,27-JUN-2018,109.05,111.4,102.05,103.7,50005,933,110.55
AGROPHOS,27-JUN-2018,36.5,36.5,35.0,35.4,90000,9,36.85
AHLEAST,27-JUN-2018,278.0,278.0,260.6,264.2,1149,184,277.8
AHLUCONT,27-JUN-2018,356.0,359.0,344.0,348.0,30841,139,358.6
