SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,09-SEP-2019,34.1,35.0,33.4,34.3,27719,313,33.65
21STCENMGM,09-SEP-2019,12.3,12.3,12.15,12.15,265,7,12.3
3IINFOTECH,09-SEP-2019,1.95,2.3,1.8,2.3,2935320,1383,1.95
3MINDIA,09-SEP-2019,20778.0,20778.0,20503.65,20604.35,1165,719,20515.35
5PAISA,09-SEP-2019,139.85,139.85,133.05,135.55,23870,265,136.6
63MOONS,09-SEP-2019,110.5,114.05,109.85,114.05,80691,744,110.65
8KMILES,09-SEP-2019,53.8,55.95,53.0,55.95,103769,717,53.3
A2ZINFRA,09-SEP-2019,9.3,9.85,9.25,9.55,332994,383,9.3
AARON,09-SEP-2019,47.5,47.5,46.0,46.0,6600,2,47.5
AARTIDRUGS,09-SEP-2019,455.0,460.0,450.3,451.75,81063,550,454.5
AARTIIND,09-SEP-2019,1593.5,1593.5,1553.05,1584.7,222559,2312,1581.1
AARVEEDEN,09-SEP-2019,14.55,15.9,13.6,15.25,4588,103,14.55
AARVI,09-SEP-2019,28.0,28.0,28.0,28.0,2000,1,27.05
AAVAS,09-SEP-2019,1580.0,1598.45,1534.7,1556.9,78237,4772,1565.45
ABAN,09-SEP-2019,26.3,26.3,25.0,25.45,56945,627,25.25
ABB,09-SEP-2019,1318.7,1337.0,1310.0,1327.85,31381,2555,1319.3
ABBOTINDIA,09-SEP-2019,9675.0,9999.0,9675.0,9944.4,13588,3465,9726.25
ABCAPITAL,09-SEP-2019,93.1,94.9,92.1,94.45,1356000,11349,92.6
ABFRL,09-SEP-2019,194.95,194.95,188.7,189.4,274400,3253,194.15
ABINFRA,09-SEP-2019,17.35,17.35,17.35,17.35,4000,1,15.95
ABMINTLTD,09-SEP-2019,13.95,13.95,13.95,13.95,5,1,13.3
ABSLNN50ET,09-SEP-2019,262.0,263.01,262.0,263.01,302,5,259.41
ACC,09-SEP-2019,1463.0,1484.0,1458.0,1472.95,364011,20094,1463.25
ACCELYA,09-SEP-2019,833.7,843.3,833.0,837.15,903,136,833.7
ACCURACY,09-SEP-2019,38.25,38.25,38.25,38.25,8000,1,39.0
ACE,09-SEP-2019,65.0,75.25,64.6,74.6,895177,7833,65.3
ADANIENT,09-SEP-2019,137.8,141.75,136.35,140.9,4349296,18303,137.75
ADANIGAS,09-SEP-2019,138.0,138.0,133.6,134.8,639225,6122,137.45
ADANIGREEN,09-SEP-2019,45.45,45.9,45.0,45.5,337267,1339,45.1
ADANIPORTS,09-SEP-2019,365.8,371.8,363.65,369.55,2954338,37348,365.75
ADANIPOWER,09-SEP-2019,58.45,60.7,58.3,60.15,7763407,18034,58.35
ADANITRANS,09-SEP-2019,239.45,239.8,235.05,235.75,52767,1205,238.3
ADFFOODS,09-SEP-2019,255.05,259.15,251.0,255.9,21460,1956,256.85
ADHUNIK,09-SEP-2019,1.15,1.15,1.05,1.05,112616,45,1.1
ADHUNIKIND,09-SEP-2019,87.25,89.5,87.0,88.9,32459,349,87.7
