SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,25-FEB-2016,26.25,26.5,25.0,25.45,17346,109,26.2
3IINFOTECH,25-FEB-2016,4.2,4.2,3.9,3.95,798384,458,4.0
3MINDIA,25-FEB-2016,10560.0,10625.0,10270.0,10299.45,818,141,10304.95
8KMILES,25-FEB-2016,1595.05,1636.0,1572.05,1581.95,22449,3053,1590.4
A2ZINFRA,25-FEB-2016,19.7,20.75,17.6,17.9,646456,2063,19.45
AARTIDRUGS,25-FEB-2016,466.0,480.0,466.0,473.8,2790,277,470.45
AARTIIND,25-FEB-2016,426.8,432.95,420.75,424.4,12645,966,426.8
AARVEEDEN,25-FEB-2016,49.55,53.9,49.3,51.0,2851,53,50.55
ABAN,25-FEB-2016,163.0,164.8,157.0,159.8,665402,10407,161.7
ABB,25-FEB-2016,1081.0,1088.9,1035.1,1050.35,45324,6824,1082.45
ABBOTINDIA,25-FEB-2016,4895.0,4895.0,4710.0,4749.8,860,346,4833.6
ABFRL,25-FEB-2016,144.2,144.9,139.95,140.95,2465443,18052,145.25
ABGSHIP,25-FEB-2016,54.2,55.25,53.5,53.85,337887,2138,54.7
ABIRLANUVO,25-FEB-2016,724.95,731.35,692.5,697.35,491653,17647,724.45
ACC,25-FEB-2016,1231.4,1234.8,1196.0,1199.85,208252,9342,1233.15
ACCELYA,25-FEB-2016,855.5,881.25,855.1,873.6,2291,258,862.3
ACE,25-FEB-2016,37.4,37.65,36.05,36.2,46439,360,37.2
ACROPETAL,25-FEB-2016,2.8,3.0,2.8,2.95,13384,22,2.9
ADANIENT,25-FEB-2016,61.75,62.0,59.85,60.2,2999322,9920,61.1
ADANIPORTS,25-FEB-2016,201.3,201.9,195.45,198.45,4868927,50931,200.15
ADANIPOWER,25-FEB-2016,27.9,28.1,27.35,27.75,7289396,9294,27.55
ADANITRANS,25-FEB-2016,29.3,29.6,28.35,28.5,477480,2811,29.15
ADFFOODS,25-FEB-2016,66.45,67.85,65.55,66.7,15840,158,66.75
ADHUNIK,25-FEB-2016,10.1,10.7,10.05,10.35,21799,104,10.35
ADI,25-FEB-2016,211.0,219.4,210.0,210.0,6168,33,210.25
ADLABS,25-FEB-2016,69.0,72.4,68.25,70.0,48819,1099,69.95
ADORWELD,25-FEB-2016,237.2,245.0,234.1,243.45,7040,265,243.0
ADSL,25-FEB-2016,35.25,36.45,34.45,34.9,162340,1382,34.9
ADVANIHOTR,25-FEB-2016,46.2,46.2,46.1,46.15,1000,2,46.3
ADVANTA,25-FEB-2016,393.0,396.0,370.5,392.95,8453,771,390.8
AEGISCHEM,25-FEB-2016,85.05,86.55,84.0,84.3,33114,371,85.2
AFL,25-FEB-2016,39.55,41.0,39.5,40.25,6820,137,40.5
AGARIND,25-FEB-2016,145.9,154.95,145.9,151.8,22700,444,145.05
AGCNET,25-FEB-2016,59.0,60.95,58.0,58.3,3084,43,58.0
AGRITECH,25-FEB-2016,8.55,8.85,8.55,8.85,100,3,8.9
AGRODUTCH,25-FEB-2016,2.95,2.95,2.8,2.8,4701,8,2.75
AHLEAST,25-FEB-2016,131.0,135.0,125.0,128.9,95,24,135.0
AHLUCONT,25-FEB-2016,224.25,224.25,209.5,212.6,41858,987,221.2
AHLWEST,25-FEB-2016,118.1,121.9,118.1,121.9,200,2,119.0
AIAENG,25-FEB-2016,785.0,824.9,760.1,805.95,187027,2207,779.9
AIFL,25-FEB-2016,237.0,246.0,234.0,244.15,17790,435,234.45
AIL,25-FEB-2016,563.65,582.55,558.1,569.2,10909,1080,560.85
AJANTPHARM,25-FEB-2016,1347.9,1379.95,1290.1,1300.15,447019,23923,1337.55
AJMERA,25-FEB-2016,113.0,114.0,108.05,109.65,26765,684,112.75
AKSHOPTFBR,25-FEB-2016,12.7,12.75,12.15,12.25,827750,1736,12.5
AKZOINDIA,25-FEB-2016,1301.0,1306.0,1271.25,1298.4,7316,715,1306.15
ALANKIT,25-FEB-2016,90.0,90.75,87.05,87.5,627507,1105,89.45
ALBK,25-FEB-2016,43.5,44.5,43.2,43.95,3290207,8492,43.4
ALCHEM,25-FEB-2016,20.0,21.25,20.0,20.5,5500,36,20.2
ALEMBICLTD,25-FEB-2016,34.0,34.8,34.0,34.25,84654,415,34.4
ALICON,25-FEB-2016,264.0,266.95,257.05,261.2,681,45,264.65
ALKALI,25-FEB-2016,34.9,37.8,34.9,36.95,656,32,36.7
ALKEM,25-FEB-2016,1282.3,1285.0,1260.0,1272.15,30759,4604,1279.1
ALKYLAMINE,25-FEB-2016,295.1,314.7,289.9,291.3,3743,189,298.6
ALLCARGO,25-FEB-2016,150.0,153.7,146.0,147.1,48462,2076,148.65
ALLSEC,25-FEB-2016,94.95,96.0,93.1,93.65,6789,144,95.25
ALMONDZ,25-FEB-2016,9.05,9.9,9.0,9.7,830,8,9.25
ALOKTEXT,25-FEB-2016,4.0,4.05,3.95,4.0,686039,397,4.0
ALPA,25-FEB-2016,31.8,33.4,31.8,31.8,76640,232,33.45
ALPHAGEO,25-FEB-2016,506.7,520.0,505.0,511.65,1838,171,509.45
ALPSINDUS,25-FEB-2016,4.1,4.35,3.95,4.3,17791,34,4.15
ALSTOMT&D,25-FEB-2016,367.5,367.5,357.0,361.4,44723,1163,366.0
AMARAJABAT,25-FEB-2016,882.0,890.85,853.25,863.0,360283,23776,881.85
AMBIKCO,25-FEB-2016,770.1,783.0,750.3,770.65,2081,430,773.8
AMBUJACEM,25-FEB-2016,190.85,192.65,187.9,188.8,2832446,44668,191.4
AMDIND,25-FEB-2016,26.0,26.95,25.9,26.45,14204,89,25.9
AMRUTANJAN,25-FEB-2016,399.5,399.5,385.1,385.9,5670,388,392.75
AMTEKAUTO,25-FEB-2016,30.0,31.2,29.3,29.6,1969925,7581,29.3
AMTL,25-FEB-2016,22.0,23.5,22.0,23.5,208,2,22.6
ANANDAMRUB,25-FEB-2016,16.45,16.45,15.2,15.2,102,4,15.95
ANANTRAJ,25-FEB-2016,28.65,29.0,27.8,28.05,392148,3052,28.6
ANDHRABANK,25-FEB-2016,47.6,47.6,46.7,46.95,1663189,4285,47.15
ANDHRACEMT,25-FEB-2016,7.4,7.5,6.85,6.9,231732,425,7.2
ANDHRSUGAR,25-FEB-2016,109.7,114.95,109.7,112.05,8092,307,110.5
ANGIND,25-FEB-2016,37.5,37.8,35.6,36.05,20890,256,35.9
ANKITMETAL,25-FEB-2016,1.8,1.8,1.7,1.7,81417,59,1.8
ANSALAPI,25-FEB-2016,15.4,16.15,15.4,15.7,20889,152,15.75
ANSALHSG,25-FEB-2016,19.05,19.35,18.15,19.05,16381,122,19.45
ANTGRAPHIC,25-FEB-2016,1.8,1.8,1.7,1.8,294390,114,1.75
APARINDS,25-FEB-2016,436.75,439.55,420.1,424.0,19483,695,433.75
APCOTEXIND,25-FEB-2016,185.25,191.5,185.25,188.95,2788,146,188.6
APLAPOLLO,25-FEB-2016,604.0,609.0,580.0,589.75,15669,1069,596.15
