SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,05-OCT-2016,36.4,36.8,36.0,36.4,88904,430,36.2
3IINFOTECH,05-OCT-2016,6.05,6.05,5.8,5.9,1819518,549,5.95
3MINDIA,05-OCT-2016,13275.0,13286.0,13121.2,13156.9,255,124,13234.95
8KMILES,05-OCT-2016,2094.55,2146.0,2065.0,2139.9,44270,4722,2084.55
A2ZINFRA,05-OCT-2016,37.3,37.5,35.8,36.85,381001,1842,36.55
AARTIDRUGS,05-OCT-2016,628.5,649.5,625.0,646.55,35495,1816,632.9
AARTIIND,05-OCT-2016,677.95,687.0,670.0,676.75,94393,3060,676.25
AARVEEDEN,05-OCT-2016,95.05,96.5,85.5,87.25,343687,3636,89.1
ABAN,05-OCT-2016,211.0,226.85,207.8,220.5,3195859,32818,209.8
ABB,05-OCT-2016,1180.8,1187.95,1149.0,1171.35,63894,4924,1172.4
ABBOTINDIA,05-OCT-2016,4799.9,4835.0,4762.1,4792.35,6414,649,4788.85
ABFRL,05-OCT-2016,142.3,150.0,142.3,145.25,1349288,13908,142.15
ABGSHIP,05-OCT-2016,31.25,34.75,30.45,33.4,3940710,15084,30.7
ABIRLANUVO,05-OCT-2016,1389.0,1411.05,1386.0,1396.5,360314,13250,1387.6
ACC,05-OCT-2016,1640.0,1647.9,1622.5,1638.0,264589,18983,1637.1
ACCELYA,05-OCT-2016,1323.0,1362.8,1323.0,1357.4,3746,229,1323.1
ACE,05-OCT-2016,44.5,46.75,44.5,45.55,220366,953,44.5
ACROPETAL,05-OCT-2016,1.65,1.65,1.65,1.65,600,1,1.7
ADANIENT,05-OCT-2016,68.4,68.8,67.1,67.65,1582629,6680,68.0
ADANIPORTS,05-OCT-2016,269.95,269.95,264.0,265.45,2157411,25509,268.7
ADANIPOWER,05-OCT-2016,25.95,26.05,25.65,25.7,2715935,4328,25.75
ADANITRANS,05-OCT-2016,41.2,44.55,41.2,43.1,9558783,22994,40.05
ADFFOODS,05-OCT-2016,126.5,127.05,123.55,124.95,30190,478,125.95
ADHUNIK,05-OCT-2016,7.55,7.7,7.45,7.5,30847,501,7.55
ADHUNIKIND,05-OCT-2016,99.6,104.55,99.6,104.55,20897,77,99.6
ADI,05-OCT-2016,440.0,452.0,440.0,449.55,14151,852,437.15
ADLABS,05-OCT-2016,102.8,110.3,102.5,107.4,2932723,22348,100.3
ADORWELD,05-OCT-2016,279.65,283.4,269.05,271.95,9801,316,276.1
ADSL,05-OCT-2016,30.7,30.8,29.95,30.3,87679,497,30.45
ADVANIHOTR,05-OCT-2016,55.1,58.6,54.6,55.8,30537,58,54.55
ADVENZYMES,05-OCT-2016,1805.0,1849.0,1805.0,1813.65,208176,15778,1792.3
AEGISCHEM,05-OCT-2016,159.1,163.5,158.55,161.8,515744,5079,159.45
AFL,05-OCT-2016,66.0,66.0,63.0,64.25,16666,249,64.6
AGARIND,05-OCT-2016,240.5,247.95,237.1,244.4,29311,507,240.6
AGCNET,05-OCT-2016,78.6,85.45,78.55,81.85,29708,526,78.1
AGRITECH,05-OCT-2016,28.0,28.45,26.6,26.8,8677,39,27.2
AHLEAST,05-OCT-2016,195.05,195.5,195.0,195.25,1846,13,197.75
AHLUCONT,05-OCT-2016,306.2,310.5,302.6,306.95,6561,268,309.85
AHLWEST,05-OCT-2016,206.9,206.9,196.05,200.0,730,8,198.0
AIAENG,05-OCT-2016,1339.8,1340.0,1300.05,1308.0,31982,2238,1320.3
AICHAMP,05-OCT-2016,27.65,27.65,27.65,27.65,1,1,26.65
AIFL,05-OCT-2016,360.0,362.0,353.0,357.85,34078,344,357.75
AJANTPHARM,05-OCT-2016,2034.7,2044.95,1966.0,2002.15,192841,17436,2036.5
AJMERA,05-OCT-2016,145.15,146.4,142.7,143.3,30912,699,145.1
AKSHOPTFBR,05-OCT-2016,23.0,23.9,22.0,22.3,15961449,16852,20.95
AKZOINDIA,05-OCT-2016,1676.05,1685.0,1632.2,1638.1,59515,10917,1676.8
ALANKIT,05-OCT-2016,136.8,146.8,134.05,134.8,428178,2648,134.75
ALBERTDAVD,05-OCT-2016,314.0,314.65,309.4,313.65,1456,24,313.95
ALBK,05-OCT-2016,81.0,81.9,80.1,80.5,3344050,15732,80.6
ALCHEM,05-OCT-2016,27.45,30.25,26.75,29.15,104679,605,26.75
ALEMBICLTD,05-OCT-2016,38.7,39.8,38.2,38.7,319404,1564,38.6
ALICON,05-OCT-2016,360.2,368.7,358.0,362.25,2584,102,363.7
ALKALI,05-OCT-2016,64.45,75.75,64.2,75.75,235509,1700,63.15
ALKEM,05-OCT-2016,1666.25,1696.35,1660.1,1668.3,31351,3111,1671.2
ALKYLAMINE,05-OCT-2016,320.0,321.6,312.0,314.65,23430,226,314.4
ALLCARGO,05-OCT-2016,186.15,187.9,171.6,181.85,166566,2899,185.0
ALLSEC,05-OCT-2016,262.7,266.4,262.5,264.7,5075,220,262.85
ALMONDZ,05-OCT-2016,13.9,13.9,12.2,12.55,15511,38,12.15
ALOKTEXT,05-OCT-2016,3.4,3.4,3.35,3.35,1028989,458,3.35
ALPA,05-OCT-2016,32.2,34.4,32.2,34.35,16882,60,32.8
ALPHAGEO,05-OCT-2016,1081.95,1116.0,1060.6,1101.3,66478,3582,1071.2
ALPSINDUS,05-OCT-2016,6.5,6.75,6.3,6.55,353707,470,6.15
AMARAJABAT,05-OCT-2016,1073.8,1073.95,1047.6,1054.95,296728,12507,1063.7
AMBIKCO,05-OCT-2016,875.0,884.95,851.0,866.6,6229,1266,874.65
AMBUJACEM,05-OCT-2016,257.0,257.75,253.05,256.15,2378894,14424,256.15
AMDIND,05-OCT-2016,27.7,28.5,27.35,28.2,32104,112,27.6
AMRUTANJAN,05-OCT-2016,454.2,524.9,453.15,513.05,392566,13534,454.4
AMTEKAUTO,05-OCT-2016,49.0,49.0,47.2,47.55,2689150,7718,48.6
AMTL,05-OCT-2016,31.7,31.7,28.8,29.9,6243,43,28.95
ANANDAMRUB,05-OCT-2016,17.0,17.1,17.0,17.1,6,2,17.0
ANANTRAJ,05-OCT-2016,59.0,59.7,58.2,58.65,2222930,10152,57.5
ANDHRABANK,05-OCT-2016,59.0,59.5,58.5,58.75,2402413,6984,58.7
ANDHRACEMT,05-OCT-2016,8.0,8.8,7.85,8.35,960362,1592,7.95
ANDHRSUGAR,05-OCT-2016,210.0,221.45,208.95,214.55,217708,2754,208.75
ANGIND,05-OCT-2016,11.5,11.6,11.1,11.45,38825,190,11.4
ANIKINDS,05-OCT-2016,30.0,30.85,30.0,30.8,10995,31,29.4
ANKITMETAL,05-OCT-2016,1.7,1.8,1.65,1.75,258538,108,1.7
ANSALAPI,05-OCT-2016,19.15,19.6,19.1,19.4,58761,198,19.1
ANSALHSG,05-OCT-2016,23.75,25.5,23.75,25.15,46207,180,23.95
ANTGRAPHIC,05-OCT-2016,0.85,0.9,0.85,0.9,98805,17,0.9
APARINDS,05-OCT-2016,560.0,560.5,556.0,557.55,1846,99,560.75
APCOTEXIND,05-OCT-2016,384.0,389.8,379.0,380.35,5779,220,382.85
APLAPOLLO,05-OCT-2016,860.0,876.0,857.2,865.55,8827,604,867.85
APLLTD,05-OCT-2016,664.85,699.0,664.0,680.1,357753,8418,660.4
APOLLOHOSP,05-OCT-2016,1361.9,1363.5,1324.5,1343.8,250901,31567,1357.15
APOLLOTYRE,05-OCT-2016,222.65,233.35,221.8,229.45,7048803,50213,220.6
APOLSINHOT,05-OCT-2016,291.0,320.25,290.3,317.75,218,13,305.0
