SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,18-MAR-2020,26.45,26.8,21.4,23.05,40179,683,24.55
21STCENMGM,18-MAR-2020,11.25,11.25,11.25,11.25,906,7,11.25
3IINFOTECH,18-MAR-2020,1.7,1.7,1.5,1.5,2123283,1131,1.65
3MINDIA,18-MAR-2020,18249.0,18551.85,17425.05,17539.25,8048,3744,18070.95
3PLAND,18-MAR-2020,3.65,3.8,3.65,3.8,1369,11,3.65
5PAISA,18-MAR-2020,117.05,117.05,110.0,114.55,3978,273,117.25
63MOONS,18-MAR-2020,61.95,63.6,55.0,56.4,87402,4053,61.5
717GS2028,18-MAR-2020,92.0,92.0,92.0,92.0,400,1,96.5
726GS2029,18-MAR-2020,103.0,103.0,102.0,102.0,450,3,102.0
A2ZINFRA,18-MAR-2020,3.6,3.6,3.2,3.35,421110,657,3.35
AARTIDRUGS,18-MAR-2020,515.15,538.05,461.95,469.95,26601,2334,514.75
AARTIIND,18-MAR-2020,809.0,821.55,769.0,790.5,306636,16191,790.55
AARVEEDEN,18-MAR-2020,9.3,9.3,7.9,8.05,5581,105,8.85
AARVI,18-MAR-2020,20.85,20.85,20.85,20.85,4000,2,21.9
AAVAS,18-MAR-2020,1660.0,1660.0,1400.0,1442.15,73302,11043,1659.65
ABAN,18-MAR-2020,14.95,15.2,14.1,14.55,85084,777,14.65
ABB,18-MAR-2020,974.0,974.0,899.3,905.1,32597,3746,948.8
ABBOTINDIA,18-MAR-2020,14954.95,15399.0,13850.0,14238.8,39061,8669,14904.65
ABCAPITAL,18-MAR-2020,53.55,54.7,48.8,49.45,2465050,16030,52.85
ABFRL,18-MAR-2020,207.2,212.05,180.0,184.7,1265625,19392,209.25
ABMINTLTD,18-MAR-2020,13.45,13.45,13.45,13.45,1,1,13.45
ABSLBANETF,18-MAR-2020,245.7,245.7,225.0,235.0,29,14,244.39
ABSLNN50ET,18-MAR-2020,243.0,243.0,230.0,230.0,67,9,232.7
ABSLRIF6RG,18-MAR-2020,5.06,5.33,5.05,5.33,59000,29,5.41
ACC,18-MAR-2020,1137.2,1144.95,1069.1,1079.1,819359,35117,1124.7
ACCELYA,18-MAR-2020,912.7,925.0,851.0,870.35,26406,849,912.7
ACE,18-MAR-2020,46.25,48.15,43.6,45.1,107669,1254,46.9
ADANIENT,18-MAR-2020,135.9,137.0,127.1,130.2,4255688,35656,133.4
ADANIGAS,18-MAR-2020,109.7,112.7,99.4,103.65,1540671,15716,107.55
ADANIGREEN,18-MAR-2020,125.1,129.55,124.0,129.4,1137426,9369,123.4
ADANIPORTS,18-MAR-2020,270.0,273.0,256.0,260.4,5581367,47683,267.15
ADANIPOWER,18-MAR-2020,28.0,28.8,26.6,28.15,13702802,23039,26.85
ADANITRANS,18-MAR-2020,187.0,195.1,172.0,192.15,648925,13118,177.4
ADFFOODS,18-MAR-2020,157.0,157.0,142.0,142.95,31203,769,150.9
ADHUNIKIND,18-MAR-2020,19.0,19.0,19.0,19.0,2531,33,19.95
ADLABS,18-MAR-2020,2.65,2.7,2.6,2.6,41550,138,2.7
ADORWELD,18-MAR-2020,227.0,244.9,219.05,219.95,6963,329,241.45
ADROITINFO,18-MAR-2020,5.25,5.5,5.25,5.25,640,7,5.5
ADSL,18-MAR-2020,13.55,13.55,12.9,12.9,27123,102,13.55
ADVANIHOTR,18-MAR-2020,38.5,41.0,34.55,35.75,8374,251,38.6
