SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,23-MAY-2016,32.2,34.0,29.3,30.9,80690,665,31.8
3IINFOTECH,23-MAY-2016,4.2,4.25,4.15,4.2,664286,241,4.2
3MINDIA,23-MAY-2016,12800.0,13040.0,12600.0,12979.95,3901,610,12716.3
8KMILES,23-MAY-2016,1767.25,1790.0,1701.1,1729.65,62128,6273,1739.5
A2ZINFRA,23-MAY-2016,26.65,26.7,24.75,25.25,157591,1208,26.15
AARTIDRUGS,23-MAY-2016,481.75,481.75,459.0,474.9,17238,857,481.7
AARTIIND,23-MAY-2016,507.3,507.3,500.1,501.25,8556,696,507.3
AARVEEDEN,23-MAY-2016,58.85,58.85,56.15,56.65,2747,37,56.8
ABAN,23-MAY-2016,206.45,207.0,194.6,196.65,1997536,26924,204.9
ABB,23-MAY-2016,1218.45,1230.0,1201.65,1219.6,41184,5168,1209.0
ABBOTINDIA,23-MAY-2016,4651.05,4717.0,4502.0,4587.35,4210,1187,4685.85
ABFRL,23-MAY-2016,150.7,152.15,147.3,148.75,198097,3781,151.0
ABGSHIP,23-MAY-2016,27.9,28.0,24.4,24.75,1070929,5631,27.4
ABIRLANUVO,23-MAY-2016,1010.0,1033.95,987.25,992.4,495238,19944,1000.8
ACC,23-MAY-2016,1393.25,1428.0,1390.0,1418.0,321582,9740,1393.45
ACCELYA,23-MAY-2016,1099.0,1120.0,1090.0,1100.0,2925,156,1099.1
ACE,23-MAY-2016,42.9,42.9,40.5,40.8,51084,452,41.65
ACROPETAL,23-MAY-2016,2.6,2.6,2.55,2.55,10146,29,2.65
ADANIENT,23-MAY-2016,69.5,71.4,69.25,69.7,2284836,9483,68.9
ADANIPORTS,23-MAY-2016,179.25,182.45,178.0,181.1,10109957,97585,177.95
ADANIPOWER,23-MAY-2016,28.65,28.7,27.9,28.0,2392939,5109,28.5
