SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,24-FEB-2020,34.55,34.8,33.8,33.85,11210,199,34.45
21STCENMGM,24-FEB-2020,12.6,12.6,12.6,12.6,258,5,12.85
3IINFOTECH,24-FEB-2020,2.15,2.2,2.1,2.15,1074100,748,2.15
3MINDIA,24-FEB-2020,21744.0,21744.25,20902.0,21287.5,5741,1950,21683.4
3PLAND,24-FEB-2020,5.4,5.4,4.95,4.95,5272,29,5.15
5PAISA,24-FEB-2020,189.5,189.5,175.0,176.35,14916,421,184.75
617GS2021,24-FEB-2020,90.0,90.0,89.8,89.8,83,9,89.81
63MOONS,24-FEB-2020,100.0,100.2,97.1,97.35,111386,1728,100.8
769GS2043,24-FEB-2020,101.0,101.0,101.0,101.0,100,1,101.0
8KMILES,24-FEB-2020,34.4,34.4,33.0,34.4,112034,209,32.8
A2ZINFRA,24-FEB-2020,5.2,5.25,4.45,4.65,732837,1075,5.2
AAKASH,24-FEB-2020,67.7,67.7,67.7,67.7,4000,2,66.95
AARON,24-FEB-2020,49.25,49.25,49.25,49.25,3300,1,50.5
AARTIDRUGS,24-FEB-2020,672.9,690.0,660.0,675.7,30650,2238,673.2
AARTIIND,24-FEB-2020,1039.0,1071.0,1014.0,1022.45,270036,17697,1040.55
AARVEEDEN,24-FEB-2020,14.0,14.0,12.5,13.5,12472,153,13.3
AARVI,24-FEB-2020,22.5,23.15,22.5,23.15,4000,2,22.05
AAVAS,24-FEB-2020,1949.0,1971.15,1911.1,1934.55,39171,3253,1965.85
ABAN,24-FEB-2020,22.65,23.2,22.1,22.3,31667,448,22.5
ABB,24-FEB-2020,1225.0,1225.0,1190.0,1191.95,44916,4395,1230.9
ABBOTINDIA,24-FEB-2020,15799.0,16279.9,15400.0,15943.9,12236,4602,15527.65
ABCAPITAL,24-FEB-2020,89.0,89.4,86.5,87.05,956112,9309,90.1
ABFRL,24-FEB-2020,275.8,285.5,272.05,278.25,948980,18374,278.25
ABSLBANETF,24-FEB-2020,304.7,304.7,304.6,304.7,16,3,306.4
ABSLNN50ET,24-FEB-2020,287.68,287.68,287.68,287.68,2,2,290.51
ACC,24-FEB-2020,1419.9,1438.0,1401.0,1407.2,627609,22015,1423.45
ACCELYA,24-FEB-2020,1075.0,1075.0,1050.15,1066.6,2563,539,1075.0
ACCURACY,24-FEB-2020,22.3,23.95,22.25,22.6,91200,13,23.4
ACE,24-FEB-2020,76.0,76.0,73.65,73.95,78518,1176,75.8
ADANIENT,24-FEB-2020,254.8,255.85,244.1,247.25,3309214,18619,258.65
ADANIGAS,24-FEB-2020,189.95,193.0,163.05,164.65,7758117,60500,184.85
ADANIGREEN,24-FEB-2020,191.45,191.45,185.2,185.9,959369,29523,194.85
ADANIPORTS,24-FEB-2020,367.65,371.4,361.5,362.25,2070656,24653,370.85
ADANIPOWER,24-FEB-2020,57.0,57.75,55.8,56.05,2857286,8385,57.65
ADANITRANS,24-FEB-2020,324.7,324.7,300.75,302.2,229525,8694,325.3
ADFFOODS,24-FEB-2020,298.05,299.0,292.0,293.65,14531,531,300.6
ADHUNIKIND,24-FEB-2020,35.55,36.8,35.25,35.25,124846,299,37.1
ADLABS,24-FEB-2020,3.65,3.7,3.45,3.7,50828,125,3.55
ADORWELD,24-FEB-2020,320.0,320.0,302.0,317.25,5339,266,321.05
ADROITINFO,24-FEB-2020,5.85,6.05,5.55,5.75,8272,29,5.8
ADSL,24-FEB-2020,21.4,21.4,20.4,20.5,12765,57,20.9
ADVANIHOTR,24-FEB-2020,57.0,57.1,54.0,54.45,2893,81,57.1
ADVENZYMES,24-FEB-2020,161.9,161.9,157.1,157.8,56796,1341,161.4
AEGISCHEM,24-FEB-2020,243.95,259.4,238.0,241.65,237612,7464,250.15
AFFLE,24-FEB-2020,2186.0,2260.0,2140.0,2182.0,247705,21329,2201.55
AGARIND,24-FEB-2020,82.35,82.4,76.55,79.4,9162,226,80.3
AGCNET,24-FEB-2020,414.1,414.1,414.1,414.1,6281,80,394.4
AGRITECH,24-FEB-2020,44.0,44.0,41.1,42.35,15385,251,42.2
AGROPHOS,24-FEB-2020,12.9,12.9,12.9,12.9,77236,624,12.3
AHLADA,24-FEB-2020,62.65,64.0,62.65,64.0,3000,2,58.55
AHLEAST,24-FEB-2020,186.05,195.0,178.0,190.7,1670,335,186.3
AHLUCONT,24-FEB-2020,322.05,332.7,320.0,330.8,5932,957,328.1
AHLWEST,24-FEB-2020,370.0,377.95,370.0,370.1,820,115,370.1
AIAENG,24-FEB-2020,1900.0,1920.0,1792.0,1814.8,40844,6355,1890.0
AIONJSW,24-FEB-2020,15.25,15.25,14.55,14.55,66945,207,15.3
AIRAN,24-FEB-2020,12.6,12.6,11.3,11.45,10208,95,12.15
AIROLAM,24-FEB-2020,22.2,22.2,22.2,22.2,3000,1,25.65
AJANTPHARM,24-FEB-2020,1448.0,1490.0,1391.25,1413.1,477712,23343,1445.4
AJMERA,24-FEB-2020,112.5,113.8,109.0,110.15,22549,863,112.2
AJOONI,24-FEB-2020,10.2,10.4,9.55,10.4,160000,24,10.0
AKG,24-FEB-2020,32.0,32.0,32.0,32.0,4000,1,33.5
AKSHARCHEM,24-FEB-2020,300.0,318.95,292.2,297.2,22152,1061,309.25
AKSHOPTFBR,24-FEB-2020,6.55,6.6,6.3,6.6,328010,439,6.3
AKZOINDIA,24-FEB-2020,2390.0,2414.45,2340.0,2365.65,22657,3035,2415.75
ALANKIT,24-FEB-2020,15.0,15.85,14.75,15.15,158486,592,15.2
ALBERTDAVD,24-FEB-2020,452.4,461.15,441.9,445.1,7511,456,455.15
ALBK,24-FEB-2020,14.25,14.25,13.8,13.9,501225,1743,14.25
ALCHEM,24-FEB-2020,0.95,0.95,0.95,0.95,962,8,1.0
ALEMBICLTD,24-FEB-2020,52.0,52.85,50.5,50.75,66276,2329,53.1
ALICON,24-FEB-2020,369.35,369.35,357.05,357.7,1657,52,358.3
ALKALI,24-FEB-2020,45.7,45.7,43.35,44.25,3644,136,45.7
ALKEM,24-FEB-2020,2628.0,2666.0,2573.5,2599.7,85246,14133,2658.7
ALKYLAMINE,24-FEB-2020,1639.0,1708.95,1611.0,1656.45,54047,5784,1635.85
