SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,27-JUL-2018,39.0,40.3,37.5,39.9,92698,649,38.85
21STCENMGM,27-JUL-2018,37.1,37.1,36.5,37.1,542,10,36.4
3IINFOTECH,27-JUL-2018,3.6,3.6,3.5,3.55,2067721,2013,3.55
3MINDIA,27-JUL-2018,23610.0,23749.95,23400.0,23609.8,924,504,23676.55
3PLAND,27-JUL-2018,13.5,13.95,11.55,12.15,1887,57,13.85
5PAISA,27-JUL-2018,346.0,352.85,337.0,344.55,3191,301,345.5
63MOONS,27-JUL-2018,70.0,71.0,69.5,69.8,93732,1215,69.4
8KMILES,27-JUL-2018,260.85,260.85,260.85,260.85,25045,353,248.45
A2ZINFRA,27-JUL-2018,21.4,25.5,21.3,24.65,2830527,4056,21.25
AAKASH,27-JUL-2018,34.5,34.5,34.5,34.5,2000,1,35.0
AARTIDRUGS,27-JUL-2018,548.6,567.0,545.95,552.7,12211,920,545.3
AARTIIND,27-JUL-2018,1264.55,1274.0,1245.0,1252.4,14181,1765,1260.25
AARVEEDEN,27-JUL-2018,32.0,32.75,31.35,32.4,16656,93,31.5
ABAN,27-JUL-2018,106.95,110.8,105.75,108.35,662013,7728,105.65
ABB,27-JUL-2018,1188.0,1194.0,1175.0,1188.4,33749,2781,1175.85
ABBOTINDIA,27-JUL-2018,7638.0,7729.9,7518.0,7612.55,16184,2417,7638.3
ABCAPITAL,27-JUL-2018,144.0,145.2,142.2,142.8,1474112,14253,143.6
ABFRL,27-JUL-2018,140.0,142.2,138.8,140.0,175471,3006,139.9
ABGSHIP,27-JUL-2018,5.4,5.65,5.4,5.65,11093,32,5.4
ACC,27-JUL-2018,1530.0,1552.0,1514.15,1535.0,665993,21242,1522.7
ACCELYA,27-JUL-2018,1082.65,1083.0,1067.9,1073.6,3468,510,1079.5
ACE,27-JUL-2018,139.2,141.3,134.85,136.65,207138,2066,137.7
ADANIENT,27-JUL-2018,198.05,206.75,190.5,195.9,28498883,126213,197.75
ADANIGREEN,27-JUL-2018,54.5,54.8,51.15,52.35,1425686,9610,52.9
ADANIPORTS,27-JUL-2018,402.45,402.45,391.15,394.65,2966414,45063,399.3
ADANIPOWER,27-JUL-2018,26.3,27.0,25.8,26.2,39261747,32020,26.3
ADANITRANS,27-JUL-2018,167.35,175.0,165.2,168.2,524875,5747,166.95
ADFFOODS,27-JUL-2018,243.3,245.8,241.95,242.2,58190,1328,242.3
ADHUNIK,27-JUL-2018,3.2,3.2,3.2,3.2,54626,37,3.35
ADHUNIKIND,27-JUL-2018,78.0,78.5,74.0,77.3,44444,399,74.6
ADLABS,27-JUL-2018,33.9,35.3,33.9,34.4,45565,596,33.9
ADORWELD,27-JUL-2018,301.85,309.0,294.0,306.05,15058,509,298.1
ADROITINFO,27-JUL-2018,29.0,29.9,29.0,29.0,657,10,28.55
ADSL,27-JUL-2018,15.0,15.65,14.75,15.0,35847,116,15.2
ADVANIHOTR,27-JUL-2018,50.65,52.7,50.5,50.65,7025,90,52.35
ADVENZYMES,27-JUL-2018,207.4,213.0,205.5,208.15,76913,1992,208.2
AEGISCHEM,27-JUL-2018,234.2,238.7,229.0,235.8,135656,3328,236.2
AFL,27-JUL-2018,48.7,50.0,48.5,48.95,1111,15,48.8
AGARIND,27-JUL-2018,294.0,299.95,270.35,283.0,337,59,285.05
AGCNET,27-JUL-2018,116.85,116.85,112.85,115.85,1950,40,116.1
AGLSL,27-JUL-2018,84.85,85.5,81.3,83.0,3324,44,83.95
AGRITECH,27-JUL-2018,96.1,98.95,95.5,96.95,15943,320,96.1
AGROPHOS,27-JUL-2018,34.75,38.5,34.75,38.5,54000,8,34.0
AHLEAST,27-JUL-2018,261.55,261.55,252.1,254.1,15704,135,265.0
AHLUCONT,27-JUL-2018,335.7,343.95,332.3,336.65,1387,69,337.55
AHLWEST,27-JUL-2018,304.35,304.4,280.0,302.8,810,23,290.0
AIAENG,27-JUL-2018,1655.0,1657.5,1638.0,1649.25,22767,1280,1644.0
AIFL,27-JUL-2018,451.8,454.0,446.6,450.1,342394,3037,450.2
AIRAN,27-JUL-2018,379.0,379.0,355.0,361.75,27500,33,363.2
AIROLAM,27-JUL-2018,41.0,41.0,41.0,41.0,3000,1,42.0
AISL,27-JUL-2018,81.0,81.0,81.0,81.0,1200,1,82.0
AJANTPHARM,27-JUL-2018,1047.8,1112.5,1045.0,1095.3,811267,25194,1043.6
AJMERA,27-JUL-2018,201.0,212.0,199.65,208.45,244428,4663,215.85
AKSHARCHEM,27-JUL-2018,509.9,531.0,501.55,527.65,3718,344,506.65
AKSHOPTFBR,27-JUL-2018,28.0,28.95,27.8,28.25,522710,1532,27.75
AKZOINDIA,27-JUL-2018,1861.0,1864.0,1847.0,1849.05,14606,1417,1859.35
ALANKIT,27-JUL-2018,24.6,24.6,23.6,23.95,901949,5427,24.05
ALBERTDAVD,27-JUL-2018,397.1,405.0,397.0,399.25,1212,24,397.0
ALBK,27-JUL-2018,45.5,46.3,44.6,45.15,8671432,19816,44.4
ALCHEM,27-JUL-2018,5.8,6.0,5.5,5.7,5724,36,5.75
ALEMBICLTD,27-JUL-2018,38.85,40.8,38.8,39.8,759564,3307,38.55
ALICON,27-JUL-2018,609.05,624.9,609.0,624.5,2190,109,609.9
ALKALI,27-JUL-2018,64.05,68.0,64.0,66.45,9858,242,65.0
ALKEM,27-JUL-2018,2103.95,2150.0,2078.25,2116.6,32146,3890,2093.75
ALKYLAMINE,27-JUL-2018,694.4,698.3,683.0,693.15,641,47,694.4
ALLCARGO,27-JUL-2018,114.0,119.1,114.0,117.75,211146,2284,114.65
ALLSEC,27-JUL-2018,276.55,278.0,263.0,269.45,6559,232,272.15
ALMONDZ,27-JUL-2018,29.9,29.95,27.75,29.5,5637,21,28.6
ALOKTEXT,27-JUL-2018,4.0,4.0,4.0,4.0,1567391,351,3.85
ALPA,27-JUL-2018,25.4,26.45,25.4,25.8,10698,66,25.5
ALPHAGEO,27-JUL-2018,659.05,696.35,659.05,685.9,6648,830,666.5
ALPSINDUS,27-JUL-2018,2.55,2.55,2.55,2.55,23566,15,2.45
AMARAJABAT,27-JUL-2018,797.0,801.9,784.0,792.35,338263,8187,792.7
AMBANIORG,27-JUL-2018,66.25,66.25,66.25,66.25,6000,3,66.65
AMBER,27-JUL-2018,927.0,977.5,924.2,949.85,16540,1339,925.1
AMBIKCO,27-JUL-2018,1285.05,1285.05,1275.0,1275.55,1161,109,1278.8
AMBUJACEM,27-JUL-2018,223.25,227.5,222.65,225.1,4962191,75440,223.5
AMDIND,27-JUL-2018,20.3,20.8,19.7,20.8,16705,40,19.85
AMJLAND,27-JUL-2018,27.2,28.4,27.1,27.95,93817,430,27.55
AMRUTANJAN,27-JUL-2018,277.95,277.95,272.0,272.85,159118,209,274.05
AMTEKAUTO,27-JUL-2018,8.2,8.2,8.2,8.2,34900,129,7.85
ANANTRAJ,27-JUL-2018,41.7,41.7,40.6,41.25,309243,1270,41.25
ANDHRABANK,27-JUL-2018,33.0,34.1,32.6,33.3,8033390,11728,32.7
ANDHRACEMT,27-JUL-2018,9.05,9.25,9.0,9.1,91245,179,8.9
ANDHRSUGAR,27-JUL-2018,335.0,359.9,335.0,357.85,43370,1559,337.4
ANGIND,27-JUL-2018,2.6,2.8,2.6,2.8,5812,14,2.7
ANIKINDS,27-JUL-2018,30.7,30.7,30.7,30.7,2044,14,29.25
ANKITMETAL,27-JUL-2018,0.6,0.6,0.55,0.55,9751,34,0.6
ANSALAPI,27-JUL-2018,15.5,16.15,15.45,15.9,23548,71,15.6
ANSALHSG,27-JUL-2018,14.65,15.3,14.35,15.1,16131,150,14.65
ANTGRAPHIC,27-JUL-2018,0.55,0.6,0.5,0.55,329017,69,0.55
APARINDS,27-JUL-2018,626.85,632.4,617.0,620.7,4116,464,620.05
APCL,27-JUL-2018,152.65,156.95,151.0,153.45,1721,40,154.1
APCOTEXIND,27-JUL-2018,554.95,567.45,550.6,555.95,5042,398,551.7
APEX,27-JUL-2018,408.3,430.55,401.0,412.8,377137,7483,410.05
APLAPOLLO,27-JUL-2018,1613.0,1648.95,1613.0,1634.3,23013,929,1612.3
APLLTD,27-JUL-2018,560.0,597.6,556.6,570.5,551398,18626,557.55
APOLLO,27-JUL-2018,146.15,149.9,146.15,149.1,17540,478,146.3
APOLLOHOSP,27-JUL-2018,945.0,945.1,930.05,933.85,355108,23667,937.35
APOLLOTYRE,27-JUL-2018,286.3,293.7,283.45,290.4,2773138,30549,286.85
APOLSINHOT,27-JUL-2018,1300.0,1334.0,1283.0,1300.0,31,14,1291.0
APTECHT,27-JUL-2018,251.6,254.7,246.35,250.35,214274,5353,255.6
ARCHIDPLY,27-JUL-2018,59.3,59.6,57.35,58.3,10230,180,57.55
ARCHIES,27-JUL-2018,27.75,28.45,27.35,28.0,57659,380,27.3
