SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,26-FEB-2016,25.8,26.95,25.7,26.4,7345,108,25.45
3IINFOTECH,26-FEB-2016,3.95,4.1,3.95,3.95,812539,539,3.95
3MINDIA,26-FEB-2016,10487.5,10487.5,10201.0,10350.0,654,147,10299.45
8KMILES,26-FEB-2016,1612.0,1620.0,1530.0,1542.5,14735,2350,1581.95
A2ZINFRA,26-FEB-2016,17.95,18.4,17.2,17.65,149203,848,17.9
AARTIDRUGS,26-FEB-2016,471.2,484.5,463.0,464.65,4469,337,473.8
AARTIIND,26-FEB-2016,430.5,431.4,418.2,426.15,12317,1142,424.4
AARVEEDEN,26-FEB-2016,52.65,52.7,50.0,50.4,986,18,51.0
ABAN,26-FEB-2016,162.0,162.6,158.5,160.3,898331,12435,159.8
ABB,26-FEB-2016,1064.25,1070.05,1001.0,1024.9,71891,9433,1050.35
ABBOTINDIA,26-FEB-2016,4860.0,4860.0,4707.0,4800.4,40352,399,4749.8
ABFRL,26-FEB-2016,142.85,142.85,133.8,135.2,2022192,37546,140.95
ABGSHIP,26-FEB-2016,54.9,55.65,49.0,51.5,193258,3226,53.85
ABIRLANUVO,26-FEB-2016,703.8,716.5,697.5,707.25,234107,8781,697.35
ACC,26-FEB-2016,1210.3,1210.35,1182.15,1190.9,224281,11289,1199.85
ACCELYA,26-FEB-2016,863.1,885.0,863.1,882.05,1233,132,873.6
ACE,26-FEB-2016,36.95,37.5,35.2,35.6,61232,479,36.2
ACROPETAL,26-FEB-2016,2.9,2.95,2.8,2.8,19261,23,2.95
ADANIENT,26-FEB-2016,61.05,61.6,59.15,60.5,2582455,8343,60.2
ADANIPORTS,26-FEB-2016,201.9,204.45,196.65,200.1,2188367,28225,198.45
ADANIPOWER,26-FEB-2016,28.2,28.5,27.45,28.3,7204325,11726,27.75
ADANITRANS,26-FEB-2016,28.95,29.7,28.05,28.25,566645,4061,28.5
ADFFOODS,26-FEB-2016,66.65,72.0,65.2,66.2,21003,288,66.7
ADHUNIK,26-FEB-2016,10.4,10.7,10.0,10.1,22465,110,10.35
ADI,26-FEB-2016,210.3,211.0,205.0,210.35,1443,19,210.0
ADLABS,26-FEB-2016,72.5,73.75,68.5,69.6,49060,1036,70.0
ADORWELD,26-FEB-2016,239.0,245.0,239.0,244.4,10374,104,243.45
ADSL,26-FEB-2016,35.5,35.6,33.3,33.4,155166,673,34.9
ADVANIHOTR,26-FEB-2016,46.2,46.2,46.2,46.2,1421,7,46.15
ADVANTA,26-FEB-2016,393.3,400.9,385.1,386.2,5046,571,392.95
AEGISCHEM,26-FEB-2016,85.5,88.0,80.1,82.15,89152,955,84.3
AFL,26-FEB-2016,40.25,41.5,40.05,40.7,5614,142,40.25
AGARIND,26-FEB-2016,159.5,159.5,141.8,151.5,11055,173,151.8
AGCNET,26-FEB-2016,59.95,61.0,56.75,60.15,2464,35,58.3
AGRODUTCH,26-FEB-2016,2.75,2.95,2.75,2.8,3512,11,2.8
AHLEAST,26-FEB-2016,129.0,137.0,125.55,127.55,167,21,128.9
AHLUCONT,26-FEB-2016,219.1,219.1,215.0,216.8,3496,191,212.6
AHLWEST,26-FEB-2016,118.05,128.45,118.05,125.0,1033,10,121.9
AIAENG,26-FEB-2016,815.0,815.0,763.7,770.45,46525,1688,805.95
AIFL,26-FEB-2016,248.05,251.7,239.1,242.55,20263,386,244.15
AIL,26-FEB-2016,574.0,580.0,561.1,563.5,3592,645,569.2
AJANTPHARM,26-FEB-2016,1305.9,1320.0,1271.15,1287.1,135943,8462,1300.15
AJMERA,26-FEB-2016,111.1,114.65,107.3,108.4,31785,930,109.65
AKSHOPTFBR,26-FEB-2016,12.4,12.75,12.2,12.35,536732,1261,12.25
AKZOINDIA,26-FEB-2016,1300.0,1319.0,1284.5,1308.75,7250,931,1298.4
ALANKIT,26-FEB-2016,88.45,90.9,87.55,90.55,452973,1104,87.5
ALBK,26-FEB-2016,44.8,44.8,42.8,44.05,2714190,8864,43.95
ALCHEM,26-FEB-2016,20.2,20.8,20.1,20.1,1610,19,20.5
ALEMBICLTD,26-FEB-2016,34.65,34.75,34.0,34.15,73361,360,34.25
ALICON,26-FEB-2016,251.25,259.75,251.25,254.8,6075,88,261.2
ALKALI,26-FEB-2016,36.55,37.5,35.8,36.8,4081,42,36.95
ALKEM,26-FEB-2016,1282.0,1289.9,1227.0,1279.55,41075,4869,1272.15
ALKYLAMINE,26-FEB-2016,290.1,295.0,285.25,290.25,3813,114,291.3
ALLCARGO,26-FEB-2016,149.45,150.2,142.0,142.4,124025,5003,147.1
ALLSEC,26-FEB-2016,92.05,96.85,91.55,95.05,8209,169,93.65
ALMONDZ,26-FEB-2016,9.15,9.15,8.8,9.0,1204,8,9.7
ALOKTEXT,26-FEB-2016,4.05,4.05,3.85,3.9,1867581,606,4.0
ALPA,26-FEB-2016,31.05,33.35,30.25,33.2,206871,331,31.8
ALPHAGEO,26-FEB-2016,517.0,540.0,511.1,512.3,4760,230,511.65
ALPSINDUS,26-FEB-2016,4.15,4.35,4.1,4.1,13941,24,4.3
ALSTOMT&D,26-FEB-2016,367.0,369.05,354.55,359.95,15348,873,361.4
AMARAJABAT,26-FEB-2016,873.0,878.25,854.0,858.7,290327,21207,863.0
AMBIKCO,26-FEB-2016,765.05,783.0,763.0,767.95,2192,158,770.65
AMBUJACEM,26-FEB-2016,190.9,192.35,186.4,189.0,1864015,28295,188.8
AMDIND,26-FEB-2016,27.35,27.4,25.1,25.35,8696,65,26.45
AMRUTANJAN,26-FEB-2016,397.7,397.7,385.1,386.9,3808,285,385.9
AMTEKAUTO,26-FEB-2016,29.8,30.3,28.5,28.75,1120564,4491,29.6
AMTL,26-FEB-2016,22.3,23.75,22.0,22.0,1521,12,23.5
ANANDAMRUB,26-FEB-2016,14.45,15.95,14.45,14.65,327,9,15.2
ANANTRAJ,26-FEB-2016,28.35,28.9,27.5,28.1,511551,2324,28.05
ANDHRABANK,26-FEB-2016,47.6,47.65,46.2,46.85,1371248,5271,46.95
ANDHRACEMT,26-FEB-2016,7.0,7.05,6.25,6.3,154810,301,6.9
ANDHRSUGAR,26-FEB-2016,113.0,113.9,110.95,111.75,4711,144,112.05
ANGIND,26-FEB-2016,36.5,36.8,35.2,35.35,48224,261,36.05
ANIKINDS,26-FEB-2016,22.8,22.8,22.8,22.8,4,1,23.25
ANKITMETAL,26-FEB-2016,1.65,1.7,1.6,1.6,40154,62,1.7
ANSALAPI,26-FEB-2016,15.55,16.95,15.55,15.85,57416,358,15.7
ANSALHSG,26-FEB-2016,18.95,19.2,18.75,19.05,4461,36,19.05
ANTGRAPHIC,26-FEB-2016,1.85,1.85,1.75,1.8,549692,153,1.8
APARINDS,26-FEB-2016,420.2,428.6,418.05,418.65,3802,140,424.0
APCOTEXIND,26-FEB-2016,195.0,195.05,189.0,189.85,1900,75,188.95
APLAPOLLO,26-FEB-2016,603.2,603.2,555.0,565.8,40228,1656,589.75
APLLTD,26-FEB-2016,616.25,624.95,605.1,608.35,26935,2641,613.95
APOLLOHOSP,26-FEB-2016,1450.0,1455.0,1426.05,1433.6,81389,6914,1444.7
APOLLOTYRE,26-FEB-2016,159.2,159.75,153.8,154.95,1746099,12044,158.1
APTECHT,26-FEB-2016,55.2,55.5,53.35,53.8,90362,1029,53.75
ARCHIDPLY,26-FEB-2016,39.8,41.5,39.6,41.2,44036,229,39.65
ARCHIES,26-FEB-2016,19.35,19.75,19.1,19.3,39268,340,19.35
ARCOTECH,26-FEB-2016,349.0,354.45,340.05,351.85,307589,5357,343.75
ARIES,26-FEB-2016,73.5,75.0,72.3,73.15,3792,60,73.2
