SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,24-JUN-2016,28.7,28.95,28.0,28.65,17643,126,29.4
3IINFOTECH,24-JUN-2016,4.75,4.85,4.25,4.7,2972450,1943,4.85
3MINDIA,24-JUN-2016,12094.0,12335.85,11900.0,11942.05,2417,568,12194.75
8KMILES,24-JUN-2016,1687.9,1745.0,1619.95,1722.1,30682,3506,1723.5
A2ZINFRA,24-JUN-2016,32.95,33.05,28.55,32.5,2023869,7939,34.2
AARTIDRUGS,24-JUN-2016,447.85,448.0,431.6,444.35,15878,808,450.65
AARTIIND,24-JUN-2016,490.0,500.8,481.05,498.1,21364,1197,500.55
AARVEEDEN,24-JUN-2016,77.5,77.5,66.5,75.5,63374,1176,79.35
ABAN,24-JUN-2016,199.8,200.4,191.0,199.0,1176661,19671,209.85
ABB,24-JUN-2016,1220.0,1220.0,1178.9,1212.35,93646,5075,1230.8
ABBOTINDIA,24-JUN-2016,4444.0,4509.9,4380.0,4488.55,1532,409,4494.4
ABFRL,24-JUN-2016,130.0,132.4,128.1,131.15,377609,5194,134.65
ABGSHIP,24-JUN-2016,29.0,29.8,28.75,29.55,366827,1726,30.25
ABIRLANUVO,24-JUN-2016,1010.0,1060.95,986.8,1053.4,264992,13896,1031.9
ACC,24-JUN-2016,1550.0,1575.95,1522.0,1568.1,454077,10700,1571.6
ACCELYA,24-JUN-2016,1060.1,1130.0,1060.05,1089.7,12033,624,1138.5
ACE,24-JUN-2016,40.0,40.0,37.7,39.5,196647,1059,41.35
ACROPETAL,24-JUN-2016,2.5,2.5,2.4,2.5,5315,7,2.5
ADANIENT,24-JUN-2016,75.0,75.85,72.3,74.2,3060943,10224,78.8
ADANIPORTS,24-JUN-2016,200.0,203.1,195.35,201.9,6402985,35882,207.15
ADANIPOWER,24-JUN-2016,28.95,28.95,27.0,28.8,5593092,8432,29.4
ADANITRANS,24-JUN-2016,34.25,36.0,33.0,35.1,1503887,2901,34.9
ADFFOODS,24-JUN-2016,87.5,88.5,82.65,86.3,77553,1164,88.45
ADHUNIK,24-JUN-2016,7.45,7.95,7.0,7.7,122074,317,7.55
ADI,24-JUN-2016,330.0,343.9,316.0,340.6,12809,491,335.55
ADLABS,24-JUN-2016,76.0,78.0,71.5,76.85,177869,1641,76.8
ADORWELD,24-JUN-2016,271.0,282.0,271.0,280.55,7380,244,282.0
ADSL,24-JUN-2016,31.65,32.25,30.3,31.85,126790,957,32.55
ADVANIHOTR,24-JUN-2016,53.0,55.0,50.0,54.7,9535,78,55.95
ADVANTA,24-JUN-2016,560.55,569.95,515.95,563.35,25296,1431,563.85
AEGISCHEM,24-JUN-2016,118.0,125.3,114.5,123.65,467310,5048,121.6
AFL,24-JUN-2016,52.7,57.0,52.55,55.4,12855,139,55.3
AGARIND,24-JUN-2016,120.0,123.8,114.5,117.95,11800,288,121.55
AGCNET,24-JUN-2016,60.85,60.85,56.8,59.45,2905,48,60.85
AGRITECH,24-JUN-2016,8.1,8.1,8.1,8.1,200,3,8.3
AGRODUTCH,24-JUN-2016,2.5,2.5,2.25,2.5,6901,24,2.5
AHLEAST,24-JUN-2016,173.0,173.0,169.0,170.6,222,16,176.0
AHLUCONT,24-JUN-2016,271.0,279.8,261.5,277.1,143586,415,277.55
AHLWEST,24-JUN-2016,146.85,150.0,138.0,142.0,2433,29,146.7
AIAENG,24-JUN-2016,977.0,1000.0,969.95,978.85,36046,5405,997.3
AIFL,24-JUN-2016,251.0,258.9,243.25,256.25,57078,703,255.05
AIL,24-JUN-2016,601.0,615.9,589.35,596.95,6186,481,609.8
AJANTPHARM,24-JUN-2016,1401.1,1496.6,1399.3,1478.15,180858,10799,1445.55
AJMERA,24-JUN-2016,143.95,146.65,140.1,146.05,68767,1460,150.05
AKSHOPTFBR,24-JUN-2016,14.75,15.1,14.4,14.95,1102948,1881,15.4
AKZOINDIA,24-JUN-2016,1516.0,1523.0,1483.3,1511.45,8717,1008,1523.45
ALANKIT,24-JUN-2016,143.0,148.5,137.25,141.2,362980,2076,147.4
ALBERTDAVD,24-JUN-2016,295.0,308.95,291.05,301.0,782,30,300.8
ALBK,24-JUN-2016,62.8,65.95,59.4,65.35,10299145,34996,64.1
ALCHEM,24-JUN-2016,21.75,22.6,20.4,21.7,10189,79,22.35
ALEMBICLTD,24-JUN-2016,35.8,35.8,34.8,35.35,194183,970,36.55
ALICON,24-JUN-2016,301.5,309.85,245.5,307.8,17893,365,306.15
ALKALI,24-JUN-2016,51.3,54.0,49.55,53.05,15427,144,51.5
ALKEM,24-JUN-2016,1350.0,1389.0,1330.0,1384.25,43011,4163,1375.25
ALKYLAMINE,24-JUN-2016,336.1,360.0,336.1,357.45,4588,152,357.55
ALLCARGO,24-JUN-2016,168.0,176.0,162.85,175.25,380721,5275,173.05
ALLSEC,24-JUN-2016,197.0,208.0,183.5,200.7,85423,1418,196.7
ALMONDZ,24-JUN-2016,11.75,12.2,11.6,12.0,2800,12,11.9
ALOKTEXT,24-JUN-2016,4.3,4.4,3.95,4.25,8342334,3549,4.4
ALPA,24-JUN-2016,27.2,28.0,26.8,27.35,26350,94,28.2
ALPHAGEO,24-JUN-2016,700.0,709.9,669.5,685.65,55610,2826,724.1
ALPSINDUS,24-JUN-2016,6.05,6.25,5.1,6.15,57042,149,6.3
ALSTOMT&D,24-JUN-2016,345.0,353.0,330.0,350.05,141712,2779,352.45
AMARAJABAT,24-JUN-2016,856.55,856.55,820.0,850.25,513956,20516,866.05
AMBIKCO,24-JUN-2016,805.0,809.95,780.1,805.55,9156,818,808.0
AMBUJACEM,24-JUN-2016,244.5,249.25,237.8,248.1,2400680,23065,249.9
AMDIND,24-JUN-2016,26.0,28.0,25.1,26.6,14866,62,26.85
AMRUTANJAN,24-JUN-2016,403.0,403.0,390.0,401.85,11248,703,403.9
AMTEKAUTO,24-JUN-2016,34.0,34.0,31.8,33.65,1833797,5191,34.95
AMTL,24-JUN-2016,29.2,30.5,29.2,30.5,7774,27,30.05
ANANDAMRUB,24-JUN-2016,22.0,22.0,22.0,22.0,100,2,23.0
ANANTRAJ,24-JUN-2016,47.0,47.0,44.1,46.45,1965533,7049,48.65
ANDHRABANK,24-JUN-2016,53.95,53.95,50.5,53.15,5558115,14474,55.3
ANDHRACEMT,24-JUN-2016,7.65,7.65,7.05,7.35,343926,382,7.75
ANDHRSUGAR,24-JUN-2016,192.0,214.0,192.0,209.6,339210,5229,211.3
ANGIND,24-JUN-2016,15.05,15.1,14.15,14.7,69317,280,15.0
ANIKINDS,24-JUN-2016,29.2,29.2,27.1,27.2,297,7,28.5
ANKITMETAL,24-JUN-2016,1.55,1.6,1.4,1.55,281950,139,1.6
ANSALAPI,24-JUN-2016,19.9,20.7,19.0,19.8,180940,815,20.45
