SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,08-NOV-2019,38.45,38.45,36.65,37.1,101367,886,39.05
21STCENMGM,08-NOV-2019,14.0,14.0,14.0,14.0,6,2,14.0
3IINFOTECH,08-NOV-2019,1.95,2.0,1.95,1.95,859134,455,2.0
3MINDIA,08-NOV-2019,22285.65,22844.0,22285.65,22392.9,1601,787,22463.45
3PLAND,08-NOV-2019,6.3,6.3,6.3,6.3,3,1,6.3
5PAISA,08-NOV-2019,169.45,169.5,165.1,165.85,4080,177,167.35
63MOONS,08-NOV-2019,117.9,119.65,115.0,115.85,85270,1122,118.2
772GS2049,08-NOV-2019,99.25,99.25,99.25,99.25,200,1,97.15
A2ZINFRA,08-NOV-2019,9.85,10.3,9.6,10.05,354119,661,9.7
AAKASH,08-NOV-2019,40.65,40.65,40.65,40.65,2000,1,38.75
AARON,08-NOV-2019,49.2,49.2,49.2,49.2,3300,1,49.5
AARTIDRUGS,08-NOV-2019,528.0,537.85,515.95,518.85,18692,1542,523.1
AARTIIND,08-NOV-2019,819.9,822.4,808.1,812.2,51620,3141,819.55
AARVEEDEN,08-NOV-2019,13.75,14.2,13.7,14.05,3816,34,13.75
AARVI,08-NOV-2019,40.85,40.85,40.85,40.85,6000,3,42.95
AAVAS,08-NOV-2019,1556.0,1601.0,1520.0,1564.2,181039,4058,1545.2
ABAN,08-NOV-2019,31.0,32.85,30.6,31.0,60639,370,32.2
ABB,08-NOV-2019,1474.5,1479.9,1441.65,1462.7,73375,4817,1482.75
ABBOTINDIA,08-NOV-2019,11700.0,11711.0,11400.0,11502.95,5622,1821,11695.25
ABCAPITAL,08-NOV-2019,85.6,88.6,85.6,86.85,6258041,35698,84.7
ABFRL,08-NOV-2019,200.5,227.7,200.5,204.6,468140,9092,202.5
ABSLBANETF,08-NOV-2019,308.0,308.0,308.0,308.0,49,2,308.0
ABSLNN50ET,08-NOV-2019,288.74,288.74,288.74,288.74,88,1,287.57
ABSLRIF6RG,08-NOV-2019,7.2,7.2,7.17,7.17,502,3,7.2
ACC,08-NOV-2019,1526.8,1544.0,1499.05,1506.4,635287,22465,1527.15
ACCELYA,08-NOV-2019,955.5,969.0,950.0,964.8,3883,413,955.5
ACE,08-NOV-2019,88.25,88.35,84.95,85.15,146900,1594,88.4
ADANIENT,08-NOV-2019,208.7,212.0,206.2,208.05,4057743,23951,209.15
ADANIGAS,08-NOV-2019,147.45,148.7,146.6,146.8,557647,4007,147.35
ADANIGREEN,08-NOV-2019,88.8,89.6,83.6,86.7,1403419,8262,88.7
ADANIPORTS,08-NOV-2019,391.2,391.2,385.5,386.15,1206504,16064,390.45
ADANIPOWER,08-NOV-2019,70.3,72.1,68.3,68.7,8559882,22712,70.55
ADANITRANS,08-NOV-2019,301.0,304.9,285.0,286.85,664417,11192,298.55
ADFFOODS,08-NOV-2019,307.0,316.4,298.1,300.85,107698,2867,308.35
ADHUNIK,08-NOV-2019,0.6,0.6,0.55,0.55,1191,9,0.6
ADHUNIKIND,08-NOV-2019,118.1,120.5,113.5,115.35,84244,1402,118.2
ADLABS,08-NOV-2019,3.15,3.15,3.15,3.15,10405,21,3.0
ADORWELD,08-NOV-2019,319.4,321.0,311.1,312.8,5946,296,315.5
ADROITINFO,08-NOV-2019,8.2,8.85,8.2,8.75,908,16,8.45
ADSL,08-NOV-2019,15.0,15.4,14.7,15.0,23485,74,15.05
ADVANIHOTR,08-NOV-2019,57.45,58.9,57.0,57.85,4040,69,58.15
ADVENZYMES,08-NOV-2019,178.0,182.85,178.0,178.1,87400,2601,178.6
AEGISCHEM,08-NOV-2019,168.9,169.1,162.6,163.45,158869,3329,168.05
AFFLE,08-NOV-2019,1388.0,1428.0,1366.3,1395.75,273487,17148,1356.35
AGARIND,08-NOV-2019,119.9,119.9,113.1,114.95,2959,48,116.9
AGCNET,08-NOV-2019,112.15,122.5,112.15,119.95,2731,24,116.8
AGRITECH,08-NOV-2019,46.95,47.75,46.15,46.7,7940,275,46.65
AGROPHOS,08-NOV-2019,120.0,121.1,119.75,120.8,861237,47533,119.15
AHLADA,08-NOV-2019,57.9,57.9,57.9,57.9,1000,1,58.0
AHLEAST,08-NOV-2019,196.0,196.95,180.95,181.0,1175,87,184.8
AHLUCONT,08-NOV-2019,300.5,304.35,296.85,300.75,12699,1500,299.7
AHLWEST,08-NOV-2019,273.0,285.05,268.0,270.0,371,171,271.95
AIAENG,08-NOV-2019,1676.2,1702.0,1670.0,1686.0,33519,1244,1692.7
AIONJSW,08-NOV-2019,9.9,10.15,9.8,9.9,112202,421,10.0
AIRAN,08-NOV-2019,11.8,12.1,11.0,11.25,81982,167,11.55
AJANTPHARM,08-NOV-2019,991.2,1003.0,985.0,988.8,91434,7299,991.3
AJMERA,08-NOV-2019,135.0,135.0,128.2,130.35,80671,1905,136.3
AKASH,08-NOV-2019,62.55,63.25,62.0,63.2,2205,9,62.5
AKSHARCHEM,08-NOV-2019,214.9,216.0,211.0,214.0,2253,228,215.0
AKSHOPTFBR,08-NOV-2019,7.55,7.55,7.35,7.5,152548,363,7.55
AKZOINDIA,08-NOV-2019,2222.0,2238.95,2125.1,2152.7,15021,1718,2186.2
ALANKIT,08-NOV-2019,16.0,16.0,14.85,14.85,73397,259,15.6
ALBERTDAVD,08-NOV-2019,402.0,409.0,393.2,402.4,1821,213,403.95
ALBK,08-NOV-2019,27.25,27.6,24.0,25.95,6214896,16941,27.0
ALCHEM,08-NOV-2019,0.85,0.85,0.85,0.85,1500,3,0.85
ALEMBICLTD,08-NOV-2019,49.0,50.4,48.2,49.95,122492,1160,48.75
ALICON,08-NOV-2019,385.45,389.95,382.0,385.85,1597,48,389.0
ALKALI,08-NOV-2019,52.95,53.75,51.1,52.45,15012,261,52.75
ALKEM,08-NOV-2019,2005.1,2048.3,2005.1,2034.25,10123,1308,2006.95
ALKYLAMINE,08-NOV-2019,1003.9,1074.95,992.3,1015.2,69784,6672,998.65
ALLCARGO,08-NOV-2019,106.65,108.3,100.5,101.75,166617,3086,106.6
ALLSEC,08-NOV-2019,284.9,287.7,281.95,283.35,812,174,282.7
ALOKTEXT,08-NOV-2019,1.8,1.8,1.75,1.8,2563395,1234,1.75
ALPA,08-NOV-2019,18.0,18.2,17.0,17.5,34443,234,17.7
ALPHAGEO,08-NOV-2019,188.0,193.2,183.2,184.6,10575,374,188.8
ALPSINDUS,08-NOV-2019,0.5,0.55,0.5,0.55,37701,16,0.5
AMARAJABAT,08-NOV-2019,664.0,674.2,650.5,654.2,374273,10208,662.5
AMBER,08-NOV-2019,1020.0,1025.35,965.0,976.05,173715,10268,999.55
AMBIKCO,08-NOV-2019,891.45,908.95,856.0,864.3,9425,1032,899.05
AMBUJACEM,08-NOV-2019,203.2,204.9,200.0,202.25,2181870,12193,203.2
AMDIND,08-NOV-2019,18.5,19.95,17.55,19.75,44477,167,19.2
AMJLAND,08-NOV-2019,19.4,19.4,18.25,18.95,16469,122,19.1
AMJUMBO,08-NOV-2019,13.4,13.4,12.9,13.4,64000,7,12.8
AMRUTANJAN,08-NOV-2019,490.0,497.85,482.5,492.0,86243,3843,488.0
ANANTRAJ,08-NOV-2019,33.7,33.7,33.0,33.05,159878,654,33.25
ANDHRABANK,08-NOV-2019,19.1,19.15,17.55,18.05,1638044,4121,18.65
ANDHRACEMT,08-NOV-2019,2.85,2.85,2.75,2.8,25207,84,2.75
ANDHRSUGAR,08-NOV-2019,295.4,295.4,286.25,290.1,170500,5223,278.65
ANIKINDS,08-NOV-2019,9.0,9.45,9.0,9.45,3365,26,9.0
ANKITMETAL,08-NOV-2019,0.5,0.55,0.5,0.5,27632,17,0.5
ANSALAPI,08-NOV-2019,5.55,5.55,5.55,5.55,23891,35,5.3
ANSALHSG,08-NOV-2019,7.7,8.35,7.6,8.35,922989,1416,7.6
ANTGRAPHIC,08-NOV-2019,0.6,0.7,0.6,0.7,36937,39,0.65
ANUP,08-NOV-2019,475.15,548.0,475.15,512.8,47794,2757,481.1
APARINDS,08-NOV-2019,546.75,546.75,516.05,519.7,9634,939,549.6
APCL,08-NOV-2019,162.0,162.95,147.55,157.15,23928,889,161.0
APCOTEXIND,08-NOV-2019,165.0,166.95,164.65,166.05,12046,338,165.55
APEX,08-NOV-2019,286.0,329.0,281.0,315.95,2099510,39237,279.75
APLAPOLLO,08-NOV-2019,1469.45,1486.0,1426.45,1438.55,10272,1330,1454.15
APLLTD,08-NOV-2019,577.25,586.45,571.3,577.05,82911,1960,576.45
APOLLO,08-NOV-2019,82.1,91.0,81.0,82.25,153564,2153,82.15
APOLLOHOSP,08-NOV-2019,1467.9,1467.9,1415.0,1418.6,504630,23231,1463.9
APOLLOTYRE,08-NOV-2019,167.0,168.8,164.5,165.15,2566305,20574,167.0
APOLSINHOT,08-NOV-2019,791.0,801.9,791.0,801.9,868,42,796.8
APTECHT,08-NOV-2019,169.05,175.8,169.05,171.15,200747,3687,170.55
ARCHIDPLY,08-NOV-2019,28.5,30.25,27.9,28.35,12783,248,29.3
ARCHIES,08-NOV-2019,19.6,19.6,19.0,19.2,15836,73,19.35
ARCOTECH,08-NOV-2019,2.1,2.1,2.1,2.1,4968,15,2.0
ARIES,08-NOV-2019,63.0,65.0,62.95,64.35,17175,340,64.35
ARIHANT,08-NOV-2019,25.4,27.75,25.0,27.75,62039,778,23.15
ARIHANTSUP,08-NOV-2019,27.7,27.7,25.2,26.6,104900,57,26.5
ARMANFIN,08-NOV-2019,565.0,576.0,556.05,564.25,1513,135,567.15
AROGRANITE,08-NOV-2019,40.45,40.85,39.1,39.65,1938,74,39.7
ARROWGREEN,08-NOV-2019,54.3,54.3,51.1,52.15,4421,129,53.05
ARROWTEX,08-NOV-2019,13.3,14.0,12.45,12.85,115862,892,12.2
ARSHIYA,08-NOV-2019,18.0,18.9,17.3,17.95,57351,393,18.0
ARSSINFRA,08-NOV-2019,25.45,25.45,24.6,24.75,3339,33,25.0
ARVIND,08-NOV-2019,51.4,53.8,50.6,52.5,2298321,14156,51.5
ARVINDFASN,08-NOV-2019,427.0,434.0,422.15,425.35,43651,9228,431.5
ARVSMART,08-NOV-2019,102.65,103.8,100.5,101.2,8302,461,101.75
ASAHIINDIA,08-NOV-2019,196.25,199.4,189.1,190.55,12766,440,195.05
ASAHISONG,08-NOV-2019,155.5,155.95,148.1,150.05,2817,158,152.8
ASAL,08-NOV-2019,34.25,34.25,32.4,32.7,11312,83,33.3
ASHAPURMIN,08-NOV-2019,28.0,30.0,27.55,27.6,64226,281,29.0
ASHIANA,08-NOV-2019,100.0,101.8,99.05,99.65,14529,312,101.8
ASHIMASYN,08-NOV-2019,7.75,7.95,7.55,7.85,20012,112,7.75
ASHOKA,08-NOV-2019,96.4,97.9,96.3,96.95,185677,3161,97.1
ASHOKLEY,08-NOV-2019,76.05,79.25,75.7,76.55,28384175,85462,76.7
ASIANHOTNR,08-NOV-2019,105.0,105.4,100.0,100.0,732,102,101.9
ASIANPAINT,08-NOV-2019,1826.0,1826.8,1790.8,1794.85,1077136,78960,1826.95
ASIANTILES,08-NOV-2019,227.0,228.8,224.1,225.2,23069,2195,229.25
ASPINWALL,08-NOV-2019,144.0,148.0,144.0,144.0,498,7,144.0
ASTEC,08-NOV-2019,356.0,361.0,356.0,359.7,7118,175,359.9
ASTERDM,08-NOV-2019,139.0,146.5,138.0,144.75,108944,3391,140.95
ASTRAL,08-NOV-2019,1097.0,1115.25,1091.1,1103.95,559316,12975,1090.45
ASTRAMICRO,08-NOV-2019,76.05,76.85,75.0,75.6,58342,443,76.9
ASTRAZEN,08-NOV-2019,2509.25,2538.2,2480.0,2492.0,10006,1571,2495.1
ASTRON,08-NOV-2019,39.0,39.0,39.0,39.0,171589,393,41.05
ATFL,08-NOV-2019,640.0,642.5,615.6,623.6,3836,500,634.5
ATLANTA,08-NOV-2019,7.1,7.4,6.75,7.0,6289,50,7.1
ATLASCYCLE,08-NOV-2019,54.6,56.0,54.05,55.1,880,20,56.05
ATUL,08-NOV-2019,4225.0,4258.0,4191.0,4202.7,4894,974,4225.65
ATULAUTO,08-NOV-2019,220.25,224.35,216.35,217.55,10219,527,220.1
AUBANK,08-NOV-2019,689.0,697.0,676.0,689.5,267306,10589,685.1
AURIONPRO,08-NOV-2019,79.5,82.0,77.1,77.8,3301,205,79.5
AUROPHARMA,08-NOV-2019,452.6,456.25,436.5,439.95,3189184,47232,452.0
AUSOMENT,08-NOV-2019,28.05,28.95,27.1,27.75,709,84,28.65
AUTOAXLES,08-NOV-2019,853.85,853.85,827.1,831.5,8174,788,841.5
AUTOIND,08-NOV-2019,23.9,24.3,22.15,22.6,13931,127,23.9
AUTOLITIND,08-NOV-2019,22.35,23.45,22.05,22.65,1155,50,22.7
AVADHSUGAR,08-NOV-2019,260.0,265.0,258.05,258.6,112235,2126,257.55
AVANTIFEED,08-NOV-2019,516.0,562.0,504.5,553.95,2964706,109789,523.8
AVG,08-NOV-2019,75.0,75.0,72.05,72.05,2400,2,75.0
AVTNPL,08-NOV-2019,24.8,29.4,24.2,29.05,708702,2192,24.5
AXISBANK,08-NOV-2019,735.9,735.9,722.8,725.5,7427196,114812,734.75
