SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,21-JUL-2017,40.3,40.5,39.2,39.7,30519,314,39.8
3IINFOTECH,21-JUL-2017,4.55,4.65,4.4,4.45,5996165,1391,4.5
3MINDIA,21-JUL-2017,13305.15,13509.95,13300.0,13386.9,1470,369,13383.55
63MOONS,21-JUL-2017,63.5,63.5,62.15,62.8,18230,465,62.9
8KMILES,21-JUL-2017,520.0,544.45,512.9,535.05,85509,3328,517.2
A2ZINFRA,21-JUL-2017,43.55,46.8,43.5,45.0,2726327,14931,43.3
AARTIDRUGS,21-JUL-2017,558.0,562.15,543.6,549.25,6623,670,557.4
AARTIIND,21-JUL-2017,985.0,985.0,968.0,973.65,17752,1537,980.6
AARVEEDEN,21-JUL-2017,63.7,65.3,63.2,64.7,10239,82,63.65
ABAN,21-JUL-2017,187.4,190.5,185.25,186.35,548437,6438,186.85
ABB,21-JUL-2017,1459.0,1484.0,1445.6,1462.65,158719,8243,1462.2
ABBOTINDIA,21-JUL-2017,4538.0,4552.0,4477.05,4525.2,3302,706,4543.55
ABFRL,21-JUL-2017,179.1,179.7,175.05,176.5,307299,3589,178.7
ABGSHIP,21-JUL-2017,14.4,14.4,13.4,13.7,53565,100,13.85
ABMINTLTD,21-JUL-2017,99.0,99.0,98.2,98.2,134,12,103.35
ACC,21-JUL-2017,1718.0,1725.05,1695.45,1708.6,352413,14438,1712.0
ACCELYA,21-JUL-2017,1440.0,1440.0,1403.0,1408.0,4043,555,1441.95
ACCORD,21-JUL-2017,70.65,70.65,66.1,66.1,12000,6,68.1
ACE,21-JUL-2017,72.05,73.8,71.05,71.55,190957,1576,72.5
ACEINTEG,21-JUL-2017,40.0,40.4,40.0,40.0,18000,6,40.4
ADANIENT,21-JUL-2017,140.85,141.8,137.85,141.2,3543548,17411,140.4
ADANIPORTS,21-JUL-2017,381.0,382.7,378.6,381.9,6613707,38176,380.0
ADANIPOWER,21-JUL-2017,29.9,32.5,29.85,32.05,25510747,32824,29.9
ADANITRANS,21-JUL-2017,123.95,129.5,122.6,129.5,757079,3095,123.35
ADFFOODS,21-JUL-2017,248.8,251.0,242.5,243.6,157209,2735,247.8
ADHUNIK,21-JUL-2017,6.0,6.0,5.75,5.85,45834,761,5.9
ADHUNIKIND,21-JUL-2017,102.3,102.3,99.4,100.5,205934,567,100.65
ADLABS,21-JUL-2017,73.8,74.8,72.85,73.35,203731,1325,73.7
ADORWELD,21-JUL-2017,384.5,391.0,383.1,385.35,6057,335,384.8
ADSL,21-JUL-2017,25.05,26.0,25.0,25.15,23726,120,25.55
ADVANIHOTR,21-JUL-2017,64.9,64.9,60.35,64.15,53692,253,62.1
ADVENZYMES,21-JUL-2017,349.0,351.7,340.5,342.45,175784,4242,349.85
AEGISCHEM,21-JUL-2017,184.6,184.9,179.1,183.45,292326,3625,184.45
AFL,21-JUL-2017,52.25,54.5,52.25,52.3,910,6,55.0
AGARIND,21-JUL-2017,605.0,619.0,573.7,604.75,29457,513,603.85
AGCNET,21-JUL-2017,124.0,124.0,116.8,119.7,3821,39,120.55
AGLSL,21-JUL-2017,154.45,154.45,140.5,141.55,58821,538,147.1
AGRITECH,21-JUL-2017,61.85,62.85,60.55,61.95,8566,82,60.55
AHLEAST,21-JUL-2017,290.05,290.15,290.05,290.1,96,11,290.0
AHLUCONT,21-JUL-2017,291.25,296.75,291.25,292.95,7254,323,292.65
AHLWEST,21-JUL-2017,165.25,169.9,165.0,168.55,1877,64,165.1
AIAENG,21-JUL-2017,1389.95,1389.95,1367.4,1375.8,9744,1185,1372.45
AICHAMP,21-JUL-2017,24.5,27.0,24.5,27.0,315,4,25.75
AIFL,21-JUL-2017,403.75,403.8,400.0,402.75,51058,649,403.75
AIRAN,21-JUL-2017,135.3,140.9,135.3,140.9,33000,2,135.7
AJANTPHARM,21-JUL-2017,1477.0,1483.8,1449.55,1464.2,69296,4437,1466.45
AJMERA,21-JUL-2017,206.9,208.0,202.1,203.4,45938,2331,206.9
AKASH,21-JUL-2017,87.1,91.0,87.1,90.95,5000,5,89.75
AKSHARCHEM,21-JUL-2017,863.5,874.9,850.0,853.65,11979,754,862.55
AKSHOPTFBR,21-JUL-2017,23.8,25.7,23.4,25.1,12548148,18067,23.65
