SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,09-AUG-2017,36.4,36.4,35.4,36.0,32370,234,35.8
3IINFOTECH,09-AUG-2017,4.0,4.0,3.9,3.95,2081002,649,4.0
3MINDIA,09-AUG-2017,13703.3,13757.0,13201.15,13413.25,2154,736,13605.75
63MOONS,09-AUG-2017,59.7,60.0,57.0,58.0,80512,920,59.85
8KMILES,09-AUG-2017,520.0,524.9,511.5,514.15,22918,2131,522.15
A2ZINFRA,09-AUG-2017,35.95,38.1,34.4,37.1,990258,4443,36.1
AARTIDRUGS,09-AUG-2017,570.0,570.0,550.0,551.25,7002,424,564.65
AARTIIND,09-AUG-2017,948.6,948.6,921.5,926.85,11907,827,949.2
AARVEEDEN,09-AUG-2017,56.5,56.5,54.4,55.1,7004,125,57.05
ABAN,09-AUG-2017,177.3,178.9,175.2,175.8,404459,5699,179.5
ABB,09-AUG-2017,1391.0,1399.0,1368.75,1386.35,37418,2883,1391.75
ABBOTINDIA,09-AUG-2017,4334.0,4444.0,4307.4,4425.25,5057,654,4375.5
ABFRL,09-AUG-2017,166.7,169.75,164.05,169.0,404594,4120,167.25
ABGSHIP,09-AUG-2017,13.95,13.95,13.3,13.3,16092,51,13.95
ABMINTLTD,09-AUG-2017,81.6,81.6,81.6,81.6,83,5,85.2
ACC,09-AUG-2017,1809.95,1831.0,1793.4,1819.5,299512,12326,1812.15
ACCELYA,09-AUG-2017,1351.3,1410.0,1351.15,1392.55,2344,294,1370.0
ACE,09-AUG-2017,65.5,65.5,60.05,62.45,275540,1603,65.25
ACEINTEG,09-AUG-2017,37.0,37.25,37.0,37.25,18000,6,36.75
ADANIENT,09-AUG-2017,137.0,137.0,120.65,124.25,5431633,28237,137.35
ADANIPORTS,09-AUG-2017,411.6,417.5,395.0,397.25,3603960,39965,414.8
ADANIPOWER,09-AUG-2017,31.55,32.9,30.8,31.55,6873075,11403,31.6
ADANITRANS,09-AUG-2017,126.95,126.95,121.2,122.8,451515,3288,126.15
ADFFOODS,09-AUG-2017,221.0,226.7,217.0,218.55,117822,2918,221.55
ADHUNIK,09-AUG-2017,4.5,5.25,4.15,4.95,451094,1071,4.5
ADLABS,09-AUG-2017,60.2,60.95,58.2,58.5,244573,2201,61.35
ADORWELD,09-AUG-2017,377.1,383.9,370.25,380.3,3958,264,384.15
ADSL,09-AUG-2017,24.5,24.5,23.65,24.05,30487,99,24.85
ADVANIHOTR,09-AUG-2017,58.95,59.7,57.0,57.9,8248,135,59.3
ADVENZYMES,09-AUG-2017,307.35,308.05,287.0,292.2,308346,7368,308.65
AEGISCHEM,09-AUG-2017,188.0,188.0,182.65,185.45,132442,1691,187.8
AFL,09-AUG-2017,36.6,36.6,36.6,36.6,326,5,38.5
AGARIND,09-AUG-2017,609.9,609.9,590.0,596.95,3117,54,607.95
AGCNET,09-AUG-2017,111.0,114.5,110.0,114.5,3280,8,112.9
AGLSL,09-AUG-2017,123.0,134.95,123.0,127.5,7528,200,131.05
AGRITECH,09-AUG-2017,61.35,62.5,58.35,59.5,16892,202,63.55
AGROPHOS,09-AUG-2017,21.1,22.45,21.1,21.7,66000,7,22.85
AHLEAST,09-AUG-2017,268.0,277.0,268.0,275.65,361,39,272.45
AHLUCONT,09-AUG-2017,263.55,274.45,263.35,271.3,3964,175,271.0
AHLWEST,09-AUG-2017,166.0,166.0,164.0,164.85,1762,13,166.0
AIAENG,09-AUG-2017,1453.8,1464.9,1425.0,1434.3,5539,647,1464.8
AIFL,09-AUG-2017,398.9,401.95,392.1,395.9,89101,1163,399.4
AJANTPHARM,09-AUG-2017,1289.4,1316.6,1151.1,1218.45,922911,43804,1298.3
AJMERA,09-AUG-2017,197.0,200.6,189.2,192.85,56788,1871,199.7
AKASH,09-AUG-2017,77.0,77.0,77.0,77.0,5000,1,83.7
AKSHARCHEM,09-AUG-2017,762.05,769.45,740.55,743.45,13172,1028,771.2
AKSHOPTFBR,09-AUG-2017,25.0,25.25,23.5,24.05,3127514,5879,25.6
AKZOINDIA,09-AUG-2017,1775.2,1808.9,1775.2,1803.7,4008,771,1804.85
ALANKIT,09-AUG-2017,34.5,35.25,34.1,34.5,315604,654,34.85
