SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,21-FEB-2018,51.75,52.0,50.05,50.35,46224,554,51.0
21STCENMGM,21-FEB-2018,45.15,45.15,43.45,43.45,10217,36,44.3
3IINFOTECH,21-FEB-2018,5.75,5.85,5.6,5.7,2910036,1239,5.7
3MINDIA,21-FEB-2018,20799.0,20906.0,20430.0,20543.45,1446,661,20497.95
5PAISA,21-FEB-2018,333.15,350.6,333.15,350.6,8535,284,333.95
63MOONS,21-FEB-2018,95.95,96.65,93.5,93.75,161186,1877,94.75
8KMILES,21-FEB-2018,783.0,788.0,764.0,766.9,120500,5494,776.8
A2ZINFRA,21-FEB-2018,33.65,33.95,32.85,33.1,416615,1921,33.45
AARTIDRUGS,21-FEB-2018,630.0,632.05,603.6,607.7,9095,832,629.05
AARTIIND,21-FEB-2018,1179.9,1179.9,1158.05,1167.25,19661,5803,1169.95
AARVEEDEN,21-FEB-2018,48.8,49.55,47.0,48.25,16826,187,48.65
ABAN,21-FEB-2018,173.0,173.5,167.2,168.75,623932,8178,171.35
ABB,21-FEB-2018,1524.35,1534.95,1506.15,1511.4,35217,2833,1509.3
ABBOTINDIA,21-FEB-2018,5667.45,5798.0,5621.65,5640.3,4550,998,5611.35
ABCAPITAL,21-FEB-2018,165.0,166.9,163.3,165.15,1768396,14369,164.55
ABFRL,21-FEB-2018,152.15,152.5,149.05,149.75,123154,1802,151.85
ABGSHIP,21-FEB-2018,11.0,11.9,10.8,10.8,50553,118,11.35
ABMINTLTD,21-FEB-2018,56.55,56.55,56.0,56.0,577,23,54.25
ACC,21-FEB-2018,1656.55,1662.0,1639.0,1645.25,322498,12323,1640.35
ACCELYA,21-FEB-2018,1358.55,1380.0,1350.0,1375.05,2253,367,1358.85
ACCORD,21-FEB-2018,48.95,49.0,48.95,49.0,4000,2,48.0
ACE,21-FEB-2018,180.0,181.85,177.5,180.15,513957,7350,177.85
ADANIENT,21-FEB-2018,199.3,200.5,195.3,197.4,4152954,22353,198.0
ADANIPORTS,21-FEB-2018,396.5,398.75,389.75,395.6,1800533,28428,394.9
ADANIPOWER,21-FEB-2018,31.5,31.65,30.9,31.35,6096399,8759,31.35
ADANITRANS,21-FEB-2018,199.95,208.0,197.25,203.45,891682,6797,197.1
ADFFOODS,21-FEB-2018,252.0,255.5,248.1,251.2,254790,7548,248.35
ADHUNIK,21-FEB-2018,4.8,4.8,4.65,4.65,24828,86,4.8
ADHUNIKIND,21-FEB-2018,80.0,80.0,75.75,75.75,18790,65,79.7
ADLABS,21-FEB-2018,55.95,56.6,55.25,55.7,29245,327,55.8
ADORWELD,21-FEB-2018,440.0,440.0,425.1,429.65,8327,378,437.3
ADSL,21-FEB-2018,26.0,26.1,24.8,25.0,46666,128,25.05
ADVANIHOTR,21-FEB-2018,62.0,62.25,59.6,60.7,35539,339,61.4
ADVENZYMES,21-FEB-2018,236.0,238.8,232.85,233.95,232761,2161,232.95
AEGISCHEM,21-FEB-2018,259.05,259.9,249.2,256.65,90818,2693,257.9
AFL,21-FEB-2018,46.9,48.0,45.65,47.0,14870,45,46.85
AGARIND,21-FEB-2018,381.05,399.5,381.05,390.85,652,21,394.45
AGCNET,21-FEB-2018,116.35,123.25,116.35,120.1,2095,42,120.0
AGLSL,21-FEB-2018,109.95,112.5,108.0,110.7,5853,58,109.95
AGRITECH,21-FEB-2018,149.6,159.0,148.6,154.15,564024,8060,146.45
AGROPHOS,21-FEB-2018,33.45,36.45,33.45,36.45,60000,10,33.85
AHLEAST,21-FEB-2018,291.75,294.0,284.1,289.3,3423,37,291.75
AHLUCONT,21-FEB-2018,348.95,366.0,345.0,357.2,47473,1073,344.95
AHLWEST,21-FEB-2018,260.0,265.0,255.05,256.4,4004,67,261.95
AIAENG,21-FEB-2018,1444.45,1465.95,1416.0,1461.45,18004,2163,1441.5
AIFL,21-FEB-2018,482.0,493.8,482.0,490.85,279024,4178,482.2
AIRAN,21-FEB-2018,238.9,238.9,236.5,236.5,3000,3,239.5
AISL,21-FEB-2018,123.0,126.9,120.75,123.05,10800,7,124.0
AJANTPHARM,21-FEB-2018,1330.0,1365.0,1311.3,1356.45,237837,8552,1323.85
AJMERA,21-FEB-2018,227.7,242.0,226.5,239.9,326293,6634,225.7
AJOONI,21-FEB-2018,37.0,37.0,37.0,37.0,4000,1,37.0
AKSHARCHEM,21-FEB-2018,630.0,636.8,615.05,620.5,6978,344,621.05
AKSHOPTFBR,21-FEB-2018,38.25,38.45,37.05,37.4,531524,1799,37.9
AKZOINDIA,21-FEB-2018,1800.05,1807.2,1785.0,1800.65,1464,276,1798.0
ALANKIT,21-FEB-2018,51.85,51.85,47.3,48.65,224442,1604,49.85
ALBERTDAVD,21-FEB-2018,371.0,372.0,365.0,368.6,442,17,374.4
ALBK,21-FEB-2018,52.7,52.9,50.95,52.45,6542974,22713,51.7
ALCHEM,21-FEB-2018,12.3,12.3,11.25,11.3,8614,64,11.8
ALEMBICLTD,21-FEB-2018,61.2,61.4,60.55,60.8,200989,1189,60.9
ALICON,21-FEB-2018,625.05,625.05,605.0,611.85,7450,255,630.3
ALKALI,21-FEB-2018,83.4,84.95,79.35,80.6,13681,300,83.45
ALKEM,21-FEB-2018,2149.0,2168.95,2140.0,2152.95,6108,1554,2171.0
ALKYLAMINE,21-FEB-2018,621.0,628.0,618.0,620.75,1356,55,620.25
ALLCARGO,21-FEB-2018,179.1,179.95,174.4,177.0,148170,2920,177.85
ALLSEC,21-FEB-2018,372.0,376.0,360.45,371.3,19595,661,374.1
ALMONDZ,21-FEB-2018,27.5,27.7,27.2,27.6,866,10,28.15
ALOKTEXT,21-FEB-2018,3.15,3.15,3.0,3.1,1934777,711,3.15
ALPA,21-FEB-2018,41.3,42.45,39.5,39.75,29241,215,41.55
ALPHAGEO,21-FEB-2018,829.95,834.0,815.1,817.95,9816,523,819.85
ALPSINDUS,21-FEB-2018,4.6,4.6,4.4,4.45,76336,103,4.55
AMARAJABAT,21-FEB-2018,807.85,815.45,792.8,795.25,270748,9610,806.4
AMBER,21-FEB-2018,1129.9,1136.85,1066.0,1081.6,87260,6575,1122.5
AMBIKCO,21-FEB-2018,1367.35,1367.4,1315.0,1320.75,7721,609,1353.5
AMBUJACEM,21-FEB-2018,268.0,268.85,260.1,261.7,6498774,86788,263.7
AMDIND,21-FEB-2018,35.0,35.0,32.3,33.1,23361,240,34.6
AMJLAND,21-FEB-2018,28.9,28.9,26.35,26.65,7030,66,27.8
AMJUMBO,21-FEB-2018,65.0,65.1,62.0,65.05,16000,8,65.05
AMRUTANJAN,21-FEB-2018,584.95,594.9,570.1,591.2,5545,551,576.35
AMTEKAUTO,21-FEB-2018,24.9,25.35,23.65,23.85,903878,2302,24.85
ANANTRAJ,21-FEB-2018,57.0,57.45,56.0,56.75,749044,3896,56.1
ANDHRABANK,21-FEB-2018,46.6,47.15,45.25,45.7,2617792,8317,46.6
ANDHRACEMT,21-FEB-2018,11.05,11.15,10.9,10.95,146209,343,11.05
ANDHRSUGAR,21-FEB-2018,486.0,486.15,470.0,476.1,51550,1672,484.05
ANGIND,21-FEB-2018,5.65,5.9,5.65,5.9,24008,57,5.65
ANIKINDS,21-FEB-2018,41.3,41.3,37.35,38.3,72873,658,40.75
ANSALAPI,21-FEB-2018,23.7,24.5,23.2,23.85,62359,265,23.75
ANSALHSG,21-FEB-2018,24.0,24.5,23.05,23.55,53705,395,24.05
ANTGRAPHIC,21-FEB-2018,0.95,1.0,0.95,1.0,32814,15,1.0
APARINDS,21-FEB-2018,777.25,785.85,767.1,772.05,14841,1229,782.5
APCL,21-FEB-2018,197.55,197.55,188.0,190.0,4982,94,193.1
APCOTEXIND,21-FEB-2018,509.0,514.5,502.0,510.7,10162,514,506.5
APEX,21-FEB-2018,683.0,683.0,655.55,658.45,99255,2802,672.65
APLAPOLLO,21-FEB-2018,2045.0,2045.0,1976.0,2010.75,9061,924,2012.25
APLLTD,21-FEB-2018,575.0,576.0,556.3,560.85,28100,1192,571.05
APOLLO,21-FEB-2018,291.0,293.95,280.5,281.35,71958,2329,288.45
APOLLOHOSP,21-FEB-2018,1192.0,1219.0,1176.0,1211.2,640761,19013,1199.25
APOLLOTYRE,21-FEB-2018,266.1,268.0,259.1,262.15,1935835,24933,264.7
APOLSINHOT,21-FEB-2018,1436.0,1477.9,1430.0,1458.05,213,21,1478.5
