SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,18-MAR-2019,39.75,41.0,38.0,38.75,170693
21STCENMGM,18-MAR-2019,19.05,19.5,18.95,19.3,783
3IINFOTECH,18-MAR-2019,4.15,4.15,3.85,3.95,5482468
3MINDIA,18-MAR-2019,23660.0,23750.0,23140.0,23251.85,1649
3PLAND,18-MAR-2019,11.6,11.65,11.6,11.65,12
5PAISA,18-MAR-2019,222.1,229.0,222.1,225.1,2268
63MOONS,18-MAR-2019,85.25,87.6,84.05,85.45,283876
8KMILES,18-MAR-2019,105.0,105.95,102.45,103.3,133497
A2ZINFRA,18-MAR-2019,18.55,18.8,18.5,18.8,263434
AARON,18-MAR-2019,42.5,43.5,42.5,43.5,9000
AARTIDRUGS,18-MAR-2019,665.0,668.85,656.0,657.8,67211
AARTIIND,18-MAR-2019,1429.9,1448.8,1420.2,1428.6,104792
AARVEEDEN,18-MAR-2019,22.55,23.05,22.4,23.0,3367
AAVAS,18-MAR-2019,1142.0,1185.0,1106.45,1145.25,56598
ABAN,18-MAR-2019,62.85,62.85,62.85,62.85,33085
ABB,18-MAR-2019,1315.0,1325.0,1300.0,1305.75,73669
ABBOTINDIA,18-MAR-2019,7300.05,7404.0,7200.0,7362.3,16273
ABCAPITAL,18-MAR-2019,98.9,102.7,98.1,101.35,5071721
ABFRL,18-MAR-2019,228.0,231.0,227.2,230.6,367984
ABGSHIP,18-MAR-2019,2.1,2.1,2.1,2.1,124403
ABMINTLTD,18-MAR-2019,14.85,14.85,14.85,14.85,1
ABSLRIF6RG,18-MAR-2019,7.05,7.33,7.05,7.33,7000
ACC,18-MAR-2019,1541.9,1560.0,1532.7,1548.9,655422
ACCELYA,18-MAR-2019,925.35,937.0,925.0,931.0,3433
ACCORD,18-MAR-2019,25.0,25.0,25.0,25.0,2000
ACE,18-MAR-2019,103.0,103.55,98.5,100.2,170583
ADANIENT,18-MAR-2019,142.4,145.0,140.35,143.9,4934286
ADANIGAS,18-MAR-2019,116.4,119.25,116.0,116.75,244883
ADANIGREEN,18-MAR-2019,38.25,38.45,36.45,37.4,591667
ADANIPORTS,18-MAR-2019,365.05,375.8,365.05,369.0,3037029
ADANIPOWER,18-MAR-2019,50.9,51.15,49.15,49.85,10581699
ADANITRANS,18-MAR-2019,234.75,234.75,222.2,225.3,426335
ADFFOODS,18-MAR-2019,249.8,259.65,248.0,255.85,24083
ADHUNIK,18-MAR-2019,2.2,2.2,2.2,2.2,13940
ADHUNIKIND,18-MAR-2019,58.9,59.4,55.75,56.6,26921
ADLABS,18-MAR-2019,11.55,11.8,11.55,11.8,74576
ADORWELD,18-MAR-2019,340.95,343.15,337.2,339.9,7176
ADROITINFO,18-MAR-2019,18.0,19.8,18.0,18.05,2427
ADSL,18-MAR-2019,14.65,15.85,14.65,15.0,31383
