SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,01-OCT-2019,39.9,40.95,37.1,37.9,29683
21STCENMGM,01-OCT-2019,13.05,13.15,13.05,13.15,170
3IINFOTECH,01-OCT-2019,2.0,2.05,1.9,1.95,1195369
3MINDIA,01-OCT-2019,20781.0,20781.0,19950.0,20008.2,2761
3PLAND,01-OCT-2019,5.95,5.95,5.95,5.95,102
5PAISA,01-OCT-2019,199.8,199.8,180.8,180.8,47155
63MOONS,01-OCT-2019,126.0,128.05,119.1,120.6,92460
727GS2026,01-OCT-2019,99.85,99.85,99.85,99.85,3900
75GS2034,01-OCT-2019,86.84,86.84,86.84,86.84,90
8KMILES,01-OCT-2019,54.65,54.65,49.8,50.0,27740
A2ZINFRA,01-OCT-2019,10.1,10.5,9.85,10.0,127071
AARON,01-OCT-2019,47.1,47.1,47.1,47.1,3300
AARTIDRUGS,01-OCT-2019,459.6,461.7,447.5,455.6,6592
AARTIIND,01-OCT-2019,808.2,808.75,743.1,758.85,217141
AARVEEDEN,01-OCT-2019,16.95,17.85,14.05,15.1,7606
AARVI,01-OCT-2019,35.85,35.85,35.85,35.85,2000
AAVAS,01-OCT-2019,1608.0,1610.8,1562.1,1580.2,6107
ABAN,01-OCT-2019,25.05,25.9,24.95,24.95,37245
ABB,01-OCT-2019,1530.0,1555.0,1447.05,1485.5,135969
ABBOTINDIA,01-OCT-2019,10575.0,11070.0,10555.9,10861.0,8170
ABCAPITAL,01-OCT-2019,85.0,86.0,76.7,81.4,3405311
ABFRL,01-OCT-2019,210.0,210.15,200.5,206.5,289021
ABSLNN50ET,01-OCT-2019,276.17,277.24,276.17,277.24,7
ABSLRIF6RG,01-OCT-2019,7.13,7.13,7.11,7.11,8700
ACC,01-OCT-2019,1611.65,1627.4,1555.05,1575.7,460449
ACCELYA,01-OCT-2019,810.6,828.4,795.0,801.15,2017
ACE,01-OCT-2019,75.1,77.0,72.35,74.6,254132
ADANIENT,01-OCT-2019,146.1,147.7,140.5,143.65,3732047
ADANIGAS,01-OCT-2019,130.9,136.4,128.55,130.4,971007
ADANIGREEN,01-OCT-2019,58.75,59.3,55.9,56.5,1433723
ADANIPORTS,01-OCT-2019,415.2,417.9,401.6,404.05,2532760
ADANIPOWER,01-OCT-2019,64.8,65.25,60.25,61.75,9945041
ADANITRANS,01-OCT-2019,228.95,230.0,222.65,224.35,63095
ADFFOODS,01-OCT-2019,277.9,277.9,264.55,267.1,26806
ADHUNIK,01-OCT-2019,0.9,0.9,0.85,0.85,2860
ADHUNIKIND,01-OCT-2019,96.0,102.95,94.25,100.65,52313
ADLABS,01-OCT-2019,2.95,2.95,2.85,2.85,58718
ADORWELD,01-OCT-2019,314.45,320.35,306.15,307.25,2134
ADROITINFO,01-OCT-2019,7.35,7.75,7.35,7.75,422
ADSL,01-OCT-2019,14.35,14.35,13.05,13.1,75634
ADVANIHOTR,01-OCT-2019,55.25,56.0,52.5,54.85,11146
ADVENZYMES,01-OCT-2019,161.45,161.45,148.7,149.15,104067
AEGISCHEM,01-OCT-2019,182.8,182.8,173.0,175.6,105471
AFFLE,01-OCT-2019,1125.0,1160.0,1046.25,1079.65,80067
AGARIND,01-OCT-2019,117.25,117.25,113.25,115.9,2006
AGCNET,01-OCT-2019,111.1,120.95,111.1,116.55,2481
AGLSL,01-OCT-2019,51.95,59.4,46.95,49.3,1124
AGRITECH,01-OCT-2019,49.75,49.75,46.3,47.15,9432
AGROPHOS,01-OCT-2019,102.4,104.85,102.3,102.7,352523
AHLADA,01-OCT-2019,51.5,51.5,50.8,50.8,3000
AHLEAST,01-OCT-2019,179.05,187.0,175.05,178.1,996
AHLUCONT,01-OCT-2019,279.85,280.0,277.55,278.5,1870
AHLWEST,01-OCT-2019,349.95,351.9,294.45,307.55,1408
AIAENG,01-OCT-2019,1799.3,1799.3,1682.0,1707.45,15769
AIONJSW,01-OCT-2019,12.0,12.0,10.1,10.45,75426
AIRAN,01-OCT-2019,13.75,14.0,13.25,13.45,12721
AIROLAM,01-OCT-2019,29.85,29.85,26.85,27.7,9000
AISL,01-OCT-2019,30.0,30.0,30.0,30.0,1200
AJANTPHARM,01-OCT-2019,1010.0,1018.9,976.65,997.0,57424
AJMERA,01-OCT-2019,128.15,129.6,121.25,124.8,32218
AJOONI,01-OCT-2019,10.15,10.15,10.15,10.15,4000
AKSHARCHEM,01-OCT-2019,223.4,223.4,206.3,207.9,2733
AKSHOPTFBR,01-OCT-2019,7.6,7.7,7.45,7.45,85354
AKZOINDIA,01-OCT-2019,1923.0,1965.0,1894.0,1908.9,10456
ALANKIT,01-OCT-2019,21.85,21.85,19.85,20.4,439302
ALBERTDAVD,01-OCT-2019,361.0,361.0,335.1,339.15,3284
ALBK,01-OCT-2019,28.7,29.2,27.1,27.8,1075168
ALCHEM,01-OCT-2019,1.0,1.05,1.0,1.05,611
ALEMBICLTD,01-OCT-2019,51.95,51.95,47.1,47.5,114444
ALICON,01-OCT-2019,365.1,389.0,330.0,336.9,10169
ALKALI,01-OCT-2019,47.05,47.5,44.3,46.25,6655
ALKEM,01-OCT-2019,1910.0,1969.4,1910.0,1949.7,56258
ALKYLAMINE,01-OCT-2019,889.85,890.0,867.65,874.15,2766
ALLCARGO,01-OCT-2019,106.4,107.2,99.15,103.65,270857
ALLSEC,01-OCT-2019,309.0,309.0,292.5,301.55,1317
ALMONDZ,01-OCT-2019,10.75,10.75,10.0,10.05,812
ALOKTEXT,01-OCT-2019,1.6,1.6,1.6,1.6,549175
ALPA,01-OCT-2019,15.8,15.95,15.0,15.25,7287
ALPHAGEO,01-OCT-2019,222.1,227.05,213.25,213.3,7468
ALPSINDUS,01-OCT-2019,0.35,0.35,0.35,0.35,1913
AMARAJABAT,01-OCT-2019,716.0,727.9,698.55,703.3,386292
AMBER,01-OCT-2019,908.15,924.45,867.8,904.6,102959
AMBIKCO,01-OCT-2019,924.0,925.15,903.7,909.8,2306
AMBUJACEM,01-OCT-2019,204.4,205.65,193.7,199.85,3940452
AMDIND,01-OCT-2019,16.95,16.95,15.2,16.05,2918
AMJLAND,01-OCT-2019,17.5,18.0,17.25,17.45,2403
AMRUTANJAN,01-OCT-2019,364.0,373.35,340.25,355.2,52794
ANANTRAJ,01-OCT-2019,33.8,33.85,31.0,31.45,352949
ANDHRABANK,01-OCT-2019,17.5,17.7,15.55,16.7,842045
ANDHRACEMT,01-OCT-2019,2.6,2.6,2.55,2.55,1931
ANDHRSUGAR,01-OCT-2019,285.05,286.25,271.6,273.6,27728
ANIKINDS,01-OCT-2019,7.1,7.5,7.0,7.35,3983
ANKITMETAL,01-OCT-2019,0.45,0.45,0.45,0.45,100
ANSALAPI,01-OCT-2019,4.8,4.8,4.8,4.8,10127
ANSALHSG,01-OCT-2019,4.7,4.7,4.5,4.65,37000
ANTGRAPHIC,01-OCT-2019,0.75,0.75,0.7,0.75,10301
ANUP,01-OCT-2019,485.0,485.0,459.05,472.05,10857
APARINDS,01-OCT-2019,556.9,557.0,550.0,553.7,1193
APCL,01-OCT-2019,149.75,150.0,142.0,145.8,5262
APCOTEXIND,01-OCT-2019,195.15,197.5,190.0,192.15,27298
APEX,01-OCT-2019,241.7,244.85,221.65,231.6,60768
APLAPOLLO,01-OCT-2019,1359.6,1375.95,1350.0,1360.65,16996
APLLTD,01-OCT-2019,509.4,519.7,509.35,517.15,39092
APOLLO,01-OCT-2019,76.0,78.55,72.1,73.0,14804
APOLLOHOSP,01-OCT-2019,1398.0,1408.95,1360.5,1369.25,356435
APOLLOTYRE,01-OCT-2019,181.7,182.55,167.35,169.1,5019342
APOLSINHOT,01-OCT-2019,816.9,834.0,808.05,825.15,173
APTECHT,01-OCT-2019,157.0,162.75,148.05,153.9,268339
ARCHIDPLY,01-OCT-2019,27.05,27.2,25.8,26.15,13037
ARCHIES,01-OCT-2019,19.5,20.45,19.2,19.2,23366
ARCOTECH,01-OCT-2019,1.95,2.05,1.9,1.9,20179
ARIES,01-OCT-2019,64.0,64.5,60.3,60.8,27739
ARIHANT,01-OCT-2019,20.0,21.0,17.1,18.05,1181
ARIHANTSUP,01-OCT-2019,37.85,37.85,37.85,37.85,2200
ARMANFIN,01-OCT-2019,546.95,546.95,522.15,530.0,6179
AROGRANITE,01-OCT-2019,40.0,46.8,40.0,41.2,45901
ARROWGREEN,01-OCT-2019,54.1,54.1,51.7,51.75,1212
ARROWTEX,01-OCT-2019,10.45,10.45,9.5,9.55,1330
ARSHIYA,01-OCT-2019,20.4,21.0,20.0,20.35,16361
ARSSINFRA,01-OCT-2019,22.85,22.85,21.8,21.85,15356
ARTEDZ,01-OCT-2019,25.05,25.05,25.05,25.05,3000
ARVIND,01-OCT-2019,48.2,48.6,46.05,46.75,1854663
ARVINDFASN,01-OCT-2019,426.0,433.85,424.9,427.15,27137
ARVSMART,01-OCT-2019,86.95,87.0,82.55,85.0,13212
ASAHIINDIA,01-OCT-2019,182.1,185.0,170.0,178.35,25459
