SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,28-SEP-2017,36.6,38.45,36.6,37.45,60916
3IINFOTECH,28-SEP-2017,3.9,3.9,3.8,3.85,767808
3MINDIA,28-SEP-2017,14401.05,14499.0,14365.0,14467.85,571
63MOONS,28-SEP-2017,75.95,79.8,74.0,77.8,397216
8KMILES,28-SEP-2017,370.0,383.0,366.6,377.05,111011
A2ZINFRA,28-SEP-2017,36.2,36.8,35.95,36.2,1424532
AARTIDRUGS,28-SEP-2017,507.0,525.6,507.0,518.9,5570
AARTIIND,28-SEP-2017,875.2,904.0,875.2,881.15,27066
AARVEEDEN,28-SEP-2017,42.5,44.5,41.7,43.6,36016
ABAN,28-SEP-2017,182.7,186.0,180.15,182.9,763267
ABB,28-SEP-2017,1440.05,1440.05,1402.0,1408.7,36599
ABBOTINDIA,28-SEP-2017,4161.05,4180.0,4100.0,4136.35,5538
ABCAPITAL,28-SEP-2017,181.9,182.5,173.5,175.9,6803935
ABFRL,28-SEP-2017,153.0,159.6,152.0,157.25,254693
ABGSHIP,28-SEP-2017,10.6,10.9,10.45,10.65,6747
ABMINTLTD,28-SEP-2017,45.15,45.15,45.15,45.15,30
ACC,28-SEP-2017,1596.0,1669.5,1590.05,1645.85,1985462
ACCELYA,28-SEP-2017,1465.1,1465.1,1421.25,1431.25,3108
ACCORD,28-SEP-2017,53.0,53.0,53.0,53.0,2000
ACE,28-SEP-2017,62.0,65.5,62.0,64.45,210406
ACEINTEG,28-SEP-2017,30.35,30.35,30.35,30.35,3000
ADANIENT,28-SEP-2017,114.8,116.75,113.4,115.3,3251061
ADANIPORTS,28-SEP-2017,372.55,375.0,363.7,372.05,3785886
ADANIPOWER,28-SEP-2017,29.25,30.1,28.8,29.3,10524208
ADANITRANS,28-SEP-2017,136.4,148.85,130.5,146.8,1757522
ADFFOODS,28-SEP-2017,238.5,246.65,237.8,242.75,313395
ADHUNIK,28-SEP-2017,4.15,4.25,4.1,4.15,43736
ADHUNIKIND,28-SEP-2017,46.2,46.2,46.2,46.2,1049
ADLABS,28-SEP-2017,65.25,67.7,65.25,65.75,185943
ADORWELD,28-SEP-2017,430.4,443.7,423.55,427.85,21339
ADSL,28-SEP-2017,19.9,20.45,19.5,19.6,28931
ADVANIHOTR,28-SEP-2017,55.65,57.0,53.6,53.85,13245
ADVENZYMES,28-SEP-2017,252.8,252.8,246.0,248.6,119067
AEGISCHEM,28-SEP-2017,220.0,234.4,215.05,231.45,312341
AGARIND,28-SEP-2017,521.05,530.0,520.0,530.0,1348
AGCNET,28-SEP-2017,109.9,113.45,105.15,112.7,839
AGLSL,28-SEP-2017,125.4,127.4,121.45,125.3,957
AGRITECH,28-SEP-2017,92.85,95.95,92.0,93.5,16863
AHLEAST,28-SEP-2017,274.85,274.85,263.6,265.05,3036
AHLUCONT,28-SEP-2017,293.15,321.95,293.15,312.35,79407
AHLWEST,28-SEP-2017,170.0,172.0,166.0,166.95,3197
AIAENG,28-SEP-2017,1340.4,1346.15,1325.0,1329.9,8731
AICHAMP,28-SEP-2017,28.9,28.9,28.9,28.9,1
AIFL,28-SEP-2017,507.75,523.0,500.1,510.85,121488
AIRAN,28-SEP-2017,195.0,195.3,195.0,195.0,3000
AJANTPHARM,28-SEP-2017,1145.15,1155.0,1120.05,1141.3,304838
AJMERA,28-SEP-2017,214.9,214.9,201.0,208.85,114139
AKASH,28-SEP-2017,76.0,84.5,75.25,78.0,11000
AKSHARCHEM,28-SEP-2017,732.0,752.25,720.0,735.85,8223
AKSHOPTFBR,28-SEP-2017,22.65,23.2,22.1,22.85,1034933
AKZOINDIA,28-SEP-2017,1779.1,1895.0,1752.0,1859.45,28394
ALANKIT,28-SEP-2017,32.65,32.65,31.6,31.95,1950039
ALBERTDAVD,28-SEP-2017,277.0,285.0,277.0,277.65,5475
ALBK,28-SEP-2017,66.0,67.0,65.75,66.45,2190530
ALCHEM,28-SEP-2017,12.5,12.5,10.55,11.4,104516
ALEMBICLTD,28-SEP-2017,38.4,38.75,37.6,38.05,328750
ALICON,28-SEP-2017,525.0,540.0,520.0,534.7,2970
ALKALI,28-SEP-2017,71.1,74.1,68.5,72.6,8698
ALKEM,28-SEP-2017,1846.0,1884.95,1840.0,1864.95,24342
ALKYLAMINE,28-SEP-2017,425.05,432.3,419.25,429.15,5528
ALLCARGO,28-SEP-2017,170.55,173.9,167.55,169.3,400750
ALLSEC,28-SEP-2017,347.25,365.8,347.2,363.75,9457
ALMONDZ,28-SEP-2017,23.4,24.8,23.4,24.0,6100
ALOKTEXT,28-SEP-2017,2.75,2.8,2.7,2.7,4000956
ALPA,28-SEP-2017,28.25,29.75,28.1,28.55,25057
ALPHAGEO,28-SEP-2017,773.75,791.3,770.0,779.75,12818
ALPSINDUS,28-SEP-2017,5.25,5.35,5.15,5.2,24177
AMARAJABAT,28-SEP-2017,715.65,719.5,700.0,708.65,336832
AMBIKCO,28-SEP-2017,1310.0,1324.95,1294.0,1299.5,1732
AMBUJACEM,28-SEP-2017,261.1,270.65,260.0,268.05,5296128
AMDIND,28-SEP-2017,30.5,32.9,30.5,31.85,18451
AMRUTANJAN,28-SEP-2017,577.0,585.0,572.0,581.95,3051
AMTEKAUTO,28-SEP-2017,23.7,24.05,22.9,23.2,1161478
ANANTRAJ,28-SEP-2017,53.0,54.1,52.4,53.8,871384
ANDHRABANK,28-SEP-2017,56.15,57.35,54.7,56.85,5147938
ANDHRACEMT,28-SEP-2017,11.25,11.25,10.8,11.0,186726
ANDHRSUGAR,28-SEP-2017,396.5,401.75,395.0,398.25,17142
ANGIND,28-SEP-2017,6.05,6.55,6.05,6.2,16535
ANIKINDS,28-SEP-2017,73.95,73.95,73.95,73.95,15552
ANSALAPI,28-SEP-2017,20.8,21.4,20.0,20.9,98918
ANSALHSG,28-SEP-2017,20.35,21.3,19.95,20.95,63212
ANTGRAPHIC,28-SEP-2017,1.0,1.0,0.95,1.0,26725
APARINDS,28-SEP-2017,746.15,754.9,738.7,742.05,12914
APCL,28-SEP-2017,235.1,244.65,235.0,240.55,3672
APCOTEXIND,28-SEP-2017,428.65,433.0,422.0,426.45,4604
APEX,28-SEP-2017,328.0,328.0,310.0,313.4,348137
