SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,25-FEB-2019,35.2,36.2,34.5,35.9,33738
21STCENMGM,25-FEB-2019,18.65,18.65,17.95,18.0,2964
3IINFOTECH,25-FEB-2019,3.95,3.95,3.7,3.75,2498830
3MINDIA,25-FEB-2019,23252.2,24500.0,23219.55,23648.35,4558
3PLAND,25-FEB-2019,10.9,11.25,10.5,10.55,2297
5PAISA,25-FEB-2019,228.95,235.0,226.35,228.0,1612
63MOONS,25-FEB-2019,76.55,83.25,76.45,80.75,570219
8KMILES,25-FEB-2019,112.4,113.5,109.2,109.8,130176
A2ZINFRA,25-FEB-2019,15.35,16.05,15.05,16.05,590307
AARON,25-FEB-2019,41.05,41.05,41.05,41.05,3000
AARTIDRUGS,25-FEB-2019,589.85,604.9,589.0,594.2,6284
AARTIIND,25-FEB-2019,1402.0,1430.0,1400.0,1413.4,66086
AARVEEDEN,25-FEB-2019,22.75,22.75,21.05,21.75,13167
AAVAS,25-FEB-2019,1000.3,1023.0,977.0,987.9,32770
ABAN,25-FEB-2019,53.55,55.3,53.5,54.5,488704
ABB,25-FEB-2019,1250.0,1264.5,1244.0,1246.55,33418
ABBOTINDIA,25-FEB-2019,7231.0,7384.95,7220.0,7375.0,2228
ABCAPITAL,25-FEB-2019,88.1,89.8,87.5,88.7,3864761
ABFRL,25-FEB-2019,220.25,229.7,217.55,225.8,579619
ABGSHIP,25-FEB-2019,1.45,1.5,1.45,1.5,14575
ABSLNN50ET,25-FEB-2019,260.24,260.24,258.0,258.0,22
ABSLRIF6RG,25-FEB-2019,7.23,7.23,7.23,7.23,15707
ACC,25-FEB-2019,1390.6,1392.8,1368.4,1376.15,751219
ACCELYA,25-FEB-2019,930.0,930.0,909.95,920.85,5855
ACCORD,25-FEB-2019,23.0,23.0,23.0,23.0,2000
ACCURACY,25-FEB-2019,58.4,58.4,57.9,57.9,17600
ACE,25-FEB-2019,76.4,80.15,76.4,77.5,427544
ADANIENT,25-FEB-2019,125.0,133.9,123.0,132.0,12769956
ADANIGAS,25-FEB-2019,102.2,103.9,100.25,100.8,344984
ADANIGREEN,25-FEB-2019,33.4,33.5,32.3,32.95,493358
ADANIPORTS,25-FEB-2019,329.0,339.55,320.6,324.55,21795407
ADANIPOWER,25-FEB-2019,39.85,41.0,36.35,40.45,17835657
ADANITRANS,25-FEB-2019,213.2,216.35,208.75,210.3,104497
ADFFOODS,25-FEB-2019,228.0,228.0,219.1,221.65,37368
ADHUNIK,25-FEB-2019,1.45,1.45,1.35,1.45,45806
ADHUNIKIND,25-FEB-2019,42.0,42.95,40.0,41.2,114873
ADLABS,25-FEB-2019,9.6,9.6,9.0,9.1,399060
ADORWELD,25-FEB-2019,312.05,315.0,306.55,310.45,1781
ADROITINFO,25-FEB-2019,16.05,16.15,15.65,15.95,809
ADSL,25-FEB-2019,12.6,12.6,11.9,12.55,14049
ADVANIHOTR,25-FEB-2019,67.05,69.0,66.5,68.05,1504
ADVENZYMES,25-FEB-2019,153.85,153.9,151.2,151.9,479896
AEGISCHEM,25-FEB-2019,199.45,200.0,197.5,199.45,116180
AGARIND,25-FEB-2019,164.45,175.4,164.45,168.1,4477
AGCNET,25-FEB-2019,102.0,109.0,96.1,106.2,19503
AGLSL,25-FEB-2019,61.0,62.5,58.25,58.95,23597
AGRITECH,25-FEB-2019,51.0,51.0,49.0,50.7,4885
AGROPHOS,25-FEB-2019,57.0,57.25,56.9,57.15,24000
AHLEAST,25-FEB-2019,238.25,238.25,230.0,232.05,729
AHLUCONT,25-FEB-2019,266.55,277.0,266.0,274.55,75633
AHLWEST,25-FEB-2019,335.0,356.95,326.25,348.35,727
AIAENG,25-FEB-2019,1723.85,1723.85,1667.65,1680.15,7326
AIFL,25-FEB-2019,12.75,12.75,12.15,12.75,117666
AIONJSW,25-FEB-2019,33.2,33.35,32.1,32.85,21447
AIRAN,25-FEB-2019,54.65,54.65,53.5,54.0,37500
AIROLAM,25-FEB-2019,29.5,29.5,29.5,29.5,3000
AJANTPHARM,25-FEB-2019,984.25,990.0,965.0,972.1,341286
AJMERA,25-FEB-2019,174.95,177.95,171.25,172.45,408858
AKASH,25-FEB-2019,78.0,78.0,78.0,78.0,1000
AKG,25-FEB-2019,33.0,33.0,32.5,32.5,8000
AKSHARCHEM,25-FEB-2019,325.1,326.45,315.6,321.95,2656
AKSHOPTFBR,25-FEB-2019,19.15,19.5,18.95,19.2,289555
AKZOINDIA,25-FEB-2019,1739.85,1739.85,1683.0,1690.65,2458
ALANKIT,25-FEB-2019,31.2,31.2,28.5,28.8,659171
ALBERTDAVD,25-FEB-2019,388.2,394.8,386.0,387.7,2466
ALBK,25-FEB-2019,45.25,45.85,44.7,45.05,4692895
ALCHEM,25-FEB-2019,1.85,1.85,1.8,1.85,14691
ALEMBICLTD,25-FEB-2019,41.4,41.6,40.65,40.75,128019
ALICON,25-FEB-2019,525.0,548.8,525.0,543.35,3315
ALKALI,25-FEB-2019,43.45,43.5,40.1,40.5,6009
ALKEM,25-FEB-2019,1814.65,1821.05,1761.1,1779.4,119469
ALKYLAMINE,25-FEB-2019,715.45,725.45,711.0,718.6,3069
ALLCARGO,25-FEB-2019,103.0,103.5,100.1,100.4,106994
ALLSEC,25-FEB-2019,177.0,182.65,176.0,180.3,24451
ALMONDZ,25-FEB-2019,23.3,23.3,21.0,22.2,1349
ALOKTEXT,25-FEB-2019,3.5,3.5,3.35,3.4,1846488
ALPA,25-FEB-2019,23.95,25.1,23.05,24.25,52176
ALPHAGEO,25-FEB-2019,400.1,410.0,400.1,408.05,5109
AMARAJABAT,25-FEB-2019,730.15,754.4,728.8,732.1,264694
AMBER,25-FEB-2019,666.0,687.5,666.0,685.15,4260
AMBIKCO,25-FEB-2019,1145.0,1145.0,1129.95,1135.25,1348
AMBUJACEM,25-FEB-2019,211.85,212.45,209.0,210.1,1323218
AMDIND,25-FEB-2019,22.4,22.9,21.35,22.8,7875
AMJLAND,25-FEB-2019,19.25,20.9,19.2,20.35,6675
AMRUTANJAN,25-FEB-2019,300.0,312.7,298.0,301.3,24210
AMTEKAUTO,25-FEB-2019,2.8,2.8,2.6,2.8,154931
ANANTRAJ,25-FEB-2019,33.5,33.75,32.3,32.55,1178024
ANDHRABANK,25-FEB-2019,25.25,25.3,25.0,25.05,358538
ANDHRACEMT,25-FEB-2019,4.6,5.1,4.6,4.85,275466
ANDHRSUGAR,25-FEB-2019,315.7,358.8,314.1,344.25,464580
ANGIND,25-FEB-2019,1.2,1.25,1.15,1.2,3281
ANIKINDS,25-FEB-2019,17.0,17.0,16.4,16.5,2366
ANKITMETAL,25-FEB-2019,0.5,0.5,0.45,0.45,7487
ANSALAPI,25-FEB-2019,13.65,13.65,12.0,12.1,983861
ANSALHSG,25-FEB-2019,16.55,16.85,14.8,15.0,1566215
ANTGRAPHIC,25-FEB-2019,0.45,0.5,0.45,0.5,5786
APARINDS,25-FEB-2019,628.1,630.15,622.05,625.1,6630
APCL,25-FEB-2019,107.0,107.0,101.35,103.55,1543
APCOTEXIND,25-FEB-2019,468.75,471.5,455.6,462.4,1976
APEX,25-FEB-2019,298.9,315.0,298.05,311.4,98236
APLAPOLLO,25-FEB-2019,1160.0,1190.0,1160.0,1174.65,15247
APLLTD,25-FEB-2019,525.5,544.0,521.05,539.6,23986
APOLLO,25-FEB-2019,100.5,106.0,100.5,101.75,11689
