SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,05-JUN-2017,38.95,39.5,38.1,38.2,23924
3IINFOTECH,05-JUN-2017,4.7,4.8,4.55,4.6,1373694
3MINDIA,05-JUN-2017,13919.95,13919.95,13710.0,13775.8,731
63MOONS,05-JUN-2017,69.0,69.6,68.1,68.3,24093
8KMILES,05-JUN-2017,592.9,592.9,577.9,578.85,37145
A2ZINFRA,05-JUN-2017,41.85,42.9,41.4,42.35,488006
AARTIDRUGS,05-JUN-2017,489.5,495.0,484.0,487.95,7447
AARTIIND,05-JUN-2017,909.75,909.75,880.15,889.7,94230
AARVEEDEN,05-JUN-2017,63.3,64.75,62.8,63.55,2924
ABAN,05-JUN-2017,181.0,183.25,180.15,181.35,378276
ABB,05-JUN-2017,1441.6,1450.0,1435.0,1437.3,20079
ABBOTINDIA,05-JUN-2017,4228.0,4228.0,4131.0,4180.6,6367
ABFRL,05-JUN-2017,171.0,181.9,171.0,179.05,859142
ABGSHIP,05-JUN-2017,11.55,11.55,11.55,11.55,11797
ABIRLANUVO,05-JUN-2017,1725.0,1730.3,1701.8,1718.05,152835
ABMINTLTD,05-JUN-2017,85.85,85.85,85.85,85.85,147
ACC,05-JUN-2017,1641.0,1658.0,1632.1,1645.7,269501
ACCELYA,05-JUN-2017,1337.9,1365.0,1311.6,1340.4,4595
ACE,05-JUN-2017,67.45,67.8,66.05,66.4,214817
ADANIENT,05-JUN-2017,117.5,119.7,116.5,117.5,4628391
ADANIPORTS,05-JUN-2017,359.95,364.5,355.2,361.05,2830068
ADANIPOWER,05-JUN-2017,27.3,27.45,26.75,26.8,4881688
ADANITRANS,05-JUN-2017,136.0,137.2,127.05,132.2,2237467
ADFFOODS,05-JUN-2017,302.5,316.0,300.4,307.7,797248
ADHUNIK,05-JUN-2017,5.9,6.65,5.75,6.5,290997
ADHUNIKIND,05-JUN-2017,104.5,105.9,102.05,103.45,36258
ADLABS,05-JUN-2017,75.4,78.8,74.95,78.15,331857
ADORWELD,05-JUN-2017,316.1,323.9,316.1,321.95,10974
ADSL,05-JUN-2017,26.0,26.9,25.75,26.75,15283
ADVANIHOTR,05-JUN-2017,55.95,63.65,55.95,61.0,125496
ADVENZYMES,05-JUN-2017,364.8,368.9,361.25,364.2,175734
AEGISCHEM,05-JUN-2017,212.05,214.8,207.55,211.5,362263
AFL,05-JUN-2017,55.1,57.0,55.1,55.2,3901
AGARIND,05-JUN-2017,682.0,749.0,682.0,709.9,2569
AGCNET,05-JUN-2017,112.0,115.5,106.4,114.85,3832
AGRITECH,05-JUN-2017,53.2,53.2,50.5,52.9,34645
AGROPHOS,05-JUN-2017,20.0,20.0,19.65,19.8,12000
AHLEAST,05-JUN-2017,290.05,295.0,290.0,290.0,7530
AHLUCONT,05-JUN-2017,352.0,352.0,328.0,330.35,32769
AHLWEST,05-JUN-2017,183.1,185.9,182.0,185.8,35
AIAENG,05-JUN-2017,1498.0,1498.0,1456.0,1464.35,33175
AICHAMP,05-JUN-2017,28.05,30.9,28.05,28.05,171
AIFL,05-JUN-2017,403.7,403.7,397.0,401.3,49221
AIRAN,05-JUN-2017,124.0,130.6,124.0,130.35,33000
AJANTPHARM,05-JUN-2017,1613.0,1628.0,1595.0,1604.4,69627
AJMERA,05-JUN-2017,243.0,248.75,242.15,246.8,93371
AKASH,05-JUN-2017,118.0,122.0,118.0,121.0,120000
AKSHARCHEM,05-JUN-2017,769.9,769.9,755.0,760.05,4048
AKSHOPTFBR,05-JUN-2017,19.0,19.15,18.8,18.95,324974
AKZOINDIA,05-JUN-2017,1777.9,1803.75,1775.0,1786.3,36313
ALANKIT,05-JUN-2017,32.5,37.3,32.4,36.05,11256636
ALBERTDAVD,05-JUN-2017,347.1,347.1,328.0,335.85,17439
ALBK,05-JUN-2017,71.4,73.0,71.1,71.55,4061396
ALCHEM,05-JUN-2017,17.4,17.4,16.7,16.75,10635
ALEMBICLTD,05-JUN-2017,43.25,43.5,42.55,42.9,206201
ALICON,05-JUN-2017,501.0,514.9,483.9,505.7,2466
ALKALI,05-JUN-2017,66.0,69.9,66.0,66.85,6455
ALKEM,05-JUN-2017,1980.0,1987.55,1945.0,1964.55,28208
ALKYLAMINE,05-JUN-2017,376.0,410.0,376.0,407.85,8422
ALLCARGO,05-JUN-2017,174.55,175.0,173.0,174.3,94920
ALLSEC,05-JUN-2017,343.0,343.7,332.0,338.45,30556
ALMONDZ,05-JUN-2017,18.2,18.2,15.8,17.1,487
ALOKTEXT,05-JUN-2017,3.2,3.25,3.1,3.1,1843025
ALPA,05-JUN-2017,35.9,35.9,33.85,34.45,9957
ALPHAGEO,05-JUN-2017,969.8,980.0,952.15,964.1,24423
ALPSINDUS,05-JUN-2017,6.65,6.8,6.65,6.7,5480
AMARAJABAT,05-JUN-2017,874.9,882.7,872.0,880.15,148500
AMBIKCO,05-JUN-2017,1294.15,1310.0,1290.0,1296.15,892
AMBUJACEM,05-JUN-2017,241.95,241.95,239.55,240.35,966410
AMDIND,05-JUN-2017,30.65,30.8,29.85,30.4,5834
AMRUTANJAN,05-JUN-2017,690.0,699.55,678.75,686.2,6867
AMTEKAUTO,05-JUN-2017,34.7,35.1,34.3,34.5,1033650
ANANDAMRUB,05-JUN-2017,21.2,21.2,21.2,21.2,100
ANANTRAJ,05-JUN-2017,63.0,67.0,62.0,66.1,2013732
ANDHRABANK,05-JUN-2017,59.8,60.1,59.15,59.4,3106558
ANDHRACEMT,05-JUN-2017,9.4,9.55,9.2,9.35,148662
ANDHRSUGAR,05-JUN-2017,319.0,323.0,318.0,321.05,50866
ANGIND,05-JUN-2017,9.15,9.15,8.6,8.8,9372
ANIKINDS,05-JUN-2017,27.35,29.9,27.25,27.25,2406
ANKITMETAL,05-JUN-2017,1.6,1.65,1.6,1.6,43386
ANSALAPI,05-JUN-2017,24.5,25.2,23.75,23.95,351104
ANSALHSG,05-JUN-2017,27.65,30.4,26.95,29.15,178272
ANTGRAPHIC,05-JUN-2017,1.75,1.75,1.65,1.75,126701
APARINDS,05-JUN-2017,839.05,864.4,832.0,854.75,31110
APCL,05-JUN-2017,220.05,227.75,220.0,225.05,3001
APCOTEXIND,05-JUN-2017,368.55,379.5,368.55,377.3,11216
APLAPOLLO,05-JUN-2017,1466.4,1485.0,1448.85,1470.9,12802
APLLTD,05-JUN-2017,540.0,551.9,537.0,549.0,31491
APOLLOHOSP,05-JUN-2017,1265.0,1277.95,1260.35,1270.95,312837
APOLLOTYRE,05-JUN-2017,245.15,254.5,245.15,248.2,3539094
APOLSINHOT,05-JUN-2017,735.05,735.05,715.0,725.3,2255
APTECHT,05-JUN-2017,195.05,201.7,193.6,197.35,329157
ARCHIDPLY,05-JUN-2017,81.3,81.3,78.45,78.95,41016
ARCHIES,05-JUN-2017,29.2,29.65,29.05,29.3,91609
ARCOTECH,05-JUN-2017,331.0,342.0,331.0,334.85,6219
ARIES,05-JUN-2017,150.0,150.65,142.8,147.05,30997
ARIHANTSUP,05-JUN-2017,191.05,198.1,187.6,188.2,421095
ARMANFIN,05-JUN-2017,197.0,197.0,188.15,190.25,10300
AROGRANITE,05-JUN-2017,72.3,74.7,72.15,73.1,21247
ARROWGREEN,05-JUN-2017,466.6,469.05,462.0,463.05,21256
ARROWTEX,05-JUN-2017,48.5,48.5,45.75,47.35,16593
ARSHIYA,05-JUN-2017,66.35,68.0,63.25,63.85,50011
ARSSINFRA,05-JUN-2017,68.5,69.3,67.05,67.55,109759
ARVIND,05-JUN-2017,386.45,399.5,386.45,392.2,3598355
ARVSMART,05-JUN-2017,120.55,134.75,120.55,131.2,340282
ASAHIINDIA,05-JUN-2017,268.0,275.4,264.3,268.6,43230
ASAHISONG,05-JUN-2017,309.95,309.95,286.95,288.8,17190
ASAL,05-JUN-2017,66.2,70.7,65.55,70.15,22765
ASHAPURMIN,05-JUN-2017,60.9,61.9,60.85,61.0,20947
ASHIANA,05-JUN-2017,209.9,212.0,201.0,203.0,38659
ASHIMASYN,05-JUN-2017,20.35,20.5,19.55,19.8,224512
ASHOKA,05-JUN-2017,190.35,194.5,190.35,192.0,558436
ASHOKLEY,05-JUN-2017,93.45,93.75,92.5,93.0,7480770
ASIANHOTNR,05-JUN-2017,135.0,139.95,135.0,138.35,2632
ASIANPAINT,05-JUN-2017,1165.0,1176.4,1159.5,1161.55,425935
ASIANTILES,05-JUN-2017,386.0,404.2,381.25,400.35,279926
ASIL,05-JUN-2017,0.75,0.75,0.75,0.75,11
ASPINWALL,05-JUN-2017,222.0,222.0,216.0,216.45,3251
ASSAMCO,05-JUN-2017,6.0,6.0,5.85,5.9,322618
ASTEC,05-JUN-2017,583.5,583.95,572.1,578.8,10015
ASTRAL,05-JUN-2017,614.0,615.0,598.0,600.2,36521
ASTRAMICRO,05-JUN-2017,133.7,142.0,132.35,140.85,858067
ASTRAZEN,05-JUN-2017,935.8,948.0,935.8,940.4,6173
ATFL,05-JUN-2017,495.9,495.9,488.0,489.95,6595
ATLANTA,05-JUN-2017,111.0,111.45,108.0,108.9,203898
ATLASCYCLE,05-JUN-2017,314.7,314.7,314.7,314.7,1090
ATNINTER,05-JUN-2017,0.15,0.2,0.15,0.15,28100
ATUL,05-JUN-2017,2525.0,2561.85,2500.0,2506.45,24147
ATULAUTO,05-JUN-2017,431.1,440.0,426.2,429.6,19166
AURIONPRO,05-JUN-2017,114.0,116.0,112.8,113.55,37313
AUROPHARMA,05-JUN-2017,596.4,603.0,590.25,592.95,1775151
AUSOMENT,05-JUN-2017,25.0,26.45,24.15,25.95,3566
AUSTRAL,05-JUN-2017,0.2,0.2,0.2,0.2,5100
AUTOAXLES,05-JUN-2017,750.0,750.6,734.0,739.55,24525
AUTOIND,05-JUN-2017,52.75,53.9,52.45,52.85,13601
AUTOLITIND,05-JUN-2017,61.0,61.0,58.0,58.75,43581
AVANTIFEED,05-JUN-2017,1418.0,1460.15,1400.0,1412.25,98031
AVTNPL,05-JUN-2017,41.95,42.25,41.05,41.5,90851
AXISBANK,05-JUN-2017,507.35,516.75,507.0,513.65,3858825
AXISCADES,05-JUN-2017,139.65,140.0,137.3,138.65,52483
AXISGOLD,05-JUN-2017,2598.0,2609.0,2577.3,2590.75,73
AYMSYNTEX,05-JUN-2017,81.8,82.55,81.3,81.6,18445
BAFNAPHARM,05-JUN-2017,26.75,26.75,25.7,26.2,8912
BAGFILMS,05-JUN-2017,4.2,4.3,4.1,4.15,77436
BAJAJ-AUTO,05-JUN-2017,2850.0,2930.45,2850.0,2898.4,297406
BAJAJCORP,05-JUN-2017,374.5,380.5,374.5,376.3,67933
BAJAJELEC,05-JUN-2017,355.0,362.0,352.3,357.6,423436
BAJAJFINSV,05-JUN-2017,4339.0,4343.45,4298.0,4304.75,57413
BAJAJHIND,05-JUN-2017,16.5,16.75,16.05,16.1,2775748
BAJAJHLDNG,05-JUN-2017,2096.25,2109.0,2082.1,2095.4,5921
BAJFINANCE,05-JUN-2017,1368.55,1372.65,1348.05,1363.1,570009
BALAJITELE,05-JUN-2017,121.45,132.45,121.45,130.85,1214145
BALAMINES,05-JUN-2017,350.0,350.0,345.2,348.2,12377
BALKRISHNA,05-JUN-2017,80.0,80.0,78.1,78.7,28162
BALKRISIND,05-JUN-2017,1571.95,1595.0,1556.05,1576.7,125011
BALLARPUR,05-JUN-2017,18.75,18.95,18.55,18.7,565029
BALMLAWRIE,05-JUN-2017,235.8,236.6,233.0,233.6,34870
BALPHARMA,05-JUN-2017,91.0,91.9,89.6,90.6,76998
BALRAMCHIN,05-JUN-2017,156.0,156.5,150.4,151.8,2148665
BANARBEADS,05-JUN-2017,57.0,59.5,56.4,58.9,4048
BANARISUG,05-JUN-2017,1850.05,1850.05,1833.0,1843.6,354
BANCOINDIA,05-JUN-2017,229.65,231.7,222.25,223.7,45611
BANG,05-JUN-2017,36.0,38.0,36.0,36.7,1516
BANKBARODA,05-JUN-2017,179.9,180.35,178.2,178.6,5074657
BANKBEES,05-JUN-2017,2411.2,2411.2,2362.11,2374.56,4652
BANKINDIA,05-JUN-2017,147.0,148.0,145.55,146.5,3246349
BANSWRAS,05-JUN-2017,197.85,200.6,190.0,191.85,20601
BARTRONICS,05-JUN-2017,14.05,14.4,14.05,14.3,44913
BASF,05-JUN-2017,1360.05,1388.0,1343.0,1355.45,6328
BASML,05-JUN-2017,324.0,324.0,315.0,315.0,417
BATAINDIA,05-JUN-2017,551.0,566.75,550.95,555.45,769885
BAYERCROP,05-JUN-2017,4987.1,5034.35,4825.25,4860.4,13148
BBL,05-JUN-2017,1080.0,1146.95,1077.05,1136.25,94323
BBTC,05-JUN-2017,891.0,918.4,890.05,896.85,149153
BEARDSELL,05-JUN-2017,63.35,63.4,57.4,57.95,27817
BEDMUTHA,05-JUN-2017,38.0,40.6,37.55,40.1,17424
BEL,05-JUN-2017,172.8,172.9,169.8,170.05,2663964
BEML,05-JUN-2017,1250.4,1255.0,1230.05,1238.75,143531
BEPL,05-JUN-2017,40.35,41.65,39.65,40.95,1237484
BERGEPAINT,05-JUN-2017,255.0,258.4,254.7,256.0,372784
BFINVEST,05-JUN-2017,164.35,164.8,162.5,162.95,9504
BFUTILITIE,05-JUN-2017,404.4,406.0,398.55,399.9,154502
BGLOBAL,05-JUN-2017,5.2,5.2,5.2,5.2,18052
BGRENERGY,05-JUN-2017,160.5,163.4,159.4,160.35,181710
BHAGERIA,05-JUN-2017,300.0,302.05,296.05,297.6,12228
BHAGYANGR,05-JUN-2017,28.0,28.0,23.15,24.4,6685
