SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,14-AUG-2017,37.85,37.85,34.1,34.6,42264
3IINFOTECH,14-AUG-2017,3.8,4.0,3.8,4.0,1804803
3MINDIA,14-AUG-2017,13650.05,14050.0,13650.05,13860.65,2457
549,14-AUG-2017,16.1,16.1,16.1,16.1,1
63MOONS,14-AUG-2017,67.5,67.5,61.6,62.55,266370
8KMILES,14-AUG-2017,491.5,500.9,483.95,486.25,36167
A2ZINFRA,14-AUG-2017,36.8,37.8,35.8,37.45,468552
AARTIDRUGS,14-AUG-2017,515.4,524.5,510.5,513.15,5992
AARTIIND,14-AUG-2017,881.0,881.0,851.05,874.95,52971
AARVEEDEN,14-AUG-2017,35.9,37.0,32.35,32.65,282290
ABAN,14-AUG-2017,166.7,166.7,162.7,163.95,331792
ABB,14-AUG-2017,1350.0,1364.3,1340.0,1349.95,58794
ABBOTINDIA,14-AUG-2017,4301.0,4401.2,4301.0,4317.55,1292
ABFRL,14-AUG-2017,163.8,167.9,163.0,164.15,163592
ABGSHIP,14-AUG-2017,12.2,12.6,11.45,12.05,40957
ABMINTLTD,14-AUG-2017,79.75,79.75,79.75,79.75,13
ACC,14-AUG-2017,1764.8,1793.5,1751.0,1784.8,582994
ACCELYA,14-AUG-2017,1371.4,1374.95,1340.05,1350.2,3489
ACCORD,14-AUG-2017,55.3,55.7,55.3,55.5,4000
ACE,14-AUG-2017,60.35,64.7,60.35,63.95,195417
ACEINTEG,14-AUG-2017,33.75,33.75,32.05,33.0,33000
ADANIENT,14-AUG-2017,115.0,117.9,111.8,116.65,2885275
ADANIPORTS,14-AUG-2017,385.0,405.8,385.0,396.2,2746774
ADANIPOWER,14-AUG-2017,27.8,28.8,27.35,28.6,5324506
ADANITRANS,14-AUG-2017,111.3,112.9,106.8,109.85,426495
ADFFOODS,14-AUG-2017,217.2,220.95,210.5,212.2,183681
ADHUNIK,14-AUG-2017,4.6,4.75,4.5,4.6,61405
ADLABS,14-AUG-2017,58.8,60.3,58.7,59.05,179579
ADORWELD,14-AUG-2017,371.95,379.7,367.2,374.5,2772
ADSL,14-AUG-2017,22.2,23.2,22.2,22.95,15628
ADVANIHOTR,14-AUG-2017,59.8,60.5,58.0,58.85,24885
ADVENZYMES,14-AUG-2017,283.5,298.0,273.9,291.3,194098
AEGISCHEM,14-AUG-2017,182.2,190.0,182.2,189.05,129255
AFL,14-AUG-2017,31.45,34.0,31.45,33.65,161
AGARIND,14-AUG-2017,545.0,560.0,515.3,549.75,1749
AGCNET,14-AUG-2017,106.0,110.2,104.0,109.0,673
AGLSL,14-AUG-2017,134.0,135.0,121.25,123.05,12758
AGRITECH,14-AUG-2017,65.9,66.45,65.9,66.45,28913
AGROPHOS,14-AUG-2017,19.0,19.0,18.6,18.6,18000
AHLEAST,14-AUG-2017,274.95,281.0,270.2,273.15,174
AHLUCONT,14-AUG-2017,260.3,267.7,260.0,265.25,4574
AHLWEST,14-AUG-2017,190.0,190.0,169.0,169.1,548
AIAENG,14-AUG-2017,1366.0,1429.0,1366.0,1406.05,15038
AIFL,14-AUG-2017,397.8,404.75,391.2,397.6,144824
