SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,14-MAR-2017,37.2,37.2,35.5,35.75,78797
3IINFOTECH,14-MAR-2017,5.1,5.2,4.95,5.0,1711787
3MINDIA,14-MAR-2017,11150.0,11200.0,10905.0,11042.0,715
549,14-MAR-2017,15.0,15.0,15.0,15.0,100
63MOONS,14-MAR-2017,79.0,79.0,77.0,77.45,35643
8KMILES,14-MAR-2017,645.0,645.0,620.05,624.85,31902
A2ZINFRA,14-MAR-2017,41.35,41.7,40.5,40.6,347251
AARTIDRUGS,14-MAR-2017,585.0,587.75,566.0,575.65,22698
AARTIIND,14-MAR-2017,780.0,784.95,765.05,769.1,22723
AARVEEDEN,14-MAR-2017,76.0,76.0,73.5,73.7,13833
ABAN,14-MAR-2017,222.0,223.4,219.25,220.0,522006
ABB,14-MAR-2017,1214.9,1223.9,1186.8,1197.5,100135
ABBOTINDIA,14-MAR-2017,4500.0,4510.0,4382.0,4479.35,24602
ABFRL,14-MAR-2017,148.7,149.8,146.15,147.4,237517
ABGSHIP,14-MAR-2017,22.4,22.4,20.5,21.0,77142
ABIRLANUVO,14-MAR-2017,1475.0,1501.1,1469.95,1493.15,505034
ABMINTLTD,14-MAR-2017,213.35,213.6,213.35,213.6,720
ACC,14-MAR-2017,1425.0,1429.95,1408.55,1415.4,568073
ACCELYA,14-MAR-2017,1425.15,1490.0,1425.15,1430.4,3235
ACE,14-MAR-2017,55.0,55.05,53.3,53.6,255520
ACROPETAL,14-MAR-2017,1.65,1.7,1.65,1.65,110
ADANIENT,14-MAR-2017,97.05,99.0,95.75,97.55,5071245
ADANIPORTS,14-MAR-2017,305.65,311.2,304.1,309.25,5102357
ADANIPOWER,14-MAR-2017,40.0,40.5,39.2,39.5,11383212
ADANITRANS,14-MAR-2017,63.65,64.25,62.55,63.0,308105
ADFFOODS,14-MAR-2017,172.7,172.7,167.0,167.75,237827
ADHUNIK,14-MAR-2017,7.7,7.7,7.25,7.35,98023
ADHUNIKIND,14-MAR-2017,106.55,106.55,100.0,102.3,31727
ADLABS,14-MAR-2017,81.05,83.4,80.6,81.45,328199
ADORWELD,14-MAR-2017,304.0,304.0,295.05,302.8,5150
ADSL,14-MAR-2017,30.1,30.1,28.95,29.2,29551
ADVANIHOTR,14-MAR-2017,61.0,61.9,55.4,56.0,53644
ADVENZYMES,14-MAR-2017,1709.0,1740.0,1685.25,1734.55,134669
AEGISCHEM,14-MAR-2017,206.0,208.0,202.0,206.2,218247
AFL,14-MAR-2017,68.6,69.5,61.65,67.15,35974
AGARIND,14-MAR-2017,541.5,589.7,541.5,585.8,187305
AGCNET,14-MAR-2017,83.75,86.75,83.75,84.05,808
AGRITECH,14-MAR-2017,33.3,36.65,31.0,36.05,88199
AHLEAST,14-MAR-2017,220.0,223.95,219.0,219.45,1099
AHLUCONT,14-MAR-2017,307.1,319.45,307.0,310.65,18387
AHLWEST,14-MAR-2017,211.55,226.7,211.55,224.05,4070
AIAENG,14-MAR-2017,1455.5,1485.0,1453.0,1479.1,28021
AICHAMP,14-MAR-2017,30.0,30.0,30.0,30.0,1
AIFL,14-MAR-2017,392.0,392.95,380.65,385.55,74843
AJANTPHARM,14-MAR-2017,1721.05,1757.95,1716.45,1753.5,110967
AJMERA,14-MAR-2017,192.7,194.0,189.0,189.65,85495
AKSHOPTFBR,14-MAR-2017,22.5,22.55,21.8,22.25,1160387
AKZOINDIA,14-MAR-2017,1620.0,1631.0,1599.0,1617.45,14880
ALANKIT,14-MAR-2017,26.55,26.7,25.4,25.75,1578360
ALBERTDAVD,14-MAR-2017,329.0,337.95,327.55,328.05,2694
ALBK,14-MAR-2017,70.0,70.0,68.9,69.35,2294438
ALCHEM,14-MAR-2017,26.4,26.4,23.25,25.0,311356
ALEMBICLTD,14-MAR-2017,38.2,38.25,36.0,36.25,850661
ALICON,14-MAR-2017,411.5,411.5,394.0,397.65,5022
ALKALI,14-MAR-2017,78.3,78.5,75.4,76.0,5196
ALKEM,14-MAR-2017,1981.0,1998.0,1915.25,1930.5,198150
ALKYLAMINE,14-MAR-2017,375.15,379.95,371.0,372.05,4856
ALLCARGO,14-MAR-2017,168.2,169.15,164.0,164.8,138929
ALLSEC,14-MAR-2017,394.2,407.2,386.05,389.35,22191
ALMONDZ,14-MAR-2017,14.9,15.15,13.65,13.95,27214
ALOKTEXT,14-MAR-2017,3.2,3.25,3.0,3.05,3686611
ALPA,14-MAR-2017,42.7,43.15,40.8,42.2,21640
ALPHAGEO,14-MAR-2017,947.8,967.4,940.25,946.55,17265
ALPSINDUS,14-MAR-2017,7.05,7.3,6.9,7.0,166711
AMARAJABAT,14-MAR-2017,845.0,845.0,831.0,832.3,564519
AMBIKCO,14-MAR-2017,1252.0,1278.0,1240.1,1241.55,933
AMBUJACEM,14-MAR-2017,234.0,234.9,231.0,233.7,1695627
AMDIND,14-MAR-2017,27.9,28.0,27.15,27.7,4774
AMRUTANJAN,14-MAR-2017,560.0,562.75,532.4,549.85,33280
AMTEKAUTO,14-MAR-2017,36.0,36.3,35.2,35.25,1517706
AMTL,14-MAR-2017,26.0,26.45,24.75,24.95,8439
ANANTRAJ,14-MAR-2017,48.95,49.5,48.3,48.4,466154
ANDHRABANK,14-MAR-2017,55.0,55.0,54.15,54.35,1688412
ANDHRACEMT,14-MAR-2017,9.85,10.2,9.65,10.0,92613
ANDHRSUGAR,14-MAR-2017,273.0,273.0,266.3,270.8,62294
ANGIND,14-MAR-2017,10.6,10.6,10.15,10.15,43656
ANIKINDS,14-MAR-2017,26.3,26.3,25.3,25.5,733
ANKITMETAL,14-MAR-2017,1.8,1.85,1.75,1.8,87945
ANSALAPI,14-MAR-2017,15.9,16.2,15.5,15.75,858734
ANSALHSG,14-MAR-2017,24.15,24.15,22.7,23.2,86519
ANTGRAPHIC,14-MAR-2017,1.2,1.25,1.15,1.2,68919
APARINDS,14-MAR-2017,753.15,753.2,740.0,745.15,9759
APCOTEXIND,14-MAR-2017,316.0,318.0,310.3,315.0,4808
APLAPOLLO,14-MAR-2017,1120.95,1121.0,1100.0,1105.25,3519
APLLTD,14-MAR-2017,633.75,633.75,609.55,615.45,66901
APOLLOHOSP,14-MAR-2017,1224.9,1224.9,1192.0,1200.05,528728
APOLLOTYRE,14-MAR-2017,183.0,187.3,181.25,186.1,3340317
APOLSINHOT,14-MAR-2017,482.0,485.0,481.0,485.0,76
APTECHT,14-MAR-2017,227.95,235.5,227.95,230.25,775076
ARCHIDPLY,14-MAR-2017,70.75,71.95,70.0,71.2,77105
ARCHIES,14-MAR-2017,23.55,23.6,23.05,23.4,37800
ARCOTECH,14-MAR-2017,699.5,700.05,645.8,667.5,43674
ARIES,14-MAR-2017,149.0,150.5,144.0,144.85,51740
ARIHANT,14-MAR-2017,49.0,50.0,49.0,50.0,167
ARMANFIN,14-MAR-2017,220.0,223.0,205.1,207.75,21021
AROGRANITE,14-MAR-2017,73.8,73.9,70.3,71.0,22839
ARROWGREEN,14-MAR-2017,455.15,456.15,430.05,434.95,21443
ARROWTEX,14-MAR-2017,45.8,45.95,43.55,43.8,25539
ARSHIYA,14-MAR-2017,52.8,52.8,50.0,50.15,140547
ARSSINFRA,14-MAR-2017,64.95,64.95,63.15,63.95,111778
ARVIND,14-MAR-2017,397.0,398.0,390.8,393.5,1273686
ARVSMART,14-MAR-2017,72.0,73.2,71.75,71.95,95348
ASAHIINDIA,14-MAR-2017,215.0,218.8,213.05,216.55,50517
ASAHISONG,14-MAR-2017,256.0,260.0,255.1,259.55,23390
ASAL,14-MAR-2017,67.25,68.5,66.35,67.4,9368
ASHAPURMIN,14-MAR-2017,65.95,66.85,65.75,65.8,35755
ASHIANA,14-MAR-2017,180.8,188.0,180.0,183.0,247670
ASHIMASYN,14-MAR-2017,14.85,14.85,14.3,14.45,127215
ASHOKA,14-MAR-2017,185.95,187.0,177.5,182.75,76872
ASHOKLEY,14-MAR-2017,93.0,93.0,90.5,90.8,6472473
ASIANHOTNR,14-MAR-2017,103.15,104.95,103.05,103.1,1777
ASIANPAINT,14-MAR-2017,1049.8,1077.8,1040.6,1071.4,1640301
ASIANTILES,14-MAR-2017,290.0,310.0,288.15,301.35,757644
