SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,08-NOV-2019,38.45,38.45,36.65,37.1,101367
21STCENMGM,08-NOV-2019,14.0,14.0,14.0,14.0,6
3IINFOTECH,08-NOV-2019,1.95,2.0,1.95,1.95,859134
3MINDIA,08-NOV-2019,22285.65,22844.0,22285.65,22392.9,1601
3PLAND,08-NOV-2019,6.3,6.3,6.3,6.3,3
5PAISA,08-NOV-2019,169.45,169.5,165.1,165.85,4080
63MOONS,08-NOV-2019,117.9,119.65,115.0,115.85,85270
772GS2049,08-NOV-2019,99.25,99.25,99.25,99.25,200
A2ZINFRA,08-NOV-2019,9.85,10.3,9.6,10.05,354119
AAKASH,08-NOV-2019,40.65,40.65,40.65,40.65,2000
AARON,08-NOV-2019,49.2,49.2,49.2,49.2,3300
AARTIDRUGS,08-NOV-2019,528.0,537.85,515.95,518.85,18692
AARTIIND,08-NOV-2019,819.9,822.4,808.1,812.2,51620
AARVEEDEN,08-NOV-2019,13.75,14.2,13.7,14.05,3816
AARVI,08-NOV-2019,40.85,40.85,40.85,40.85,6000
AAVAS,08-NOV-2019,1556.0,1601.0,1520.0,1564.2,181039
ABAN,08-NOV-2019,31.0,32.85,30.6,31.0,60639
ABB,08-NOV-2019,1474.5,1479.9,1441.65,1462.7,73375
ABBOTINDIA,08-NOV-2019,11700.0,11711.0,11400.0,11502.95,5622
ABCAPITAL,08-NOV-2019,85.6,88.6,85.6,86.85,6258041
ABFRL,08-NOV-2019,200.5,227.7,200.5,204.6,468140
ABSLBANETF,08-NOV-2019,308.0,308.0,308.0,308.0,49
ABSLNN50ET,08-NOV-2019,288.74,288.74,288.74,288.74,88
ABSLRIF6RG,08-NOV-2019,7.2,7.2,7.17,7.17,502
ACC,08-NOV-2019,1526.8,1544.0,1499.05,1506.4,635287
ACCELYA,08-NOV-2019,955.5,969.0,950.0,964.8,3883
ACE,08-NOV-2019,88.25,88.35,84.95,85.15,146900
ADANIENT,08-NOV-2019,208.7,212.0,206.2,208.05,4057743
ADANIGAS,08-NOV-2019,147.45,148.7,146.6,146.8,557647
ADANIGREEN,08-NOV-2019,88.8,89.6,83.6,86.7,1403419
ADANIPORTS,08-NOV-2019,391.2,391.2,385.5,386.15,1206504
ADANIPOWER,08-NOV-2019,70.3,72.1,68.3,68.7,8559882
ADANITRANS,08-NOV-2019,301.0,304.9,285.0,286.85,664417
ADFFOODS,08-NOV-2019,307.0,316.4,298.1,300.85,107698
ADHUNIK,08-NOV-2019,0.6,0.6,0.55,0.55,1191
ADHUNIKIND,08-NOV-2019,118.1,120.5,113.5,115.35,84244
ADLABS,08-NOV-2019,3.15,3.15,3.15,3.15,10405
ADORWELD,08-NOV-2019,319.4,321.0,311.1,312.8,5946
ADROITINFO,08-NOV-2019,8.2,8.85,8.2,8.75,908
ADSL,08-NOV-2019,15.0,15.4,14.7,15.0,23485
ADVANIHOTR,08-NOV-2019,57.45,58.9,57.0,57.85,4040
ADVENZYMES,08-NOV-2019,178.0,182.85,178.0,178.1,87400
AEGISCHEM,08-NOV-2019,168.9,169.1,162.6,163.45,158869
AFFLE,08-NOV-2019,1388.0,1428.0,1366.3,1395.75,273487
AGARIND,08-NOV-2019,119.9,119.9,113.1,114.95,2959
AGCNET,08-NOV-2019,112.15,122.5,112.15,119.95,2731
AGRITECH,08-NOV-2019,46.95,47.75,46.15,46.7,7940
AGROPHOS,08-NOV-2019,120.0,121.1,119.75,120.8,861237
AHLADA,08-NOV-2019,57.9,57.9,57.9,57.9,1000
AHLEAST,08-NOV-2019,196.0,196.95,180.95,181.0,1175
AHLUCONT,08-NOV-2019,300.5,304.35,296.85,300.75,12699
AHLWEST,08-NOV-2019,273.0,285.05,268.0,270.0,371
AIAENG,08-NOV-2019,1676.2,1702.0,1670.0,1686.0,33519
AIONJSW,08-NOV-2019,9.9,10.15,9.8,9.9,112202
AIRAN,08-NOV-2019,11.8,12.1,11.0,11.25,81982
AJANTPHARM,08-NOV-2019,991.2,1003.0,985.0,988.8,91434
AJMERA,08-NOV-2019,135.0,135.0,128.2,130.35,80671
AKASH,08-NOV-2019,62.55,63.25,62.0,63.2,2205
AKSHARCHEM,08-NOV-2019,214.9,216.0,211.0,214.0,2253
AKSHOPTFBR,08-NOV-2019,7.55,7.55,7.35,7.5,152548
AKZOINDIA,08-NOV-2019,2222.0,2238.95,2125.1,2152.7,15021
ALANKIT,08-NOV-2019,16.0,16.0,14.85,14.85,73397
ALBERTDAVD,08-NOV-2019,402.0,409.0,393.2,402.4,1821
ALBK,08-NOV-2019,27.25,27.6,24.0,25.95,6214896
ALCHEM,08-NOV-2019,0.85,0.85,0.85,0.85,1500
ALEMBICLTD,08-NOV-2019,49.0,50.4,48.2,49.95,122492
ALICON,08-NOV-2019,385.45,389.95,382.0,385.85,1597
ALKALI,08-NOV-2019,52.95,53.75,51.1,52.45,15012
ALKEM,08-NOV-2019,2005.1,2048.3,2005.1,2034.25,10123
ALKYLAMINE,08-NOV-2019,1003.9,1074.95,992.3,1015.2,69784
ALLCARGO,08-NOV-2019,106.65,108.3,100.5,101.75,166617
ALLSEC,08-NOV-2019,284.9,287.7,281.95,283.35,812
ALOKTEXT,08-NOV-2019,1.8,1.8,1.75,1.8,2563395
ALPA,08-NOV-2019,18.0,18.2,17.0,17.5,34443
ALPHAGEO,08-NOV-2019,188.0,193.2,183.2,184.6,10575
ALPSINDUS,08-NOV-2019,0.5,0.55,0.5,0.55,37701
AMARAJABAT,08-NOV-2019,664.0,674.2,650.5,654.2,374273
AMBER,08-NOV-2019,1020.0,1025.35,965.0,976.05,173715
AMBIKCO,08-NOV-2019,891.45,908.95,856.0,864.3,9425
AMBUJACEM,08-NOV-2019,203.2,204.9,200.0,202.25,2181870
AMDIND,08-NOV-2019,18.5,19.95,17.55,19.75,44477
AMJLAND,08-NOV-2019,19.4,19.4,18.25,18.95,16469
AMJUMBO,08-NOV-2019,13.4,13.4,12.9,13.4,64000
AMRUTANJAN,08-NOV-2019,490.0,497.85,482.5,492.0,86243
ANANTRAJ,08-NOV-2019,33.7,33.7,33.0,33.05,159878
ANDHRABANK,08-NOV-2019,19.1,19.15,17.55,18.05,1638044
ANDHRACEMT,08-NOV-2019,2.85,2.85,2.75,2.8,25207
ANDHRSUGAR,08-NOV-2019,295.4,295.4,286.25,290.1,170500
ANIKINDS,08-NOV-2019,9.0,9.45,9.0,9.45,3365
ANKITMETAL,08-NOV-2019,0.5,0.55,0.5,0.5,27632
ANSALAPI,08-NOV-2019,5.55,5.55,5.55,5.55,23891
ANSALHSG,08-NOV-2019,7.7,8.35,7.6,8.35,922989
ANTGRAPHIC,08-NOV-2019,0.6,0.7,0.6,0.7,36937
ANUP,08-NOV-2019,475.15,548.0,475.15,512.8,47794
APARINDS,08-NOV-2019,546.75,546.75,516.05,519.7,9634
APCL,08-NOV-2019,162.0,162.95,147.55,157.15,23928
APCOTEXIND,08-NOV-2019,165.0,166.95,164.65,166.05,12046
APEX,08-NOV-2019,286.0,329.0,281.0,315.95,2099510
APLAPOLLO,08-NOV-2019,1469.45,1486.0,1426.45,1438.55,10272
APLLTD,08-NOV-2019,577.25,586.45,571.3,577.05,82911
APOLLO,08-NOV-2019,82.1,91.0,81.0,82.25,153564
APOLLOHOSP,08-NOV-2019,1467.9,1467.9,1415.0,1418.6,504630
APOLLOTYRE,08-NOV-2019,167.0,168.8,164.5,165.15,2566305
APOLSINHOT,08-NOV-2019,791.0,801.9,791.0,801.9,868
APTECHT,08-NOV-2019,169.05,175.8,169.05,171.15,200747
ARCHIDPLY,08-NOV-2019,28.5,30.25,27.9,28.35,12783
ARCHIES,08-NOV-2019,19.6,19.6,19.0,19.2,15836
ARCOTECH,08-NOV-2019,2.1,2.1,2.1,2.1,4968
ARIES,08-NOV-2019,63.0,65.0,62.95,64.35,17175
ARIHANT,08-NOV-2019,25.4,27.75,25.0,27.75,62039
ARIHANTSUP,08-NOV-2019,27.7,27.7,25.2,26.6,104900
ARMANFIN,08-NOV-2019,565.0,576.0,556.05,564.25,1513
AROGRANITE,08-NOV-2019,40.45,40.85,39.1,39.65,1938
ARROWGREEN,08-NOV-2019,54.3,54.3,51.1,52.15,4421
ARROWTEX,08-NOV-2019,13.3,14.0,12.45,12.85,115862
ARSHIYA,08-NOV-2019,18.0,18.9,17.3,17.95,57351
ARSSINFRA,08-NOV-2019,25.45,25.45,24.6,24.75,3339
ARVIND,08-NOV-2019,51.4,53.8,50.6,52.5,2298321
ARVINDFASN,08-NOV-2019,427.0,434.0,422.15,425.35,43651
ARVSMART,08-NOV-2019,102.65,103.8,100.5,101.2,8302
ASAHIINDIA,08-NOV-2019,196.25,199.4,189.1,190.55,12766
ASAHISONG,08-NOV-2019,155.5,155.95,148.1,150.05,2817
ASAL,08-NOV-2019,34.25,34.25,32.4,32.7,11312
ASHAPURMIN,08-NOV-2019,28.0,30.0,27.55,27.6,64226
ASHIANA,08-NOV-2019,100.0,101.8,99.05,99.65,14529
ASHIMASYN,08-NOV-2019,7.75,7.95,7.55,7.85,20012
ASHOKA,08-NOV-2019,96.4,97.9,96.3,96.95,185677
ASHOKLEY,08-NOV-2019,76.05,79.25,75.7,76.55,28384175
ASIANHOTNR,08-NOV-2019,105.0,105.4,100.0,100.0,732
