SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,30-MAY-2016,28.65,29.2,28.1,28.3,17657
3IINFOTECH,30-MAY-2016,3.95,4.05,3.85,3.95,1635345
3MINDIA,30-MAY-2016,12780.0,12897.0,12454.05,12500.5,1154
8KMILES,30-MAY-2016,1708.0,1726.3,1675.05,1683.6,14602
A2ZINFRA,30-MAY-2016,26.5,27.1,25.4,26.05,618663
AARTIDRUGS,30-MAY-2016,462.15,486.6,460.0,462.1,10065
AARTIIND,30-MAY-2016,516.05,521.0,512.0,517.4,14489
AARVEEDEN,30-MAY-2016,62.9,62.9,58.0,59.7,5608
ABAN,30-MAY-2016,200.5,200.5,197.15,198.8,451769
ABB,30-MAY-2016,1259.3,1259.3,1208.0,1212.75,88732
ABBOTINDIA,30-MAY-2016,4751.0,4781.75,4644.8,4756.5,1238
ABFRL,30-MAY-2016,134.7,137.45,134.7,135.95,272274
ABGSHIP,30-MAY-2016,25.3,25.7,24.55,25.05,507230
ABIRLANUVO,30-MAY-2016,1054.0,1070.0,1030.6,1048.8,207148
ACC,30-MAY-2016,1530.0,1546.0,1525.05,1537.15,609125
ACCELYA,30-MAY-2016,1083.0,1114.45,1080.0,1108.75,4901
ACE,30-MAY-2016,40.7,41.55,40.35,40.7,34285
ACROPETAL,30-MAY-2016,2.5,2.6,2.4,2.5,15444
ADANIENT,30-MAY-2016,73.9,75.25,72.75,74.65,1326261
ADANIPORTS,30-MAY-2016,192.7,194.0,185.45,190.25,3672794
ADANIPOWER,30-MAY-2016,30.25,30.5,29.75,30.2,3815755
ADANITRANS,30-MAY-2016,31.0,31.75,30.15,31.3,1475373
ADFFOODS,30-MAY-2016,88.75,89.5,86.8,87.15,51850
ADHUNIK,30-MAY-2016,7.7,7.95,7.6,7.65,55576
ADI,30-MAY-2016,290.0,293.45,283.35,287.3,469
ADLABS,30-MAY-2016,82.45,82.9,81.4,81.75,21143
ADORWELD,30-MAY-2016,280.05,285.95,280.05,282.3,1296
ADSL,30-MAY-2016,33.95,34.3,32.05,32.2,151019
ADVANIHOTR,30-MAY-2016,51.85,51.85,50.0,51.0,881
ADVANTA,30-MAY-2016,610.0,615.0,602.05,605.1,4515
AEGISCHEM,30-MAY-2016,112.9,113.4,110.0,112.15,105769
AFL,30-MAY-2016,51.2,53.85,50.0,50.75,9749
AGARIND,30-MAY-2016,115.0,119.0,113.55,114.2,532
AGCNET,30-MAY-2016,61.5,63.8,60.2,60.7,1613
AGRODUTCH,30-MAY-2016,2.4,2.45,2.15,2.4,11688
AHLEAST,30-MAY-2016,181.0,187.4,181.0,186.95,2566
AHLUCONT,30-MAY-2016,276.05,281.0,276.0,279.15,6820
AHLWEST,30-MAY-2016,127.05,134.8,127.05,132.05,1246
AIAENG,30-MAY-2016,941.9,949.85,935.6,939.25,24163
AICHAMP,30-MAY-2016,26.9,26.9,26.9,26.9,5
AIFL,30-MAY-2016,267.8,271.5,257.8,260.15,37844
AIL,30-MAY-2016,618.0,618.0,610.0,613.0,7538
AJANTPHARM,30-MAY-2016,1524.05,1555.0,1524.05,1538.9,70305
AJMERA,30-MAY-2016,159.1,160.85,156.35,157.1,26688
AKSHOPTFBR,30-MAY-2016,14.1,14.8,14.1,14.45,1056425
AKZOINDIA,30-MAY-2016,1449.95,1518.85,1426.2,1494.3,52671
ALANKIT,30-MAY-2016,116.6,129.85,115.2,118.85,789463
ALBK,30-MAY-2016,53.6,54.0,52.2,52.6,1874341
ALCHEM,30-MAY-2016,22.0,22.0,20.65,20.9,6481
ALEMBICLTD,30-MAY-2016,36.0,36.1,35.25,35.65,143032
ALICON,30-MAY-2016,345.0,356.2,336.45,347.05,1067
ALKALI,30-MAY-2016,43.3,44.5,43.2,44.0,3472
ALKEM,30-MAY-2016,1220.0,1291.1,1201.0,1276.8,85318
ALKYLAMINE,30-MAY-2016,305.6,314.0,305.6,308.75,2043
ALLCARGO,30-MAY-2016,157.7,163.8,156.55,159.85,216493
ALLSEC,30-MAY-2016,184.0,189.45,181.1,184.6,23486
ALMONDZ,30-MAY-2016,14.0,14.0,12.85,13.3,9774
ALOKTEXT,30-MAY-2016,4.0,4.0,3.85,3.85,1806576
ALPA,30-MAY-2016,31.45,32.3,31.45,31.45,18789
ALPHAGEO,30-MAY-2016,500.95,502.0,487.0,491.2,4011
ALPSINDUS,30-MAY-2016,4.75,5.0,4.75,5.0,11236
ALSTOMT&D,30-MAY-2016,339.9,343.0,336.4,338.2,15330
AMARAJABAT,30-MAY-2016,865.35,866.9,846.0,849.85,187764
AMBIKCO,30-MAY-2016,845.25,845.25,805.7,810.4,15635
AMBUJACEM,30-MAY-2016,232.0,232.6,228.1,229.15,1338209
AMDIND,30-MAY-2016,27.0,27.0,25.55,25.75,13927
AMRUTANJAN,30-MAY-2016,402.95,409.9,398.8,405.9,6816
AMTEKAUTO,30-MAY-2016,34.6,35.75,34.25,34.7,1504894
AMTL,30-MAY-2016,30.4,31.85,30.25,31.6,5851
ANANDAMRUB,30-MAY-2016,17.05,17.05,17.05,17.05,601
ANANTRAJ,30-MAY-2016,39.95,40.45,39.45,39.8,545205
ANDHRABANK,30-MAY-2016,50.0,50.0,48.5,49.05,1689198
ANDHRACEMT,30-MAY-2016,7.8,7.8,7.5,7.5,237532
ANDHRSUGAR,30-MAY-2016,192.5,195.4,190.2,192.1,108583
ANGIND,30-MAY-2016,18.55,18.55,18.55,18.55,45161
ANIKINDS,30-MAY-2016,29.1,30.5,28.65,30.0,1265
ANKITMETAL,30-MAY-2016,1.65,1.75,1.65,1.7,20592
ANSALAPI,30-MAY-2016,19.0,20.0,19.0,19.25,100661
ANSALHSG,30-MAY-2016,21.2,21.2,20.6,20.8,12206
ANTGRAPHIC,30-MAY-2016,0.7,0.8,0.7,0.7,54472
APARINDS,30-MAY-2016,492.05,497.0,481.65,482.5,21883
APCOTEXIND,30-MAY-2016,281.8,292.3,281.8,290.75,7412
APLAPOLLO,30-MAY-2016,893.0,898.95,870.0,890.55,12599
APLLTD,30-MAY-2016,543.0,548.4,529.5,532.6,97083
APOLLOHOSP,30-MAY-2016,1348.75,1406.4,1348.2,1399.05,338648
APOLLOTYRE,30-MAY-2016,157.9,159.1,154.3,157.25,783258
APOLSINHOT,30-MAY-2016,251.0,251.0,251.0,251.0,1174
APTECHT,30-MAY-2016,66.45,67.5,64.0,64.9,288892
ARCHIDPLY,30-MAY-2016,48.45,49.0,47.5,48.05,17362
ARCHIES,30-MAY-2016,22.0,22.25,21.3,22.2,42093
ARCOTECH,30-MAY-2016,378.2,389.95,365.0,369.85,186714
ARIES,30-MAY-2016,127.0,128.15,122.0,124.35,33698
ARIHANT,30-MAY-2016,40.0,40.0,39.0,39.0,441
AROGRANITE,30-MAY-2016,43.8,45.2,43.5,43.85,2101
ARROWGREEN,30-MAY-2016,538.9,545.0,512.2,536.1,3576
ARROWTEX,30-MAY-2016,37.1,38.7,35.7,36.75,61997
ARSHIYA,30-MAY-2016,22.95,23.55,19.5,20.95,138835
ARSSINFRA,30-MAY-2016,46.0,46.0,42.45,43.0,790512
ARVIND,30-MAY-2016,315.5,318.0,313.35,315.35,742685
ARVINDREM,30-MAY-2016,5.5,5.5,5.1,5.1,44215
ARVINFRA,30-MAY-2016,87.0,89.5,85.65,87.35,48115
ASAHIINDIA,30-MAY-2016,153.0,154.95,149.15,149.85,45377
ASAHISONG,30-MAY-2016,154.95,155.0,148.0,149.05,19144
ASAL,30-MAY-2016,38.2,38.2,38.2,38.2,332
ASHAPURMIN,30-MAY-2016,71.75,73.7,70.55,73.2,212900
ASHIANA,30-MAY-2016,166.2,169.0,160.55,162.25,75806
ASHIMASYN,30-MAY-2016,14.4,15.0,13.9,14.6,188396
ASHOKA,30-MAY-2016,140.0,140.0,135.0,136.25,150247
ASHOKLEY,30-MAY-2016,107.3,107.45,105.1,106.05,8731313
ASIANHOTNR,30-MAY-2016,110.0,110.1,107.7,108.0,838
ASIANPAINT,30-MAY-2016,994.0,1004.25,978.45,984.9,1487177
ASIANTILES,30-MAY-2016,162.8,162.8,157.25,157.65,2725
ASSAMCO,30-MAY-2016,5.85,5.85,4.8,5.15,1986687
ASTEC,30-MAY-2016,236.0,238.0,230.15,235.05,11265
ASTRAL,30-MAY-2016,425.0,440.0,422.65,432.7,26107
ASTRAMICRO,30-MAY-2016,114.0,114.65,111.2,111.8,282699
ASTRAZEN,30-MAY-2016,1073.95,1073.95,1052.9,1059.95,1629
ATFL,30-MAY-2016,499.95,501.25,480.1,490.0,4568
ATLANTA,30-MAY-2016,39.9,45.4,38.95,42.05,931243
ATLASCYCLE,30-MAY-2016,202.2,203.8,200.0,201.25,4058
ATNINTER,30-MAY-2016,0.4,0.4,0.4,0.4,84
ATUL,30-MAY-2016,1899.9,1900.05,1865.0,1889.95,24478
ATULAUTO,30-MAY-2016,490.6,496.0,485.0,488.0,26300
AURIONPRO,30-MAY-2016,144.5,157.0,144.5,147.95,102319
AUROPHARMA,30-MAY-2016,769.95,775.0,750.0,754.45,1371735
AUSOMENT,30-MAY-2016,22.3,22.3,22.3,22.3,137
AUSTRAL,30-MAY-2016,0.35,0.35,0.3,0.3,134844
AUTOAXLES,30-MAY-2016,615.25,629.0,605.5,619.7,2490
AUTOIND,30-MAY-2016,39.25,40.0,38.1,38.3,13178
AUTOLITIND,30-MAY-2016,52.5,57.3,52.5,54.7,16420
AVANTIFEED,30-MAY-2016,460.0,471.5,450.6,466.8,25457
AVTNPL,30-MAY-2016,31.5,32.75,28.0,30.3,127416
AXISBANK,30-MAY-2016,513.95,522.05,512.5,513.7,4892196
AXISCADES,30-MAY-2016,260.15,272.0,260.15,263.95,121982
AXISGOLD,30-MAY-2016,2630.0,2638.0,2601.0,2612.85,50
AYMSYNTEX,30-MAY-2016,108.95,108.95,103.25,103.75,16202
BAFNAPHARM,30-MAY-2016,30.2,30.2,29.05,29.3,30741
BAGFILMS,30-MAY-2016,4.0,4.5,4.0,4.3,219476
BAJAJ-AUTO,30-MAY-2016,2583.0,2614.95,2570.6,2607.15,281067
BAJAJCORP,30-MAY-2016,387.0,391.75,386.0,389.85,39584
BAJAJELEC,30-MAY-2016,254.0,256.95,232.25,236.3,1856245
BAJAJFINSV,30-MAY-2016,1838.0,1864.85,1828.25,1839.15,51768
BAJAJHIND,30-MAY-2016,18.8,20.25,18.6,19.25,6129242
BAJAJHLDNG,30-MAY-2016,1539.65,1548.0,1507.1,1517.3,16602
BAJFINANCE,30-MAY-2016,7700.0,7720.0,7559.4,7643.45,76325
BALAJITELE,30-MAY-2016,108.0,109.9,107.5,108.3,42129
BALAMINES,30-MAY-2016,221.5,226.5,218.15,219.45,69331
BALKRISIND,30-MAY-2016,688.0,696.5,682.55,684.4,6631
BALLARPUR,30-MAY-2016,16.8,17.1,16.55,16.75,522948
BALMLAWRIE,30-MAY-2016,587.0,587.0,576.75,578.15,6797
BALPHARMA,30-MAY-2016,86.05,90.0,85.0,88.75,118262
BALRAMCHIN,30-MAY-2016,106.75,108.7,106.0,106.85,1078403
BANARBEADS,30-MAY-2016,41.2,42.0,40.55,41.75,2549
BANARISUG,30-MAY-2016,1748.1,1779.0,1745.0,1751.0,379
BANCOINDIA,30-MAY-2016,136.2,139.0,132.5,133.35,78475
BANG,30-MAY-2016,15.5,15.5,15.5,15.5,1
BANKBARODA,30-MAY-2016,141.0,141.4,136.5,138.4,7009869
BANKBEES,30-MAY-2016,1760.0,1795.0,1755.0,1757.39,13034
BANKINDIA,30-MAY-2016,87.55,88.45,85.5,86.35,2839140
BANSWRAS,30-MAY-2016,148.0,148.0,140.0,141.9,10625
BARTRONICS,30-MAY-2016,8.9,8.9,8.65,8.75,30213
BASF,30-MAY-2016,975.0,975.0,955.0,959.2,6358
BASML,30-MAY-2016,210.0,215.0,210.0,211.1,433
BATAINDIA,30-MAY-2016,558.65,571.3,557.5,569.6,715634
BAYERCROP,30-MAY-2016,3905.0,3998.7,3899.95,3985.45,2233
BBL,30-MAY-2016,905.0,932.9,896.5,901.45,14524
BBTC,30-MAY-2016,370.05,388.0,366.8,375.25,37532
BEARDSELL,30-MAY-2016,95.5,105.45,95.5,101.05,695
BEDMUTHA,30-MAY-2016,16.0,16.0,15.45,15.75,3220
BEL,30-MAY-2016,1195.0,1199.0,1170.0,1191.35,316575
BEML,30-MAY-2016,865.0,892.7,855.0,884.5,682425
BEPL,30-MAY-2016,20.5,23.25,19.9,21.1,299802
BERGEPAINT,30-MAY-2016,293.05,299.5,289.35,294.85,1450658
BFINVEST,30-MAY-2016,113.0,116.5,112.8,113.85,22832
BFUTILITIE,30-MAY-2016,543.9,546.7,532.75,537.4,238694
BGLOBAL,30-MAY-2016,6.55,6.55,6.0,6.0,1001
BGRENERGY,30-MAY-2016,113.45,115.2,110.15,111.05,187540
BHAGERIA,30-MAY-2016,150.05,153.0,148.0,149.65,3267
BHAGYNAGAR,30-MAY-2016,17.0,17.5,16.8,16.85,1756
BHARATFORG,30-MAY-2016,751.5,752.95,735.5,745.55,484037
BHARATGEAR,30-MAY-2016,72.5,79.5,72.5,78.4,8127
BHARATIDIL,30-MAY-2016,24.6,25.2,23.4,23.8,18022
BHARATRAS,30-MAY-2016,1169.0,1169.0,1100.0,1100.35,324
BHARATWIRE,30-MAY-2016,43.0,43.55,40.2,40.7,18934
BHARTIARTL,30-MAY-2016,353.1,357.2,352.25,355.9,2564704
BHEL,30-MAY-2016,122.9,125.8,120.2,120.7,11684836
BHUSANSTL,30-MAY-2016,36.7,36.8,36.15,36.5,80394
BIL,30-MAY-2016,512.0,519.35,495.0,500.25,22305
BILENERGY,30-MAY-2016,0.9,0.9,0.9,0.9,2651
BINANIIND,30-MAY-2016,64.8,66.75,64.75,65.6,14976
BINDALAGRO,30-MAY-2016,26.5,26.9,25.8,26.05,52917
