SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,08-FEB-2019,37.55,37.55,35.55,35.9,17566
21STCENMGM,08-FEB-2019,20.25,20.3,19.85,19.85,125
3IINFOTECH,08-FEB-2019,3.0,3.0,2.8,2.9,3973905
3MINDIA,08-FEB-2019,21000.0,21499.0,20701.1,21332.45,2408
3PLAND,08-FEB-2019,12.0,12.5,11.0,11.0,74
5PAISA,08-FEB-2019,231.0,234.15,211.3,232.0,1699
63MOONS,08-FEB-2019,80.0,80.8,77.05,77.7,151080
8KMILES,08-FEB-2019,115.0,117.5,109.0,112.6,357532
A2ZINFRA,08-FEB-2019,10.2,10.4,10.0,10.15,148340
AARON,08-FEB-2019,44.8,44.8,44.8,44.8,3000
AARTIDRUGS,08-FEB-2019,590.95,590.95,582.5,589.25,14097
AARTIIND,08-FEB-2019,1614.3,1620.2,1564.0,1579.15,40704
AARVEEDEN,08-FEB-2019,21.55,22.4,21.35,22.1,5017
AAVAS,08-FEB-2019,840.05,864.0,840.05,861.75,49909
ABAN,08-FEB-2019,52.1,52.45,50.0,51.7,406061
ABB,08-FEB-2019,1267.9,1276.9,1252.0,1255.15,46297
ABBOTINDIA,08-FEB-2019,8250.0,8298.8,7952.0,8042.0,3341
ABCAPITAL,08-FEB-2019,83.55,83.6,81.1,81.6,1208528
ABFRL,08-FEB-2019,210.0,213.45,208.65,211.95,2025233
ABGSHIP,08-FEB-2019,1.6,1.6,1.6,1.6,31001
ABSLNN50ET,08-FEB-2019,280.0,300.6,280.0,286.0,43
ACC,08-FEB-2019,1419.0,1438.0,1388.9,1395.45,562187
ACCELYA,08-FEB-2019,935.35,940.0,933.0,935.05,4992
ACCURACY,08-FEB-2019,58.0,58.0,58.0,58.0,3200
ACE,08-FEB-2019,84.25,86.6,84.25,84.6,63675
ACEINTEG,08-FEB-2019,26.0,26.0,26.0,26.0,6000
ADANIENT,08-FEB-2019,123.0,125.45,115.7,123.75,8059813
ADANIGAS,08-FEB-2019,98.0,98.7,94.8,95.45,252817
ADANIGREEN,08-FEB-2019,34.75,34.75,33.0,33.9,190270
ADANIPORTS,08-FEB-2019,333.0,336.5,328.0,331.5,2915806
ADANIPOWER,08-FEB-2019,35.75,37.05,35.2,35.6,10009016
ADANITRANS,08-FEB-2019,213.35,217.0,213.35,215.4,171869
ADFFOODS,08-FEB-2019,239.35,246.75,236.0,242.0,17187
ADHUNIK,08-FEB-2019,1.6,1.6,1.6,1.6,5196
ADHUNIKIND,08-FEB-2019,39.75,42.0,39.65,41.65,10686
ADLABS,08-FEB-2019,8.4,8.45,8.05,8.3,111673
ADORWELD,08-FEB-2019,331.7,332.0,320.1,323.85,2410
ADROITINFO,08-FEB-2019,16.0,16.4,15.7,15.7,173
ADSL,08-FEB-2019,11.4,11.5,10.6,11.0,90634
ADVANIHOTR,08-FEB-2019,66.0,67.9,65.1,67.35,1224
ADVENZYMES,08-FEB-2019,162.15,169.75,161.65,165.25,96437
AEGISCHEM,08-FEB-2019,198.5,200.55,189.25,192.45,121217
AGARIND,08-FEB-2019,164.95,166.9,158.4,161.35,2171
AGCNET,08-FEB-2019,107.95,107.95,104.1,105.0,1437
AGLSL,08-FEB-2019,64.45,64.7,59.5,61.05,2099
AGRITECH,08-FEB-2019,56.95,58.0,56.0,56.3,9721
AGROPHOS,08-FEB-2019,54.5,55.25,54.0,54.0,120000
AHLADA,08-FEB-2019,127.0,127.0,127.0,127.0,1000
AHLEAST,08-FEB-2019,241.75,246.0,237.0,242.95,466
AHLUCONT,08-FEB-2019,272.55,275.1,266.25,268.25,3518
AHLWEST,08-FEB-2019,335.5,344.9,330.05,332.65,125
AIAENG,08-FEB-2019,1620.0,1686.0,1586.2,1661.2,33384
AIFL,08-FEB-2019,15.35,15.8,14.55,14.6,76614
AIONJSW,08-FEB-2019,31.3,32.9,31.0,31.4,27175
AIRAN,08-FEB-2019,61.5,61.5,61.5,61.5,2500
AIROLAM,08-FEB-2019,34.0,34.8,34.0,34.0,9000
AJANTPHARM,08-FEB-2019,969.8,976.0,952.3,960.9,586610
AJMERA,08-FEB-2019,172.55,176.9,170.35,172.25,128429
AJOONI,08-FEB-2019,24.0,26.9,24.0,26.9,48000
AKG,08-FEB-2019,32.25,32.65,32.25,32.25,72000
AKSHARCHEM,08-FEB-2019,310.05,325.9,305.2,313.4,4950
AKSHOPTFBR,08-FEB-2019,20.9,21.45,20.35,20.45,807200
AKZOINDIA,08-FEB-2019,1734.95,1744.55,1716.0,1720.0,954
ALANKIT,08-FEB-2019,29.55,30.0,29.05,29.8,707537
ALBERTDAVD,08-FEB-2019,408.0,429.4,403.0,409.75,22742
ALBK,08-FEB-2019,42.25,42.4,40.5,41.05,4461784
ALCHEM,08-FEB-2019,2.05,2.1,2.0,2.0,307
ALEMBICLTD,08-FEB-2019,40.5,41.3,40.5,40.75,95296
ALICON,08-FEB-2019,525.05,550.0,513.0,545.0,3747
ALKALI,08-FEB-2019,45.5,46.5,43.2,43.6,4085
ALKEM,08-FEB-2019,1879.4,1915.0,1876.15,1903.6,33996
ALKYLAMINE,08-FEB-2019,780.05,780.05,751.0,751.8,4022
ALLCARGO,08-FEB-2019,101.6,102.35,100.25,101.15,40514
ALLSEC,08-FEB-2019,180.05,185.0,168.2,180.95,23569
ALMONDZ,08-FEB-2019,23.4,23.8,21.65,22.6,1137
ALOKTEXT,08-FEB-2019,3.8,3.85,3.6,3.65,1624325
ALPA,08-FEB-2019,24.7,24.7,23.75,24.2,11138
ALPHAGEO,08-FEB-2019,438.5,438.9,427.5,430.55,4215
AMARAJABAT,08-FEB-2019,782.0,785.7,750.0,753.1,457063
AMBER,08-FEB-2019,712.9,720.0,692.3,696.1,3107
AMBIKCO,08-FEB-2019,1131.05,1143.55,1130.0,1135.45,1022
AMBUJACEM,08-FEB-2019,215.65,217.4,212.1,213.25,1071280
AMDIND,08-FEB-2019,20.35,21.45,19.25,20.85,5376
AMJLAND,08-FEB-2019,19.05,19.7,18.55,19.1,5807
AMRUTANJAN,08-FEB-2019,310.75,312.95,304.0,305.45,9913
ANANTRAJ,08-FEB-2019,31.1,32.4,31.1,31.6,430789
ANDHRABANK,08-FEB-2019,24.5,24.5,24.0,24.1,479046
ANDHRACEMT,08-FEB-2019,4.1,4.35,4.05,4.1,75709
ANDHRSUGAR,08-FEB-2019,318.7,321.55,306.0,307.7,13088
ANGIND,08-FEB-2019,1.15,1.2,1.15,1.2,6956
ANIKINDS,08-FEB-2019,15.3,15.3,13.35,13.6,7624
ANKITMETAL,08-FEB-2019,0.45,0.45,0.4,0.45,115002
ANSALAPI,08-FEB-2019,10.0,10.7,9.75,10.15,195678
ANSALHSG,08-FEB-2019,10.1,11.9,9.9,11.2,179681
ANTGRAPHIC,08-FEB-2019,0.45,0.5,0.45,0.5,32077
APARINDS,08-FEB-2019,620.55,622.6,611.35,615.4,933
APCL,08-FEB-2019,112.2,114.4,98.0,102.1,3258
APCOTEXIND,08-FEB-2019,440.0,451.0,435.65,445.9,5434
APEX,08-FEB-2019,330.0,330.0,294.0,295.4,287027
APLAPOLLO,08-FEB-2019,1093.45,1101.55,1080.0,1089.15,11392
APLLTD,08-FEB-2019,576.0,576.0,564.45,565.6,10454
