SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,25-JUL-2016,28.1,29.0,28.1,28.95,18470
3IINFOTECH,25-JUL-2016,5.55,5.55,5.25,5.35,4312794
3MINDIA,25-JUL-2016,14110.0,14938.0,13984.1,14575.9,6878
8KMILES,25-JUL-2016,1910.95,1928.9,1875.5,1889.65,15584
A2ZINFRA,25-JUL-2016,43.05,44.95,42.8,44.5,1340754
AARTIDRUGS,25-JUL-2016,520.0,524.7,511.2,515.0,16596
AARTIIND,25-JUL-2016,550.0,568.95,545.9,560.25,190347
AARVEEDEN,25-JUL-2016,73.0,74.55,72.9,73.3,7646
ABAN,25-JUL-2016,222.15,226.7,221.0,223.6,876819
ABB,25-JUL-2016,1301.2,1317.0,1285.0,1299.35,86876
ABBOTINDIA,25-JUL-2016,4710.0,4780.15,4710.0,4725.8,1846
ABFRL,25-JUL-2016,141.95,142.4,139.2,140.0,2239881
ABGSHIP,25-JUL-2016,31.0,31.75,30.7,31.0,228140
ABIRLANUVO,25-JUL-2016,1356.9,1439.9,1354.0,1418.1,818273
ACC,25-JUL-2016,1678.95,1693.75,1668.35,1675.65,296454
ACCELYA,25-JUL-2016,1211.8,1215.0,1191.0,1201.1,2468
ACE,25-JUL-2016,47.75,49.45,46.9,48.5,442710
ACROPETAL,25-JUL-2016,2.55,2.55,2.45,2.5,3866
ADANIENT,25-JUL-2016,81.5,81.8,80.0,80.85,3619395
ADANIPORTS,25-JUL-2016,226.3,227.45,224.15,226.15,4843432
ADANIPOWER,25-JUL-2016,28.5,28.5,28.3,28.45,5943834
ADANITRANS,25-JUL-2016,37.8,39.2,37.6,38.55,1306528
ADFFOODS,25-JUL-2016,99.25,99.9,96.3,96.75,130840
ADHUNIK,25-JUL-2016,8.3,8.4,8.1,8.25,59053
ADHUNIKIND,25-JUL-2016,94.5,95.9,94.0,94.0,30754
ADI,25-JUL-2016,373.15,398.0,373.15,387.05,30857
ADLABS,25-JUL-2016,90.5,92.7,87.45,91.25,324364
ADORWELD,25-JUL-2016,283.0,283.0,265.05,277.35,7916
ADSL,25-JUL-2016,34.6,38.45,34.05,34.8,902050
ADVANIHOTR,25-JUL-2016,54.45,54.9,54.45,54.55,920
ADVANTA,25-JUL-2016,620.0,620.0,605.0,608.1,35377
AEGISCHEM,25-JUL-2016,120.6,123.7,120.5,122.6,386718
AFL,25-JUL-2016,54.7,56.1,54.5,55.15,4339
AGARIND,25-JUL-2016,134.0,140.0,133.3,135.1,32652
AGCNET,25-JUL-2016,59.85,63.5,59.85,62.0,6094
AGRITECH,25-JUL-2016,19.7,19.7,19.7,19.7,1265
AGRODUTCH,25-JUL-2016,2.45,2.6,2.45,2.5,4304
AHLEAST,25-JUL-2016,208.05,210.0,196.6,198.25,2106
AHLUCONT,25-JUL-2016,293.75,302.5,289.35,291.1,72196
AHLWEST,25-JUL-2016,145.1,149.95,141.95,144.0,2406
AIAENG,25-JUL-2016,1035.0,1040.0,1021.25,1035.3,92436
AICHAMP,25-JUL-2016,26.6,26.6,26.6,26.6,1
AIFL,25-JUL-2016,299.25,311.9,299.25,304.7,100481
AIL,25-JUL-2016,630.0,639.0,623.0,631.65,9851
AJANTPHARM,25-JUL-2016,1615.0,1663.95,1614.7,1655.4,208541
AJMERA,25-JUL-2016,156.35,164.0,153.5,160.4,342029
AKSHOPTFBR,25-JUL-2016,16.1,16.5,16.0,16.1,700889
AKZOINDIA,25-JUL-2016,1525.0,1550.0,1515.0,1543.4,7547
ALANKIT,25-JUL-2016,136.75,137.45,134.8,135.65,87387
ALBERTDAVD,25-JUL-2016,316.0,322.8,312.0,313.05,1322
ALBK,25-JUL-2016,73.95,79.9,73.0,78.85,8030030
ALCHEM,25-JUL-2016,26.3,26.6,25.8,26.45,8957
ALEMBICLTD,25-JUL-2016,38.65,39.0,38.0,38.15,147522
ALICON,25-JUL-2016,296.4,305.0,290.0,300.05,4180
ALKALI,25-JUL-2016,62.3,62.3,58.0,59.65,9891
ALKEM,25-JUL-2016,1577.0,1581.9,1506.65,1519.0,42748
ALKYLAMINE,25-JUL-2016,371.0,385.5,371.0,374.8,13009
ALLCARGO,25-JUL-2016,191.55,198.0,191.1,192.9,420853
ALLSEC,25-JUL-2016,275.0,288.0,275.0,283.1,68860
ALMONDZ,25-JUL-2016,12.8,12.8,12.15,12.5,2789
ALOKTEXT,25-JUL-2016,4.25,4.5,4.15,4.2,9597445
ALPA,25-JUL-2016,33.5,33.5,33.5,33.5,4892
ALPHAGEO,25-JUL-2016,735.0,800.0,735.0,780.95,177936
ALPSINDUS,25-JUL-2016,6.95,7.15,6.7,6.85,52164
ALSTOMT&D,25-JUL-2016,361.45,365.9,358.0,362.85,63695
AMARAJABAT,25-JUL-2016,915.0,915.0,903.15,907.95,314396
AMBIKCO,25-JUL-2016,832.0,865.0,826.0,842.05,15672
AMBUJACEM,25-JUL-2016,265.45,269.4,264.3,269.0,983068
AMDIND,25-JUL-2016,27.8,28.0,26.0,26.45,3568
AMRUTANJAN,25-JUL-2016,430.0,453.95,429.75,446.05,40359
AMTEKAUTO,25-JUL-2016,45.5,49.3,44.7,48.0,12608893
AMTL,25-JUL-2016,28.1,31.75,27.75,31.05,12551
ANANDAMRUB,25-JUL-2016,19.9,20.85,19.9,20.85,95
ANANTRAJ,25-JUL-2016,63.0,63.65,60.85,61.55,2978809
ANDHRABANK,25-JUL-2016,58.0,60.9,57.75,60.55,3165199
ANDHRACEMT,25-JUL-2016,7.9,8.05,7.75,7.85,247997
ANDHRSUGAR,25-JUL-2016,243.35,248.0,239.05,240.1,172435
ANGIND,25-JUL-2016,16.45,17.45,16.0,17.0,193442
ANIKINDS,25-JUL-2016,26.35,27.3,26.35,27.05,965
ANKITMETAL,25-JUL-2016,2.0,2.05,1.85,1.95,265659
ANSALAPI,25-JUL-2016,22.0,22.15,21.5,21.8,84902
ANSALHSG,25-JUL-2016,29.45,30.0,29.35,29.5,33140
ANTGRAPHIC,25-JUL-2016,0.75,0.75,0.75,0.75,21244
