SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,25-JAN-2018,57.45,57.6,56.15,56.4,102681
21STCENMGM,25-JAN-2018,39.0,39.5,38.15,38.35,2833
3IINFOTECH,25-JAN-2018,6.95,7.15,6.7,6.8,5482803
3MINDIA,25-JAN-2018,18892.0,18999.0,18624.55,18854.8,1857
5PAISA,25-JAN-2018,315.0,317.95,302.2,307.75,8090
63MOONS,25-JAN-2018,119.0,119.65,112.1,112.8,593570
8KMILES,25-JAN-2018,807.5,813.3,781.0,785.85,120014
A2ZINFRA,25-JAN-2018,39.0,39.85,38.6,39.1,884403
AARTIDRUGS,25-JAN-2018,684.0,696.6,675.15,677.6,13653
AARTIIND,25-JAN-2018,1106.0,1134.9,1048.0,1078.0,125876
AARVEEDEN,25-JAN-2018,50.2,51.95,50.2,50.75,24133
AARVI,25-JAN-2018,103.0,103.0,103.0,103.0,2000
ABAN,25-JAN-2018,237.25,239.0,229.0,233.25,1597329
ABB,25-JAN-2018,1652.0,1687.0,1625.0,1659.3,82745
ABBOTINDIA,25-JAN-2018,5520.0,5550.0,5455.0,5541.05,1623
ABCAPITAL,25-JAN-2018,176.8,178.8,175.35,175.9,2139090
ABFRL,25-JAN-2018,165.05,168.0,164.1,167.0,184059
ABGSHIP,25-JAN-2018,12.4,12.8,12.3,12.35,4859
ABMINTLTD,25-JAN-2018,50.45,55.6,50.45,50.45,1088
ACC,25-JAN-2018,1739.9,1753.4,1720.0,1726.4,604042
ACCELYA,25-JAN-2018,1496.85,1516.0,1471.3,1478.75,2546
ACE,25-JAN-2018,172.85,189.65,172.0,185.45,5779107
ACEINTEG,25-JAN-2018,44.5,44.5,44.5,44.5,3000
ADANIENT,25-JAN-2018,205.0,215.75,201.8,214.4,13233590
ADANIPORTS,25-JAN-2018,450.0,450.0,434.8,436.5,6792843
ADANIPOWER,25-JAN-2018,37.5,38.75,36.65,38.2,25236607
ADANITRANS,25-JAN-2018,221.0,223.8,215.4,216.45,813884
ADFFOODS,25-JAN-2018,288.4,290.0,284.1,286.6,162214
ADHUNIK,25-JAN-2018,5.65,5.9,5.5,5.5,105804
ADHUNIKIND,25-JAN-2018,91.95,91.95,86.0,89.7,13881
ADLABS,25-JAN-2018,63.4,64.0,63.3,63.5,30649
ADORWELD,25-JAN-2018,525.0,535.0,516.95,521.4,14846
ADSL,25-JAN-2018,24.95,24.95,23.5,23.5,22420
ADVANIHOTR,25-JAN-2018,79.3,80.75,77.25,78.05,55155
ADVENZYMES,25-JAN-2018,287.0,291.2,282.1,284.15,66743
AEGISCHEM,25-JAN-2018,282.6,282.85,278.05,279.8,75286
AFL,25-JAN-2018,61.45,62.65,60.55,60.95,21561
AGARIND,25-JAN-2018,605.5,621.0,596.1,617.85,27513
AGCNET,25-JAN-2018,119.1,125.0,119.0,124.0,5753
AGLSL,25-JAN-2018,122.5,123.55,119.0,123.05,5129
AGRITECH,25-JAN-2018,110.8,113.7,110.0,111.1,11533
AGROPHOS,25-JAN-2018,34.0,36.4,33.35,34.2,198000
AHLEAST,25-JAN-2018,404.95,405.6,380.1,385.05,12354
AHLUCONT,25-JAN-2018,355.0,359.5,329.55,335.05,67361
