SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,21-JAN-2020,34.35,35.5,33.3,34.25,18479
21STCENMGM,21-JAN-2020,14.75,15.3,14.7,15.0,2745
3IINFOTECH,21-JAN-2020,2.5,2.55,2.45,2.45,802128
3MINDIA,21-JAN-2020,22004.6,22302.3,21999.95,22119.65,4571
3PLAND,21-JAN-2020,7.2,7.2,7.0,7.0,1150
5PAISA,21-JAN-2020,198.0,199.0,192.95,197.05,7505
63MOONS,21-JAN-2020,111.4,114.3,110.25,112.25,179454
737GS2023,21-JAN-2020,87.0,87.0,87.0,87.0,100
824GS2027,21-JAN-2020,104.0,104.0,104.0,104.0,100
A2ZINFRA,21-JAN-2020,7.85,7.85,7.55,7.6,164826
AAKASH,21-JAN-2020,75.95,76.75,70.1,70.1,34000
AARON,21-JAN-2020,49.5,49.5,49.5,49.5,3300
AARTIDRUGS,21-JAN-2020,615.0,628.65,607.6,610.25,6529
AARTIIND,21-JAN-2020,862.5,869.8,855.25,864.7,77697
AARVEEDEN,21-JAN-2020,14.65,14.7,14.0,14.35,2023
AAVAS,21-JAN-2020,1990.0,2018.85,1951.0,1957.65,37482
ABAN,21-JAN-2020,26.25,26.95,26.25,26.3,24742
ABB,21-JAN-2020,1290.0,1319.45,1286.0,1310.15,37591
ABBOTINDIA,21-JAN-2020,12660.6,12750.0,12580.0,12713.15,6644
ABCAPITAL,21-JAN-2020,107.25,108.8,105.8,106.2,1372187
ABFRL,21-JAN-2020,231.9,233.75,229.0,229.4,186185
ABSLBANETF,21-JAN-2020,310.25,310.25,309.9,309.9,10
ABSLNN50ET,21-JAN-2020,289.71,289.71,289.71,289.71,5
ABSLRIF6RG,21-JAN-2020,7.46,7.83,7.46,7.82,25411
ACC,21-JAN-2020,1494.95,1509.4,1487.0,1496.1,359320
ACCELYA,21-JAN-2020,1039.55,1130.0,1035.05,1073.35,6668
ACE,21-JAN-2020,87.05,90.25,87.0,88.35,151358
ADANIENT,21-JAN-2020,224.35,227.0,220.5,224.25,2813526
ADANIGAS,21-JAN-2020,171.35,172.55,169.2,169.8,646295
ADANIGREEN,21-JAN-2020,199.0,207.0,192.0,202.25,3506909
ADANIPORTS,21-JAN-2020,378.8,382.0,375.3,379.95,2005178
ADANIPOWER,21-JAN-2020,62.9,63.55,62.4,62.75,4651073
ADANITRANS,21-JAN-2020,338.0,345.4,330.0,332.7,108524
ADFFOODS,21-JAN-2020,295.5,305.0,293.3,302.15,36802
ADHUNIKIND,21-JAN-2020,45.25,45.9,42.95,43.6,2523
ADLABS,21-JAN-2020,4.15,4.15,3.9,4.0,25864
ADORWELD,21-JAN-2020,337.0,339.45,326.0,332.6,5453
ADROITINFO,21-JAN-2020,6.0,6.0,6.0,6.0,19
ADSL,21-JAN-2020,18.75,20.55,18.75,20.15,30095
ADVANIHOTR,21-JAN-2020,52.1,53.85,52.1,53.55,823
ADVENZYMES,21-JAN-2020,179.05,185.0,175.45,183.15,100591
AEGISCHEM,21-JAN-2020,210.0,211.5,203.55,208.2,203830
AFFLE,21-JAN-2020,1554.0,1564.9,1505.0,1513.7,104373
AGARIND,21-JAN-2020,91.0,101.45,85.0,93.1,59507
AGCNET,21-JAN-2020,222.9,222.9,222.9,222.9,3959
AGRITECH,21-JAN-2020,46.0,47.2,45.25,45.8,13384
AGROPHOS,21-JAN-2020,35.35,35.35,35.35,35.35,1968
AHLEAST,21-JAN-2020,177.5,179.8,173.1,179.05,829
AHLUCONT,21-JAN-2020,300.0,305.0,297.55,299.25,4068
AHLWEST,21-JAN-2020,356.0,356.0,341.0,353.6,942
AIAENG,21-JAN-2020,1671.95,1800.0,1663.0,1789.85,190310
AIONJSW,21-JAN-2020,14.45,15.5,14.35,14.4,268681
AIRAN,21-JAN-2020,11.7,12.2,11.35,12.1,5607
AIROLAM,21-JAN-2020,26.5,26.5,26.5,26.5,3000
AISL,21-JAN-2020,23.65,23.65,23.65,23.65,1200
AJANTPHARM,21-JAN-2020,1203.0,1210.5,1170.0,1179.85,201808
AJMERA,21-JAN-2020,151.05,153.45,150.0,150.85,58541
AJOONI,21-JAN-2020,7.95,7.95,7.95,7.95,4000
AKASH,21-JAN-2020,82.0,86.95,82.0,84.8,473
AKSHARCHEM,21-JAN-2020,248.65,254.0,246.65,251.3,5376
AKSHOPTFBR,21-JAN-2020,8.4,9.15,8.2,9.15,827901
AKZOINDIA,21-JAN-2020,2031.05,2045.0,2010.0,2019.05,5632
ALANKIT,21-JAN-2020,14.2,14.2,13.5,13.75,123311
ALBERTDAVD,21-JAN-2020,450.5,458.0,443.15,453.6,5546
ALBK,21-JAN-2020,18.7,18.85,18.5,18.65,754684
ALCHEM,21-JAN-2020,1.45,1.55,1.45,1.55,19941
ALEMBICLTD,21-JAN-2020,56.55,57.5,56.05,56.55,62554
ALICON,21-JAN-2020,435.0,444.0,425.25,437.9,2088
ALKALI,21-JAN-2020,44.5,46.0,43.35,44.45,8118
ALKEM,21-JAN-2020,2359.95,2374.05,2321.55,2356.85,127081
ALKYLAMINE,21-JAN-2020,1270.0,1300.0,1270.0,1298.3,10480
ALLCARGO,21-JAN-2020,103.0,103.95,101.75,102.1,64741
ALLSEC,21-JAN-2020,321.0,327.95,314.0,315.5,3801
ALMONDZ,21-JAN-2020,12.5,12.85,12.5,12.85,3251
ALOKTEXT,21-JAN-2020,2.7,2.8,2.7,2.8,2557243
ALPA,21-JAN-2020,21.0,21.0,19.8,19.85,29326
ALPHAGEO,21-JAN-2020,228.55,234.8,221.65,223.55,34344
ALPSINDUS,21-JAN-2020,1.45,1.45,1.45,1.45,4346
AMARAJABAT,21-JAN-2020,769.0,779.5,766.75,775.1,434317
AMBER,21-JAN-2020,1289.25,1346.0,1275.0,1320.55,80658
AMBIKCO,21-JAN-2020,842.0,843.5,834.5,836.85,21470
AMBUJACEM,21-JAN-2020,206.0,209.9,205.7,207.6,3142796
AMDIND,21-JAN-2020,16.9,17.3,16.55,16.95,2828
AMJLAND,21-JAN-2020,21.1,22.8,20.2,20.8,20139
AMJUMBO,21-JAN-2020,13.35,13.35,13.35,13.35,8000
AMRUTANJAN,21-JAN-2020,497.0,509.0,485.0,491.0,54983
ANANTRAJ,21-JAN-2020,36.75,37.7,36.75,36.85,268221
ANDHRABANK,21-JAN-2020,17.3,17.35,17.0,17.05,422058
ANDHRACEMT,21-JAN-2020,2.1,2.1,2.0,2.05,37059
ANDHRSUGAR,21-JAN-2020,348.5,354.85,337.0,344.0,67521
ANIKINDS,21-JAN-2020,10.6,10.75,10.0,10.75,17770
ANKITMETAL,21-JAN-2020,0.5,0.55,0.45,0.55,6870
ANSALAPI,21-JAN-2020,5.25,5.5,5.2,5.35,6544
ANSALHSG,21-JAN-2020,5.6,5.8,5.5,5.7,11267
ANTGRAPHIC,21-JAN-2020,0.6,0.65,0.6,0.65,26934
ANUP,21-JAN-2020,580.55,587.2,550.0,555.25,28031
APARINDS,21-JAN-2020,430.85,435.9,424.0,429.45,49617
APCL,21-JAN-2020,163.0,164.0,155.75,159.55,5696
APCOTEXIND,21-JAN-2020,163.9,169.5,163.05,164.8,19703
APEX,21-JAN-2020,404.0,416.4,399.0,412.2,531528
APLAPOLLO,21-JAN-2020,1923.0,2022.1,1923.0,1994.8,52625
APLLTD,21-JAN-2020,597.4,601.0,585.1,599.6,668657
APOLLO,21-JAN-2020,76.3,78.85,76.25,76.85,34520
APOLLOHOSP,21-JAN-2020,1629.85,1642.5,1621.0,1626.2,317357
APOLLOPIPE,21-JAN-2020,392.55,406.9,388.35,394.45,10072
APOLLOTYRE,21-JAN-2020,173.3,175.8,171.95,174.85,1515394
APOLSINHOT,21-JAN-2020,746.0,746.0,730.1,730.5,193
APTECHT,21-JAN-2020,172.9,177.9,171.7,175.45,260963
ARCHIDPLY,21-JAN-2020,30.95,33.2,30.4,32.05,27721
ARCHIES,21-JAN-2020,18.5,19.4,18.2,19.3,73276
ARCOTECH,21-JAN-2020,2.2,2.3,2.2,2.2,30659
ARENTERP,21-JAN-2020,9.45,9.45,9.45,9.45,50
ARIES,21-JAN-2020,73.0,73.15,72.2,72.7,28488
ARIHANT,21-JAN-2020,21.95,21.95,20.2,20.6,2887
