SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,04-AUG-2016,29.8,30.55,29.8,29.9,21803
3IINFOTECH,04-AUG-2016,5.0,5.15,4.9,4.95,2251404
3MINDIA,04-AUG-2016,13598.0,13850.0,13550.0,13632.75,2696
8KMILES,04-AUG-2016,1826.0,1865.0,1811.0,1819.75,7778
A2ZINFRA,04-AUG-2016,39.3,40.9,39.3,40.3,773876
AARTIDRUGS,04-AUG-2016,498.95,504.0,491.1,498.55,10461
AARTIIND,04-AUG-2016,555.05,574.75,550.0,558.7,85949
AARVEEDEN,04-AUG-2016,69.0,69.9,67.3,67.5,7912
ABAN,04-AUG-2016,212.75,214.75,210.5,213.75,682848
ABB,04-AUG-2016,1206.0,1220.0,1200.05,1209.2,29617
ABBOTINDIA,04-AUG-2016,4680.0,4680.0,4612.0,4649.95,455
ABFRL,04-AUG-2016,144.8,145.35,142.55,144.2,300236
ABGSHIP,04-AUG-2016,29.35,29.75,28.75,29.2,103902
ABIRLANUVO,04-AUG-2016,1513.1,1533.0,1472.85,1503.0,471183
ACC,04-AUG-2016,1679.9,1684.9,1657.15,1666.25,131610
ACCELYA,04-AUG-2016,1225.0,1244.2,1201.0,1220.15,4008
ACE,04-AUG-2016,46.05,47.0,46.0,46.35,66855
ACROPETAL,04-AUG-2016,2.55,2.55,2.55,2.55,1006
ADANIENT,04-AUG-2016,75.75,77.2,74.25,76.55,2377424
ADANIPORTS,04-AUG-2016,226.2,229.5,223.05,227.9,2779249
ADANIPOWER,04-AUG-2016,26.8,26.9,26.15,26.3,4244962
ADANITRANS,04-AUG-2016,38.0,38.4,37.5,37.7,942511
ADFFOODS,04-AUG-2016,113.8,114.55,106.9,110.7,121886
ADHUNIK,04-AUG-2016,8.2,8.45,8.1,8.1,45579
ADHUNIKIND,04-AUG-2016,111.0,111.4,108.35,111.4,715
ADI,04-AUG-2016,385.0,386.75,309.0,379.8,19951
ADLABS,04-AUG-2016,83.35,83.75,82.4,83.25,69289
ADORWELD,04-AUG-2016,267.45,267.45,260.0,261.25,3269
ADSL,04-AUG-2016,33.05,33.9,32.5,32.6,104317
ADVANIHOTR,04-AUG-2016,54.0,56.0,53.5,54.2,7875
ADVENZYMES,04-AUG-2016,1394.9,1407.0,1341.2,1366.45,637748
AEGISCHEM,04-AUG-2016,123.3,123.95,121.7,122.5,1146428
AFL,04-AUG-2016,51.2,53.0,50.1,50.4,27459
AGARIND,04-AUG-2016,131.9,138.0,131.9,133.9,8324
AGCNET,04-AUG-2016,61.0,62.45,61.0,62.4,2093
AGRITECH,04-AUG-2016,28.8,28.8,28.8,28.8,34979
