SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,19-DEC-2019,32.0,32.65,31.75,32.3,13320
21STCENMGM,19-DEC-2019,13.05,13.5,13.05,13.5,1092
3IINFOTECH,19-DEC-2019,2.05,2.05,1.95,2.0,859225
3MINDIA,19-DEC-2019,20878.05,21012.0,20820.0,20868.4,917
3PLAND,19-DEC-2019,5.9,5.9,5.9,5.9,1000
5PAISA,19-DEC-2019,171.35,187.2,171.2,180.5,7205
63MOONS,19-DEC-2019,104.0,106.9,103.0,103.95,131085
A2ZINFRA,19-DEC-2019,7.8,7.8,7.4,7.65,93343
AAKASH,19-DEC-2019,77.45,79.15,77.45,79.1,10000
AARON,19-DEC-2019,48.3,48.3,48.3,48.3,3300
AARTIDRUGS,19-DEC-2019,503.65,515.0,498.0,509.75,5524
AARTIIND,19-DEC-2019,773.6,778.45,766.55,773.95,99396
AARVEEDEN,19-DEC-2019,11.6,13.55,10.65,13.55,56704
AAVAS,19-DEC-2019,1870.0,1897.95,1844.6,1858.35,8735
ABAN,19-DEC-2019,26.3,26.3,25.35,26.0,21356
ABB,19-DEC-2019,1447.05,1484.0,1447.05,1476.0,90154
ABBOTINDIA,19-DEC-2019,13170.0,13300.0,13120.0,13240.15,3442
ABCAPITAL,19-DEC-2019,97.7,98.9,96.6,98.0,1137989
ABFRL,19-DEC-2019,239.0,247.3,237.1,240.2,2143531
ABSLBANETF,19-DEC-2019,322.39,322.39,321.11,321.11,25
ABSLNN50ET,19-DEC-2019,283.8,283.8,283.8,283.8,102
ACC,19-DEC-2019,1445.0,1459.0,1441.0,1452.1,353481
ACCELYA,19-DEC-2019,965.6,985.8,958.0,983.4,5550
ACCURACY,19-DEC-2019,26.65,26.65,25.2,25.2,14400
ACE,19-DEC-2019,71.65,72.2,70.5,70.6,79088
ADANIENT,19-DEC-2019,207.65,211.0,206.75,210.55,2180662
ADANIGAS,19-DEC-2019,150.6,151.5,150.45,151.1,374913
ADANIGREEN,19-DEC-2019,134.95,135.45,133.05,134.25,483204
ADANIPORTS,19-DEC-2019,374.0,374.25,367.6,369.65,2769484
ADANIPOWER,19-DEC-2019,61.1,61.75,60.65,61.5,3309830
ADANITRANS,19-DEC-2019,333.95,334.75,329.1,333.35,112187
ADFFOODS,19-DEC-2019,302.45,313.85,300.15,307.4,50670
ADHUNIKIND,19-DEC-2019,35.75,37.6,35.75,35.75,37706
ADLABS,19-DEC-2019,3.7,3.7,3.45,3.55,60805
ADORWELD,19-DEC-2019,290.05,294.9,288.55,291.25,1669
ADROITINFO,19-DEC-2019,8.0,8.15,8.0,8.05,265
ADSL,19-DEC-2019,23.0,23.3,22.0,23.05,39858
ADVANIHOTR,19-DEC-2019,53.3,53.9,52.95,53.45,910
ADVENZYMES,19-DEC-2019,164.8,165.9,163.85,164.3,32474
AEGISCHEM,19-DEC-2019,180.25,184.6,178.05,179.1,95623
AFFLE,19-DEC-2019,1430.0,1472.6,1420.05,1456.05,79338
AGARIND,19-DEC-2019,79.3,84.0,79.05,83.05,7321
AGCNET,19-DEC-2019,131.4,131.5,128.15,130.5,516
AGRITECH,19-DEC-2019,47.5,48.0,45.05,45.75,12570
AGROPHOS,19-DEC-2019,149.0,149.65,149.0,149.55,994644
AHIMSA,19-DEC-2019,31.55,31.55,31.55,31.55,6000
AHLADA,19-DEC-2019,40.25,40.25,39.95,39.95,5000
AHLEAST,19-DEC-2019,170.4,175.0,170.25,172.4,209
AHLUCONT,19-DEC-2019,284.7,287.0,283.15,284.95,69944
AHLWEST,19-DEC-2019,351.0,351.0,336.0,343.95,356
AIAENG,19-DEC-2019,1631.1,1631.1,1610.05,1617.75,6345
AIONJSW,19-DEC-2019,9.65,9.65,9.3,9.45,12389
AIRAN,19-DEC-2019,14.05,15.2,14.05,15.0,39476
AIROLAM,19-DEC-2019,27.1,27.1,26.5,26.5,9000
AJANTPHARM,19-DEC-2019,974.0,984.5,962.25,966.45,30691
AJMERA,19-DEC-2019,115.0,115.75,112.45,113.7,14172
AKASH,19-DEC-2019,63.9,63.9,63.9,63.9,5
AKG,19-DEC-2019,32.0,32.25,32.0,32.25,8000
AKSHARCHEM,19-DEC-2019,186.0,189.45,186.0,186.5,7251
