SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,07-SEP-2016,37.9,38.45,34.4,37.45,200703
3IINFOTECH,07-SEP-2016,5.1,5.4,5.05,5.25,3253663
3MINDIA,07-SEP-2016,13098.95,13440.0,13050.0,13185.7,6958
8KMILES,07-SEP-2016,1979.45,1988.5,1960.0,1966.5,9127
A2ZINFRA,07-SEP-2016,37.5,38.65,37.3,37.75,444711
AARTIDRUGS,07-SEP-2016,482.5,489.6,476.0,487.5,9142
AARTIIND,07-SEP-2016,619.95,625.75,619.0,620.05,21834
AARVEEDEN,07-SEP-2016,72.75,75.6,66.2,72.3,14402
ABAN,07-SEP-2016,217.0,224.8,216.3,218.65,1546326
ABB,07-SEP-2016,1175.0,1199.0,1168.0,1180.0,103722
ABBOTINDIA,07-SEP-2016,4624.0,4624.95,4565.15,4585.1,1269
ABFRL,07-SEP-2016,154.2,155.15,150.0,150.9,757556
ABGSHIP,07-SEP-2016,28.35,29.6,28.3,28.65,139391
ABIRLANUVO,07-SEP-2016,1377.0,1385.0,1366.55,1376.35,384875
ACC,07-SEP-2016,1701.0,1706.8,1682.1,1696.35,246479
ACCELYA,07-SEP-2016,1235.0,1239.95,1210.0,1229.75,2433
ACE,07-SEP-2016,45.1,45.35,44.3,44.75,82345
ACROPETAL,07-SEP-2016,2.0,2.1,2.0,2.1,559
ADANIENT,07-SEP-2016,72.4,73.8,71.7,72.45,2546141
ADANIPORTS,07-SEP-2016,270.0,274.1,266.3,272.25,3506325
ADANIPOWER,07-SEP-2016,27.3,27.7,27.1,27.4,3648468
ADANITRANS,07-SEP-2016,39.7,39.95,39.4,39.75,499073
ADFFOODS,07-SEP-2016,127.75,131.75,126.2,126.85,116277
ADHUNIK,07-SEP-2016,8.0,8.15,7.85,8.1,112056
ADHUNIKIND,07-SEP-2016,118.0,121.55,114.0,115.25,22975
ADI,07-SEP-2016,399.95,402.0,390.05,392.45,6311
ADLABS,07-SEP-2016,78.45,81.3,78.1,79.45,128044
ADORWELD,07-SEP-2016,284.0,297.0,281.05,290.55,1992
ADSL,07-SEP-2016,30.1,30.7,29.7,30.1,67230
ADVANIHOTR,07-SEP-2016,53.9,54.7,53.0,54.2,9098
ADVENZYMES,07-SEP-2016,1425.8,1460.0,1392.25,1453.0,198259
AEGISCHEM,07-SEP-2016,149.15,164.4,146.1,154.65,3012790
AFL,07-SEP-2016,66.1,69.8,66.1,67.0,24368
AGARIND,07-SEP-2016,178.15,185.25,178.15,181.55,24479
AGCNET,07-SEP-2016,80.1,81.45,78.5,78.65,2275
AGRITECH,07-SEP-2016,34.9,34.9,31.6,33.45,22072
AGRODUTCH,07-SEP-2016,2.4,2.55,2.4,2.45,9583
AHLEAST,07-SEP-2016,209.5,209.7,193.5,198.0,1530
AHLUCONT,07-SEP-2016,317.0,317.3,309.2,312.45,35357
AHLWEST,07-SEP-2016,170.0,170.0,170.0,170.0,406
AIAENG,07-SEP-2016,1245.0,1289.0,1221.35,1230.25,19367
AIFL,07-SEP-2016,380.0,386.3,372.15,380.35,76355
AIL,07-SEP-2016,590.0,595.55,587.0,588.35,45330
AJANTPHARM,07-SEP-2016,1952.0,1997.0,1932.2,1969.0,171412
AJMERA,07-SEP-2016,147.7,148.55,144.05,145.2,47509
AKSHOPTFBR,07-SEP-2016,17.65,18.3,16.65,18.0,4605427
AKZOINDIA,07-SEP-2016,1671.0,1684.0,1658.0,1659.65,8719
ALANKIT,07-SEP-2016,139.8,144.0,135.35,139.7,480647
ALBERTDAVD,07-SEP-2016,303.05,309.0,298.0,300.85,2947
ALBK,07-SEP-2016,85.05,88.4,84.25,86.45,8160985
ALCHEM,07-SEP-2016,23.95,23.95,23.4,23.55,2291
ALEMBICLTD,07-SEP-2016,38.45,38.5,37.75,37.8,81758
ALICON,07-SEP-2016,305.0,310.0,302.1,304.9,5047
ALKALI,07-SEP-2016,56.9,57.5,56.1,56.35,3892
ALKEM,07-SEP-2016,1646.0,1669.9,1607.15,1616.9,64412
ALKYLAMINE,07-SEP-2016,314.05,319.0,313.5,315.4,5138
ALLCARGO,07-SEP-2016,188.3,194.65,185.3,186.6,601267
ALLSEC,07-SEP-2016,288.65,289.0,279.45,286.55,21078
ALMONDZ,07-SEP-2016,11.1,11.1,10.65,10.75,2505
ALOKTEXT,07-SEP-2016,3.2,3.8,3.2,3.6,26422712
ALPA,07-SEP-2016,33.0,33.7,31.5,32.3,13281
ALPHAGEO,07-SEP-2016,910.05,929.0,904.0,912.55,21805
ALPSINDUS,07-SEP-2016,4.9,5.0,4.8,4.8,50262
ALSTOMT&D,07-SEP-2016,320.0,337.5,317.0,334.6,621966
AMARAJABAT,07-SEP-2016,1040.15,1051.4,1011.25,1017.1,557325
AMBIKCO,07-SEP-2016,819.95,820.0,810.0,819.15,3846
AMBUJACEM,07-SEP-2016,277.5,278.85,273.2,274.0,3232463
AMDIND,07-SEP-2016,27.1,27.8,26.65,27.3,14514
