SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,23-AUG-2018,44.15,50.2,43.15,48.7,281261
21STCENMGM,23-AUG-2018,36.1,36.6,36.0,36.1,7993
3IINFOTECH,23-AUG-2018,3.55,3.6,3.5,3.6,956300
3MINDIA,23-AUG-2018,25800.0,25986.55,25700.0,25860.35,2491
5PAISA,23-AUG-2018,365.7,366.0,332.7,332.7,17161
63MOONS,23-AUG-2018,79.8,84.8,79.15,82.05,890341
8KMILES,23-AUG-2018,345.0,353.7,334.0,345.05,166602
A2ZINFRA,23-AUG-2018,22.0,22.5,21.4,21.55,210753
AARTIDRUGS,23-AUG-2018,547.0,557.75,547.0,549.85,29699
AARTIIND,23-AUG-2018,1405.5,1405.5,1375.1,1382.7,35015
AARVEEDEN,23-AUG-2018,33.5,34.8,32.45,32.8,49723
AARVI,23-AUG-2018,62.95,63.95,62.95,63.95,16000
ABAN,23-AUG-2018,114.1,115.0,112.1,112.8,402263
ABB,23-AUG-2018,1289.95,1336.0,1275.0,1329.3,220404
ABBOTINDIA,23-AUG-2018,7850.0,7858.85,7600.0,7656.4,8274
ABCAPITAL,23-AUG-2018,142.4,142.7,140.05,140.55,943258
ABFRL,23-AUG-2018,192.0,194.5,188.25,193.6,1528627
ABGSHIP,23-AUG-2018,4.9,5.1,4.7,5.05,64089
ACC,23-AUG-2018,1640.2,1647.95,1603.0,1635.25,755388
ACCELYA,23-AUG-2018,1004.95,1007.05,995.0,999.8,4889
ACCURACY,23-AUG-2018,86.0,91.2,85.0,91.2,8000
ACE,23-AUG-2018,135.45,139.95,134.0,134.85,178067
ADANIENT,23-AUG-2018,214.5,215.25,204.1,210.85,14397102
ADANIGREEN,23-AUG-2018,58.7,59.95,56.55,57.2,946929
ADANIPORTS,23-AUG-2018,379.7,385.6,372.5,384.5,2012760
ADANIPOWER,23-AUG-2018,33.2,33.3,31.5,31.9,28047038
ADANITRANS,23-AUG-2018,170.0,174.8,168.6,171.05,2334231
ADFFOODS,23-AUG-2018,247.7,255.0,245.15,250.25,171603
ADHUNIK,23-AUG-2018,3.5,3.5,3.3,3.35,29171
ADHUNIKIND,23-AUG-2018,69.3,71.7,68.0,71.15,10567
ADLABS,23-AUG-2018,37.0,38.4,36.95,37.15,145069
ADORWELD,23-AUG-2018,350.0,358.05,349.0,352.4,11570
ADROITINFO,23-AUG-2018,24.15,24.2,24.0,24.0,2704
ADSL,23-AUG-2018,14.85,14.85,13.95,14.3,35941
ADVANIHOTR,23-AUG-2018,49.0,50.2,48.35,48.75,4489
ADVENZYMES,23-AUG-2018,214.0,215.45,210.0,211.3,60287
AEGISCHEM,23-AUG-2018,232.0,233.8,224.0,227.2,618179
AFL,23-AUG-2018,77.5,79.8,74.1,74.85,117800
AGARIND,23-AUG-2018,308.05,310.05,290.15,300.3,787
AGCNET,23-AUG-2018,108.95,108.95,103.25,104.5,5776
AGLSL,23-AUG-2018,79.0,80.0,78.15,79.2,891
AGRITECH,23-AUG-2018,86.45,86.45,82.15,83.75,16503
