SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,08-MAY-2018,46.5,47.25,45.5,45.75,46701
21STCENMGM,08-MAY-2018,42.1,42.1,42.1,42.1,883
3IINFOTECH,08-MAY-2018,4.55,4.55,4.45,4.5,1011674
3MINDIA,08-MAY-2018,20515.05,20644.0,20450.5,20616.4,632
3PLAND,08-MAY-2018,14.5,14.65,13.65,14.0,2002
5PAISA,08-MAY-2018,496.0,509.85,478.0,480.9,43567
63MOONS,08-MAY-2018,85.0,88.0,83.4,85.0,154946
8KMILES,08-MAY-2018,698.95,706.7,686.7,693.2,132620
A2ZINFRA,08-MAY-2018,25.65,25.8,24.7,24.95,407380
AAKASH,08-MAY-2018,56.05,58.0,56.05,58.0,6000
AARTIDRUGS,08-MAY-2018,572.85,580.0,556.0,572.7,6370
AARTIIND,08-MAY-2018,1324.0,1329.0,1307.0,1315.2,14723
AARVEEDEN,08-MAY-2018,43.75,44.9,43.15,43.45,26053
AARVI,08-MAY-2018,95.0,95.0,95.0,95.0,2000
ABAN,08-MAY-2018,171.8,172.5,166.2,166.75,655687
ABB,08-MAY-2018,1291.95,1306.0,1271.25,1281.1,182611
ABBOTINDIA,08-MAY-2018,6344.0,6344.0,6230.0,6284.6,1295
ABCAPITAL,08-MAY-2018,158.9,166.0,158.35,160.4,10403637
ABFRL,08-MAY-2018,143.55,144.5,140.05,142.05,1377228
ABGSHIP,08-MAY-2018,7.0,7.0,6.45,6.85,21085
ABMINTLTD,08-MAY-2018,25.0,25.0,25.0,25.0,40
ACC,08-MAY-2018,1526.2,1531.0,1515.3,1518.65,199827
ACCELYA,08-MAY-2018,1320.15,1325.0,1300.0,1302.4,3497
ACE,08-MAY-2018,186.6,189.8,184.1,185.45,843355
ADANIENT,08-MAY-2018,128.25,133.5,125.8,131.45,4625620
ADANIPORTS,08-MAY-2018,413.1,415.65,410.1,412.8,1945992
ADANIPOWER,08-MAY-2018,25.2,25.3,24.35,24.65,20725982
ADANITRANS,08-MAY-2018,167.7,167.7,163.1,165.85,756227
ADFFOODS,08-MAY-2018,232.25,239.8,232.25,236.35,57445
ADHUNIK,08-MAY-2018,3.35,3.45,3.2,3.35,78108
ADHUNIKIND,08-MAY-2018,75.6,78.0,73.2,77.65,19182
