SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,22-MAR-2018,48.25,49.1,46.6,46.95,70697
21STCENMGM,22-MAR-2018,33.45,33.45,33.25,33.25,589
3IINFOTECH,22-MAR-2018,5.05,5.05,4.95,5.05,4272121
3MINDIA,22-MAR-2018,19604.25,19741.95,19505.0,19530.35,745
5PAISA,22-MAR-2018,340.1,357.0,340.1,346.0,5548
63MOONS,22-MAR-2018,103.35,104.7,96.8,97.3,418597
8KMILES,22-MAR-2018,696.0,708.0,686.0,692.45,129773
A2ZINFRA,22-MAR-2018,28.7,28.75,26.85,27.2,1114813
AARTIDRUGS,22-MAR-2018,530.75,530.95,520.05,526.05,5854
AARTIIND,22-MAR-2018,1100.0,1116.0,1085.0,1090.3,48977
AARVEEDEN,22-MAR-2018,44.0,44.65,42.8,42.95,8499
AARVI,22-MAR-2018,73.0,76.0,72.9,75.25,20000
ABAN,22-MAR-2018,165.25,169.5,163.65,164.55,2457108
ABB,22-MAR-2018,1309.5,1313.95,1275.0,1289.8,55053
ABBOTINDIA,22-MAR-2018,5450.0,5453.85,5351.1,5405.6,2294
ABCAPITAL,22-MAR-2018,146.0,148.0,146.0,147.25,2712330
ABFRL,22-MAR-2018,141.3,141.3,137.9,138.85,555670
ABGSHIP,22-MAR-2018,8.7,9.4,8.55,8.65,16804
ABMINTLTD,22-MAR-2018,40.9,40.9,40.85,40.85,259
ACC,22-MAR-2018,1558.0,1571.0,1539.85,1549.4,319159
ACCELYA,22-MAR-2018,1354.8,1354.8,1326.05,1334.15,3649
ACCORD,22-MAR-2018,51.25,51.25,41.5,44.0,32000
ACE,22-MAR-2018,171.0,173.15,167.1,168.4,505922
ADANIENT,22-MAR-2018,162.4,163.85,158.55,159.45,6171698
ADANIPORTS,22-MAR-2018,365.0,365.0,354.1,358.25,3443184
ADANIPOWER,22-MAR-2018,25.85,26.05,25.0,25.15,7410150
ADANITRANS,22-MAR-2018,198.0,203.4,195.2,200.75,854532
ADFFOODS,22-MAR-2018,214.15,215.0,206.75,212.35,119014
ADHUNIK,22-MAR-2018,3.95,3.95,3.7,3.95,232611
ADHUNIKIND,22-MAR-2018,76.3,78.35,73.75,78.25,99047
ADLABS,22-MAR-2018,48.75,48.85,47.0,47.2,96177
ADORWELD,22-MAR-2018,398.75,398.75,384.0,385.15,13560
ADSL,22-MAR-2018,19.45,20.2,19.0,19.7,74827
ADVANIHOTR,22-MAR-2018,58.5,59.0,56.9,57.25,6432
ADVENZYMES,22-MAR-2018,217.15,221.7,217.15,218.75,120651
AEGISCHEM,22-MAR-2018,254.5,254.5,248.1,250.55,92795
AFL,22-MAR-2018,54.35,54.55,54.3,54.4,4050
AGARIND,22-MAR-2018,395.0,395.0,376.8,379.7,17694
AGCNET,22-MAR-2018,106.95,107.0,104.0,104.35,4632
AGLSL,22-MAR-2018,96.7,98.75,96.0,96.85,33338
AGRITECH,22-MAR-2018,130.05,132.5,123.05,127.1,38562
AGROPHOS,22-MAR-2018,34.5,39.4,34.3,38.6,378000
AHLEAST,22-MAR-2018,274.0,274.0,260.0,262.05,4701
AHLUCONT,22-MAR-2018,389.95,389.95,371.55,375.65,20840
AHLWEST,22-MAR-2018,265.3,268.0,265.0,265.1,699
AIAENG,22-MAR-2018,1401.6,1420.0,1391.1,1406.9,9867
AICHAMP,22-MAR-2018,33.25,33.25,33.25,33.25,86
AIFL,22-MAR-2018,451.55,457.0,447.55,450.1,287792
