SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,07-DEC-2018,42.6,43.4,42.0,42.8,17623
21STCENMGM,07-DEC-2018,23.7,24.3,23.4,24.25,1098
3IINFOTECH,07-DEC-2018,3.7,3.7,3.6,3.65,835882
3MINDIA,07-DEC-2018,21650.0,22000.0,21389.95,21816.6,511
5PAISA,07-DEC-2018,190.25,194.85,190.0,190.1,965
63MOONS,07-DEC-2018,94.05,95.35,87.55,88.6,332156
8KMILES,07-DEC-2018,173.85,173.85,173.85,173.85,7156
A2ZINFRA,07-DEC-2018,12.2,12.6,12.0,12.35,141030
AARON,07-DEC-2018,41.8,44.4,41.8,44.4,6000
AARTIDRUGS,07-DEC-2018,558.9,569.95,558.5,566.1,5208
AARTIIND,07-DEC-2018,1460.1,1460.1,1432.0,1448.35,42122
AARVEEDEN,07-DEC-2018,24.8,24.8,24.1,24.65,9318
AARVI,07-DEC-2018,49.0,49.0,47.5,47.5,10000
AAVAS,07-DEC-2018,771.05,784.0,765.0,778.55,8816
ABAN,07-DEC-2018,73.8,73.8,70.1,71.25,369384
ABB,07-DEC-2018,1386.95,1409.0,1375.15,1395.9,55427
ABBOTINDIA,07-DEC-2018,7594.9,7594.9,7417.0,7495.2,1192
ABCAPITAL,07-DEC-2018,98.0,98.9,96.75,97.2,1085705
ABFRL,07-DEC-2018,181.75,183.7,180.25,181.6,280964
ABGSHIP,07-DEC-2018,2.2,2.2,2.05,2.2,40826
ACC,07-DEC-2018,1426.0,1447.65,1426.0,1443.05,306417
ACCELYA,07-DEC-2018,959.95,980.0,949.55,979.9,28618
ACCORD,07-DEC-2018,23.2,23.25,23.2,23.25,4000
ACCURACY,07-DEC-2018,64.9,65.0,64.9,65.0,6400
ACE,07-DEC-2018,90.0,91.6,88.1,89.0,43765
ACEINTEG,07-DEC-2018,27.5,27.5,27.5,27.5,3000
ADANIENT,07-DEC-2018,151.8,154.35,150.0,152.9,7411261
ADANIGAS,07-DEC-2018,105.0,108.5,99.25,100.15,1674014
ADANIGREEN,07-DEC-2018,45.6,46.4,43.5,44.45,469921
ADANIPORTS,07-DEC-2018,364.8,374.6,363.75,373.45,3286454
ADANIPOWER,07-DEC-2018,52.05,53.0,51.45,52.55,9694543
ADANITRANS,07-DEC-2018,216.5,220.15,216.05,217.8,156303
ADFFOODS,07-DEC-2018,258.25,266.85,252.05,255.6,53476
