SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,28-APR-2016,34.4,34.4,31.5,31.95,17759
3IINFOTECH,28-APR-2016,4.35,4.4,4.25,4.3,848510
3MINDIA,28-APR-2016,13290.4,13643.0,13290.4,13499.1,1044
8KMILES,28-APR-2016,2150.0,2199.95,2050.0,2089.45,63922
A2ZINFRA,28-APR-2016,26.15,27.15,25.9,26.1,202801
AARTIDRUGS,28-APR-2016,469.0,471.0,466.5,468.05,7297
AARTIIND,28-APR-2016,528.85,537.8,523.05,535.8,21258
AARVEEDEN,28-APR-2016,55.5,56.0,54.4,55.75,1390
ABAN,28-APR-2016,213.5,220.45,210.1,212.55,5100577
ABB,28-APR-2016,1265.0,1294.9,1256.0,1273.35,56616
ABBOTINDIA,28-APR-2016,4651.0,4724.9,4622.1,4638.85,579
ABFRL,28-APR-2016,149.0,151.0,145.0,145.25,245237
ABGSHIP,28-APR-2016,46.7,46.7,44.75,45.0,403965
ABIRLANUVO,28-APR-2016,866.0,876.35,850.1,854.95,178210
ACC,28-APR-2016,1422.1,1451.0,1408.0,1437.85,805376
ACCELYA,28-APR-2016,936.9,937.8,895.0,915.0,2646
ACE,28-APR-2016,39.15,39.9,38.9,39.15,75952
ACROPETAL,28-APR-2016,2.8,2.95,2.8,2.85,9728
ADANIENT,28-APR-2016,86.2,86.45,83.5,83.85,8585859
ADANIPORTS,28-APR-2016,241.7,241.7,234.35,235.45,5899252
ADANIPOWER,28-APR-2016,32.5,32.55,31.8,32.2,15106664
ADANITRANS,28-APR-2016,32.55,33.0,32.05,32.25,886684
ADFFOODS,28-APR-2016,91.8,93.2,86.6,88.75,357648
ADHUNIK,28-APR-2016,12.45,12.5,11.7,11.8,53413
ADI,28-APR-2016,296.0,308.0,294.0,301.35,6789
ADLABS,28-APR-2016,88.0,88.5,85.4,86.05,46479
ADORWELD,28-APR-2016,308.6,308.6,296.1,298.1,1936
ADSL,28-APR-2016,44.0,44.2,42.85,43.15,90977
ADVANIHOTR,28-APR-2016,48.2,48.2,48.2,48.2,204
ADVANTA,28-APR-2016,518.15,525.0,515.15,521.7,13573
AEGISCHEM,28-APR-2016,116.8,118.35,111.8,114.25,659953
AFL,28-APR-2016,62.0,62.0,59.0,60.05,33131
AGARIND,28-APR-2016,138.15,148.0,133.0,134.5,7931
AGCNET,28-APR-2016,68.5,70.3,68.5,69.9,1164
AGRODUTCH,28-APR-2016,2.8,2.8,2.65,2.8,1301
AHLEAST,28-APR-2016,143.6,149.9,141.6,141.6,522
AHLUCONT,28-APR-2016,288.15,296.8,281.95,285.55,12129
AHLWEST,28-APR-2016,122.0,128.0,121.0,122.0,801
AIAENG,28-APR-2016,996.05,1034.8,987.8,1023.8,27466
AIFL,28-APR-2016,262.65,262.65,255.25,256.2,11833
AIL,28-APR-2016,633.55,639.0,616.5,619.05,33258
AJANTPHARM,28-APR-2016,1526.0,1564.0,1518.15,1539.1,183751
AJMERA,28-APR-2016,167.2,173.7,167.0,168.35,294121
AKSHOPTFBR,28-APR-2016,14.7,14.7,14.0,14.05,644337
AKZOINDIA,28-APR-2016,1310.05,1357.1,1310.05,1322.7,27310
ALANKIT,28-APR-2016,108.5,109.0,107.0,107.15,417739
ALBK,28-APR-2016,59.7,60.4,58.6,58.85,2184611
ALCHEM,28-APR-2016,25.7,27.35,24.55,25.0,34208
ALEMBICLTD,28-APR-2016,38.25,38.55,37.5,37.65,150270
ALICON,28-APR-2016,336.0,350.0,332.1,336.3,4937
ALKALI,28-APR-2016,53.75,55.75,51.65,52.8,22227
ALKEM,28-APR-2016,1219.8,1219.8,1190.0,1192.1,74937
ALKYLAMINE,28-APR-2016,309.25,315.75,306.1,315.45,689
ALLCARGO,28-APR-2016,157.5,158.15,152.5,153.05,58702
ALLSEC,28-APR-2016,154.25,156.75,139.0,141.35,78739
ALMONDZ,28-APR-2016,12.0,12.3,11.4,12.3,11594
ALOKTEXT,28-APR-2016,4.65,4.7,4.55,4.6,2216250
ALPA,28-APR-2016,32.2,33.85,31.2,31.7,13088
ALPHAGEO,28-APR-2016,615.0,628.0,594.0,601.7,13841
ALPSINDUS,28-APR-2016,5.0,5.05,4.7,4.9,29252
ALSTOMT&D,28-APR-2016,376.1,380.0,374.0,379.05,26557
AMARAJABAT,28-APR-2016,947.4,957.6,933.6,938.15,369069
AMBIKCO,28-APR-2016,873.9,873.95,843.1,847.65,2535
AMBUJACEM,28-APR-2016,225.8,228.7,219.1,219.85,2041651
AMDIND,28-APR-2016,31.3,31.3,30.05,30.35,3086
AMRUTANJAN,28-APR-2016,433.8,443.05,431.05,436.9,9848
AMTEKAUTO,28-APR-2016,42.65,43.25,41.1,41.45,2242195
AMTL,28-APR-2016,28.85,28.85,28.5,28.5,2450
ANANDAMRUB,28-APR-2016,16.8,16.8,16.8,16.8,10
ANANTRAJ,28-APR-2016,36.0,39.2,35.9,37.05,2065421
ANDHRABANK,28-APR-2016,55.6,56.4,55.5,55.9,1408056
ANDHRACEMT,28-APR-2016,7.8,7.95,7.6,7.6,105186
ANDHRSUGAR,28-APR-2016,138.0,139.65,136.1,136.5,24755
ANGIND,28-APR-2016,22.0,22.95,21.55,22.4,342847
ANKITMETAL,28-APR-2016,1.85,1.85,1.75,1.8,36926
ANSALAPI,28-APR-2016,19.1,20.2,18.8,19.2,154168
ANSALHSG,28-APR-2016,20.85,21.5,20.85,21.15,23079
ANTGRAPHIC,28-APR-2016,1.0,1.0,0.95,1.0,25702
APARINDS,28-APR-2016,471.05,481.0,471.05,480.0,3958
APCOTEXIND,28-APR-2016,285.0,294.85,282.25,283.4,67156
APLAPOLLO,28-APR-2016,815.05,815.35,778.0,793.8,26622
APLLTD,28-APR-2016,624.7,624.7,586.25,611.05,580098
APOLLOHOSP,28-APR-2016,1325.0,1325.0,1295.0,1313.15,409825
APOLLOTYRE,28-APR-2016,165.65,167.5,163.75,164.45,1590539
APOLSINHOT,28-APR-2016,215.0,215.0,215.0,215.0,125
APTECHT,28-APR-2016,62.5,63.35,61.4,61.6,138090
ARCHIDPLY,28-APR-2016,49.2,50.6,48.15,48.2,53147
ARCHIES,28-APR-2016,25.45,25.45,24.35,24.65,62808
ARCOTECH,28-APR-2016,384.0,384.0,367.25,372.25,235682
ARIES,28-APR-2016,115.3,115.9,111.3,113.9,68890
ARIHANT,28-APR-2016,41.0,43.9,41.0,43.0,2750
AROGRANITE,28-APR-2016,44.2,45.0,40.75,41.85,17463
ARROWCOAT,28-APR-2016,650.0,650.0,611.0,616.6,8587
ARROWTEX,28-APR-2016,34.0,34.5,33.6,33.75,22565
ARSHIYA,28-APR-2016,27.9,30.45,27.8,28.25,266624
ARSSINFRA,28-APR-2016,40.05,40.8,39.7,40.3,159598
ARVIND,28-APR-2016,291.0,294.25,282.6,283.95,1270995
