SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,08-NOV-2017,48.0,48.0,45.5,45.85,111817
3IINFOTECH,08-NOV-2017,4.15,4.25,3.95,4.0,2993703
3MINDIA,08-NOV-2017,15387.45,15887.0,15387.45,15628.45,1178
63MOONS,08-NOV-2017,140.2,142.2,134.0,135.45,256735
8KMILES,08-NOV-2017,840.1,854.95,760.0,772.1,496358
A2ZINFRA,08-NOV-2017,38.7,39.9,37.55,38.05,2011392
AARTIDRUGS,08-NOV-2017,538.05,543.95,535.0,535.55,2817
AARTIIND,08-NOV-2017,896.85,904.0,878.35,891.9,39255
AARVEEDEN,08-NOV-2017,42.2,43.85,42.05,42.55,54262
AARVI,08-NOV-2017,73.0,78.85,70.0,78.85,332000
ABAN,08-NOV-2017,220.0,222.2,198.8,201.55,3961102
ABB,08-NOV-2017,1328.1,1357.2,1307.85,1324.5,50906
ABBOTINDIA,08-NOV-2017,4500.5,4590.0,4421.2,4495.8,2906
ABCAPITAL,08-NOV-2017,203.0,205.0,195.1,196.1,8367167
ABFRL,08-NOV-2017,151.0,155.45,149.5,150.35,639297
ABGSHIP,08-NOV-2017,14.65,14.65,13.65,13.9,11441
ABMINTLTD,08-NOV-2017,39.1,42.0,38.3,42.0,2350
ACC,08-NOV-2017,1798.9,1808.35,1775.3,1787.8,216455
ACCELYA,08-NOV-2017,1340.0,1362.1,1340.0,1344.25,1766
ACE,08-NOV-2017,88.1,88.8,85.2,86.45,244987
ADANIENT,08-NOV-2017,148.05,158.4,146.4,151.5,13716214
ADANIPORTS,08-NOV-2017,433.0,436.7,427.15,429.7,2723792
ADANIPOWER,08-NOV-2017,34.25,35.1,33.5,33.85,10348933
ADANITRANS,08-NOV-2017,203.0,203.0,195.0,197.55,708653
ADFFOODS,08-NOV-2017,231.95,234.65,225.0,226.8,105846
ADHUNIK,08-NOV-2017,4.55,4.55,4.3,4.35,73019
ADHUNIKIND,08-NOV-2017,52.8,52.85,49.95,51.45,16276
ADLABS,08-NOV-2017,86.05,88.0,77.2,78.25,2876830
ADORWELD,08-NOV-2017,569.0,582.7,540.2,547.65,66677
ADSL,08-NOV-2017,22.1,22.95,22.0,22.4,18720
ADVANIHOTR,08-NOV-2017,64.0,64.9,62.05,62.75,17999
ADVENZYMES,08-NOV-2017,271.9,274.7,267.0,268.45,143075
AEGISCHEM,08-NOV-2017,230.75,230.75,222.55,224.65,90459
AGARIND,08-NOV-2017,520.0,540.0,518.0,531.0,8656
AGCNET,08-NOV-2017,114.0,118.5,110.0,111.15,13777
AGLSL,08-NOV-2017,125.9,128.0,123.0,124.85,10084
AGRITECH,08-NOV-2017,131.0,131.95,123.5,124.6,30196
AGROPHOS,08-NOV-2017,25.8,27.9,25.8,27.9,810000
AHLEAST,08-NOV-2017,260.3,264.0,255.0,259.0,1456
AHLUCONT,08-NOV-2017,337.5,345.65,336.0,338.8,21338
AHLWEST,08-NOV-2017,210.0,218.15,210.0,215.9,2959
AIAENG,08-NOV-2017,1381.0,1445.0,1363.6,1431.45,87026
AIFL,08-NOV-2017,535.0,540.0,521.0,524.15,52761
AIRAN,08-NOV-2017,199.0,199.0,186.05,187.2,12000
AIROLAM,08-NOV-2017,48.6,48.6,47.05,47.75,18000
AJANTPHARM,08-NOV-2017,1197.0,1216.2,1185.0,1188.25,115776
AJMERA,08-NOV-2017,289.8,295.0,279.7,283.05,223206
AKASH,08-NOV-2017,72.0,72.0,72.0,72.0,4000
AKSHARCHEM,08-NOV-2017,750.0,750.0,720.05,725.35,10459
AKSHOPTFBR,08-NOV-2017,36.1,36.7,33.4,33.95,5728482
AKZOINDIA,08-NOV-2017,1829.95,1830.05,1807.55,1818.1,8051
ALANKIT,08-NOV-2017,35.95,35.95,35.1,35.2,2082958
ALBERTDAVD,08-NOV-2017,294.45,295.4,291.0,291.0,992
ALBK,08-NOV-2017,79.3,80.75,76.6,77.75,4312033
ALCHEM,08-NOV-2017,13.35,13.35,12.1,12.45,14855
ALEMBICLTD,08-NOV-2017,40.55,42.25,40.1,40.35,794049
ALICON,08-NOV-2017,599.0,599.75,571.0,584.45,2252
ALKALI,08-NOV-2017,71.1,75.9,71.1,71.55,4155
ALKEM,08-NOV-2017,1924.0,1969.9,1890.05,1916.45,11120
ALKYLAMINE,08-NOV-2017,568.0,585.0,552.1,565.85,43491
ALLCARGO,08-NOV-2017,173.0,177.1,172.65,174.9,133981
ALLSEC,08-NOV-2017,477.2,488.7,451.1,463.2,41608
ALMONDZ,08-NOV-2017,25.6,25.65,24.0,24.6,12353
ALOKTEXT,08-NOV-2017,4.15,4.15,4.1,4.1,5289993
ALPA,08-NOV-2017,32.5,33.35,30.3,31.4,22540
ALPHAGEO,08-NOV-2017,870.9,919.8,864.1,884.9,348067
ALPSINDUS,08-NOV-2017,4.8,5.0,4.65,4.85,88201
AMARAJABAT,08-NOV-2017,680.85,688.35,680.7,682.35,363979
AMBIKCO,08-NOV-2017,1335.05,1350.0,1313.2,1336.9,1424
AMBUJACEM,08-NOV-2017,276.5,279.7,272.45,273.5,1707405
AMDIND,08-NOV-2017,41.65,43.5,41.15,41.55,150758
AMRUTANJAN,08-NOV-2017,625.15,645.75,625.0,632.1,8195
