SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,10-OCT-2016,36.5,36.6,30.6,35.7,252766
3IINFOTECH,10-OCT-2016,5.8,5.8,5.65,5.7,1689031
3MINDIA,10-OCT-2016,13285.55,13285.55,13070.0,13199.75,287
8KMILES,10-OCT-2016,775.0,839.9,754.0,817.8,318427
A2ZINFRA,10-OCT-2016,38.8,39.2,37.6,38.25,1209035
AARTIDRUGS,10-OCT-2016,647.0,658.5,641.55,645.8,37170
AARTIIND,10-OCT-2016,675.5,695.0,666.0,692.55,144438
AARVEEDEN,10-OCT-2016,82.65,84.9,80.3,81.95,8388
ABAN,10-OCT-2016,225.0,257.9,219.3,253.5,12222994
ABB,10-OCT-2016,1154.9,1158.5,1147.0,1149.6,53304
ABBOTINDIA,10-OCT-2016,4815.45,4833.1,4717.0,4729.85,2587
ABFRL,10-OCT-2016,145.5,146.4,141.9,142.4,346428
ABGSHIP,10-OCT-2016,33.0,34.4,32.2,34.0,825229
ABIRLANUVO,10-OCT-2016,1447.0,1451.95,1424.0,1431.2,228321
ACC,10-OCT-2016,1628.8,1674.0,1623.8,1668.5,420386
ACCELYA,10-OCT-2016,1394.65,1410.0,1370.0,1401.4,2815
ACE,10-OCT-2016,44.6,46.8,44.05,45.45,307199
ACROPETAL,10-OCT-2016,1.5,1.5,1.5,1.5,200
ADANIENT,10-OCT-2016,68.35,70.35,67.1,69.05,4932347
ADANIPORTS,10-OCT-2016,268.95,268.95,263.15,264.0,4104061
ADANIPOWER,10-OCT-2016,25.95,26.25,25.75,25.9,2942515
ADANITRANS,10-OCT-2016,42.1,42.9,41.85,42.45,874111
ADFFOODS,10-OCT-2016,129.95,129.95,126.25,127.15,44165
ADHUNIK,10-OCT-2016,7.15,7.5,7.15,7.45,39784
ADHUNIKIND,10-OCT-2016,109.0,114.0,108.55,110.75,27067
ADI,10-OCT-2016,482.0,500.0,476.55,494.75,36994
ADLABS,10-OCT-2016,103.0,103.2,100.6,101.5,319820
ADORWELD,10-OCT-2016,267.95,272.0,267.55,268.3,3754
ADSL,10-OCT-2016,30.6,30.6,29.3,30.25,99476
ADVANIHOTR,10-OCT-2016,54.5,57.8,53.0,56.05,19773
ADVENZYMES,10-OCT-2016,1806.0,1947.0,1798.65,1825.75,636507
AEGISCHEM,10-OCT-2016,157.8,158.9,156.0,157.9,156700
AFL,10-OCT-2016,62.95,62.95,58.5,58.85,25082
AGARIND,10-OCT-2016,255.7,265.0,253.0,260.9,28521
AGCNET,10-OCT-2016,81.0,87.0,79.1,83.6,6985
AGRITECH,10-OCT-2016,29.55,29.55,29.55,29.55,3888
AGRODUTCH,10-OCT-2016,2.2,2.2,2.2,2.2,730
AHLEAST,10-OCT-2016,209.0,209.8,206.0,206.0,363
AHLUCONT,10-OCT-2016,295.5,302.05,292.35,297.15,13022
AHLWEST,10-OCT-2016,196.05,203.0,196.05,200.0,150
AIAENG,10-OCT-2016,1298.0,1298.05,1246.5,1260.0,61637
AICHAMP,10-OCT-2016,27.25,27.25,27.25,27.25,200
AIFL,10-OCT-2016,354.65,354.65,344.2,348.2,38008
AJANTPHARM,10-OCT-2016,1980.0,1993.65,1948.35,1956.25,125569
AJMERA,10-OCT-2016,141.9,144.0,141.6,142.4,17303
AKSHOPTFBR,10-OCT-2016,22.5,22.95,22.25,22.6,2677442
AKZOINDIA,10-OCT-2016,1648.0,1661.0,1642.0,1654.15,5486
ALANKIT,10-OCT-2016,135.2,140.0,134.0,134.2,712675
ALBERTDAVD,10-OCT-2016,319.45,331.9,313.2,329.85,11065
ALBK,10-OCT-2016,78.3,78.6,77.05,77.35,1887829
ALCHEM,10-OCT-2016,26.8,28.9,26.65,27.9,35388
ALEMBICLTD,10-OCT-2016,41.6,45.0,41.4,44.1,2090495
ALICON,10-OCT-2016,358.0,358.0,348.05,350.5,3684
ALKALI,10-OCT-2016,85.85,93.3,85.85,93.3,177227
ALKEM,10-OCT-2016,1672.65,1710.0,1640.0,1695.6,105868
ALKYLAMINE,10-OCT-2016,324.95,324.95,314.4,315.15,10304
ALLCARGO,10-OCT-2016,178.0,181.95,177.0,179.2,55803
ALLSEC,10-OCT-2016,261.0,269.95,260.0,260.6,5869
ALMONDZ,10-OCT-2016,12.1,13.5,12.1,12.65,8521
ALOKTEXT,10-OCT-2016,3.3,3.35,3.25,3.35,1725592
ALPA,10-OCT-2016,34.25,34.25,32.5,33.5,4649
ALPHAGEO,10-OCT-2016,1134.65,1146.0,1085.0,1115.4,54411
ALPSINDUS,10-OCT-2016,6.65,6.8,6.2,6.35,48858
AMARAJABAT,10-OCT-2016,1055.0,1065.0,1048.05,1052.75,206934
AMBIKCO,10-OCT-2016,874.85,905.0,862.5,897.45,16771
AMBUJACEM,10-OCT-2016,254.0,258.3,253.55,257.0,2052030
AMDIND,10-OCT-2016,30.9,31.8,30.25,31.35,70667
AMRUTANJAN,10-OCT-2016,525.6,529.4,505.0,512.2,20759
AMTEKAUTO,10-OCT-2016,46.0,46.4,45.25,45.6,1247407
AMTL,10-OCT-2016,29.75,29.75,29.0,29.2,2995
ANANTRAJ,10-OCT-2016,57.0,57.65,56.55,56.6,425563
ANDHRABANK,10-OCT-2016,59.15,59.4,58.0,58.15,1535947
ANDHRACEMT,10-OCT-2016,8.4,8.9,8.0,8.5,724555
ANDHRSUGAR,10-OCT-2016,216.05,218.55,213.2,214.75,61418
ANGIND,10-OCT-2016,11.05,11.45,10.65,11.05,32650
ANIKINDS,10-OCT-2016,29.2,29.2,29.0,29.0,322
ANKITMETAL,10-OCT-2016,2.35,2.5,2.3,2.5,647856
ANSALAPI,10-OCT-2016,18.8,19.5,18.65,19.3,76527
ANSALHSG,10-OCT-2016,24.1,24.4,23.8,24.1,40049
ANTGRAPHIC,10-OCT-2016,1.05,1.05,1.05,1.05,55395
APARINDS,10-OCT-2016,555.0,569.15,555.0,562.75,7855
APCOTEXIND,10-OCT-2016,379.7,383.55,370.5,372.9,18786
APLAPOLLO,10-OCT-2016,869.55,886.0,853.0,879.25,7047
APLLTD,10-OCT-2016,676.0,678.0,671.2,673.35,25488
APOLLOHOSP,10-OCT-2016,1319.95,1350.0,1319.85,1344.05,67070
APOLLOTYRE,10-OCT-2016,224.1,228.9,223.1,223.7,2038308
APOLSINHOT,10-OCT-2016,306.0,306.0,306.0,306.0,44
APTECHT,10-OCT-2016,164.0,169.0,163.55,164.45,811324
ARCHIDPLY,10-OCT-2016,52.65,62.75,52.65,62.75,763916
ARCHIES,10-OCT-2016,25.2,27.25,25.1,26.85,323168
ARCOTECH,10-OCT-2016,329.95,329.95,316.55,319.55,90302
ARIES,10-OCT-2016,133.3,148.45,132.05,141.65,1345901
ARIHANT,10-OCT-2016,46.0,46.0,46.0,46.0,11
ARMANFIN,10-OCT-2016,273.75,273.75,261.95,265.15,26221
AROGRANITE,10-OCT-2016,74.2,78.5,74.15,77.9,64178
ARROWGREEN,10-OCT-2016,475.2,498.0,475.2,483.4,3394
ARROWTEX,10-OCT-2016,44.95,45.95,43.25,44.5,75267
ARSHIYA,10-OCT-2016,33.0,33.25,32.0,32.9,56695
ARSSINFRA,10-OCT-2016,81.8,83.0,80.35,81.65,116164
ARVIND,10-OCT-2016,352.2,357.8,349.45,351.7,721120
ARVINFRA,10-OCT-2016,85.0,88.0,83.25,86.3,176314
ASAHIINDIA,10-OCT-2016,203.9,208.0,201.3,203.3,44431
ASAHISONG,10-OCT-2016,239.85,248.0,239.85,242.8,61335
ASAL,10-OCT-2016,63.0,64.55,61.35,62.45,10459
ASHAPURMIN,10-OCT-2016,63.4,65.05,62.5,62.8,353476
ASHIANA,10-OCT-2016,148.95,148.95,142.5,144.65,20936
ASHIMASYN,10-OCT-2016,14.7,15.2,14.55,14.95,261274
ASHOKA,10-OCT-2016,173.3,175.0,170.0,170.9,29959
ASHOKLEY,10-OCT-2016,81.85,81.85,80.1,80.75,4582597
ASIANHOTNR,10-OCT-2016,97.0,103.0,97.0,103.0,710
ASIANPAINT,10-OCT-2016,1189.0,1219.0,1189.0,1212.65,570180
ASIANTILES,10-OCT-2016,277.7,285.0,275.0,282.05,120938
ASPINWALL,10-OCT-2016,219.0,219.0,210.0,213.0,1366
ASSAMCO,10-OCT-2016,6.05,6.2,5.75,5.8,967627
ASTEC,10-OCT-2016,468.15,473.95,450.55,455.1,212914
ASTRAL,10-OCT-2016,434.05,436.8,416.55,420.35,43346
ASTRAMICRO,10-OCT-2016,114.75,116.45,114.75,115.3,103635
ASTRAZEN,10-OCT-2016,954.05,962.0,947.1,956.1,4288
ATFL,10-OCT-2016,520.0,528.9,501.1,504.75,8578
ATLANTA,10-OCT-2016,70.9,73.2,70.55,71.65,622389
ATLASCYCLE,10-OCT-2016,328.55,352.8,328.55,343.9,300990
ATUL,10-OCT-2016,2353.2,2427.5,2353.15,2414.95,49103
ATULAUTO,10-OCT-2016,484.0,495.0,480.25,485.5,31125
AURIONPRO,10-OCT-2016,121.3,122.8,119.35,120.0,8391
AUROPHARMA,10-OCT-2016,859.95,863.7,849.1,856.75,1248029
AUSOMENT,10-OCT-2016,18.6,19.4,18.6,19.0,520
AUSTRAL,10-OCT-2016,0.4,0.4,0.35,0.35,34530
AUTOAXLES,10-OCT-2016,747.0,747.0,723.0,728.05,13869
AUTOIND,10-OCT-2016,65.95,66.7,63.15,64.0,69073
AUTOLITIND,10-OCT-2016,66.5,67.0,64.7,65.3,27618
AVANTIFEED,10-OCT-2016,561.1,566.0,545.6,551.5,14168
AVSL,10-OCT-2016,37.5,37.5,35.0,37.4,9000
AVTNPL,10-OCT-2016,38.65,39.45,36.8,37.2,244364
AXISBANK,10-OCT-2016,538.0,538.75,530.3,531.55,3261598
AXISCADES,10-OCT-2016,221.1,221.45,211.95,213.1,183583
