SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,20-FEB-2018,50.4,52.0,50.2,51.0,49685
21STCENMGM,20-FEB-2018,44.0,44.3,44.0,44.3,5599
3IINFOTECH,20-FEB-2018,5.7,5.9,5.65,5.7,2911498
3MINDIA,20-FEB-2018,20510.85,21436.0,20160.05,20497.95,3516
5PAISA,20-FEB-2018,329.05,336.5,325.0,333.95,18241
63MOONS,20-FEB-2018,96.2,97.8,94.4,94.75,162048
8KMILES,20-FEB-2018,795.0,801.9,772.0,776.8,199470
A2ZINFRA,20-FEB-2018,33.4,33.95,32.8,33.45,677598
AARTIDRUGS,20-FEB-2018,615.5,637.5,615.5,629.05,6742
AARTIIND,20-FEB-2018,1172.7,1175.0,1156.55,1169.95,38706
AARVEEDEN,20-FEB-2018,47.05,49.8,47.05,48.65,10959
ABAN,20-FEB-2018,171.4,173.75,169.1,171.35,781699
ABB,20-FEB-2018,1492.85,1531.7,1476.3,1509.3,46224
ABBOTINDIA,20-FEB-2018,5740.0,5740.0,5601.7,5611.35,1823
ABCAPITAL,20-FEB-2018,162.3,165.0,160.7,164.55,1110229
ABFRL,20-FEB-2018,151.0,153.7,148.25,151.85,340692
ABGSHIP,20-FEB-2018,12.1,12.1,11.0,11.35,26842
ABMINTLTD,20-FEB-2018,54.25,54.25,54.25,54.25,760
ACC,20-FEB-2018,1644.0,1652.4,1622.0,1640.35,247989
ACCELYA,20-FEB-2018,1366.7,1380.0,1351.65,1358.85,2706
ACE,20-FEB-2018,181.75,184.7,177.0,177.85,727700
ACEINTEG,20-FEB-2018,45.05,45.05,45.05,45.05,3000
ADANIENT,20-FEB-2018,202.0,203.55,195.0,198.0,6326486
ADANIPORTS,20-FEB-2018,394.0,398.0,387.2,394.9,2045167
ADANIPOWER,20-FEB-2018,31.25,31.7,30.9,31.35,6551504
ADANITRANS,20-FEB-2018,195.8,200.0,193.3,197.1,745452
ADFFOODS,20-FEB-2018,254.4,256.95,245.0,248.35,139691
ADHUNIK,20-FEB-2018,4.65,4.95,4.65,4.8,24783
