SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,09-FEB-2017,41.95,42.5,37.6,39.25,478350
3IINFOTECH,09-FEB-2017,5.6,5.6,5.45,5.5,2537180
3MINDIA,09-FEB-2017,11914.35,11959.95,11700.0,11790.15,885
549,09-FEB-2017,12.0,12.0,12.0,12.0,1
63MOONS,09-FEB-2017,85.0,87.0,83.6,85.45,187791
8KMILES,09-FEB-2017,627.9,629.8,615.05,617.7,30926
A2ZINFRA,09-FEB-2017,44.4,44.75,42.6,43.25,887240
AARTIDRUGS,09-FEB-2017,620.0,620.0,610.0,616.9,11094
AARTIIND,09-FEB-2017,790.7,797.5,773.05,786.45,13895
AARVEEDEN,09-FEB-2017,90.95,92.35,86.45,87.5,18042
ABAN,09-FEB-2017,244.1,249.2,244.0,245.9,1089834
ABB,09-FEB-2017,1210.0,1230.0,1181.25,1225.6,353614
ABBOTINDIA,09-FEB-2017,4629.8,4629.8,4570.0,4596.8,1226
ABFRL,09-FEB-2017,154.75,156.1,150.85,152.2,323679
ABGSHIP,09-FEB-2017,28.25,29.5,28.25,28.45,20003
ABIRLANUVO,09-FEB-2017,1447.9,1454.6,1412.0,1435.3,206889
ACC,09-FEB-2017,1497.15,1512.05,1477.6,1485.5,373250
ACCELYA,09-FEB-2017,1595.0,1632.35,1594.0,1617.5,26981
ACE,09-FEB-2017,57.3,58.45,55.3,57.3,764527
ADANIENT,09-FEB-2017,92.5,94.4,90.55,93.65,3656581
ADANIPORTS,09-FEB-2017,306.5,308.1,300.85,304.8,2032244
ADANIPOWER,09-FEB-2017,37.0,37.65,36.25,36.75,12223702
ADANITRANS,09-FEB-2017,67.0,67.75,66.0,66.7,720136
ADFFOODS,09-FEB-2017,158.1,163.95,158.1,161.95,206634
ADHUNIK,09-FEB-2017,7.8,8.0,7.45,7.6,106944
ADHUNIKIND,09-FEB-2017,104.05,107.8,101.2,104.7,42066
ADLABS,09-FEB-2017,83.35,83.7,80.5,81.35,393444
ADORWELD,09-FEB-2017,297.0,298.85,292.0,296.95,955
ADSL,09-FEB-2017,33.5,34.7,33.5,33.7,28866
ADVANIHOTR,09-FEB-2017,55.95,56.95,55.05,56.25,3869
ADVENZYMES,09-FEB-2017,1829.0,1847.5,1819.0,1829.85,52168
AEGISCHEM,09-FEB-2017,179.0,186.9,173.85,182.8,573697
AFL,09-FEB-2017,60.65,65.35,60.5,64.4,63541
AGARIND,09-FEB-2017,409.0,412.0,396.1,401.15,21126
AGCNET,09-FEB-2017,93.95,102.9,93.0,95.25,31295
AGRITECH,09-FEB-2017,33.95,33.95,32.15,32.7,2966
AGROPHOS,09-FEB-2017,23.6,23.6,22.2,22.9,42000
AHLEAST,09-FEB-2017,202.3,211.8,202.3,205.75,2570
AHLUCONT,09-FEB-2017,296.8,297.65,286.25,290.15,23995
AHLWEST,09-FEB-2017,216.6,221.6,210.3,212.2,11
AIAENG,09-FEB-2017,1365.6,1374.0,1339.75,1342.55,15939
AIFL,09-FEB-2017,423.6,423.6,405.95,406.8,83544
AJANTPHARM,09-FEB-2017,1760.95,1832.0,1734.0,1804.4,638169
AJMERA,09-FEB-2017,173.75,178.8,170.7,175.35,138278
AKSHOPTFBR,09-FEB-2017,25.0,25.2,24.65,24.85,1084672
AKZOINDIA,09-FEB-2017,1524.8,1524.8,1461.0,1486.6,8354
ALANKIT,09-FEB-2017,32.6,32.8,31.15,31.35,1696973
ALBERTDAVD,09-FEB-2017,377.55,379.05,372.0,375.6,3023
ALBK,09-FEB-2017,75.6,75.85,72.85,74.0,3101831
ALCHEM,09-FEB-2017,22.25,24.0,21.95,23.25,11503
ALEMBICLTD,09-FEB-2017,38.3,38.5,37.3,37.75,273757
ALICON,09-FEB-2017,385.05,400.0,385.05,391.0,1453
ALKALI,09-FEB-2017,83.45,83.45,79.75,81.9,8365
ALKEM,09-FEB-2017,1820.05,1839.0,1805.1,1812.2,10691
ALKYLAMINE,09-FEB-2017,363.55,367.0,357.1,360.35,10574
ALLCARGO,09-FEB-2017,174.6,174.6,164.5,167.75,157852
ALLSEC,09-FEB-2017,435.0,445.0,435.0,438.35,19585
ALMONDZ,09-FEB-2017,18.0,18.0,17.1,17.7,8520
ALOKTEXT,09-FEB-2017,3.65,3.7,3.5,3.55,3450148
ALPA,09-FEB-2017,43.15,43.15,43.15,43.15,3675
ALPHAGEO,09-FEB-2017,949.9,970.0,935.0,948.15,26249
ALPSINDUS,09-FEB-2017,9.1,9.2,8.6,8.85,44527
AMARAJABAT,09-FEB-2017,878.9,885.6,871.7,880.3,162428
AMBIKCO,09-FEB-2017,1150.0,1173.9,1145.25,1160.2,3707
AMBUJACEM,09-FEB-2017,239.1,244.9,237.0,238.4,1958912
AMDIND,09-FEB-2017,31.7,32.8,29.8,30.7,7170
AMRUTANJAN,09-FEB-2017,613.9,640.0,604.0,608.05,90153
AMTEKAUTO,09-FEB-2017,38.2,38.35,35.6,36.95,1926968
AMTL,09-FEB-2017,27.7,28.25,26.15,27.5,8490
ANANTRAJ,09-FEB-2017,48.4,49.95,48.3,48.8,1146862
ANDHRABANK,09-FEB-2017,57.2,58.7,56.2,57.7,9091232
ANDHRACEMT,09-FEB-2017,12.95,13.15,12.4,12.75,1062053
ANDHRSUGAR,09-FEB-2017,264.0,270.4,260.25,263.25,78151
ANGIND,09-FEB-2017,11.4,11.7,10.95,11.0,29293
ANIKINDS,09-FEB-2017,26.0,27.0,25.25,26.9,1467
ANKITMETAL,09-FEB-2017,2.0,2.0,1.9,1.95,60210
ANSALAPI,09-FEB-2017,16.25,16.6,16.05,16.15,265248
ANSALHSG,09-FEB-2017,25.8,25.9,23.3,24.4,59085
ANTGRAPHIC,09-FEB-2017,1.6,1.6,1.5,1.6,203713
APARINDS,09-FEB-2017,681.8,710.0,680.0,704.45,58100
APCOTEXIND,09-FEB-2017,318.0,334.0,318.0,327.9,22073
APLAPOLLO,09-FEB-2017,1128.65,1147.65,1117.0,1123.35,11783
APLLTD,09-FEB-2017,552.15,559.75,552.15,558.15,21601
APOLLOHOSP,09-FEB-2017,1235.6,1244.75,1228.0,1240.7,184922
APOLLOTYRE,09-FEB-2017,186.3,187.85,182.25,183.6,1739437
APOLSINHOT,09-FEB-2017,480.0,480.0,462.8,476.35,485
APTECHT,09-FEB-2017,196.65,235.95,196.5,235.95,6649406
ARCHIDPLY,09-FEB-2017,65.8,66.5,64.75,65.2,26724
ARCHIES,09-FEB-2017,25.95,25.95,25.05,25.25,90810
ARCOTECH,09-FEB-2017,581.95,624.95,578.15,613.3,212879
ARIES,09-FEB-2017,186.5,190.0,178.5,180.25,137671
ARIHANT,09-FEB-2017,52.3,56.65,52.0,56.65,652
ARMANFIN,09-FEB-2017,239.0,243.8,236.1,238.1,29424
AROGRANITE,09-FEB-2017,75.55,76.45,74.9,75.85,36682
ARROWGREEN,09-FEB-2017,508.95,512.85,502.0,505.8,9202
ARROWTEX,09-FEB-2017,51.9,51.9,50.8,51.8,66453
ARSHIYA,09-FEB-2017,55.75,56.0,53.1,54.35,387041
ARSSINFRA,09-FEB-2017,70.0,70.2,67.5,68.0,159662
ARVIND,09-FEB-2017,380.2,384.3,376.65,379.95,1425221
ARVSMART,09-FEB-2017,73.0,73.4,70.2,70.7,84981
ASAHIINDIA,09-FEB-2017,199.7,204.0,199.7,201.9,11718
ASAHISONG,09-FEB-2017,250.45,264.95,250.0,258.5,96251
ASAL,09-FEB-2017,72.5,72.9,70.9,70.9,12889
ASHAPURMIN,09-FEB-2017,66.2,66.7,65.1,65.35,49344
ASHIANA,09-FEB-2017,192.5,194.9,180.25,185.7,109450
ASHIMASYN,09-FEB-2017,16.2,16.8,15.6,16.0,75830
ASHOKA,09-FEB-2017,195.25,201.0,192.0,196.15,101402
ASHOKLEY,09-FEB-2017,96.2,96.75,94.4,95.3,8401454
ASIANHOTNR,09-FEB-2017,104.15,105.0,104.1,104.15,796
ASIANPAINT,09-FEB-2017,999.0,1005.0,991.0,1002.85,493191
ASIANTILES,09-FEB-2017,273.25,273.6,266.75,268.95,44226
ASPINWALL,09-FEB-2017,219.25,232.0,219.25,230.0,3252
ASSAMCO,09-FEB-2017,6.9,7.1,6.75,6.85,145169
ASTEC,09-FEB-2017,581.2,591.5,580.0,582.65,134228
ASTRAL,09-FEB-2017,449.0,452.0,441.1,449.9,154092
ASTRAMICRO,09-FEB-2017,115.0,115.85,110.75,111.9,645926
ASTRAZEN,09-FEB-2017,942.05,950.45,939.3,939.85,5968
ATFL,09-FEB-2017,522.0,532.0,520.0,524.45,6084
ATLANTA,09-FEB-2017,78.2,79.0,77.05,77.6,206538
ATLASCYCLE,09-FEB-2017,430.0,438.95,412.0,414.8,21788
ATNINTER,09-FEB-2017,0.25,0.25,0.25,0.25,600
ATUL,09-FEB-2017,2354.65,2384.95,2305.0,2321.8,12008
ATULAUTO,09-FEB-2017,429.8,431.0,425.55,427.75,29589
AURIONPRO,09-FEB-2017,128.1,139.4,128.1,134.85,98648
AUROPHARMA,09-FEB-2017,703.9,713.9,701.25,706.75,2880778
AUSOMENT,09-FEB-2017,27.35,28.5,27.35,27.7,2502
AUSTRAL,09-FEB-2017,0.3,0.35,0.3,0.3,19877
AUTOAXLES,09-FEB-2017,656.0,668.0,635.05,641.0,11948
AUTOIND,09-FEB-2017,54.35,55.25,54.25,54.4,19644
AUTOLITIND,09-FEB-2017,53.7,54.0,51.5,52.5,5211
AVANTIFEED,09-FEB-2017,569.0,575.0,555.0,573.35,15890
AVSL,09-FEB-2017,34.8,34.8,34.8,34.8,3000
AVTNPL,09-FEB-2017,37.9,37.9,36.0,36.35,186739
AXISBANK,09-FEB-2017,491.0,494.55,482.95,485.25,7938519
AXISCADES,09-FEB-2017,183.2,186.4,181.6,182.1,70507
AXISGOLD,09-FEB-2017,2633.0,2633.0,2616.6,2621.65,112
AYMSYNTEX,09-FEB-2017,84.0,86.0,83.5,85.05,56367
BAFNAPHARM,09-FEB-2017,32.6,33.45,32.1,32.3,49778
BAGFILMS,09-FEB-2017,5.05,5.05,4.8,4.85,202504
BAJAJ-AUTO,09-FEB-2017,2797.4,2810.0,2751.1,2784.3,213997
BAJAJCORP,09-FEB-2017,377.65,377.65,371.0,373.45,22379
BAJAJELEC,09-FEB-2017,250.95,264.5,245.15,263.1,1079668
BAJAJFINSV,09-FEB-2017,3665.0,3704.75,3551.0,3577.0,123312
BAJAJHIND,09-FEB-2017,15.65,16.1,15.6,15.75,5485946
BAJAJHLDNG,09-FEB-2017,2053.0,2079.0,2040.1,2058.55,8964
BAJFINANCE,09-FEB-2017,1058.0,1061.65,1026.0,1040.85,916871
BALAJITELE,09-FEB-2017,89.85,91.0,88.2,88.8,76213
BALAMINES,09-FEB-2017,355.05,358.85,347.25,350.7,17332
BALKRISHNA,09-FEB-2017,76.4,78.0,73.6,73.9,54202
BALKRISIND,09-FEB-2017,1187.0,1222.0,1175.15,1184.5,77092
BALLARPUR,09-FEB-2017,17.0,17.15,16.35,16.85,2363041
BALMLAWRIE,09-FEB-2017,223.2,223.2,218.0,218.55,105467
BALPHARMA,09-FEB-2017,95.35,96.75,94.0,94.45,25794
BALRAMCHIN,09-FEB-2017,156.45,156.45,153.1,154.0,392894
BANARBEADS,09-FEB-2017,70.5,70.5,66.15,68.1,10722
BANARISUG,09-FEB-2017,2295.0,2340.0,2279.0,2309.55,4595
BANCOINDIA,09-FEB-2017,202.0,202.05,198.0,198.6,78602
BANG,09-FEB-2017,33.5,38.0,32.5,35.1,27782
BANKBARODA,09-FEB-2017,187.0,187.7,180.8,184.05,9428624
BANKBEES,09-FEB-2017,2055.32,2061.42,2020.05,2035.38,3057
BANKINDIA,09-FEB-2017,133.8,138.5,130.5,136.85,16251543
BANSWRAS,09-FEB-2017,156.95,157.0,153.2,155.05,2831
BARTRONICS,09-FEB-2017,19.0,19.5,18.5,19.0,69740
BASF,09-FEB-2017,1133.05,1157.85,1133.0,1151.7,4919
BASML,09-FEB-2017,300.0,303.7,290.3,299.85,968
BATAINDIA,09-FEB-2017,507.7,512.4,501.1,509.2,745624
BAYERCROP,09-FEB-2017,4191.15,4196.3,4125.05,4177.95,2327
BBL,09-FEB-2017,875.0,887.85,873.5,879.05,7030
BBTC,09-FEB-2017,606.45,614.7,598.6,601.25,47249
BEARDSELL,09-FEB-2017,368.0,368.65,367.95,368.1,225
BEDMUTHA,09-FEB-2017,31.2,33.1,29.9,30.3,119744
BEL,09-FEB-2017,1576.9,1581.25,1555.05,1564.35,338449
BEML,09-FEB-2017,1282.0,1341.0,1282.0,1330.7,1551271
BEPL,09-FEB-2017,23.9,24.0,23.0,23.2,675313
BERGEPAINT,09-FEB-2017,223.7,226.0,220.7,225.4,644509
BFINVEST,09-FEB-2017,164.6,172.5,158.6,170.45,244309
BFUTILITIE,09-FEB-2017,409.0,427.95,402.2,421.95,1812932
BGLOBAL,09-FEB-2017,13.75,15.15,13.75,14.8,76177
BGRENERGY,09-FEB-2017,154.35,155.05,148.05,149.55,668100
BHAGERIA,09-FEB-2017,384.5,391.9,379.05,381.9,62799
BHAGYNAGAR,09-FEB-2017,22.65,23.45,22.25,22.5,24819
BHANDARI,09-FEB-2017,3.05,3.35,3.05,3.35,1346570
BHARATFIN,09-FEB-2017,822.1,829.75,812.0,815.95,2370002
BHARATFORG,09-FEB-2017,969.5,1023.65,968.1,1017.75,1746582
BHARATGEAR,09-FEB-2017,116.0,119.3,114.0,115.05,25822
BHARATIDIL,09-FEB-2017,15.3,16.0,15.2,15.8,12845
BHARATRAS,09-FEB-2017,2240.05,2299.35,2230.4,2266.4,850
BHARATWIRE,09-FEB-2017,107.0,107.0,103.3,103.65,48606
BHARTIARTL,09-FEB-2017,352.05,357.0,350.8,355.25,1842114
BHEL,09-FEB-2017,156.3,158.85,152.7,157.2,12610813
BHUSANSTL,09-FEB-2017,59.5,60.0,57.65,58.05,580032
BIGBLOC,09-FEB-2017,69.65,69.65,64.0,64.55,26980
BIL,09-FEB-2017,491.0,500.1,481.05,485.55,12269
BILENERGY,09-FEB-2017,0.7,0.7,0.7,0.7,2000
BILPOWER,09-FEB-2017,1.1,1.1,1.1,1.1,90
BINANIIND,09-FEB-2017,83.35,83.5,80.55,81.9,63861
BINDALAGRO,09-FEB-2017,27.65,27.85,27.0,27.15,81115
BIOCON,09-FEB-2017,1088.95,1110.0,1085.55,1089.8,418873
BIRLACABLE,09-FEB-2017,47.95,48.5,47.2,47.95,16673
BIRLACORPN,09-FEB-2017,724.95,752.35,710.0,725.6,109388
BIRLACOT,09-FEB-2017,0.1,0.1,0.05,0.1,741175
BIRLAMONEY,09-FEB-2017,30.7,31.9,30.7,30.85,46421
BLBLIMITED,09-FEB-2017,6.15,6.45,6.05,6.1,19334
BLISSGVS,09-FEB-2017,156.1,157.55,153.8,155.15,118156
BLKASHYAP,09-FEB-2017,24.0,25.2,23.75,24.0,386752
BLS,09-FEB-2017,1842.0,1842.0,1831.0,1833.9,33898
BLUEBLENDS,09-FEB-2017,57.5,57.55,53.95,55.85,35697
BLUECHIP,09-FEB-2017,0.45,0.45,0.45,0.45,1025
BLUECOAST,09-FEB-2017,125.0,125.0,123.0,123.0,20
BLUEDART,09-FEB-2017,4275.0,4321.0,4250.05,4282.9,6950
BLUESTARCO,09-FEB-2017,543.8,561.35,543.1,556.35,37677
BODALCHEM,09-FEB-2017,132.2,133.9,131.8,132.2,287975
BOMDYEING,09-FEB-2017,59.1,59.9,58.1,58.55,1001989
BOSCHLTD,09-FEB-2017,22998.75,23280.0,22559.65,22966.1,18162
BPCL,09-FEB-2017,725.0,729.0,721.05,726.85,1978289
BPL,09-FEB-2017,66.45,66.95,64.5,65.3,154266
BRFL,09-FEB-2017,160.0,161.8,156.05,158.0,132631
BRIGADE,09-FEB-2017,159.3,170.0,158.65,169.05,168698
BRITANNIA,09-FEB-2017,3228.3,3254.65,3205.3,3225.95,112759
BROOKS,09-FEB-2017,157.65,157.9,149.75,152.25,121696
BSE,09-FEB-2017,1025.0,1028.7,1007.15,1010.05,466684
BSELINFRA,09-FEB-2017,4.75,4.8,4.25,4.45,157055
BSL,09-FEB-2017,80.05,80.05,78.0,78.2,4595
BSLGOLDETF,09-FEB-2017,2822.0,2825.0,2789.95,2797.3,33
BSLIMITED,09-FEB-2017,2.5,2.55,2.3,2.4,2769416
BSLNIFTY,09-FEB-2017,96.99,96.99,91.62,93.0,172
BURNPUR,09-FEB-2017,14.85,14.95,14.4,14.6,804907
BUTTERFLY,09-FEB-2017,202.5,202.5,192.55,195.45,9558
BVCL,09-FEB-2017,28.4,29.0,27.2,28.05,9238
BYKE,09-FEB-2017,158.55,159.9,154.95,155.8,87846
CADILAHC,09-FEB-2017,376.4,376.4,365.1,366.25,822647
CAIRN,09-FEB-2017,276.35,278.0,271.25,274.35,1783972
CAMLINFINE,09-FEB-2017,106.9,108.4,104.15,104.6,445947
CANBK,09-FEB-2017,312.0,312.8,302.4,309.45,4160795
CANDC,09-FEB-2017,22.45,22.5,19.95,20.3,163859
CANFINHOME,09-FEB-2017,2010.0,2019.9,1975.0,1991.85,51310
