SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,29-JAN-2019,37.25,38.25,36.2,37.8,19630
21STCENMGM,29-JAN-2019,22.5,22.5,21.7,22.35,813
3IINFOTECH,29-JAN-2019,3.3,3.35,3.3,3.3,782841
3MINDIA,29-JAN-2019,20111.0,20295.0,20002.0,20082.75,2459
3PLAND,29-JAN-2019,10.0,11.0,10.0,10.75,60
5PAISA,29-JAN-2019,247.0,247.0,239.0,241.35,3282
63MOONS,29-JAN-2019,82.5,82.85,80.1,82.1,126364
8KMILES,29-JAN-2019,115.2,119.95,114.3,114.3,277292
A2ZINFRA,29-JAN-2019,10.1,10.1,9.3,9.45,293300
AARON,29-JAN-2019,44.65,44.65,44.65,44.65,3000
AARTIDRUGS,29-JAN-2019,586.25,587.75,580.05,585.35,6545
AARTIIND,29-JAN-2019,1561.0,1570.25,1530.1,1550.0,37715
AARVEEDEN,29-JAN-2019,23.5,23.65,22.7,23.45,5062
AAVAS,29-JAN-2019,825.05,838.0,825.0,828.65,9311
ABAN,29-JAN-2019,66.5,66.5,64.6,65.55,327394
ABB,29-JAN-2019,1238.05,1264.0,1222.05,1258.9,213427
ABBOTINDIA,29-JAN-2019,8059.9,8169.8,7999.0,8048.0,2772
ABCAPITAL,29-JAN-2019,83.4,83.55,81.6,82.7,2065699
ABFRL,29-JAN-2019,201.6,204.75,200.3,203.0,661061
ABGSHIP,29-JAN-2019,1.8,1.85,1.75,1.85,63198
ABMINTLTD,29-JAN-2019,16.45,16.45,16.45,16.45,100
ACC,29-JAN-2019,1357.2,1376.2,1347.5,1359.65,445525
ACCELYA,29-JAN-2019,910.6,924.55,910.6,920.05,1419
ACE,29-JAN-2019,85.15,85.15,82.0,83.6,122417
ACEINTEG,29-JAN-2019,26.0,26.5,26.0,26.5,6000
ADANIENT,29-JAN-2019,136.45,143.8,133.6,140.8,4301493
ADANIGAS,29-JAN-2019,89.9,96.4,88.9,93.65,1667154
ADANIGREEN,29-JAN-2019,33.0,35.75,32.25,34.9,542956
ADANIPORTS,29-JAN-2019,330.0,354.6,327.6,349.25,9816333
ADANIPOWER,29-JAN-2019,40.0,44.0,39.8,43.15,32943730
ADANITRANS,29-JAN-2019,209.0,217.0,205.85,213.95,226486
ADFFOODS,29-JAN-2019,240.0,248.8,236.7,246.55,17909
ADHUNIK,29-JAN-2019,2.05,2.05,2.05,2.05,54650
